 5920 ; Бона иностранная Аргентина ;  ;  ;  ; AU ; 31 ; йцукен ; 784 
 1113 ; Знак Олимпийские игры 1968 ; ММД ;  ; Ж/м,эмаль ; XF+ ; 47 ; Neva ; 1020 
 1114 ; Знак Навигатор ;  ;  ; Б/м ; XF+ ; 50 ; DeNiceo ; 164 
 1115 ; Знак Навигатор ;  ;  ; Б/м ; XF+ ; 47 ; DeNiceo ; 192 
 1116 ; Знак Навигатор ;  ;  ; Ж/м,эмаль ; XF+ ; 57 ; DeNiceo ; 192 
 1117 ; Знак Тинро ; ЛМД ;  ; Ж/м,эмаль ; VF+ ; 14 ; nvn1958 ; 663 
 1018 ; Медаль. Австрия. Футбол. D-40мм ;  ;  ; Би/м ; AU ; 29 ; seva777 ; 351 
 1019 ; Медаль Бранденбургские ворота. D-40мм ;  ;  ; Б/м ; Proof-Like ; 9 ; solder13 ; 104 
 1020 ; Медаль Германия. D-40мм ;  ;  ; Б/м ; Proof-Like ; 11 ; Опятор ; 125 
 1021 ; Медаль Вилли Брандт. Германия. D-40мм ;  ;  ; Б/м ; Proof-Like ; 16 ; Emv ; 116 
 1022 ; Медаль Германия. D-40мм ;  ;  ; Б/м ; Proof-Like ; 7 ; Emv ; 63 
 1023 ; Медаль 40 лет немецкой марке. D-40мм ;  ;  ; Б/м ; XF ; 15 ; елец ; 153 
 1024 ; Медаль Германия. D-40мм ;  ;  ; Б/м ; Proof-Like ; 18 ; solder13 ; 125 
 1025 ; Медаль Конрад Аденауэр. Германия. D-40мм ;  ;  ; Б/м ; Proof-Like ; 10 ; Emv ; 63 
 1026 ; Жетон. Финляндия ; 1960 ;  ; Ж/м ; VF- ; 5 ; 4758 ; 22 
 1027 ; Жетон. Замок. Франция ;  ;  ; Ж/м ; XF ; 3 ; цеховик ; 30 
 1028 ; Медаль. Франция. Серия "Метаморфозы Овидия". Спор Фаэтона и Эпафа. D - 32mm ; 1750-1763 ;  ; Ag ; VF ; 48 ; DeNiceo ; 1106 
 1029 ; Медаль. Франция. Серия "Метаморфозы Овидия". Гермес превращает Алгавру в каменную статую. D - 32mm ; 1750-1763 ;  ; Ag ; VF+ ; 70 ; DeNiceo ; 1111 
 1030 ; Медаль. Франция. Серия "Почетные лица Франции". Философ Николас Мэленбрэнч. D - 29mm ; 1720-1724 ;  ; Сu ; XF- ; 45 ; alexander9595 ; 656 
 1031 ; Медаль. Германия. 2й Рейх.. Освящение имперского Верховного суда в Лейпциге. D - 39mm ; 1895 ;  ; Al ; VF ; 23 ; alexander9595 ; 408 
 1032 ; Жетон. Франция. Орден Святого Людовика. D - 30mm ; 1715-1774 ;  ; Ag ; VF+ ; 17 ; Георг ; 1133 
 1033 ; Жетон. Франция. Нормандия. Академия Руана. D - 31mm ; 1726 ;  ; Ag ; VF ; 41 ; S1952 ; 793 
 1034 ; Жетон. Франция. Духовенство Парижа. Религиозный жетон. Вера с крестом и рогом изобилия и Юстиция с мечоми весами. D - 32mm ; 1774-1793 ;  ; Ag ; VF+ ; 124 ; alexander9595 ; 1348 
 1035 ; Жетон. Франция. Аквитания. Торговая палата Бордо. D - 31mm ; 1750 ;  ; Ag ; VF+ ; 15 ; derbnik ; 1219 
 1036 ; Жетон. Франция. Королевский вензель из двух зеркальных букв L. D - 32mm ; 1774-1793 ;  ; Ag ; VF+ ; 17 ; lizz ; 1530 
 1037 ; Жетон. Франция. Соглашение духовествоа Парижа. Портрет Короля. D - 32mm ; 1775 ;  ; Ag ; VF+ ; 17 ; S1952 ; 1230 
 1038 ; Жетон. Франция. Соглашение духовенства Парижа. Фигура Религии у трона короля рассыпает из рогша изобилия монеты. D - 30mm ; 1734 ;  ; Ag ; VF ; 9 ; derbnik ; 1326 
 1039 ; Жетон. Нидерланды. Плодородие. D - 26mm ; 1610 ;  ; Cu ; F+ ; 31 ; Rosomaha ; 455 
 1040 ; Жетон. Л.И. Брежнев. D-35мм ;  ;  ; Б/м ; AU ; 21 ; цеховик ; 255 
 1041 ; Жетон. Франция. В память о казни Марии Антуанетты Австрийской 16 октября 1793г. D - 31mm ; 1793 ;  ; Ag ; VF- ; 48 ; Sonic ; 2550 
 1042 ; Жетон. Франция. Аквитания. Герб Бордо. D - 30mm ; 1715-1774 ;  ; Ag ; VF ; 24 ; derbnik ; 1157 
 1043 ; Жетон. Франция. Франш-Конте. Шахтерская компания округа Гуиль. D - 31mm ; 1830-1848 ;  ; Ag ; XF- ; 13 ; lizz ; 1428 
 1044 ; Жетон. Франция. Науки и искусства. D - 28mm ; 1693 ;  ; Сu ; F-VF ; 17 ; Emv ; 227 
 1045 ; Жетон. Открытие железной дороги Лион-Сент-Этьен. Франция, Карл Х (1824-1830). D-37мм ; 1826 ;  ; Ag ; VF ; 112 ; alexander9595 ; 4284 
 1046 ; Медаль D-40мм ;  ;  ; Б/м ; XF- ; 13 ; елец ; 114 
 1047 ; Медаль Чемпионат европы по футболу. D-40мм ;  ;  ; Б/м ; Proof ; 5 ; seva777 ; 510 
 1048 ; Жетон. Европа. D-29мм ;  ;  ; Б/м ; Proof ; 3 ; Ольгунчик ; 21 
 1049 ; Жетон. D-30мм ;  ;  ; Б/м ; AU ; 5 ; LEXAI ; 103 
 1050 ; Медаль Бенедикт XVI. D-32мм ;  ;  ; Б/м ; Proof ; 23 ; Emv ; 93 
 1051 ; Медаль. Германия. Наполеон III и Отто фон Бисмарк. D-40мм ;  ;  ; Ag ; Proof ; 54 ; cfif24 ; 983 
 1052 ; Медаль. Германия. Кайзер Вильгельм I. D-32мм ;  ;  ; Ж/м ; Proof ; 20 ; 75SA ; 260 
 1053 ; Медаль Дрезден. D-50мм ;  ;  ; фарфор ; XF ; 13 ; Vanka ; 131 
 1054 ; Медаль D-60мм ;  ;  ; Б/м ; XF+ ; 22 ; 222211 ; 222 
 1055 ; Медаль Марио Суарес. D-88 мм ;  ;  ; Ж/м ; AU ; 17 ; цеховик ; 140 
 1056 ; Медаль. Литва. D - 70mm ;  ;  ; керамика ; XF- ; 40 ; Vanka ; 226 
 1057 ; Медаль Междугородний экспресс. D-40мм ;  ;  ; Cu-Ni ; AU ; 1 ; Mike! ; 111 
 1058 ; Медаль Филателия. D-41мм ;  ;  ; Керамика ; AU ; 14 ; Mike! ; 177 
 1059 ; Медаль Бранденбург. D-40мм ;  ;  ; Б/м ; AU ; 1 ; Mike! ; 111 
 1060 ; Медаль Штутгардт. D-40мм ;  ;  ; Б/м ; AU ; 28 ; Виктор Ф ; 345 
 1061 ; Медаль Иоанн Павел II. D-35мм ;  ;  ; Б/м ; AU ; 9 ; Mike! ; 175 
 1062 ; Медаль Филателия. D-41мм ;  ;  ; Керамика ; AU ; 1 ; Mike! ; 131 
 1063 ; Жетон-марка Гульден Нидерланды ;  ;  ; Б/м ; AU ; 5 ; Ольгунчик ; 36 
 1064 ; Медаль. Ленэкспо. Петербургский выставочный центр. Участнику выставки "Санкт-Петербург - 300". D - 42mm. В коробке ;  ;  ; б/м ; Proof ; 75 ; sbsb777 ; 894 
 1065 ; Медаль. Швеция. Густав Эрикссон Васа. D-123 мм. В коробке, с сертификатом ;  ;  ; Ж/м ; XF+ ; 45 ; LEXAI ; 499 
 1066 ; Медаль. Талинн. D - 79mm ;  ;  ; ж/м ; XF- ; 16 ; molodes ; 102 
 1067 ; Жетон Ватикан ;  ;  ; Б/м ; XF+ ; 9 ; oprst ; 45 
 968 ; Жетон Джимми Картер ;  ;  ; Ж/м ; XF+ ; 14 ; Zarik ; 169 
 969 ; Медаль Объединение валютных систем Германии ;  ;  ; Ag ; XF ; 35 ; Mike! ; 714 
 970 ; Жетон ;  ;  ; Б/м ; VF- ; 14 ; derbnik ; 377 
 971 ; Жетон религиозный ;  ;  ; Al ; XF ; 21 ; Mike! ; 101 
 972 ; Жетон религиозный ;  ;  ; Б/м ; XF ; 35 ; KOSOWAR ; 178 
 973 ; Жетон религиозный ;  ;  ; Б/м ; XF ; 40 ; Emv ; 151 
 974 ; Жетон Германия ;  ;  ; Ж/м ; XF ; 41 ; Emv ; 310 
 975 ; Медаль Павел VI ;  ;  ; Б/м ; XF ; 30 ; Mike! ; 186 
 976 ; Медаль Че Гевара ;  ;  ; Б/м ; XF ; 18 ; cboker ; 177 
 977 ; Жетон Страссенбах. D-40мм ;  ;  ; Ж/м ; XF+ ; 9 ; Mike! ; 93 
 978 ; Жетон Германия. D-34мм ;  ;  ; Б/м ; XF ; 1 ; Mike! ; 111 
 979 ; Жетон Германия. D-30мм ;  ;  ; Б/м ; XF ; 6 ; sibirian ; 123 
 980 ; Жетон D-50мм ;  ;  ; Ж/м ; XF ; 5 ; derbnik ; 90 
 981 ; С/х медаль. Франция. D-50мм ;  ;  ; Ж/м ; VF ; 11 ; alexander9595 ; 1398 
 982 ; Жетон Русско-Американская линия. D-30мм ;  ;  ; Ж/м ; F-VF ; 24 ; alexander9595 ; 1631 
 983 ; Жетон D-45мм ;  ;  ; Ж/м ; VF ; 25 ; Emv ; 192 
 984 ; Жетон Виктория. D-21мм ;  ;  ; Ж/м ; VF+ ; 13 ; alexander9595 ; 92 
 985 ; Жетон Георг III ;  ;  ; Br ; F+ ; 8 ; alexander9595 ; 74 
 986 ; Жетон Роберт Райкес. D-22мм ;  ;  ; Ж/м ; F+ ; 8 ; Emv ; 82 
 987 ; Медаль. Музыкальный конкурс 1880. Франция ;  ;  ; Ж/м ; VF ; 50 ; lizz ; 918 
 988 ; Жетон Финляндия ;  ;  ; Br ; XF+ ; 1 ; Dirt ; 2 
 989 ; Медаль Фольксваген. Германия. D-40мм ;  ;  ; Б/м ; XF- ; 15 ; valent77 ; 95 
 990 ; Медаль Календаль 2000 год. Европа. D-40мм ;  ;  ; Б/м ; XF- ; 19 ; ykt_08 ; 184 
 991 ; Монетовидный жетон. Экю. Нидерланды. D-37мм ;  ;  ; Б/м ; AU ; 5 ; Lena6975 ; 60 
 992 ; Медаль Европейская валюта. D-40мм ;  ;  ; Б/м ; AU ; 18 ; aziya11 ; 167 
 993 ; Медаль "Горх Фок". D-37мм ;  ;  ; Б/м ; AU ; 7 ; Bronco ; 138 
 994 ; Медаль Бенедикт XVI. D-40мм ;  ;  ; Б/м ; AU ; 9 ; aziya11 ; 106 
 995 ; Медаль Welt mobil. D-40мм ;  ;  ; Ж/м ; AU ; 18 ; Emv ; 78 
 996 ; Медаль Albertville 92. Олимпиада. D-40мм ;  ;  ; Б/м ; AU ; 9 ; mebius ; 126 
 997 ; Медаль Кафедральный собор. D-35мм ;  ;  ; Б/м ; XF ; 20 ; Lena6975 ; 101 
 998 ; Жетон. 10 евро. Европа. D-30мм ;  ;  ; Б/м ; Proof ; 11 ; Emv ; 83 
 999 ; Жетон. D-38мм ;  ;  ; Al ; VF ; 39 ; GOBSEK ; 408 
 1000 ; Медаль Берлин. Германия. D-40мм ;  ;  ; Б/м ; AU ; 11 ; Опятор ; 124 
 1001 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 11 ; aziya11 ; 81 
 1002 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 11 ; aziya11 ; 82 
 1003 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 37 ; Lena6975 ; 169 
 1004 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 11 ; aziya11 ; 82 
 1005 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 35 ; Lena6975 ; 171 
 1006 ; Медаль. Швеция. D-40 мм ;  ;  ; Ж/м ; AU ; 11 ; aziya11 ; 81 
 1007 ; Жетон. Германия. D-30мм ;  ;  ; Б/м ; AU ; 16 ; Опятор ; 126 
 1008 ; Жетон. Германия. D-34мм ;  ;  ; Ж/м ; XF+ ; 11 ; derbnik ; 131 
 1009 ; Медаль Германия. D-40мм ;  ;  ; Би/м ; AU ; 5 ; LEXAI ; 105 
 1010 ; Жетон. Германия. D-25мм ;  ;  ; Ж/м ; AU ; 7 ; KOSOWAR ; 68 
 1011 ; Медаль Германия. D-35мм ;  ;  ; Б/м ; XF ; 11 ; guronidze ; 126 
 1012 ; Медаль 40 лет. Германия. D-34мм ;  ;  ; Б/м ; AU ; 11 ; guronidze ; 134 
 1013 ; Медаль Германия. D-34мм ;  ;  ; Б/м ; AU ; 3 ; guronidze ; 45 
 1014 ; Медаль Культурно-исторический музей Ростока. Германия. D-40мм ;  ;  ; Керамика ; XF+ ; 9 ; Vanka ; 134 
 1015 ; Медаль 30 лет ГДР. D-42мм ;  ;  ; Керамика ; XF+ ; 7 ; цеховик ; 59 
 1016 ; Медаль ГДР. D-40мм ;  ;  ; Б/м ; AU ; 15 ; Zarik ; 116 
 1017 ; Медаль Бранденбургские ворота. D-40мм ;  ;  ; Б/м ; Proof-Like ; 5 ; guronidze ; 63 
 918 ; Медаль освобождения Кувейт ;  ;  ; Ж/м ; XF ; 21 ; alexander9595 ; 284 
 919 ; Медаль резерва армии. США ;  ;  ; Ж/м ; AU ; 8 ; alexander9595 ; 227 
 920 ; Медаль резерва армии. США ;  ;  ; Ж/м ; AU ; 16 ; 61irek ; 355 
 921 ; Медаль освобождения Кувейт ;  ;  ; Ж/м ; XF ; 9 ; alexander9595 ; 216 
 922 ; Медаль освобождения Кувейт ;  ;  ; Ж/м ; XF ; 13 ; alexander9595 ; 262 
 923 ; Медаль армии за достижения (резерв). США ;  ;  ; Ж/м ; AU ; 18 ; alexander9595 ; 302 
 924 ; Медаль армии за достижения (резерв). США ;  ;  ; Ж/м ; AU ; 19 ; alexander9595 ; 250 
 925 ; Украина. Золотая школьная медаль. ;  ;  ; Ж/м ; XF- ; 7 ; Mike! ; 364 
 926 ; Украина. Серебрянная школьная медаль. ;  ;  ; Б/м ; XF- ; 4 ; Mike! ; 364 
 927 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,Br ; XF- ; 52 ; Mike! ; 937 
 928 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,Br ; VF+ ; 38 ; Mike! ; 1016 
 929 ; Медаль Мемориал года. Австро-Венгрия ;  ;  ; Ж/м ; F- ; 13 ; lavist ; 206 
 930 ; Медаль За Маньчжурский инцидент 1931-1934. В коробке, без крышки ;  ;  ; Ж/м ; VF-XF ; 54 ; Rosomaha ; 2346 
 931 ; Медаль Иоанн Павел II. D-40мм ;  ;  ; Ж/м ; XF ; 19 ; Emv ; 213 
 932 ; Медаль D-35мм ;  ;  ; Ж/м ; XF ; 27 ; Emv ; 264 
 933 ; Медаль Мадонна с ребенком. D-40мм ;  ;  ; Ж/м ; VF+ ; 2 ; Emv ; 114 
 934 ; Медаль Гете. D-50мм ;  ;  ; Керамика ; XF ; 3 ; Mike! ; 216 
 935 ; Медаль 800 лет Гамбургу. D-40мм ;  ;  ; Ж/м ; XF+ ; 37 ; GOBSEK ; 251 
 936 ; Медаль Иоанн Павел II. D-33мм ;  ;  ; Б/м ; XF+ ; 1 ; Mike! ; 111 
 937 ; Медаль Германия. D-40мм ;  ;  ; Б/м ; AU ; 1 ; Mike! ; 111 
 938 ; Медаль Иоанн Павел II. D-35мм ;  ;  ; Б/м ; VF-XF ; 1 ; Mike! ; 111 
 939 ; Медаль Иоанн Павел II. D-33мм ;  ;  ; Б/м ; XF+ ; 1 ; Mike! ; 111 
 940 ; Медаль Иоанн Павел II. D-35мм ;  ;  ; Б/м ; XF ; 1 ; Mike! ; 111 
 941 ; Медаль Иоанн Павел II. D-35мм ;  ;  ; Б/м ; XF ; 1 ; Mike! ; 111 
 942 ; Медаль Мадонна с ребенком ;  ;  ; Ж/м ; XF+ ; 1 ; Mike! ; 111 
 943 ; Медаль Иоанн Павел II. D-35мм ;  ;  ; Б/м ; XF+ ; 1 ; Mike! ; 111 
 944 ; Медаль 40 лет. Германия. D-30мм ;  ;  ; Ж/м ; XF- ; 4 ; Mike! ; 126 
 945 ; Медаль Моцарт. D-40мм ;  ;  ; Ж/м ; Proof-Like ; 1 ; Mike! ; 111 
 946 ; Медаль Ватикан. D-44мм ;  ;  ; Ж/м ; XF ; 25 ; Emv ; 340 
 947 ; Медаль Германия. D-34мм ;  ;  ; Б/м ; AU ; 5 ; Mike! ; 140 
 948 ; Медаль Германия. D-34мм ;  ;  ; Б/м ; AU ; 6 ; aziya11 ; 137 
 949 ; Медаль Германия. D-34мм ;  ;  ; Б/м ; AU ; 1 ; Mike! ; 111 
 950 ; Медаль Германия. D-34мм ;  ;  ; Б/м ; AU ; 1 ; Mike! ; 111 
 951 ; Медаль Роберт и Джон Кеннеди. D-35мм ;  ;  ; Бм ; XF+ ; 3 ; Mike! ; 114 
 952 ; Медаль Нобелевская премия. D-40мм ;  ;  ; Ж/м ; AU ; 3 ; Mike! ; 124 
 953 ; Медаль Памукале. Турция. D-40мм ;  ;  ; Ж/м ; AU ; 28 ; majkl ; 209 
 954 ; Крест ;  ;  ; Al ; XF ; 34 ; derbnik ; 377 
 955 ; Медаль религиозная ;  ;  ; Al ; XF ; 6 ; Mike! ; 58 
 956 ; Медаль религиозная ;  ;  ; Al ; XF ; 18 ; murman ; 89 
 957 ; Медаль религиозная ;  ;  ; Al ; XF ; 7 ; Mike! ; 58 
 958 ; Медаль религиозная ;  ;  ; Al ; XF ; 8 ; Mike! ; 66 
 959 ; Медаль 800 лет Лейпцигу. ГДР. D-39мм ;  ;  ; Керамика ; XF+ ; 3 ; Vanka ; 76 
 960 ; Медаль религиозная ;  ;  ; Al ; XF ; 6 ; slavka ; 123 
 961 ; Жетон Иоанн Павел II ;  ;  ; Б/м ; XF- ; 21 ; vovaT25 ; 101 
 962 ; Медаль. Чехия. D-29мм ;  ;  ; Б/м ; XF ; 22 ; oprst ; 155 
 963 ; Медаль религиозная ;  ;  ; Al ; XF- ; 6 ; Mike! ; 101 
 964 ; Жетон ООН ;  ;  ; Ж/м ; AU ; 33 ; ZOLTAN333 ; 521 
 965 ; Жетон Олимпиада ;  ;  ; Ж/м ; AU ; 45 ; mebius ; 496 
 966 ; Жетон Фридрих II ;  ;  ; Ж/м ; XF+ ; 1 ; Mike! ; 121 
 967 ; Жетон Вильгельм I ;  ;  ; Ж/м ; XF+ ; 1 ; Mike! ; 111 
 868 ; Медаль В память 2600 лет основания Японской империи 1940 ;  ;  ; Ж/м ; XF- ; 62 ; Rosomaha ; 3056 
 869 ; Медаль Русско-Японская война 1904-1905 ;  ;  ; Ж/м ; VF+ ; 42 ; alexander9595 ; 1247 
 870 ; Орден 40 лет Коммунистической партии Албании+фрачник. Албания ;  ;  ; Ж/м,Al ; VF ; 35 ; veektor ; 261 
 871 ; Орден Почетного легиона. Франция ;  ;  ; Ag,эмаль ; VF-XF ; 43 ; vitapool ; 4020 
 872 ; Крест комбатантов. Франция ;  ;  ; Ж/м ; VF-XF ; 51 ; alexander9595 ; 600 
 873 ; Медаль За заслуги. Франция ;  ;  ; Br,серебрен ; VF ; 25 ; alexander9595 ; 744 
 874 ; Медаль 1914-1918. Франция ;  ;  ; Ж/м ; VF ; 50 ; alexander9595 ; 820 
 875 ; Медаль Национального поощрения. Франция ;  ;  ; Ж/м ; VF ; 34 ; alexander9595 ; 906 
 876 ; Медаль За храбрость. Сербия ;  ;  ; Ж/м ; F+ ; 54 ; alexander9595 ; 1842 
 877 ; Медаль За службу в Индии. Великобритания ;  ;  ; Б/м ; VF+ ; 28 ; alexander9595 ; 1008 
 878 ; Медаль Хо Ши Мин. Вьетнам ;  ;  ; Al ; VF ; 14 ; veektor ; 315 
 879 ; Медаль За службу в бронетанковых войсках. Италия ;  ;  ; Б/м ; VF+ ; 33 ; alexander9595 ; 2154 
 880 ; Медаль Победа в войне ;  ;  ; Ж/м ; VF+ ; 25 ; alexander9595 ; 816 
 881 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 37 ; mkm1968 ; 501 
 882 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 33 ; lizz ; 250 
 883 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 36 ; ARTMANY ; 230 
 884 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 25 ; ARTMANY ; 225 
 885 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 14 ; ARTMANY ; 229 
 886 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 16 ; ARTMANY ; 235 
 887 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 8 ; васер ; 126 
 888 ; Медаль Швеция ;  ;  ; Ж/м ; XF+ ; 21 ; Папа с рацией ; 161 
 889 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 26 ; цеховик ; 203 
 890 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 17 ; ARTMANY ; 223 
 891 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 20 ; $$$$ ; 218 
 892 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 5 ; васер ; 129 
 893 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 21 ; sports ; 162 
 894 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 18 ; ARTMANY ; 218 
 895 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 15 ; цеховик ; 203 
 896 ; Медаль Швеция ;  ;  ; Ж/м ; XF+ ; 19 ; slavka ; 203 
 897 ; Медаль Швеция ;  ;  ; Ж/м ; XF+ ; 8 ; васер ; 155 
 898 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 23 ; lavist ; 185 
 899 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 12 ; Shap ; 167 
 900 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 17 ; slavka ; 202 
 901 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 26 ; 1-0 ; 179 
 902 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 20 ; slavka ; 202 
 903 ; Медаль Швеция ;  ;  ; Ж/м ; XF- ; 18 ; veektor ; 235 
 904 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 17 ; васер ; 142 
 905 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 18 ; lizz ; 248 
 906 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 28 ; lizz ; 253 
 907 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 14 ; lizz ; 255 
 908 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 10 ; зорин ; 218 
 909 ; Медаль Швеция ;  ;  ; Ж/м ; VF-XF ; 13 ; slavka ; 202 
 910 ; Медаль Швеция ;  ;  ; Б/м ; VF-XF ; 12 ; васер ; 146 
 911 ; Медаль армии за достижения (резерв). США ;  ;  ; Ж/м ; AU ; 12 ; alexander9595 ; 248 
 912 ; Медаль армии за достижения (резерв). США ;  ;  ; Ж/м ; AU ; 10 ; alexander9595 ; 306 
