 3292 ; 500 рублей ; 1918 ; Гос.кредитн.билет образца 1918 ;  ;  ; 17 ; Poiuyt ; 21 
 517 ; 2 копейки ; 1772 ; ЕМ  ; Cu ; F-VF ; 88 ; limon1976 ; 255 
 518 ; 2 копейки ; 1773 ; ЕМ  ; Cu ; VF- ; 38 ; кабан ; 206 
 519 ; 2 копейки ; 1788 ; ММ  ; Cu ; F+ ; 17 ; koga ; 153 
 520 ; 2 копейки ; 1788 ; СПМ  ; Cu ; VF ; 122 ; Олег33 ; 2136 
 521 ; 2 копейки ; 1789 ; ЕМ  ; Cu ; VF- ; 30 ; aleksius ; 232 
 522 ; 2 копейки ; 1797 ; АМ  ; Cu ; VF ; 45 ; volod ; 423 
 523 ; 2 копейки ; 1798 ; ЕМ  ; Cu ; VF- ; 12 ; alexey_s ; 120 
 524 ; 2 копейки ; 1798 ; КМ  ; Cu ; F+ ; 53 ; koga ; 218 
 525 ; 2 копейки ; 1798 ; АМ  ; Cu ; F-VF ; 28 ; okotv ; 221 
 526 ; 2 копейки ; 1799 ; ЕМ  ; Cu ; VF+ ; 56 ; foma71 ; 541 
 527 ; 2 копейки ; 1800 ; ЕМ  ; Cu ; F ; 59 ; chul66 ; 81 
 528 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F+ ; 30 ; marat-vojag ; 50 
 529 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F+ ; 33 ; SadKo ; 111 
 530 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F+ ; 46 ; SadKo ; 123 
 531 ; 2 копейки ; 1801 ; ЕМ  ; Cu ; F+ ; 25 ; SadKo ; 107 
 532 ; 2 копейки ; 1802 ; ЕМ  ; Cu ; F-VF ; 50 ; А25 ; 3609 
 533 ; 2 копейки ; 19 век ;  ; Cu ; F ; 33 ; von_Schwarz ; 77 
 534 ; 2 копейки ; 19 век ;  ; Cu ; F ; 34 ; kostik_ne ; 35 
 535 ; 2 копейки ; 19 век ;  ; Cu ; F ; 8 ; kostik_ne ; 34 
 536 ; 2 копейки ; 1810 ; ЕМ НМ  ; Cu ; VF+ ; 48 ; vasily ; 585 
 537 ; 2 копейки ; 1811 ; КМ ПБ  ; Cu ; F ; 3 ; priwet ; 102 
 538 ; 2 копейки ; 1811 ; ЕМ НМ  ; Cu ; VF ; 39 ; sergfokin ; 131 
 539 ; 2 копейки ; 1811 ; ЕМ НМ  ; Cu ; F ; 20 ; marat-vojag ; 53 
 540 ; 2 копейки ; 1811 ; СПБ МК  ; Cu ; F-VF ; 15 ; alexandervolkov ; 153 
 541 ; 2 копейки ; 1811 ; СПБ ПС  ; Cu ; VF+ ; 18 ; SSK ; 206 
 442 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; VF- ; 35 ; leo 2 ; 354 
 443 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; F ; 33 ; skir ; 259 
 444 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; XF ; 40 ; Вася ; 674 
 445 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; VF- ; 18 ; skir ; 306 
 446 ; 5 копеек ; 1793 ; ЕМ  ; Cu ; VF- ; 24 ; Bizon6055 ; 581 
 447 ; 5 копеек ; 1794 ; КМ  ; Cu ; VF ; 3 ; кабан ; 1587 
 448 ; 5 копеек ; 1795 ; ЕМ  ; Cu ; VF- ; 18 ; alexandervolkov ; 365 
 449 ; 5 копеек ; 1796 ; АМ  ; Cu ; VF- ; 85 ; xabib ; 752 
 450 ; 5 копеек ; 1803 ; КМ  ; Cu ; F ; 21 ; SadKo ; 567 
 451 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; VF+ ; 36 ; dimon46 ; 1700 
 452 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; VF+ ; 39 ; dnepr1984 ; 1200 
 453 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; F-VF ; 79 ; кабан ; 1995 
 454 ; 5 копеек ; 1806 ; ЕМ  ; Cu ; VF+ ; 107 ; zorge10 ; 1829 
 455 ; 5 копеек ; 1807 ; ЕМ  ; Cu ; F-VF ; 107 ; alkmrc ; 1593 
 456 ; 5 копеек ; 1831 ; СМ  ; Cu ; F-VF ; 71 ; Даймлер ; 1530 
 457 ; 5 копеек ; 1831 ; ЕМ ФХ  ; Cu ; F-VF ; 82 ; okotv ; 401 
 458 ; 5 копеек ; 1832 ; СМ  ; Cu ; VF- ; 58 ; SSK ; 2805 
 459 ; 5 копеек ; 1833 ; СМ  ; Cu ; VF- ; 43 ; SSK ; 2267 
 460 ; 5 копеек ; 1835 ; ЕМ ФХ  ; Cu ; F-VF ; 10 ; alexey_s ; 344 
 461 ; 5 копеек ; 1835 ; СМ  ; Cu ; VF- ; 49 ; кабан ; 2313 
 462 ; 5 копеек ; 1836 ; СМ  ; Cu ; F-VF ; 67 ; кабан ; 408 
 463 ; 5 копеек (Ильин-5р) ; 1837 ; ЕМ ФХ  ; Cu ; F+ ; 58 ; alexiy2 ; 9345 
 464 ; 5 копеек ; 1837 ; ЕМ КТ  ; Cu ; F+ ; 53 ; alexandervolkov ; 305 
 465 ; 5 копеек ; 1852 ; ЕМ  ; Cu ; VF ; 99 ; lchernata ; 2000 
 466 ; 5 копеек ; 1859 ; ЕМ  ; Cu ; VF-/F+ ; 57 ; alexandervolkov ; 360 
 467 ; 5 копеек ; 1860 ; ЕМ  ; Cu ; F-VF ; 40 ; alexandervolkov ; 394 
 468 ; 5 копеек ; 1865 ; ЕМ  ; Cu ; VF ; 71 ; dragonfly ; 563 
 469 ; 5 копеек ; 1866 ; ЕМ  ; Cu ; F ; 66 ; ZAA_44 ; 240 
 470 ; 5 копеек ; 1869 ; ЕМ  ; Cu ; F ; 16 ; kostik_ne ; 40 
 471 ; 5 копеек ; 1871 ; ЕМ  ; Cu ; F+ ; 28 ; swr ; 88 
 472 ; 5 копеек ; 1874 ; ЕМ  ; Cu ; F ; 22 ; alexandervolkov ; 114 
 473 ; 5 копеек ; 1875 ; ЕМ  ; Cu ; F ; 6 ; marat-vojag ; 37 
 474 ; 5 копеек ; 1877 ; СПБ  ; Cu ; F ; 18 ; alexandervolkov ; 55 
 475 ; 5 копеек ; 1881 ; СПБ  ; Cu ; F ; 20 ; kostik_ne ; 36 
 476 ; 5 копеек ; 1911 ; СПБ  ; Cu ; F-VF ; 51 ; alexandervolkov ; 102 
 477 ; 5 копеек ; 1912 ; СПБ  ; Cu ; F ; 29 ; Volleo ; 79 
 478 ; 3 копейки ; 1840 ; ЕМ  ; Cu ; VF- ; 43 ; кабан ; 341 
 479 ; 3 копейки ; 1841 ; ЕМ  ; Cu ; F+ ; 8 ; first ; 65 
 480 ; 3 копейки ; 1841 ; СПМ  ; Cu ; F-VF ; 34 ; кабан ; 397 
 481 ; 3 копейки (Ильин-1р) ; 1841 ; СМ  ; Cu ; F-VF ; 12 ; кабан ; 3526 
 482 ; 3 копейки ; 1842 ; СМ  ; Cu ; F-VF/VF- ; 53 ; кабан ; 2142 
 483 ; 3 копейки ; 1843 ; СМ  ; Cu ; VF- ; 13 ; кабан ; 417 
 484 ; 3 копейки ; 1844 ; ЕМ  ; Cu ; F-VF ; 36 ; first ; 220 
 485 ; 3 копейки ; 1846 ; СМ  ; Cu ; F-VF ; 18 ; кабан ; 278 
 486 ; 3 копейки ; 1853 ; ЕМ  ; Cu ; F-VF ; 31 ; Пионер ; 354 
 487 ; 3 копейки ; 1874 ; ЕМ  ; Cu ; F ; 44 ; alexandervolkov ; 269 
 488 ; 3 копейки ; 1882 ; СПБ  ; Cu ; F ; 9 ; кабан ; 59 
 489 ; 3 копейки ; 1899 ; СПБ  ; Cu ; F ; 46 ; marat-vojag ; 51 
 490 ; 3 копейки ; 1901 ; СПБ  ; Cu ; F ; 23 ; kostik_ne ; 26 
 491 ; 3 копейки ; 1903 ; СПБ  ; Cu ; F ; 27 ; marat-vojag ; 51 
 392 ; 5 копеек ; 1777 ; ЕМ  ; Cu ; F+ ; 62 ; swr ; 141 
 393 ; 5 копеек ; 1778 ; ЕМ  ; Cu ; F-VF ; 22 ; alexandervolkov ; 306 
 394 ; 5 копеек ; 1778 ; ЕМ  ; Cu ; VF+ ; 41 ; skir ; 327 
 395 ; 5 копеек ; 1778 ; ЕМ  ; Cu ; F+ ; 13 ; skir ; 245 
 396 ; 5 копеек ; 1779 ; ЕМ  ; Cu ; VF+ ; 64 ; skir ; 297 
 397 ; 5 копеек ; 1779 ; ЕМ  ; Cu ; VF- ; 115 ; alexey_s ; 254 
 398 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; VF+ ; 48 ; skir ; 300 
 399 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; VF- ; 22 ; skir ; 347 
 400 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; F-VF ; 15 ; skir ; 184 
 401 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; VF+ ; 8 ; skir ; 276 
 402 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; VF- ; 51 ; skir ; 249 
 403 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; F-VF ; 11 ; skir ; 200 
 404 ; 5 копеек ЕМ ; 18 век ;  ; Cu ; F ; 19 ; kostik_ne ; 43 
 405 ; 5 копеек ; 1782 ; ЕМ  ; Cu ; VF+ ; 28 ; skir ; 300 
 406 ; 5 копеек ; 1782 ; ЕМ  ; Cu ; F+ ; 34 ; skir ; 206 
 407 ; 5 копеек ; 1783 ; ЕМ  ; Cu ; VF-XF ; 64 ; Вася ; 561 
 408 ; 5 копеек ; 1783 ; КМ  ; Cu ; VF ; 61 ; foma71 ; 1326 
 409 ; 5 копеек ; 1784 ; ЕМ  ; Cu ; VF- ; 15 ; skir ; 255 
 410 ; 5 копеек ; 1784 ; ЕМ  ; Cu ; VF+ ; 39 ; volod ; 354 
 411 ; 5 копеек ; 1784 ; ЕМ  ; Cu ; F+ ; 35 ; swr ; 126 
 412 ; 5 копеек ; 1784 ; КМ  ; Cu ; VF+ ; 36 ; кабан ; 1231 
 413 ; 5 копеек ; 1785 ; ЕМ  ; Cu ; VF- ; 32 ; skir ; 261 
 414 ; 5 копеек ; 1785 ; ЕМ  ; Cu ; VF-XF ; 40 ; skir ; 387 
 415 ; 5 копеек ; 1785 ; КМ  ; Cu ; VF+ ; 31 ; кабан ; 882 
 416 ; 5 копеек ; 1786 ; ЕМ  ; Cu ; VF- ; 57 ; skir ; 273 
 417 ; 5 копеек ; 1786 ; ЕМ  ; Cu ; VF+ ; 73 ; alexandervolkov ; 408 
 418 ; 5 копеек ; 1786 ; ЕМ  ; Cu ; F-VF ; 31 ; chul66 ; 131 
 419 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 14 ; leo 2 ; 357 
 420 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 9 ; skir ; 216 
 421 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF-XF ; 23 ; 200008 ; 669 
 422 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF ; 31 ; кабан ; 287 
 423 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 8 ; chul66 ; 227 
 424 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 34 ; skir ; 259 
 425 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 23 ; fanil ; 432 
 426 ; 5 копеек ; 1788 ; ММ  ; Cu ; VF ; 111 ; кабан ; 2317 
 427 ; 5 копеек ; 1788 ; СПМ  ; Cu ; VF- ; 35 ; SSK ; 1180 
 428 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; F-VF ; 28 ; leo 2 ; 306 
 429 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; VF ; 27 ; skir ; 300 
 430 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; F ; 15 ; olegnw ; 168 
 431 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; F-VF ; 20 ; skir ; 296 
 432 ; 5 копеек ; 1790 ; ЕМ  ; Cu ; VF+ ; 39 ; skir ; 350 
 433 ; 5 копеек ; 1790 ; ЕМ  ; Cu ; F-VF ; 24 ; skir ; 261 
 434 ; 5 копеек ; 1790 ; ЕМ  ; Cu ; VF+ ; 59 ; Вася ; 357 
 435 ; 5 копеек ; 1790 ; ЕМ  ; Cu ; VF-XF ; 87 ; grray ; 567 
 436 ; 5 копеек ; 1790 ; АМ  ; Cu ; VF- ; 27 ; skir ; 408 
 437 ; 5 копеек ; 1790 ; КМ  ; Cu ; VF- ; 3 ; кабан ; 1587 
 438 ; 5 копеек ; 1791 ; ЕМ  ; Cu ; VF+ ; 38 ; alexandervolkov ; 509 
 439 ; 5 копеек ; 1791 ; ЕМ  ; Cu ; VF- ; 10 ; skir ; 357 
 440 ; 5 копеек ; 1791 ; ЕМ  ; Cu ; XF ; 52 ; volod ; 633 
 441 ; 5 копеек ; 1791 ; АМ  ; Cu ; VF- ; 39 ; chul66 ; 453 
 151 ; 5 копеек ; 1902 ; СПБ АР  ; Ag ; AU ; 103 ; кабан ; 1530 
 152 ; 5 копеек ; 1905 ; СПБ АР  ; Ag ; VF ; 25 ; surf2k5 ; 150 
 153 ; 5 копеек ; 1908 ; СПБ ЭБ  ; Ag ; AU ; 85 ; zerkalozemli ; 1907 
 154 ; 5 копеек ; 1909 ; СПБ ЭБ  ; Ag ; AU ; 98 ; DrAlex1701 ; 1625 
 155 ; 5 копеек ; 1911 ; СПБ ЭБ  ; Ag ; AU ; 102 ; zerkalozemli ; 1732 
 156 ; 5 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 23 ; sap ; 594 
 157 ; 5 копеек ; 1915 ; ВС  ; Ag ; XF ; 121 ; Михалыч ; 521 
 158 ; 2 марки ; 1872 ; S Финляндия  ; Ag ; VF+ ; 81 ; o.k. ; 1398 
 159 ; 1 марка ; 1874 ; S Финляндия  ; Ag ; VF+ ; 54 ; eugraphus ; 507 
 160 ; 50 пенни ; 1891 ; L Финляндия  ; Ag ; VF+ ; 29 ; o.k. ; 252 
 161 ; 50 пенни ; 1915 ; S Финляндия  ; Ag ; AU ; 27 ; o.k. ; 209 
 162 ; 50 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 49 ; MICMAC ; 246 
 163 ; 50 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 16 ; SKV ; 426 
 164 ; 25 пенни ; 1889 ; L Финляндия  ; Ag ; VF+ ; 34 ; o.k. ; 274 
 165 ; 25 пенни ; 1901 ; L Финляндия  ; Ag ; VF+ ; 29 ; SKV ; 138 
 166 ; 25 пенни ; 1909 ; L Финляндия  ; Ag ; XF+ ; 82 ; topotun ; 229 
 167 ; 25 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 29 ; nikitarus ; 167 
 168 ; 25 пенни. Корона ; 1917 ; S Финляндия  ; Ag ; AU ; 88 ; ABlack ; 478 
 169 ; 25 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 25 ; papa3 ; 155 
 361 ; 10 копеек ; 1780 ; "КМ ""Сибирь"" " ; Cu ; VF+/VF- ; 44 ; Aleks1 ; 4794 
 362 ; 10 копеек ; 1833 ; ЕМ ФХ  ; Cu ; F-VF ; 32 ; PVA13 ; 691 
 363 ; 5 копеек ; 1725 ; МД Дата снизу вверх  ; Cu ; F ; 60 ; koga ; 398 
 364 ; 5 копеек ; 1727 ; КД Одна из точек над кор.  ; Cu ; F-VF ; 41 ; alkmrc ; 1277 
 365 ; 5 копеек ; 1727 ; КД Одна из точек над кор.  ; Cu ; F-VF ; 2 ; кабан ; 2222 
 366 ; 5 копеек ; 1730 ; МД Хвост широкий  ; Cu ; F-VF ; 67 ; SSK ; 2443 
 367 ; 5 копеек ; 1758 ;  ; Cu ; F-VF ; 20 ; Михалыч ; 181 
 368 ; 5 копеек ; 1759 ; ММ  ; Cu ; VF- ; 72 ; fanil ; 909 
 369 ; 5 копеек ; 1759 ;  ; Cu ; VF+ ; 18 ; skir ; 473 
 370 ; 5 копеек ; 1760 ; ММ  ; Cu ; F-VF ; 25 ; Bizon6055 ; 970 
 371 ; 5 копеек ; 1760 ;  ; Cu ; F-VF ; 36 ; Михалыч ; 306 
 372 ; 5 копеек ; 1761 ;  ; Cu ; F-VF ; 72 ; alexey_s ; 220 
 373 ; 5 копеек ; 1762 ;  ; Cu ; VF- ; 47 ; alkmrc ; 828 
 374 ; 5 копеек ; 1763? ; ММ  ; Cu ; F-VF ; 60 ; bay79 ; 561 
 375 ; 5 копеек ; 1763 ; СПМ  ; Cu ; VF ; 29 ; limon1976 ; 793 
 376 ; 5 копеек ; 1763 ; СПМ  ; Cu ; F-VF ; 73 ; xabib ; 1128 
 377 ; 5 копеек ; 1765 ; ЕМ  ; Cu ; F ; 45 ; marat-vojag ; 98 
 378 ; 5 копеек ; 1766 ; ЕМ  ; Cu ; VF- ; 31 ; evgen72 ; 206 
 379 ; 5 копеек ; 1766 ; ММ  ; Cu ; VF+ ; 112 ; xabib ; 983 
 380 ; 5 копеек ; 1769 ; ЕМ  ; Cu ; F-VF ; 43 ; skir ; 246 
 381 ; 5 копеек ; 1770 ; ЕМ  ; Cu ; F-VF ; 89 ; bay79 ; 254 
 382 ; 5 копеек ; 1771 ; ЕМ  ; Cu ; F-VF ; 74 ; skir ; 255 
 383 ; 5 копеек ; 1771 ; ЕМ  ; Cu ; VF- ; 24 ; skir ; 367 
 384 ; 5 копеек ; 1771 ; ЕМ  ; Cu ; F-VF ; 41 ; skir ; 193 
 385 ; 5 копеек ; 1772 ; ЕМ  ; Cu ; F-VF ; 28 ; skir ; 255 
 386 ; 5 копеек ; 1772 ; ЕМ  ; Cu ; VF ; 29 ; skir ; 204 
 387 ; 5 копеек ; 1773 ; ЕМ  ; Cu ; F-VF ; 18 ; alexandervolkov ; 306 
 388 ; 5 копеек ; 1774 ; ЕМ  ; Cu ; VF- ; 11 ; skir ; 128 
 389 ; 5 копеек ; 1775 ; ЕМ  ; Cu ; VF+ ; 38 ; skir ; 388 
 390 ; 5 копеек ; 1776 ; ЕМ  ; Cu ; VF+ ; 27 ; skir ; 319 
 391 ; 5 копеек ; 1777 ; ЕМ  ; Cu ; VF+ ; 48 ; o.k. ; 362 
 101 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 9 ; rustam ; 151 
 102 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 43 ; sergfokin ; 153 
 103 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF ; 5 ; erfahren ; 102 
 104 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 5 ; rustam ; 102 
 105 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 21 ; kostik_ne ; 101 
 106 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 17 ; kostik_ne ; 101 
 107 ; 20 копеек ; 1915 ; ВС  ; Ag ; VF ; 39 ; kostik_ne ; 82 
 108 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 27 ; А25 ; 122 
 109 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 19 ; kostik_ne ; 101 
 110 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 6 ; А25 ; 105 
 111 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 14 ; А25 ; 122 
 112 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 7 ; kostik_ne ; 67 
 113 ; 20 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 5 ; kostik_ne ; 101 
 114 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 17 ; petrserebr ; 104 
 115 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 8 ; est4o ; 104 
 116 ; 20 копеек ; 1916 ; ВС  ; Ag ; AU ; 22 ; zerkalozemli ; 215 
 117 ; 15 копеек ; 1861 ; СПБ ФБ  ; Ag ; XF+ ; 117 ; zerkalozemli ; 3866 
 118 ; 15 копеек ; 1902 ; СПБ АР  ; Ag ; F-VF ; 23 ; kostik_ne ; 101 
 119 ; 15 копеек ; 1903 ; СПБ АР  ; Ag ; VF- ; 3 ; solder13 ; 102 
 120 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF-XF ; 24 ; Eugen ; 114 
 121 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF-XF ; 14 ; Eugen ; 101 
 122 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF+ ; 77 ; krubrus ; 104 
 123 ; 15 копеек ; 1913 ; СПБ ВС  ; Ag ; VF+ ; 21 ; kostik_ne ; 101 
 124 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 31 ; kostik_ne ; 82 
 125 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF ; 24 ; alexey_s ; 104 
 126 ; 15 копеек ; 1916 ; ВС  ; Ag ; AU ; 50 ; zerkalozemli ; 477 
 127 ; 15 копеек ; 1916 ; ВС  ; Ag ; XF+ ; 76 ; rustam ; 272 
 128 ; 15 копеек. Осака ; 1916 ;  ; Ag ; AU ; 16 ; SKV ; 659 
 129 ; 15 копеек. Осака ; 1916 ;  ; Ag ; AU ; 13 ; Lotus 99 ; 590 
 130 ; 15 копеек ; 1917 ; ВС  ; Ag ; AU ; 112 ; SlavA ; 2593 
 131 ; 10 копеек ; 1857 ; СПБ ФБ  ; Ag ; VF-XF ; 56 ; кабан ; 4703 
 132 ; 10 копеек ; 1875 ; СПБ HI  ; Ag ; XF ; 25 ; max7421 ; 3185 
 133 ; 10 копеек ; 1903 ; СПБ АР  ; Ag ; VF+ ; 36 ; max7421 ; 524 
 134 ; 10 копеек ; 1905 ; СПБ АР  ; Ag ; VF-XF ; 50 ; Михалыч ; 83 
 135 ; 10 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF- ; 20 ; kostik_ne ; 49 
 136 ; 10 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF ; 12 ; kostik_ne ; 43 
 137 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; XF ; 54 ; do_cent ; 113 
 138 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; VF- ; 18 ; kostik_ne ; 41 
 139 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 39 ; timberwolf ; 969 
 140 ; 10 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 12 ; sergfokin ; 105 
 141 ; 10 копеек ; 1915 ; ВС  ; Ag ; XF ; 8 ; rustam ; 79 
 142 ; 10 копеек ; 1915 ; ВС  ; Ag ; VF-XF ; 17 ; Скрудж ; 81 
 143 ; 10 копеек ; 1916 ; ВС  ; Ag ; AU ; 68 ; Конрос бид 32 ; 448 
 144 ; 10 копеек ; 1917 ; ВС  ; Ag ; AU ; 22 ; pd ; 2752 
 145 ; 5 копеек ; 1757 ; СПБ  ; Ag ; VF ; 42 ; батя ; 2040 
 146 ; 5 копеек ; 1890 ; СПБ АГ  ; Ag ; AU ; 107 ; кабан ; 1836 
 147 ; 5 копеек ; 1890 ; СПБ АГ  ; Ag ; VF+ ; 68 ; alexey_s ; 163 
 148 ; 5 копеек ; 1892 ; СПБ АГ  ; Ag ; AU ; 130 ; Aleks1 ; 648 
 149 ; 5 копеек ; 1899 ; СПБ АГ  ; Ag ; AU ; 43 ; lege ; 1515 
 150 ; 5 копеек ; 1900 ; СПБ ФЗ  ; Ag ; AU ; 65 ; кабан ; 1833 
 51 ; Полтина ; 1894 ; (АГ)  ; Ag ; VF- ; 62 ; vasily ; 3003 
 52 ; Полтина ; 1896 ; ( * )  ; Ag ; F-VF ; 55 ; kostik_ne ; 394 
 53 ; Полтина ; 1896 ; ( * )  ; Ag ; F-VF ; 70 ; kostik_ne ; 450 
 54 ; Полтина ; 1897 ; ( * )  ; Ag ; F-VF ; 52 ; kostik_ne ; 412 
 55 ; Полтина ; 1897 ; ( * )  ; Ag ; F-VF ; 47 ; kostik_ne ; 394 
 56 ; Полтина ; 1899 ; ( * )  ; Ag ; F-VF ; 43 ; SKV ; 459 
 57 ; Полтина ; 1899 ; (АГ) АГ  ; Ag ; F-VF ; 40 ; SKV ; 459 
 58 ; Полтина. Убранан подвеска 12 часов ; 1912 ; (ЭБ) АГ  ; Ag ; VF ; 69 ; skir ; 700 
 59 ; Полтина ; 1913 ; (ВС) АГ  ; Ag ; AU ; 31 ; SKV ; 1705 
 60 ; 30 копеек-2 злотых. Заделано отверстие 11 часов ; 1835 ; MW Рус.-Пол.  ; Ag ; F+ ; 56 ; Михалыч ; 806 
 61 ; 30 копеек-2 злотых. Ремонт 11 часов ; 1837 ; MW Рус.-Пол.  ; Ag ; F ; 9 ; kostik_ne ; 158 
 62 ; Полуполтинник ; 1747 ; ММД  ; Ag ; F-VF ; 21 ; vasily ; 3003 
 63 ; 25 копеек. Заделано отверстие 1 час ; 1827 ; СПБ НГ  ; Ag ; F ; 22 ; jj ; 401 
 64 ; 25 копеек. Ремонт 12 часов ; 1839 ; СПБ НГ  ; Ag ; F-VF ; 33 ; surf2k5 ; 517 
 65 ; 25 копеек ; 1847 ; СПБ ПА  ; Ag ; VF-XF ; 143 ; BigRassel ; 2333 
 66 ; 25 копеек. Заделано отверстие 11 часов ; 1849 ; СПБ ПА  ; Ag ; F+ ; 30 ; surf2k5 ; 436 
 67 ; 25 копеек ; 1856 ; СПБ ФБ  ; Ag ; VF-XF ; 88 ; BigRassel ; 2281 
 68 ; 25 копеек. Заделано отверстие 12 часов ; 1857 ; СПБ ФБ  ; Ag ; F-VF ; 38 ; koga ; 293 
 69 ; 25 копеек ; 1858 ; СПБ ФБ  ; Ag ; XF- ; 49 ; BigRassel ; 2010 
 70 ; 25 копеек. Заделано отверстие 12 часов ; 1858 ; СПБ ФБ  ; Ag ; F ; 15 ; koga ; 320 
 71 ; 25 копеек ; 1896 ; АГ  ; Ag ; F-VF ; 87 ; ABlack ; 1734 
 72 ; 20 копеек ; 1817 ; СПБ ПС  ; Ag ; VF ; 39 ; Пионер ; 527 
 73 ; 20 копеек ; 1819 ; СПБ ПС  ; Ag ; VF+ ; 31 ; Eugen ; 1095 
 74 ; 20 копеек ; 1823 ; СПБ ПД  ; Ag ; F ; 19 ; kostik_ne ; 159 
 75 ; 20 копеек ; 1860 ; СПБ ФБ  ; Ag ; AU ; 45 ; zerkalozemli ; 1903 
 76 ; 20 копеек ; 1863 ; СПБ АБ  ; Ag ; VF+ ; 50 ; Михалыч ; 306 
 77 ; 20 копеек ; 1864 ; СПБ НФ  ; Ag ; XF+ ; 92 ; zerkalozemli ; 2310 
 78 ; 20 копеек ; 1865 ; СПБ НФ  ; Ag ; XF+ ; 120 ; Director ; 3018 
 79 ; 20 копеек. Отверстие 12 часов ; 1866 ; СПБ НФ  ; Ag ; F ; 62 ; jj ; 153 
 80 ; 20 копеек ; 1869 ; СПБ HI  ; Ag ; F+ ; 69 ; kostik_ne ; 102 
 81 ; 20 копеек ; 1882 ; СПБ НФ  ; Ag ; F-VF ; 17 ; Пионер ; 388 
 82 ; 20 копеек ; 1889 ; СПБ АГ  ; Ag ; F-VF ; 132 ; жора ; 512 
 83 ; 20 копеек ; 1893 ; СПБ АГ  ; Ag ; VF ; 55 ; okotv ; 164 
 84 ; 20 копеек ; 1904 ; СПБ АР  ; Ag ; VF+ ; 41 ; krubrus ; 153 
 85 ; 20 копеек ; 1906 ; СПБ ЭБ  ; Ag ; F-VF ; 10 ; kostik_ne ; 136 
 86 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; AU ; 109 ; zerkalozemli ; 4038 
 87 ; 20 копеек ; 1913 ; СПБ ВС  ; Ag ; VF-XF ; 44 ; kostik_ne ; 98 
