 6613 ; Ложка чайная, серебро. Финляндия. ;  ;  ; Ag813 ;  ; 20 ; Csenotaf ; 906 
 368 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VF+ ; 60 ; Руслан1981 ; 2040 
 369 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F ; 4 ; бриз87 ; 181 
 370 ; Полушка ; 1738 ; Орёл 1730 г. ; Cu ; VF- ; 45 ; PamVan ; 906 
 371 ; Полушка (Петров-3р. Ильин-3р.) ; 1804 ; КМ ; Cu ; F ; 69 ; магаз ; 8795 
 372 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; F- ; 27 ; бриз87 ; 257 
 373 ; 1/4 копейки ; 1842 ; СМ ; Cu ; VF ; 84 ; Sky2 ; 2126 
 374 ; 1/4 копейки ; 1842 ; ЕМ ; Cu ; F- ; 19 ; бриз87 ; 295 
 375 ; 1/4 копейки ; 1844 ; СМ ; Cu ; VF ; 82 ; Kupferberg ; 3672 
 376 ; 1/4 копейки ; 1900 ; СПБ ; Cu ; XF ; 44 ; hoza ; 1712 
 377 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F ; 27 ; трутень ; 239 
 378 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF ; 40 ; Сергей11 ; 355 
 379 ; 10 пенни ; 1875 ; Финляндия ; Cu ; VF- ; 72 ; snupi ; 5610 
 380 ; 10 пенни ; 1889 ; Финляндия ; Cu ; F+ ; 44 ; Timakros ; 1657 
 381 ; 10 пенни ; 1890 ; Финляндия ; Cu ; F+ ; 73 ; Searcher ; 1610 
 382 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF ; 19 ; 1gold ; 352 
 383 ; 10 пенни ; 1896 ; Финляндия ; Cu ; VF ; 12 ; kalita ; 207 
 384 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF-XF ; 30 ; волька76 ; 1137 
 385 ; 10 пенни ; 1899 ; Финляндия ; Cu ; VF ; 34 ; double ; 171 
 386 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF- ; 26 ; double ; 91 
 387 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 17 ; kalita ; 172 
 388 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 27 ; Panzerbus ; 374 
 389 ; 10 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 61 ; Timakros ; 1010 
 390 ; 10 пенни ; 1915 ; Финляндия ; Cu ; XF ; 23 ; SeregaHot ; 231 
 391 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 33 ; kalita ; 165 
 392 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 30 ; kalita ; 216 
 393 ; 5 пенни ; 1865 ; Финляндия ; Cu ; F ; 24 ; snupi ; 257 
 394 ; 5 пенни ; 1866 ; Финляндия ; Cu ; VF- ; 36 ; Бигль ; 166 
 395 ; 5 пенни ; 1867 ; Финляндия ; Cu ; F-VF ; 17 ; Бигль ; 154 
 396 ; 5 пенни ; 1870 ; Финляндия ; Cu ; VF- ; 52 ; Searcher ; 756 
 397 ; 5 пенни ; 1872 ; Финляндия ; Cu ; F+ ; 18 ; snupi ; 181 
 398 ; 5 пенни ; 1873 ; Финляндия ; Cu ; F ; 50 ; Searcher ; 357 
 399 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F+ ; 14 ; Бигль ; 153 
 400 ; 5 пенни. Капсула ; 1888 ; Финляндия ; Cu ;  ; 20 ; I3 ; 1031 
 401 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF ; 51 ; 1gold ; 257 
 402 ; 5 пенни ; 1892 ; Финляндия ; Cu ; VF+ ; 124 ; Valera72 ; 2044 
 403 ; 5 пенни ; 1896 ; Финляндия ; Cu ; VF ; 25 ; Valera72 ; 306 
 304 ; Копейка ; 1789 ; ЕМ ; Cu ; F- ; 24 ; JohnSilver ; 105 
 305 ; Копейка ; 1797 ; АМ ; Cu ; F- ; 65 ; Гений ; 1025 
 306 ; Копейка ; 1799 ; ЕМ ; Cu ; F-VF ; 21 ; Гений ; 308 
 307 ; Копейка ; 1799 ; ЕМ ; Cu ; F- ; 36 ; geracon2009 ; 141 
 308 ; Копейка ; 1800 ; ЕМ ; Cu ; F- ; 35 ; Kupferberg ; 261 
 309 ; Копейка ; 1800 ; ЕМ ; Cu ; F- ; 31 ; cucaracha ; 148 
 310 ; Копейка ; 1800 ; ЕМ ; Cu ; F+ ; 24 ; JohnSilver ; 125 
 311 ; Копейка ; 1801 ; ЕМ ; Cu ; VF- ; 47 ; Burbon ; 295 
 312 ; Копейка ; 1819 ; КМ АД ; Cu ; F ; 56 ; mike40 ; 295 
 313 ; Копейка ; 1824 ; ЕМ ПГ ; Cu ; F- ; 28 ; Eymund ; 83 
 314 ; Копейка ; 1824 ; ЕМ ПГ ; Cu ; VF ; 43 ; lesnik1 ; 496 
 315 ; Копейка ; 1828 ; КМ АМ ; Cu ; VF- ; 91 ; JohnSilver ; 821 
 316 ; Копейка ; 1832 ; СМ ; Cu ; F ; 13 ; Бигль ; 255 
 317 ; Копейка ; 1835 ; ЕМ ФХ ; Cu ; F- ; 29 ; Eliaz ; 324 
 318 ; Копейка ; 1840 ; ЕМ ; Cu ; VG/F- ; 14 ; Andrey88 ; 79 
 319 ; Копейка ; 1841 ; СМ ; Cu ; F-VF ; 27 ; Бигль ; 136 
 320 ; Копейка ; 1842 ; ЕМ ; Cu ; F+ ; 40 ; Eliaz ; 383 
 321 ; Копейка ; 1843 ; СМ ; Cu ; VF-XF ; 74 ; ЛАВ-13 ; 2316 
 322 ; Копейка ; 1845 ; СМ ; Cu ; F-VF ; 11 ; zemlyk2014 ; 114 
 323 ; Копейка ; 1854 ; ЕМ ; Cu ; VG ; 14 ; каррр ; 59 
 324 ; Копейка ; 1875 ; ЕМ ; Cu ; VF- ; 24 ; Маша-растеряша ; 432 
 325 ; Копейка ; 1895 ; СПБ ; Cu ; VF+ ; 71 ; Rare Breed ; 1353 
 326 ; Копейка ; 1898 ; СПБ ; Cu ; F- ; 28 ; бриз87 ; 67 
 327 ; Копейка ; 1901 ; СПБ ; Cu ; XF ; 68 ; Аргонавт ; 1947 
 328 ; Копейка ; 1904 ; СПБ ; Cu ; XF+ ; 77 ; alien34 ; 3162 
 329 ; Копейка ; 1910 ; СПБ ; Cu ;  ; 45 ; hoza ; 255 
 330 ; Копейка ; 1915 ;  ; Cu ; AU ; 21 ; il468 ; 455 
 331 ; Копейка ; 1915 ;  ; Cu ; XF+ ; 26 ; kalita ; 137 
 332 ; Денга ; 1707 ;  ; Cu ; F ; 33 ; SeregaHot ; 2015 
 333 ; Денга ; 1713 ;  ; Cu ; F+ ; 38 ; rem. ; 656 
 334 ; Денга. Капсула ; 1731 ;  ; Cu ;  ; 33 ; rom11 ; 1446 
 335 ; Денга ; 1739 ;  ; Cu ; VF ; 5 ; бриз87 ; 90 
 336 ; Денга ; 1748 ;  ; Cu ; F ; 5 ; SUG ; 114 
 337 ; Денга ; 1750 ;  ; Cu ; F-VF ; 7 ; sheriff 0 ; 100 
 338 ; Денга. Капсула ; 1751 ;  ; Cu ;  ; 31 ; ASTA ; 1557 
 339 ; Денга ; 1751 ;  ; Cu ; VF+ ; 11 ; aknew ; 315 
 340 ; Денга ; 1766 ; ЕМ ; Cu ; F+ ; 47 ; SwaggaRakka ; 513 
 341 ; Денга ; 1767 ; ЕМ ; Cu ; VF- ; 66 ; Sky2 ; 1224 
 342 ; Денга ; 1768 ; ЕМ ; Cu ; VG ; 30 ; Sky2 ; 115 
 343 ; Денга ; 1769 ; ЕМ ; Cu ; F ; 63 ; NNN ; 697 
 344 ; Денга ; 1770 ; ЕМ ; Cu ; F ; 21 ; zemlyk2014 ; 158 
 345 ; Денга ; 1771 ; ЕМ ; Cu ; F+ ; 28 ; Valera72 ; 568 
 346 ; Денга ; 1775 ; ЕМ ; Cu ; F ; 75 ; Valera72 ; 665 
 347 ; Денга ; 1784 ; КМ ; Cu ; F ; 37 ; marSal8Q ; 523 
 348 ; Денга ; 1785 ; КМ ; Cu ; F ; 38 ; Griff ; 793 
 349 ; Денга ; 1786 ; КМ ; Cu ; F ; 34 ; Griff ; 558 
 350 ; Денга ; 1786 ; ЕМ ; Cu ; F ; 29 ; mike40 ; 261 
 351 ; Денга ; 1787 ; КМ ; Cu ; F ; 96 ; eugraphus ; 1300 
 352 ; Денга ; 1788 ; КМ ; Cu ; F ; 33 ; Mikola_1 ; 575 
 353 ; Денга ; 1790 ; ЕМ ; Cu ; F ; 29 ; Бигль ; 266 
 254 ; 5 копеек. Капсула ; 1785 ; КМ ; Cu ;  ; 29 ; NikK ; 6127 
 255 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF ; 14 ; SUG ; 680 
 256 ; 5 копеек ; 1806 ; ЕМ ; Cu ; F ; 51 ; ga2012 ; 2500 
 257 ; 5 копеек ; 1834 ; СМ ; Cu ; VF ; 23 ; sheriff 0 ; 1003 
 258 ; 5 копеек ; 1838 ; ЕМ НА ; Cu ; F-VF ; 17 ; yuriymet ; 1383 
 259 ; 5 копеек. Капсула ; 1861 ; ЕМ ; Cu ;  ; 40 ; Andrlex71 ; 7469 
 260 ; 5 копеек ; 1871 ; ЕМ ; Cu ; F ; 74 ; JohnSilver ; 768 
 261 ; 5 копеек ; 1874 ; ЕМ ; Cu ; VG ; 21 ; SUG ; 277 
 262 ; 5 копеек ; 1874 ; ЕМ ; Cu ; VF-XF ; 96 ; m-antique ; 2848 
 263 ; 5 копеек ; 1875 ; ЕМ ; Cu ; VF ; 106 ; JohnSilver ; 726 
 264 ; 3 копейки ; 1844 ; ЕМ ; Cu ; F- ; 29 ; ialaiola ; 322 
 265 ; 3 копейки ; 1882 ; СПБ ; Cu ; F- ; 46 ; магаз ; 250 
 266 ; 3 копейки ; 1898 ; СПБ ; Cu ; F- ; 13 ; бриз87 ; 114 
 267 ; 3 копейки ; 1915 ;  ; Cu ; VF-XF ; 11 ; Habs777 ; 100 
 268 ; 3 копейки ; 1915 ;  ; Cu ; F-VF ; 41 ; rockstone ; 110 
 269 ; 2 копейки ; 1769 ; КМ "Сибирь" ; Cu ; VG ; 61 ; chdm ; 742 
 270 ; 2 копейки ; 1797 ; ЕМ ; Cu ; XF- ; 72 ; Kupferberg ; 2039 
 271 ; 2 копейки ; 1798 ; КМ ; Cu ; VF+ ; 92 ; Муаззам ; 2021 
 272 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF+ ; 51 ; m-antique ; 371 
 273 ; 2 копейки ; 1799 ; КМ ; Cu ; F-VF ; 27 ; Гений ; 793 
 274 ; 2 копейки ; 1801 ; КМ ; Cu ; VG ; 44 ; geracon2009 ; 368 
 275 ; 2 копейки ; 1801 ; КМ ; Cu ; F+ ; 47 ; geracon2009 ; 397 
 276 ; 2 копейки. Капсула ; 1810 ; КМ ; Cu ;  ; 18 ; ASTA ; 2255 
 277 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VG ; 21 ; NUMIZMAT50 ; 207 
 278 ; 2 копейки ; 1810 ; КМ ; Cu ; VF-XF ; 45 ; sheriff 0 ; 918 
 279 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; VF-XF ; 46 ; sheriff 0 ; 1157 
 280 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F ; 29 ; maler ; 397 
 281 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F- ; 34 ; mike40 ; 271 
 282 ; 2 копейки. Капсула ; 1811 ; СПБ ПС ; Cu ;  ; 53 ; ASTA ; 2244 
 283 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; XF ; 24 ; lesnik1 ; 667 
 284 ; 2 копейки ; 1813 ; КМ АМ ; Cu ; F ; 21 ; marSal8Q ; 203 
 285 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; XF- ; 56 ; magnet8 ; 709 
 286 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; VF- ; 22 ; Griff ; 203 
 287 ; 2 копейки ; 1816 ; КМ АМ ; Cu ; F ; 64 ; Habs777 ; 618 
 288 ; 2 копейки ; 1820 ; КМ АД ; Cu ; F+ ; 47 ; Habs777 ; 567 
 289 ; 2 копейки ; 1821 ; КМ АМ ; Cu ; VF+ ; 43 ; volkov ; 1281 
 290 ; 2 копейки ; 1824 ; КМ АМ ; Cu ; XF ; 86 ; Чарли777 ; 2924 
 291 ; 2 копейки ; 1829 ; ЕМ ИК ; Cu ; F- ; 15 ; бриз87 ; 130 
 292 ; 2 копейки (Петров-3р, Ильин-1р) ; 1830 ; КМ АМ ; Cu ; VF-XF ; 68 ; maxxim ; 2125 
 293 ; 2 копейки ; 1839 ; СМ ; Cu ; F ; 33 ; I3 ; 434 
 294 ; 2 копейки ; 1843 ; ЕМ ; Cu ; VG ; 9 ; ga2012 ; 300 
 295 ; 2 копейки ; 1846 ; СМ ; Cu ; VF- ; 12 ; ialaiola ; 357 
 296 ; 2 копейки ; 1861 ; ЕМ ; Cu ; VG ; 70 ; аймир ; 1228 
 297 ; 2 копейки ; 1879 ; СПБ ; Cu ; F- ; 27 ; flutter ; 318 
 298 ; 2 копейки ; 1890 ; СПБ ; Cu ; F+ ; 55 ; paldenis ; 420 
 299 ; 2 копейки ; 1900 ; СПБ ; Cu ; VF ; 36 ; urok20 ; 348 
 300 ; 2 копейки ; 1915 ;  ; Cu ; F ; 14 ; Andrey88 ; 58 
 301 ; 2 копейки ; 1916 ;  ; Cu ; VF- ; 33 ; kalita ; 93 
 302 ; Копейка ; 1716 ; МД ; Cu ; VF- ; 70 ; m-antique ; 1605 
 303 ; Копейка. Брак ; 18в ;  ; Cu ; F+ ; 77 ; Аргонавт ; 3602 
 204 ; 50 пенни ; 1908 ; L Финляндия ; Ag ; XF ; 15 ; Сергей11 ; 283 
 205 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; VF ; 24 ; kalita ; 225 
 206 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; XF ; 19 ; Сергей11 ; 272 
 207 ; 50 пенни. Капсула ; 1914 ; S Финляндия ; Ag ;  ; 18 ; Hjugend88 ; 1230 
 208 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; VF-XF ; 29 ; kalita ; 234 
 209 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; XF+ ; 33 ; kalita ; 227 
 210 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 19 ; волька76 ; 363 
 211 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; VF- ; 28 ; ястреб ; 191 
 212 ; 50 пенни ; 1917 ; S Финляндия. Корона ; Ag ; VF+ ; 13 ; трутень ; 217 
 213 ; 25 пенни ; 1869 ; S Финляндия ; Ag ; VF- ; 60 ; СВТ69 ; 2402 
 214 ; 25 пенни ; 1872 ; S Финляндия ; Ag ; VF+ ; 89 ; СВТ69 ; 2099 
 215 ; 25 пенни ; 1875 ; S Финляндия ; Ag ; VF- ; 55 ; Timakros ; 735 
 216 ; 25 пенни ; 1889 ; L Финляндия ; Ag ; F-VF ; 15 ; 1gold ; 217 
 217 ; 25 пенни ; 1890 ; L Финляндия ; Ag ; VF- ; 12 ; 1gold ; 172 
 218 ; 25 пенни ; 1891 ; L Финляндия ; Ag ; F+ ; 31 ; 1gold ; 612 
 219 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; VF- ; 16 ; vaeltaja ; 163 
 220 ; 25 пенни ; 1897 ; L Финляндия ; Ag ; VF- ; 34 ; Timakros ; 560 
 221 ; 25 пенни ; 1898 ; L Финляндия ; Ag ; F-VF ; 51 ; Timakros ; 508 
 222 ; 25 пенни ; 1899 ; L Финляндия ; Ag ; VF- ; 31 ; Timakros ; 500 
 223 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; VF- ; 12 ; kalita ; 135 
 224 ; 25 пенни ; 1906 ; L Финляндия ; Ag ; VF ; 27 ; Dimitr1 ; 197 
 225 ; 25 пенни ; 1907 ; L Финляндия ; Ag ; XF ; 20 ; kolosok ; 228 
 226 ; 25 пенни ; 1907 ; L Финляндия ; Ag ; VF ; 19 ; petriuspo ; 110 
 227 ; 25 пенни ; 1908 ; L Финляндия ; Ag ; VF ; 24 ; vborisevich1 ; 159 
 228 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; VF-XF ; 9 ; Igor2020 ; 148 
 229 ; 25 пенни ; 1913 ; S Финляндия ; Ag ; XF ; 25 ; vborisevich1 ; 186 
 230 ; 25 пенни ; 1913 ; S Финляндия ; Ag ; XF ; 30 ; волька76 ; 208 
 231 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 8 ; Сына поможет ; 172 
 232 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 18 ; Igor2020 ; 161 
 233 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; XF+ ; 20 ; kalita ; 112 
 234 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 39 ; arsenich-s ; 92 
 235 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 15 ; Igor2020 ; 179 
 236 ; 25 пенни ; 1917 ; S Финляндия. Корона ; Ag ; XF+ ; 51 ; волька76 ; 633 
 237 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 18 ; coins_hunter ; 169 
 238 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 21 ; kalita ; 120 
 239 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 15 ; Странник55 ; 200 
 240 ; Лот монет Финляндии: 25 пенни (10шт) ; 1916-1917 ;  ; Ag ; XF+/AU ; 28 ; kalita ; 1336 
 241 ; 10 копеек ; 1833 ; ЕМ ФХ ; Cu ; F ; 55 ; аndrius ; 1409 
 242 ; 5 копеек ; 1758 ;  ; Cu ; VF ; 51 ; Сказочник ; 1324 
 243 ; 5 копеек ; 1760 ;  ; Cu ; VF ; 41 ; Сказочник ; 702 
 244 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF ; 30 ; Griff ; 566 
 245 ; 5 копеек ; 1766 ; ЕМ ; Cu ; VF ; 38 ; lsp25 ; 475 
 246 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF ; 17 ; кравчий ; 426 
 247 ; 5 копеек ; 1773 ; КМ "Сибирь" ; Cu ; VF+ ; 52 ; coins_hunter ; 4536 
 248 ; 5 копеек ; 1774 ; ЕМ ; Cu ; VF ; 71 ; electra ; 671 
 249 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF ; 14 ; итак дорого ты ещё ; 463 
 250 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 36 ; lsp25 ; 500 
 251 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 37 ; SUG ; 711 
 252 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 50 ; chdm ; 784 
 253 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF- ; 26 ; maorly ; 543 
 154 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; VG ; 32 ; rem. ; 270 
 155 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; AU ; 53 ; 1879 ; 2039 
 156 ; 5 копеек ; 1891 ; СПБ АГ ; Ag ; XF ; 44 ; Valera72 ; 994 
 157 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; XF+ ; 40 ; kolosok ; 1205 
 158 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; VF-XF ; 31 ; kalita ; 725 
 159 ; 5 копеек ; 1893 ; СПБ АГ ; Ag ; VF-XF ; 35 ; Valera72 ; 789 
 160 ; 5 копеек ; 1898 ; СПБ АГ ; Ag ; VF+ ; 50 ; ЛАВ-13 ; 616 
 161 ; 5 копеек ; 1899 ; СПБ АГ ; Ag ; VF ; 32 ; kalita ; 550 
 162 ; 5 копеек ; 1901 ; СПБ ФЗ ; Ag ; VF+ ; 34 ; kalita ; 572 
 163 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; XF ; 63 ; Egor77 ; 1383 
 164 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; F- ; 28 ; Сhatsky ; 503 
 165 ; 5 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF+ ; 51 ; Egor77 ; 1350 
 166 ; 5 копеек ; 1915 ; ВС ; Ag ; AU ; 42 ; Чарли777 ; 2802 
 167 ; Алтын. Отверстия ; 1704 ; БК ; Ag ; F ; 35 ; Dzmitry ; 5102 
 168 ; 4 копейки. Отверстие ; 1757 ; Ливонез ; Ag ; F- ; 16 ; Dzmitry ; 3000 
 169 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; VF-XF ; 59 ; Dzmitry ; 1845 
 170 ; 2 марки ; 1865 ; S Финляндия ; Ag ; VF- ; 83 ; kalita ; 1511 
 171 ; 2 марки ; 1866 ; S Финляндия ; Ag ; VF ; 43 ; Сергей11 ; 1970 
 172 ; 2 марки ; 1870 ; S Финляндия ; Ag ; VF ; 28 ; alov ; 1436 
 173 ; 2 марки ; 1872 ; S Финляндия ; Ag ; VF ; 58 ; Timakros ; 1730 
 174 ; 2 марки ; 1874 ; S Финляндия ; Ag ; VF- ; 42 ; Блюхер ; 1502 
 175 ; 2 марки ; 1906 ; L Финляндия ; Ag ; XF ; 18 ; Uri ; 2800 
 176 ; 2 марки ; 1907 ; L Финляндия ; Ag ; XF- ; 75 ; казак 1963 ; 3222 
 177 ; 2 марки ; 1908 ; L Финляндия ; Ag ; XF- ; 48 ; Mikola_1 ; 2885 
 178 ; 2 марки ; 1908 ; L Финляндия ; Ag ; VF-XF ; 15 ; vaeltaja ; 2506 
 179 ; 1 марка ; 1865 ; S Финляндия ; Ag ; F-VF ; 12 ; rem. ; 510 
 180 ; 1 марка ; 1866 ; S Финляндия ; Ag ; F-VF ; 18 ; rem. ; 539 
 181 ; 1 марка ; 1867 ; S Финляндия ; Ag ; VF ; 43 ; казак 1963 ; 2166 
