 4808 ; 1 доллар. США. Надорвана, подклеена ; 1923 ;  ;  ;  ; 40 ; Опятор ; 63 
 593 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF+ ; 80 ; №7 ; 351 
 594 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 60 ; №7 ; 201 
 595 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 16 ; №7 ; 83 
 596 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 50 ; ВММ ; 101 
 597 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 4 ; sergey51 ; 133 
 598 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; maremark ; 31 
 599 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 4 ; AlesyaPerova ; 32 
 600 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 2 ; Wolchara ; 35 
 601 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF- ; 6 ; QQXA ; 33 
 602 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 9 ; imi ; 34 
 603 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 34 ; imi ; 34 
 604 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF- ; 6 ; maremark ; 33 
 605 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 55 ; lsp25 ; 55 
 606 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 5 ; bask2008 ; 32 
 607 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 4 ; alskr ; 32 
 608 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 7 ; imi ; 38 
 609 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 8 ; alskr ; 34 
 610 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 22 ; WikiLeaks ; 211 
 611 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 49 ; clear_sky ; 227 
 612 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 13 ; imi ; 37 
 613 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 48 ; bask2008 ; 100 
 614 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 21 ; lsp25 ; 101 
 615 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 36 ; SLAVA27122003 ; 147 
 616 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 9 ; QQXA ; 37 
 617 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 5 ; Rober ; 32 
 618 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 52 ; Benedict_XVI ; 59 
 507 ; 1 грош ; 1839 ; MW Рус.-Пол. ; Cu ; F+ ; 16 ; Андрей Т 81000 ; 1224 
 508 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 34 ; QSL ; 204 
 509 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 26 ; Leon17 ; 145 
 510 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF- ; 46 ; QSL ; 255 
 511 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 31 ; shurikkk ; 105 
 512 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF ; 29 ; Rober ; 67 
 513 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 30 ; Ray Luka ; 102 
 514 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF+ ; 42 ; basmach ; 153 
 515 ; Лот монет России: 2,1 коп , деньга (4шт) ; 1798-1838 ;  ; Cu ; F- ; 34 ; vic2 ; 524 
 516 ; Лот монет России: 3,2 коп (4шт) ; 1910,1912 ;  ; Cu ; VF+/VF- ; 37 ; KolobovS ; 288 
 517 ; Лот монет России: 2 коп, денга (3шт) ; 1750-1857 ;  ; Cu ; F/VG ; 17 ; donskoy77 ; 61 
 518 ; Лот монет России: 2 коп (2шт) ; 1765,1840 ;  ; Cu ; F+/F-VF ; 29 ; andrex ; 206 
 519 ; Лот монет России: 1 коп (3шт) ; 1763,1766,1788 ;  ; Cu ; F/F+ ; 45 ; andrex ; 1394 
 520 ; Лот монет России (4шт): 2к, денга, полушка ; 1735-1825 ;  ; Cu ; VG ; 42 ; donskoy77 ; 59 
 521 ; Лот монет России: денга, полушка, 1/4 коп (6шт) ; 1735-1858 ;  ; Cu ; F/F+ ; 37 ; andrex ; 270 
 522 ; Лот монет России для Финляндии: 10,5 пенни (3шт) ; 1907,1917 ;  ; Cu ; VF-/F ; 16 ; vic2 ; 130 
 523 ; Лот монет России (4шт): 2к,1к, денежка ; 1842-1862 ;  ; Cu ; F/VG ; 59 ; greco ; 131 
 524 ; Лот монет России: 3 коп (5шт) ; 1878-1913 ;  ; Cu ; F-VF/F ; 74 ; biker58rus ; 226 
 525 ; Лот монет России: 3 коп (5шт) ; 1867-1903 ;  ; Cu ; F-VF/F ; 54 ; марс7 ; 951 
 526 ; Лот монет России: 5,3,2,1,1/2,1/4 коп (8шт) ; 1841-1876 ;  ; Cu ; F- ; 76 ; andrex ; 1134 
 527 ; Лот монет России: 2 коп (3шт) ; 1816-1845 ;  ; Cu ; F+/F- ; 96 ; andrex ; 368 
 528 ; Лот монет России и СССР (4шт): 2к,1к ; 1841,1842,1870,1924 ;  ; Cu ; F/G ; 46 ; десант ; 114 
 529 ; Лот монет России: 2,1 коп, полушка (5шт) ; 1798-1862 ;  ; Cu ; F/F+ ; 29 ; donskoy77 ; 133 
 530 ; Лот монет России (8шт): 5к, 2к,1к, денга ; 1740-е-1898 ;  ; Cu ; F/F-VF ; 40 ; greco ; 157 
 531 ; Лот монет России (5шт): 5к,2к,1к ; 1872-1900 ;  ; Cu ; F/G ; 67 ; Dander ; 180 
 532 ; Лот монет России (4шт): 2к, 1к, денга, полушка ; 1708-1800 ;  ; Cu ; F/G ; 53 ; Павлов75 ; 316 
 533 ; Лот монет России: 5,3,2 коп (5шт) ; 1811-1897 ;  ; Cu ; VF-/G ; 36 ; donskoy77 ; 148 
 534 ; Лот монет России: 2 коп (6шт) ; 1811-1812 ;  ; Cu ; F+/G ; 64 ; greco ; 114 
 547 ; Танга. Иван Федорович ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; VF ; 52 ; dali ; 3060 
 548 ; Танга. Иван Федорович ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; VF ; 28 ; ANK ; 1062 
 549 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF ; 71 ; ur_adamov ; 1530 
 550 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF ; 76 ; ANK ; 654 
 551 ; Танга. Федор Олегович ; 1402-1427 ; Великое Княжество Рязанское ; Ag ; VF ; 40 ; ANK ; 1700 
 552 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 68 ; Benedict_XVI ; 1734 
 553 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 71 ; ANK ; 575 
 554 ; Денга. Утеряна часть монеты ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F+ ; 25 ; sergey51 ; 508 
 555 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 18 ; DATR ; 104 
 556 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 34 ; №7 ; 62 
 557 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 25 ; Rober ; 37 
 558 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 31 ; lsp25 ; 38 
 559 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 64 ; sinus ; 261 
 560 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 21 ; dali ; 96 
 561 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 42 ; Добрый молодец ; 97 
 562 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 28 ; lsp25 ; 77 
 563 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 56 ; Bagdan ; 240 
 564 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 21 ; №7 ; 81 
 565 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; VF ; 32 ; макс75 ; 305 
 566 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; VF ; 65 ; peck ; 859 
 567 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; VF ; 70 ; lm ; 378 
 568 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; VF ; 37 ; №7 ; 248 
 457 ; Денга ; 1748 ;  ; Cu ; F+ ; 6 ; zid200 ; 51 
 458 ; Денга ; 1748 ;  ; Cu ; F+ ; 22 ; aleksius ; 25 
 459 ; Денга ; 1749 ;  ; Cu ; F+ ; 14 ; tanmar86 ; 16 
 460 ; Денга ; 1750 ;  ; Cu ; VF- ; 40 ; Wolfram ; 73 
 461 ; Денга ; 1750 ;  ; Cu ; F+ ; 4 ; 121974 ; 23 
 462 ; Денга ; 1750 ;  ; Cu ; F- ; 3 ; zid200 ; 22 
 463 ; Денга ; 1751 ;  ; Cu ; F-VF ; 6 ; Wolfram ; 63 
 464 ; Денга ; 1760 ;  ; Cu ; F ; 27 ; Andrei2007 ; 104 
 465 ; Денга ; 177? ;  ; Cu ; VF ; 108 ; Zakhapisty ; 286 
 466 ; Денга (Петров-1р) ; 1786 ; КМ ; Cu ; F-VF ; 47 ; Рыжая_Кыся ; 260 
 467 ; Денга (Ильин-1р) ; 1788 ; КМ ; Cu ; VF- ; 34 ; andrex ; 587 
 468 ; Денга (Ильин-1р) ; 1793 ; КМ ; Cu ; VF- ; 12 ; Хозяин ; 1488 
 469 ; Денга ; 1795? ; ЕМ ; Cu ; F ; 32 ; 121974 ; 258 
 470 ; Деньга ; 1798 ; ЕМ ; Cu ; F ; 43 ; 13 ; 276 
 471 ; 1/2 копейки ; 1839 ; СМ ; Cu ; F-VF ; 90 ; SLAVA27122003 ; 499 
 472 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 49 ; Dander ; 82 
 473 ; 1/2 копейки ; 1844 ; СМ ; Cu ; F-VF ; 67 ; десант ; 80 
 474 ; Денежка ; 1852 ; ЕМ ; Cu ; VF+ ; 85 ; марс7 ; 301 
 475 ; Денежка ; 1855 ; ЕМ ; Cu ; VF+ ; 49 ; fgd ; 602 
 476 ; 1/2 копейки ; 1876 ; СПБ ; Cu ; VF+ ; 107 ; QSL ; 2081 
 477 ; 1/2 копейки ; 1879 ; СПБ ; Cu ; XF- ; 211 ; панкрат ; 3509 
 478 ; 1/2 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 63 ; lelic ; 680 
 479 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF+ ; 40 ; мурзилка ; 141 
 480 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 126 ; Sacha86 ; 382 
 481 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; AU ; 38 ; rahmn ; 663 
 482 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 26 ; Sacha86 ; 273 
 483 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; AU ; 34 ; Sacha86 ; 568 
 484 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; AU ; 43 ; RAF ; 663 
 485 ; 1/2 копейки ; 1915 ;  ; Cu ; AU/XF ; 51 ; rahmn ; 523 
 486 ; Полушка (Ильин-3р) ; 1710 ;  ; Cu ; VG ; 27 ; dimon46 ; 1022 
 487 ; Полушка ; 1719 ;  ; Cu ; F ; 30 ; flYUGgerr ; 262 
 488 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F ; 23 ; Dander ; 36 
 489 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 26 ; QSL ; 25 
 490 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F+ ; 41 ; eov ; 567 
 491 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; F-VF ; 43 ; Dander ; 131 
 492 ; 1/4 копейки ; 1841 ; СПМ ; Cu ; VF- ; 74 ; Андрей Т 81000 ; 244 
 493 ; 1/4 копейки ; 1845 ; СМ ; Cu ; F-VF ; 52 ; Dander ; 72 
 494 ; 1/4 копейки (Ильин-2р) ; 1846 ; СМ ; Cu ; F+ ; 24 ; якши37 ; 1144 
 495 ; 1/4 копейки ; 1868 ; ЕМ ; Cu ; VF+ ; 17 ; якши37 ; 2763 
 496 ; 1/4 копейки ; 1878 ; СПБ ; Cu ; F-VF ; 53 ; якши37 ; 1060 
 497 ; 1/4 копейки ; 1887 ; СПБ ; Cu ; XF+ ; 256 ; панкрат ; 4820 
 498 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; AU/XF ; 122 ; urik21121 ; 1022 
 499 ; 1/4 копейки ; 1910 ; СПБ ; Cu ; AU ; 110 ; свой ; 4000 
 500 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; XF ; 79 ; ANK ; 1893 
 501 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; VF ; 116 ; Rober ; 536 
 502 ; 1 копейка "Оккупация" ; 1916J ;  ; Fe ; VF+ ; 43 ; PolAn ; 783 
 503 ; Пара-3 деньги ; 1772? ; Валахия ; Cu ; F ; 16 ; num ; 2042 
 504 ; 1 грош ; 1823 ; IB Польша ; Cu ; F- ; 14 ; dnlstl ; 669 
 505 ; 1 грош ; 1824 ; IB Польша ; Cu ; F- ; 15 ; dnlstl ; 669 
 506 ; 1 грош ; 1825 ; IB Польша ; Cu ; G ; 18 ; Akademik ; 499 
 407 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F-VF ; 47 ; QSL ; 67 
 408 ; 2 копейки ; 1876 ; ЕМ ; Cu ; F+ ; 48 ; krut0803 ; 354 
 409 ; 2 копейки. Деформация ; 1899 ; СПБ ; Cu ; F-VF ; 11 ; Vd 123 ; 59 
 410 ; 2 копейки ; 1909 ; СПБ ; Cu ; AU ; 252 ; панкрат ; 4894 
 411 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 44 ; Dander ; 59 
 412 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 36 ; Dander ; 61 
 413 ; 2 копейки ; 1916 ;  ; Cu ; XF/AU ; 26 ; Zemlemer ; 266 
 414 ; Копейка ; 1710 ; БК ; Cu ; VF ; 127 ; nordbolivar ; 4236 
 415 ; Копейка ; 1715 ; НД ; Cu ; F- ; 66 ; Lasto4kaSPB ; 510 
 416 ; Копейка ; 1758 ;  ; Cu ; F- ; 29 ; crackjack ; 973 
 417 ; Копейка ; 1775 ; КМ "Сибирь" ; Cu ; F-VF ; 7 ; eov ; 744 
 418 ; Копейка ; 1791 ; ЕМ ; Cu ; F+ ; 134 ; быk ; 1467 
 419 ; Копейка ; 1811 ; ЕМ НМ ; Cu ; F ; 13 ; Андрей Т 81000 ; 114 
 420 ; Копейка ; 1818 ; КМ АД ; Cu ; VF- ; 72 ; В1951 ; 305 
 421 ; Копейка ; 1819 ; КМ АД ; Cu ; F-VF ; 26 ; 121974 ; 51 
 422 ; Копейка ; 1822 ; КМ АМ ; Cu ; VG ; 21 ; raise ; 33 
 423 ; Копейка ; 1823 ; КМ АМ ; Cu ; F- ; 40 ; света ; 69 
 424 ; Копейка ; 1833 ; ЕМ ФХ ; Cu ; VF+ ; 50 ; pvg111 ; 906 
 425 ; Копейка ; 1843 ; ЕМ ; Cu ; VF- ; 24 ; 121974 ; 30 
 426 ; Копейка ; 1844 ; СМ ; Cu ; F-VF ; 52 ; Dander ; 55 
 427 ; Копейка ; 1844 ; СМ ; Cu ; VF ; 57 ; samurai 969 ; 354 
 428 ; Копейка ; 1845 ; СМ ; Cu ; F-VF ; 30 ; кs ; 163 
 429 ; Копейка ; 1857 ; ЕМ ; Cu ; F+ ; 41 ; гриша ; 114 
 430 ; Копейка ; 1858 ; ЕМ ; Cu ; VF ; 14 ; volod ; 174 
 431 ; Копейка ; 1861 ; ЕМ ; Cu ; VF- ; 37 ; volod ; 173 
 432 ; Копейка ; 1868 ; ЕМ ; Cu ; F-VF ; 54 ; QSL ; 102 
 433 ; Копейка ; 1869 ; ЕМ ; Cu ; F+ ; 34 ; elias25 ; 49 
 434 ; Копейка ; 1870 ; ЕМ ; Cu ; VF+ ; 68 ; Rosomaxa ; 318 
 435 ; Копейка ; 1871 ; ЕМ ; Cu ; F+ ; 60 ; off ; 571 
 436 ; Копейка ; 1872 ; ЕМ ; Cu ; F-VF ; 36 ; QSL ; 340 
 437 ; Копейка ; 1873 ; ЕМ ; Cu ; G ; 108 ; света ; 340 
 438 ; Копейка ; 1874 ; ЕМ ; Cu ; VF ; 35 ; volod ; 263 
 439 ; Копейка ; 1875 ; ЕМ ; Cu ; F-VF ; 59 ; QSL ; 402 
 440 ; Копейка. Деформация ; 1876 ; ЕМ ; Cu ; F-VF ; 57 ; света ; 206 
 441 ; Копейка ; 1882 ; СПБ ; Cu ; VF ; 18 ; Akademik ; 273 
 442 ; Копейка ; 1906 ; СПБ ; Cu ; VF- ; 41 ; никсер ; 41 
 443 ; Копейка ; 1911 ; СПБ ; Cu ; VF ; 21 ; 555650 ; 22 
 444 ; Копейка ; 1912 ; СПБ ; Cu ; VF ; 24 ; Dander ; 33 
 445 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 58 ; KolobovS ; 63 
 446 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 41 ; KolobovS ; 51 
 447 ; Копейка ; 1916 ;  ; Cu ; AU ; 85 ; novikoff12006 ; 408 
 448 ; Денга ; 1731 ;  ; Cu ; VF ; 63 ; badiba-coin ; 408 
 449 ; Денга ; 1735? ;  ; Cu ; VF ; 19 ; gav1980 ; 355 
 450 ; Денга ; 1736 ;  ; Cu ; F+ ; 21 ; tanmar86 ; 18 
 451 ; Денга ; 1737 ;  ; Cu ; F-VF ; 47 ; Smit ; 45 
 452 ; Денга ; 1738 ;  ; Cu ; VF+ ; 22 ; pvg111 ; 150 
 453 ; Денга ; 1741 ;  ; Cu ; F+ ; 13 ; Wolfram ; 155 
 454 ; Денга ; 1746? ;  ; Cu ; F ; 12 ; tanmar86 ; 11 
 455 ; Денга ; 1747 ;  ; Cu ; F ; 49 ; Джейк ; 50 
 456 ; Денга ; 1748 ;  ; Cu ; VF- ; 50 ; QSL ; 92 
 357 ; 2 копейки ; 1773 ; ЕМ ; Cu ; F-VF ; 50 ; быk ; 867 
 358 ; 2 копейки ; 1777 ; ЕМ ; Cu ; VF ; 32 ; арбат ; 1530 
 359 ; 2 копейки ; 1788 ; ММ ; Cu ; VF ; 114 ; vvr ; 2301 
 360 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 29 ; Smit ; 126 
 361 ; 2 копейки ; 1801 ; КМ ; Cu ; F-VF ; 39 ; 13 ; 309 
 362 ; 2 копейки ; 19 век ;  ; Cu ; G ; 15 ; tanmar86 ; 14 
 363 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F-VF ; 3 ; mishanya ; 300 
 364 ; 2 копейки ; 1810 ; КМ ; Cu ; VF- ; 30 ; ZET ; 173 
 365 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F-VF ; 20 ; krut0803 ; 95 
 366 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF ; 80 ; ZET ; 131 
