 3299 ; Бона иностранная ;  ;  ;  ;  ; 16 ; and000 ; 43 
 429 ; 5 копеек ; 1874 ; ЕМ  ; Cu ; F-VF ; 39 ; marat-vojag ; 68 
 430 ; 5 копеек ; 1875 ; ЕМ  ; Cu ; VF ; 51 ; BVA ; 286 
 431 ; 5 копеек ; 1878 ; СПБ  ; Cu ; VF+ ; 115 ; 2007 ; 3226 
 432 ; 5 копеек ; 1881 ; СПБ  ; Cu ; VF+ ; 43 ; 751 ; 2009 
 433 ; 5 копеек ; 1911 ; СПБ  ;  ; AU ; 42 ; alekuchma ; 1797 
 434 ; 3 копейки ; 1840 ; ЕМ  ; Cu ; F-VF ; 22 ; mars6307 ; 459 
 435 ; 3 копейки ; 1841 ; СПМ  ; Cu ; F-VF ; 24 ; Чичибан ; 579 
 436 ; 3 копейки ; 1844 ; ЕМ  ; Cu ; VF+ ; 64 ; 2007 ; 3601 
 437 ; 3 копейки ; 1851 ; ЕМ  ; Cu ; F-VF ; 57 ; А25 ; 465 
 438 ; 3 копейки ; 1859 ; ЕМ  ; Cu ; F+ ; 54 ; Михалыч ; 323 
 439 ; 3 копейки ; 1868 ; СПБ  ; Cu ; VF+ ; 39 ; foma71 ; 2457 
 440 ; 3 копейки ; 1870 ; ЕМ  ; Cu ; VF- ; 36 ; Mmm ; 226 
 441 ; 3 копейки ; 1875 ; ЕМ  ; Cu ; F-VF ; 123 ; alisa ; 617 
 442 ; 3 копейки ; 1877 ; СПБ  ; Cu ; VF- ; 36 ; alisa ; 725 
 443 ; 3 копейки ; 1880 ; СПБ  ; Cu ; VF+ ; 44 ; 2007 ; 1791 
 444 ; 3 копейки ; 1882 ; СПБ  ; Cu ; VF- ; 34 ; А25 ; 213 
 445 ; 3 копейки ; 1882 ; СПБ  ; Cu ; VF+ ; 46 ; foma71 ; 1236 
 446 ; 3 копейки ; 1882 ; СПБ  ; Cu ; F ; 14 ; alyans-met ; 33 
 447 ; 3 копейки ; 1883 ; СПБ  ; Cu ; VF+ ; 82 ; foma71 ; 1676 
 448 ; 3 копейки ; 1884 ; СПБ  ; Cu ; VF- ; 55 ; AGAT D ; 781 
 449 ; 3 копейки ; 1891 ; СПБ  ; Cu ; VF-XF ; 63 ; Dj ; 5180 
 450 ; 3 копейки ; 1892 ; СПБ  ; Cu ; F-VF ; 68 ; AGAT D ; 944 
 451 ; 3 копейки ; 1893 ; СПБ  ; Cu ; VF+ ; 42 ; 2007 ; 1530 
 452 ; 3 копейки ; 1894 ; СПБ  ; Cu ; F-VF ; 18 ; SKV ; 108 
 453 ; 3 копейки ; 1896 ; СПБ  ; Cu ; VF+ ; 74 ; foma71 ; 2346 
 454 ; 3 копейки ; 1897 ; СПБ  ; Cu ; VF ; 37 ; SKV ; 364 
 455 ; 3 копейки ; 1898 ; СПБ  ; Cu ; VF+ ; 44 ; foma71 ; 1111 
 456 ; 3 копейки ; 1899 ; СПБ  ; Cu ; VF+ ; 8 ; luda ; 1427 
 457 ; 3 копейки ; 1900 ; СПБ  ; Cu ; VF+ ; 23 ; foma71 ; 1836 
 458 ; 3 копейки ; 1902 ; СПБ  ; Cu ; VF- ; 28 ; aleks-2007 ; 561 
 459 ; 3 копейки ; 1904 ; СПБ  ; Cu ; VF- ; 14 ; SKV ; 204 
 460 ; 3 копейки ; 1905 ; СПБ  ; Cu ; VF+ ; 16 ; foma71 ; 2040 
 461 ; 3 копейки ; 1906 ; СПБ  ; Cu ; VF-XF ; 20 ; 2007 ; 2000 
 462 ; 3 копейки ; 1907 ; СПБ  ; Cu ; VF+ ; 16 ; SSK ; 3121 
 463 ; 3 копейки ; 1908 ; СПБ  ; Cu ; VF-XF ; 17 ; 2007 ; 1530 
 464 ; 3 копейки ; 1910 ; СПБ  ; Cu ; VF ; 49 ; den_ff ; 153 
 465 ; 3 копейки ; 1911 ; СПБ  ; Cu ; VF+ ; 10 ; foma71 ; 1020 
 466 ; 3 копейки ; 1911 ; СПБ  ; Cu ; VF+ ; 12 ; SKV ; 159 
 467 ; 3 копейки ; 1912 ; СПБ  ; Cu ; VF+ ; 64 ; niva ; 148 
 468 ; 3 копейки ; 1913 ; СПБ  ; Cu ; VF+ ; 32 ; den_ff ; 134 
 469 ; 3 копейки ; 1914 ; СПБ  ; Cu ; VF-XF ; 15 ; А25 ; 78 
 470 ; 3 копейки ; 1915 ;  ; Cu ; AU ; 49 ; irinka ; 1836 
 471 ; 3 копейки ; 1916 ;  ; Cu ; AU ; 44 ; SKV ; 686 
 472 ; 2 копейки ; 1757 ; Номинал под гербом  ; Cu ; VF ; 60 ; piter_k ; 584 
 473 ; 2 копейки ; 1757 ; Номинал под гербом  ; Cu ; F-VF ; 16 ; skir ; 200 
 474 ; 2 копейки ; 1757 ; Номинал под гербом  ;  ; F-VF ; 38 ; kenso ; 198 
 375 ; 5 копеек ; 1771 ; ЕМ  ; Cu ; VF- ; 30 ; uin1972 ; 147 
 376 ; 5 копеек ; 1772 ; ЕМ  ; Cu ; VF ; 10 ; QSL ; 322 
 377 ; 5 копеек ; 1772 ; ЕМ  ; Cu ; F-VF ; 23 ; surf2k5 ; 157 
 378 ; 5 копеек ; 1773 ; ЕМ  ; Cu ; VF ; 30 ; sinisha ; 239 
 379 ; 5 копеек ; 1774 ; "КМ ""Сибирь"" " ; Cu ; VF- ; 62 ; кабан ; 3568 
 380 ; 5 копеек ; 1775 ; ЕМ  ; Cu ; VF ; 75 ; slav_1962 ; 257 
 381 ; 5 копеек ; 1776 ; ЕМ  ; Cu ; VF- ; 43 ; SKV ; 180 
 382 ; 5 копеек ; 1776 ; ЕМ  ; Cu ; F-VF ; 50 ; surf2k5 ; 134 
 383 ; 5 копеек ; 1777 ; "КМ ""Сибирь"" " ; Cu ; VF- ; 52 ; кабан ; 4308 
 384 ; 5 копеек ; 1778 ; ЕМ  ; Cu ; VF ; 2 ; den_ff ; 204 
 385 ; 5 копеек ; 1779 ; ЕМ  ; Cu ; VF+ ; 58 ; SKV ; 480 
 386 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; VF+ ; 43 ; mac ; 561 
 387 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; F+ ; 69 ; jef688 ; 131 
 388 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; VF+ ; 19 ; petrserebr ; 726 
 389 ; 5 копеек ; 1782 ; ЕМ  ; Cu ; VF-XF ; 36 ; wal ; 1274 
 390 ; 5 копеек ; 1782 ; КМ  ; Cu ; VF+ ; 75 ; дутик ; 2040 
 391 ; 5 копеек ; 1783 ; ЕМ  ; Cu ; VF+ ; 31 ; SKV ; 532 
 392 ; 5 копеек ; 1784 ; КМ  ; Cu ; VF+ ; 54 ; alyans-met ; 2250 
 393 ; 5 копеек ; 1785 ; КМ  ; Cu ; VF ; 4 ; кабан ; 1377 
 394 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF+ ; 44 ; mac ; 559 
 395 ; 5 копеек ; 1788 ; ММ  ; Cu ; F+ ; 38 ; ANK ; 363 
 396 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; VF+ ; 77 ; zxc55 ; 379 
 397 ; 5 копеек ; 1789 ; АМ  ; Cu ; VF ; 36 ; дутик ; 816 
 398 ; 5 копеек ; 1790 ; ЕМ  ;  ; VF- ; 20 ; QSL ; 285 
 399 ; 5 копеек ; 1790 ; АМ  ; Cu ; VF- ; 9 ; skir ; 521 
 400 ; 5 копеек ; 1790 ; АМ  ; Cu ; VF ; 124 ; дутик ; 635 
 401 ; 5 копеек ; 1790 ; КМ  ; Cu ; VF- ; 40 ; alyans-met ; 2255 
 402 ; 5 копеек ; 1791 ; ЕМ  ; Cu ; F-VF ; 31 ; Poiuyt ; 177 
 403 ; 5 копеек ; 1791 ; АМ  ; Cu ; VF ; 44 ; SKV ; 453 
 404 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; F-VF ; 33 ; Blagorodie ; 306 
 405 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан  ; Cu ; F+ ; 54 ; ADD ; 609 
 406 ; 5 копеек ; 1794 ; КМ  ; Cu ; VF ; 44 ; alyans-met ; 2267 
 407 ; 5 копеек ; 1802 ; ЕМ  ; Cu ; VF ; 58 ; нумизмат ; 3570 
 408 ; 5 копеек (Петров-2р). Гурт забит ; 1802 ; КМ  ; Cu ; F-VF ; 154 ; деньга ; 4676 
 409 ; 5 копеек ; 1803 ; ЕМ  ; Cu ; VF ; 52 ; alyans-met ; 2142 
 410 ; 5 копеек ; 1803 ; ЕМ  ; Cu ; VF- ; 56 ; федя ; 2001 
 411 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; VF- ; 48 ; rnv_64 ; 2267 
 412 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; F-VF ; 58 ; Udalof ; 1176 
 413 ; 5 копеек ; 1805 ; КМ  ; Cu ; F+ ; 73 ; кабан ; 2142 
 414 ; 5 копеек ; 1807 ; ЕМ  ; Cu ; VF-XF ; 57 ; арбат ; 2222 
 415 ; 5 копеек ; 1807 ; КМ  ; Cu ; F+ ; 50 ; aleks-2007 ; 2360 
 416 ; 5 копеек ; 1808 ; ЕМ  ; Cu ; F-VF ; 72 ; alyans-met ; 2278 
 417 ; 5 копеек. Гурт забит ; 1809 ; КМ  ; Cu ; F+ ; 37 ; федя ; 3400 
 418 ; 5 копеек ; 1832 ; ЕМ ФХ  ; Cu ; VF- ; 82 ; Udalof ; 465 
 419 ; 5 копеек ; 1832 ; ЕМ ФХ  ; Cu ; F+ ; 42 ; first ; 125 
 420 ; 5 копеек ; 1834 ; ЕМ ФХ  ; Cu ; VF- ; 85 ; SKV ; 809 
 421 ; 5 копеек ; 1837 ; ЕМ КТ  ; Cu ; VF ; 55 ; fano ; 1461 
 422 ; 5 копеек ; 1837 ; СМ  ; Cu ; F-VF ; 60 ; GREGORY_R ; 1019 
 423 ; 5 копеек ; 1856 ; ЕМ  ; Cu ; VF- ; 64 ; den_ff ; 1842 
 424 ; 5 копеек ; 1858 ; ЕМ  ; Cu ; F ; 90 ; Кулек ; 402 
 251 ; 5 копеек ; 1834 ; СПБ НГ  ; Ag ; VF+ ; 42 ; Copirchik ; 854 
 252 ; 5 копеек ; 1849 ; СПБ ПА  ; Ag ; VF+ ; 33 ; vasily ; 714 
 253 ; 5 копеек ; 1850 ; СПБ ПА  ; Ag ; VF ; 44 ; vasily ; 520 
 254 ; 5 копеек ; 1855 ; СПБ HI  ; Ag ; VF-XF ; 24 ; Mick 1 ; 1635 
 255 ; 5 копеек ; 1882 ; СПБ НФ  ; Ag ; VF-XF ; 23 ; Даймлер ; 455 
 256 ; 5 копеек ; 1884 ; СПБ АГ  ; Ag ; VF ; 14 ; SKV ; 273 
 257 ; 5 копеек ; 1886 ; СПБ АГ  ; Ag ; VF-XF ; 28 ; Даймлер ; 368 
 258 ; 5 копеек ; 1887 ; СПБ АГ  ; Ag ; AU ; 48 ; zerkalozemli ; 2040 
 259 ; 5 копеек ; 1888 ; СПБ АГ  ; Ag ; XF+ ; 57 ; zerkalozemli ; 663 
 260 ; 5 копеек ; 1889 ; СПБ АГ  ; Ag ; VF ; 43 ; ppp612 ; 267 
 261 ; 5 копеек ; 1890 ; СПБ АГ  ; Ag ; XF+ ; 42 ; sigaeff ; 303 
 262 ; 5 копеек ; 1891 ; СПБ АГ  ; Ag ; VF- ; 32 ; SKV ; 210 
 263 ; 5 копеек ; 1892 ; СПБ АГ  ; Ag ; XF/AU ; 33 ; zerkalozemli ; 318 
 264 ; 5 копеек ; 1893 ; СПБ АГ  ; Ag ; VF+ ; 44 ; BrEd ; 263 
 265 ; 5 копеек ; 1893 ; СПБ АГ  ; Ag ; VF+ ; 106 ; solder13 ; 267 
 266 ; 5 копеек ; 1898 ; СПБ АГ  ; Ag ; VF-XF ; 38 ; BrEd ; 227 
 267 ; 5 копеек ; 1900 ; СПБ ФЗ  ; Ag ; VF+ ; 45 ; BrEd ; 242 
 268 ; 5 копеек ; 1901 ; СПБ ФЗ  ; Ag ; VF+ ; 54 ; BrEd ; 189 
 269 ; 5 копеек ; 1902 ; СПБ АР  ; Ag ; AU ; 46 ; zerkalozemli ; 1042 
 270 ; 2 злотых ; 1821 ; IB Польша  ; Ag ; F-VF ; 107 ; Copirchik ; 2467 
 271 ; 10 грошей ; 1840 ; MW Рус.-Пол.  ; Ag ; XF ; 41 ; elmo151 ; 2077 
 272 ; 10 грошей ; 1840 ; MW Рус.-Пол.  ; Ag ; VF ; 49 ; PSP ; 317 
 273 ; 10 грошей ; 1840 ; MW Рус.-Пол.  ; Ag ; F-VF ; 24 ; PSP ; 311 
 274 ; 5 грошей ; 1820-е ;  ; Ag ; F-VF ; 191 ; noviks ; 1566 
 275 ; 5 грошей ; 1826? ; IB Польша  ; Ag ; F+ ; 49 ; арбат ; 453 
 276 ; 5 грошей ; 1840 ; MW Рус.-Пол.  ; Ag ; VF-XF ; 55 ; деньга ; 4111 
 277 ; 2 марки ; 1872 ; S Финляндия  ; Ag ; VF+ ; 71 ; федя ; 1571 
 278 ; 1 марка ; 1890 ; L Финляндия  ; Ag ; VF-XF ; 48 ; SKV ; 885 
 279 ; 50 пенни ; 1889 ; L Финляндия  ; Ag ; VF+ ; 31 ; neft4 ; 300 
 280 ; 50 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 30 ; igor_r65 ; 201 
 281 ; 50 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 48 ; lelik35 ; 204 
 282 ; 25 пенни ; 1897 ; L Финляндия  ; Ag ; VF+ ; 31 ; SKV ; 209 
 283 ; 25 пенни ; 1909 ; L Финляндия  ; Ag ; AU ; 25 ; Данила ; 370 
 284 ; 25 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 8 ; sigaeff ; 102 
 285 ; 25 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 12 ; Poiuyt ; 111 
 286 ; Лот монет России: 20,15,10 коп (16шт) ; 1876-1914гг ;  ; Ag ; VF-/VF+ ; 12 ; jef688 ; 723 
 361 ; 10 копеек ; 1835 ; СМ  ; Cu ; F+ ; 37 ; федя ; 5200 
 362 ; 5 копеек ; 1730 ; МД Хвост широкий  ; Cu ; F-VF ; 32 ; alyans-met ; 2048 
 363 ; 5 копеек ; 1758 ;  ; Cu ; VF- ; 79 ; skir ; 459 
 364 ; 5 копеек ; 1759 ; ММ  ; Cu ; F-VF ; 85 ; AGAT D ; 565 
 365 ; 5 копеек ; 1761 ;  ; Cu ; VF+ ; 51 ; xabib ; 1128 
 366 ; 5 копеек ; 1763 ; ЕМ  ; Cu ; F-VF ; 36 ; jef688 ; 152 
 367 ; 5 копеек ; 1763 ; ММ  ; Cu ; F ; 48 ; skir ; 180 
 368 ; 5 копеек ; 1763 ; СПМ  ; Cu ; F+ ; 41 ; skir ; 340 
 369 ; 5 копеек ; 1764 ; ЕМ  ; Cu ; F+ ; 32 ; marat-vojag ; 99 
 370 ; 5 копеек ; 1765 ; ЕМ  ; Cu ; VF- ; 32 ; jef688 ; 177 
 371 ; 5 копеек ; 1768 ; ЕМ  ; Cu ; F+ ; 11 ; marat-vojag ; 114 
 372 ; 5 копеек ; 1769 ; ЕМ  ; Cu ; F-VF ; 25 ; marat-vojag ; 156 
 373 ; 5 копеек ; 1770 ; ЕМ  ; Cu ; F-VF ; 45 ; marat-vojag ; 153 
 374 ; 5 копеек ; 1770 ; ЕМ  ; Cu ; F-VF ; 20 ; marat-vojag ; 59 
 201 ; 10 копеек ; 1833 ; СПБ НГ  ; Ag ; VF+ ; 58 ; 1915 ; 4614 
 202 ; 10 копеек ; 1845 ; СПБ КБ  ; Ag ; VF- ; 105 ; Чичибан ; 804 
 203 ; 10 копеек ; 1848 ; СПБ HI  ; Ag ; VF- ; 79 ; федя ; 779 
 204 ; 10 копеек ; 1849 ; СПБ ПА  ; Ag ; VF ; 16 ; федя ; 408 
 205 ; 10 копеек ; 1861 ; СПБ  ; Ag ; VF ; 48 ; den_ff ; 144 
 206 ; 10 копеек ; 1868 ; СПБ HI  ; Ag ; VF ; 53 ; spektr ; 317 
 207 ; 10 копеек ; 1888 ; СПБ АГ  ; Ag ; F-VF ; 27 ; AGAT D ; 793 
 208 ; 10 копеек ; 1903 ; СПБ АР  ; Ag ; VF-XF ; 31 ; aleks-2007 ; 701 
 209 ; 10 копеек ; 1904 ; СПБ АР  ; Ag ; XF+ ; 21 ; elac ; 2040 
 210 ; 10 копеек ; 1905 ; СПБ АР  ; Ag ; VF- ; 19 ; jef688 ; 39 
 211 ; 10 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF-XF ; 8 ; ksv11 ; 123 
 212 ; 10 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF+ ; 27 ; KORNEJ ; 96 
 213 ; 10 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF-XF ; 63 ; konst ; 137 
 214 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; XF ; 58 ; Данила ; 102 
 215 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; XF ; 43 ; dimon46 ; 60 
 216 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; XF ; 8 ; джон007 ; 61 
 217 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; AU ; 28 ; sigaeff ; 204 
 218 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; VF+ ; 23 ; Рэп-6 ; 53 
 219 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; VF-XF ; 34 ; jef688 ; 57 
 220 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; XF ; 48 ; uin1972 ; 204 
 221 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; XF- ; 9 ; jef688 ; 63 
 222 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; F-VF ; 11 ; ЧИС ; 41 
 223 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; AU ; 34 ; DrAlex1701 ; 500 
 224 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; XF+ ; 26 ; verazal ; 53 
 225 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; XF+ ; 12 ; Eugen ; 123 
 226 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; XF+ ; 11 ; Eugen ; 123 
 227 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; XF+ ; 3 ; dimon46 ; 51 
 228 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF ; 16 ; konst ; 62 
 229 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; AU ; 43 ; SKV ; 108 
 230 ; 10 копеек ; 1912 ; СПБ ЭБ  ;  ; VF+ ; 27 ; surf2k5 ; 42 
 231 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF- ; 42 ; Рэп-6 ; 55 
 232 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF+ ; 18 ; lelik35 ; 45 
 233 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF ; 6 ; wwii-soldat ; 55 
 234 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 82 ; Данила ; 188 
 235 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; XF+ ; 24 ; Рэп-6 ; 94 
 236 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; XF ; 11 ; wwii-soldat ; 62 
 237 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; VF-XF ; 14 ; SadKo ; 51 
 238 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; VF-XF ; 5 ; surf2k5 ; 50 
 239 ; 10 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 36 ; sigaeff ; 57 
 240 ; 10 копеек ; 1914 ; СПБ ВС  ; Ag ; XF- ; 40 ; surf2k5 ; 59 
 241 ; 10 копеек ; 1914 ; СПБ ВС  ; Ag ; XF+ ; 45 ; Рэп-6 ; 69 
 242 ; 10 копеек ; 1914 ; СПБ ВС  ;  ; XF+ ; 3 ; SadKo ; 51 
 243 ; 10 копеек ; 1915 ; ВС  ; Ag ; AU ; 19 ; uin1972 ; 78 
 244 ; 10 копеек ; 1915 ; ВС  ;  ; XF+ ; 14 ; Seishel ; 41 
 245 ; 10 копеек ; 1915 ; ВС  ; Ag ; XF- ; 21 ; surf2k5 ; 49 
 246 ; 10 копеек ; 1916 ; ВС  ; Ag ; AU ; 46 ; uin1972 ; 80 
 247 ; 10 копеек ; 1917 ; ВС  ; Ag ; F-VF ; 13 ; fvm ; 459 
 248 ; 5 копеек ; 1823 ; СПБ ПД  ; Ag ; F-VF ; 61 ; den_ff ; 407 
 249 ; 5 копеек ; 1826 ; СПБ НГ  ; Ag ; VF+ ; 31 ; PSP ; 1926 
 250 ; 5 копеек ; 1830 ; СПБ НГ  ; Ag ; VF ; 54 ; PSP ; 2196 
 151 ; 15 копеек ; 1789 ; СПБ  ; Ag ; F+ ; 55 ; kaas ; 809 
 152 ; 15 копеек-1 злотый ; 1837 ; MW Рус.-Пол.  ; Ag ; VF- ; 49 ; ICEK ; 856 
 153 ; 15 копеек ; 1861 ; СПБ  ; Ag ; VF-XF ; 25 ; eugraphus ; 452 
 154 ; 15 копеек ; 1862 ; СПБ МИ  ; Ag ; XF+ ; 18 ; Lisik ; 490 
 155 ; 15 копеек ; 1864 ; СПБ НФ  ; Ag ; VF-XF ; 43 ; ksv11 ; 443 
 156 ; 15 копеек ; 1866 ; СПБ HI  ; Ag ; VF ; 62 ; eugraphus ; 606 
 157 ; 15 копеек ; 1870 ; СПБ HI  ; Ag ; VF+ ; 42 ; ppp612 ; 279 
 158 ; 15 копеек ; 1871 ; СПБ HI  ; Ag ; F-VF ; 86 ; ppp612 ; 180 
 159 ; 15 копеек ; 1876 ; СПБ HI  ; Ag ; XF ; 22 ; eugraphus ; 547 
 160 ; 15 копеек ; 1900 ; СПБ ФЗ  ; Ag ; XF- ; 15 ; Dj ; 2427 
 161 ; 15 копеек ; 1902 ; СПБ АР  ; Ag ; F+ ; 9 ; alex995 ; 38 
 162 ; 15 копеек ; 1905 ; СПБ АР  ; Ag ; XF+ ; 29 ; Даймлер ; 668 
 163 ; 15 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF-XF ; 14 ; g.s.g ; 40 
 164 ; 15 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF+ ; 5 ; aleksius ; 51 
 165 ; 15 копеек ; 1906 ; СПБ ЭБ  ;  ; VF ; 11 ; jef688 ; 41 
 166 ; 15 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF-XF ; 7 ; SadKo ; 59 
 167 ; 15 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF- ; 9 ; surf2k5 ; 43 
 168 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF ; 18 ; moneta ; 44 
 169 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; XF ; 29 ; uin1972 ; 302 
 170 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; XF- ; 7 ; dimon46 ; 89 
 171 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; XF- ; 24 ; uin1972 ; 92 
 172 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF ; 14 ; akula ; 41 
 173 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF+ ; 20 ; jef688 ; 41 
 174 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; XF ; 4 ; uin1972 ; 62 
 175 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; XF+ ; 8 ; uin1972 ; 59 
 176 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; XF ; 20 ; aleksius ; 47 
 177 ; 15 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF-XF ; 29 ; skif ; 67 
 178 ; 15 копеек ; 1911 ; СПБ ЭБ  ; Ag ; VF-XF ; 36 ; konst ; 153 
 179 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; AU ; 49 ; DrAlex1701 ; 996 
 180 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF-XF ; 23 ; джон007 ; 50 
 181 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF ; 6 ; джон007 ; 55 
 182 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF+ ; 21 ; niva ; 107 
 183 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF ; 3 ; dimon46 ; 51 
 184 ; 15 копеек ; 1913 ; СПБ ВС  ; Ag ; VF+ ; 30 ; джон007 ; 44 
 185 ; 15 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 23 ; Конрос бид 32 ; 204 
 186 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 36 ; valery ; 122 
 187 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; XF ; 9 ; SadKo ; 64 
 188 ; 15 копеек ; 1915 ; ВС  ; Ag ; AU ; 33 ; uin1972 ; 102 
 189 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF- ; 3 ; pmaster ; 51 
 190 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 21 ; jef688 ; 62 
 191 ; 15 копеек ; 1915 ; ВС  ; Ag ; AU ; 26 ; avka ; 125 
 192 ; 15 копеек ; 1916 ; ВС  ;  ; VF- ; 30 ; Рэп-6 ; 47 
 193 ; 15 копеек ; 1917 ; ВС  ; Ag ; XF+ ; 40 ; АНД ; 2448 
 194 ; Гривенник ; 1744 ;  ; Ag ; F-VF ; 49 ; alisa ; 1653 
 195 ; Гривенник ; 1794 ; СПБ  ; Ag ; VF+ ; 135 ; Л+О=Л ; 7291 
 196 ; Гривенник ; 1795 ; СПБ  ; Ag ; F-VF ; 76 ; арбат ; 4080 
 197 ; 10 копеек ; 1813 ; СПБ ПС  ; Ag ; VF- ; 30 ; ank123 ; 809 
 198 ; 10 копеек ; 1822 ; СПБ ПД  ; Ag ; F-VF ; 74 ; ank123 ; 568 
 199 ; 10 копеек ; 1823 ; СПБ ПД  ; Ag ; VF- ; 44 ; ank123 ; 689 
 200 ; 10 копеек ; 1825 ; СПБ ПД  ; Ag ; VF ; 24 ; alisa ; 828 
 101 ; 20 копеек ; 1879 ; СПБ НФ  ; Ag ; F+ ; 8 ; jef688 ; 38 
 102 ; 20 копеек ; 1880 ; СПБ НФ  ; Ag ; F+ ; 41 ; SKV ; 62 
 103 ; 20 копеек ; 1885 ; СПБ АГ  ; Ag ; VF+ ; 67 ; alisa ; 1894 
 104 ; 20 копеек ; 1893 ; СПБ АГ  ; Ag ; F-VF ; 13 ; antoha2004 ; 123 
 105 ; 20 копеек ; 1901 ; СПБ ФЗ  ; Ag ; XF ; 49 ; wladimir1972 ; 2081 
 106 ; 20 копеек ; 1902 ; СПБ АР  ; Ag ; VF-XF ; 39 ; СВл ; 1836 
 107 ; 20 копеек ; 1903 ; СПБ АР  ; Ag ; F ; 10 ; moneta ; 35 
 108 ; 20 копеек ; 1904 ; СПБ АР  ; Ag ; VF+ ; 64 ; skif ; 159 
 109 ; 20 копеек ; 1905 ; СПБ АР  ; Ag ; VF-XF ; 26 ; elac ; 263 
 110 ; 20 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF+ ; 46 ; uin1972 ; 121 
 111 ; 20 копеек ; 1907 ; СПБ ЭБ  ; Ag ; XF+ ; 22 ; Даймлер ; 378 
 112 ; 20 копеек ; 1907 ; СПБ ЭБ  ; Ag ; XF- ; 34 ; den_ff ; 135 
