 5975 ; Бона иностранная Бразилия ;  ;  ;  ;  ; 5 ; StanislavAK ; 31 
 399 ; 5 копеек ; 1870 ; ЕМ ; Cu ; VF- ; 33 ; vituzik ; 604 
 400 ; 5 копеек ; 1870 ; ЕМ ; Cu ; VG/G ; 8 ; PROCSY ; 68 
 401 ; 5 копеек ; 1873 ; ЕМ ; Cu ; VF+ ; 17 ; dav_79_2010 ; 888 
 402 ; 5 копеек ; 1911 ; СПБ ; Cu ; XF ; 38 ; $$$ ; 2507 
 403 ; 3 копейки (Ильин-1р) ; 1843 ; СМ ; Cu ; VF+ ; 50 ; gandy ; 1405 
 404 ; 3 копейки ; 1869 ; ЕМ ; Cu ; VF- ; 26 ; SSK ; 755 
 405 ; 3 копейки ; 1894 ; СПБ ; Cu ; F ; 31 ; апосум ; 108 
 406 ; 3 копейки ; 1900 ; СПБ ; Cu ; F+ ; 11 ; ДУНКАН МАКЛАУД ; 82 
 307 ; Лот монет России (9шт): 20коп, 10коп, 5коп ; 18-20вв ;  ; Ag ; VG/G ; 29 ; ЮСТАСС ; 1360 
 308 ; Лот монет России (3шт): 10коп, 5коп, 1 пенни. Отверстия ; 1862-1911 ;  ; Ag,Cu ; VF+/G ; 20 ; спартак 30 ; 255 
 309 ; Лот монет России (8шт): 20коп, 10коп. Отверстия ; 19в ;  ; Ag ; VF+/G ; 34 ; сортам70 ; 453 
 310 ; Лот монет России для Финляндии (7шт): 50пенни, 25пенни ; 1914-1917 ;  ; Ag ; AU/XF ; 23 ; seadragon64 ; 1106 
 311 ; Лот монет России (3шт): 20коп, 5коп ; 1868-1905 ;  ; Ag ; F/VG ; 25 ; VOLKODAVS5 ; 303 
 312 ; Лот монет России (3шт): 20коп ; 1909-1913 ;  ; Ag ; F-VF ; 15 ; xxxl ; 395 
 313 ; 10 копеек ; 1771 ; КМ "Сибирь" ; Cu ; VG ; 69 ; Чук ; 3291 
 314 ; 10 копеек ; 1779 ; КМ "Сибирь" ; Cu ; XF- ; 63 ; Sporti84 ; 14892 
 315 ; 10 копеек ; 1836 ; ЕМ ФХ ; Cu ; F+ ; 35 ; СОВ ; 1785 
 316 ; 10 копеек ; 1838 ; ЕМ НА ; Cu ; F-VF ; 27 ; fouli ; 1887 
 317 ; 5 копеек ; 1759 ;  ; Cu ; VF- ; 30 ; $$$ ; 425 
 318 ; 5 копеек ; 1760 ;  ; Cu ; VF ; 28 ; volod ; 416 
 319 ; 5 копеек ; 1760 ;  ; Cu ; F+ ; 22 ; Jauho ; 357 
 320 ; 5 копеек ; 1762 ;  ; Cu ; VF- ; 21 ; Andjey2878 ; 1232 
 321 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 33 ; FoxSF ; 283 
 322 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F-VF ; 47 ; 439 ; 258 
 323 ; 5 копеек ; 1763 ; ММ ; Cu ; F-VF ; 19 ; mefodin ; 510 
 324 ; 5 копеек ; 1763 ; ММ ; Cu ; F ; 40 ; Недорого ; 257 
 325 ; 5 копеек ; 1763 ; СПМ ; Cu ; F+ ; 36 ; Недорого ; 227 
 326 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF- ; 26 ; ЛБС ; 340 
 327 ; 5 копеек ; 1765 ; ЕМ ; Cu ; VF ; 15 ; micha17 ; 263 
 328 ; 5 копеек ; 1766 ; ЕМ ; Cu ; VF- ; 31 ; ЛБС ; 283 
 329 ; 5 копеек ; 1766 ; ММ ; Cu ; F+ ; 46 ; mefodin ; 777 
 330 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF ; 13 ; FoxSF ; 342 
 331 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 36 ; cr2952 ; 227 
 332 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF- ; 17 ; FoxSF ; 342 
 333 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF+ ; 25 ; sks11801 ; 350 
 334 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF+ ; 15 ; volod ; 327 
 335 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF ; 22 ; FoxSF ; 410 
 336 ; 5 копеек ; 1771 ; КМ "Сибирь" ; Cu ; VF ; 32 ; Чук ; 3060 
 337 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF+ ; 17 ; volod ; 326 
 338 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 29 ; ------ ; 410 
 339 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF ; 26 ; Недорого ; 158 
 340 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF-XF ; 28 ; 439 ; 809 
 341 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F-VF ; 16 ; Недорого ; 174 
 342 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F-VF ; 13 ; Недорого ; 147 
 343 ; 5 копеек ; 1775 ; ЕМ ; Cu ; VF- ; 8 ; Недорого ; 216 
 344 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF+ ; 28 ; FoxSF ; 463 
 345 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF ; 26 ; Недорого ; 204 
 346 ; 5 копеек ; 1776 ; ЕМ ; Cu ; F+ ; 24 ; каи51 ; 186 
 347 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F-/VF- ; 9 ; апосум ; 123 
 348 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF-XF ; 31 ; kost ; 603 
 349 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF- ; 33 ; VOLKODAVS5 ; 222 
 350 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF ; 17 ; SSK ; 371 
 351 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF ; 32 ; Недорого ; 237 
 352 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF-XF ; 35 ; kost ; 549 
 353 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF+ ; 47 ; micha17 ; 335 
 354 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF-XF ; 48 ; kott ; 1134 
 355 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 16 ; cr2952 ; 265 
 356 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF-XF ; 13 ; volod ; 420 
 257 ; 5 копеек ; 1915 ; ВС ; Ag ; AU ; 28 ; coincoll ; 1425 
 258 ; 5 злотых ; 1829 ; FH Польша ; Ag ; VF ; 47 ; dmivanych ; 3131 
 259 ; 10 грошей ; 1825 ; IB Польша ; Ag ; F- ; 25 ; seadragon64 ; 131 
 260 ; 10 грошей ; 1827 ; FH Польша ; Ag ; VG ; 84 ; bva150979 ; 1099 
 261 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; XF+ ; 41 ; sotnik ; 1887 
 262 ; 2 марки ; 1872 ; S Финляндия ; Ag ; VF-XF ; 41 ; Прокурор ; 3245 
 263 ; 1 марка ; 1865 ; S Финляндия ; Ag ; VF ; 22 ; seadragon64 ; 370 
 264 ; 1 марка ; 1866 ; S Финляндия ; Ag ; VF ; 25 ; seadragon64 ; 350 
 265 ; 1 марка ; 1874 ; S Финляндия ; Ag ; VF-XF ; 22 ; vituzik ; 819 
 266 ; 1 марка ; 1874 ; S Финляндия ; Ag ; VF ; 57 ; siman174 ; 237 
 267 ; 1 марка. В капсуле SCG ; 1890 ; L Финляндия ; Ag ; XF- ; 45 ; Прокурор ; 2184 
 268 ; 1 марка ; 1915 ; S Финляндия ; Ag ; AU ; 33 ; Claster ; 1479 
 269 ; 1 марка ; 1915 ; S Финляндия ; Ag ; AU ; 62 ; nez ; 2010 
 270 ; 1 марка ; 1915 ; S Финляндия ; Ag ; AU ; 42 ; Claster ; 1518 
 271 ; 50 пенни ; 1865 ; S Финляндия ; Ag ; VF- ; 11 ; Rober ; 123 
 272 ; 50 пенни ; 1871 ; S Финляндия ; Ag ; VF ; 12 ; ASCHE ; 227 
 273 ; 50 пенни ; 1874 ; S Финляндия ; Ag ; VF+ ; 23 ; Андррон ; 163 
 274 ; 50 пенни ; 1889 ; L Финляндия ; Ag ; VF-XF ; 24 ; sheriff 0 ; 264 
 275 ; 50 пенни ; 1890 ; L Финляндия ; Ag ; VF-XF ; 26 ; Rober ; 123 
 276 ; 50 пенни ; 1890 ; L Финляндия ; Ag ; XF+ ; 22 ; tanker1975 ; 264 
 277 ; 50 пенни ; 1892 ; L Финляндия ; Ag ; VF+ ; 12 ; vagvagvag ; 171 
 278 ; 50 пенни ; 1893 ; L Финляндия ; Ag ; VF-XF ; 13 ; жора ; 200 
 279 ; 50 пенни ; 1908 ; L Финляндия ; Ag ; XF- ; 10 ; seadragon64 ; 152 
 280 ; 50 пенни ; 1908 ; L Финляндия ; Ag ; XF- ; 18 ; takhizis1313 ; 200 
 281 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; XF ; 13 ; Beliy86 ; 126 
 282 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; AU ; 23 ; Стасыч ; 794 
 283 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; XF+ ; 20 ; Tasavalta ; 248 
 284 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; AU ; 16 ; Ravalnath ; 283 
 285 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 11 ; Claster ; 275 
 286 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 11 ; Claster ; 236 
 287 ; 50 пенни. Корона ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 20 ; talex161 ; 275 
 288 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 8 ; xxxl ; 227 
 289 ; 25 пенни ; 1872 ; S Финляндия ; Ag ; VF ; 9 ; DIMA 57 ; 214 
 290 ; 25 пенни ; 1873 ; S Финляндия ; Ag ; VF-XF ; 27 ; Stanislavskiy-89 ; 451 
 291 ; 25 пенни ; 1890 ; L Финляндия ; Ag ; VF-XF ; 15 ; жора ; 200 
 292 ; 25 пенни ; 1890 ; L Финляндия ; Ag ; XF+/XF- ; 41 ; Avdeev13 ; 368 
 293 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; VF+ ; 27 ; vitalik2020 ; 57 
 294 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; XF+/XF- ; 35 ; Avdeev13 ; 351 
 295 ; 25 пенни ; 1898 ; L Финляндия ; Ag ; VF-XF ; 23 ; krocsi ; 181 
 296 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; XF- ; 30 ; Новик ; 113 
 297 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; VF-XF ; 11 ; shaxter2015 ; 78 
 298 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; XF ; 18 ; tanker1975 ; 159 
 299 ; 25 пенни ; 1906 ; L Финляндия ; Ag ; XF- ; 7 ; kost ; 188 
 300 ; 25 пенни ; 1907 ; L Финляндия ; Ag ; XF- ; 7 ; sheriff 0 ; 102 
 301 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; XF ; 14 ; Новик ; 128 
 302 ; 25 пенни ; 1913 ; S Финляндия ; Ag ; AU ; 5 ; жора ; 199 
 303 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 14 ; Claster ; 155 
 304 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 11 ; xxxl ; 126 
 305 ; 25 пенни. Корона ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 16 ; talex161 ; 217 
 306 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 12 ; talex161 ; 217 
 207 ; 10 копеек ; 1898 ; СПБ АГ ; Ag ; F-VF ; 27 ; gelo ; 611 
 208 ; 10 копеек ; 1899 ; СПБ ЭБ ; Ag ; VF-XF ; 36 ; taa ; 683 
 209 ; 10 копеек ; 1900 ; СПБ ФЗ ; Ag ; F-VF ; 17 ; tanker1975 ; 116 
 210 ; 10 копеек ; 1901 ; СПБ ФЗ ; Ag ; VF- ; 11 ; flutter ; 159 
 211 ; 10 копеек ; 1903 ; СПБ АР ; Ag ; F-VF ; 17 ; сортам70 ; 84 
 212 ; 10 копеек ; 1904 ; СПБ АР ; Ag ; VF ; 19 ; Reichard ; 163 
 213 ; 10 копеек ; 1904 ; СПБ АР ; Ag ; F-VF ; 14 ; prostor.71 ; 76 
 214 ; 10 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF ; 28 ; Reichard ; 206 
 215 ; 10 копеек ; 1907 ; СПБ ЭБ ; Ag ; F-VF ; 18 ; tanker1975 ; 122 
 216 ; 10 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF-XF ; 21 ; нв1975 ; 273 
 217 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF ; 21 ; сортам70 ; 193 
 218 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF- ; 21 ; taa ; 123 
 219 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF+ ; 11 ; paranoy ; 123 
 220 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; XF- ; 19 ; tanker1975 ; 181 
 221 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; AU ; 45 ; ZET ; 990 
 222 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 12 ; Новик ; 181 
 223 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF ; 30 ; _Владимир_ ; 141 
 224 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF/AU ; 23 ; seadragon64 ; 308 
 225 ; 10 копеек ; 1913 ; СПБ ВС ; Ag ; VF-XF ; 22 ; tanker1975 ; 172 
 226 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 13 ; bvtspb ; 184 
 227 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 15 ; G.Trozky ; 186 
 228 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 13 ; olgont ; 192 
 229 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 11 ; tanker1975 ; 180 
 230 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 29 ; NSerN ; 237 
 231 ; 10 копеек ; 1915 ; ВС ; Ag ; AU/XF ; 9 ; xxxl ; 177 
 232 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 3 ; olgont ; 179 
 233 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 25 ; olgont ; 258 
 234 ; 5 копеек ; 1758 ; СПБ ; Ag ; F-VF ; 48 ; сортам70 ; 385 
 235 ; 5 копеек ; 1819 ; СПБ ПС ; Ag ; F+ ; 15 ; dav_79_2010 ; 1071 
 236 ; 5 копеек ; 1821 ; СПБ ПД ; Ag ; F-VF ; 18 ; yunonik ; 181 
 237 ; 5 копеек ; 1822 ; СПБ ПД ; Ag ; F+ ; 28 ; EAL34 ; 284 
 238 ; 5 копеек ; 1825 ; СПБ ПД ; Ag ; VG ; 14 ; murzic.7 ; 183 
 239 ; 5 копеек ; 1830 ; СПБ НГ ; Ag ; VF+ ; 46 ; taa ; 1565 
 240 ; 5 копеек ; 1845 ; СПБ КБ ; Ag ; XF- ; 55 ; AndyF ; 2227 
 241 ; 5 копеек ; 1855 ; СПБ HI ; Ag ; AU/XF ; 59 ; fgd ; 3700 
 242 ; 5 копеек ; 1873 ; СПБ HI ; Ag ; VF-XF ; 17 ; dav_79_2010 ; 1632 
 243 ; 5 копеек ; 1882 ; СПБ НФ ; Ag ; XF- ; 32 ; Victory-2001 ; 918 
 244 ; 5 копеек ; 1885 ; СПБ АГ ; Ag ; AU ; 55 ; $$$ ; 3248 
 245 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; VF-XF ; 19 ; Zorro-09 ; 414 
 246 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; AU ; 38 ; ggerakl ; 789 
 247 ; 5 копеек ; 1897 ; СПБ АГ ; Ag ; XF ; 42 ; Reichard ; 1895 
 248 ; 5 копеек ; 1898 ; СПБ АГ ; Ag ; XF- ; 17 ; citadel2000 ; 765 
 249 ; 5 копеек ; 1899 ; СПБ АГ ; Ag ; F+ ; 15 ; t_v_v ; 191 
 250 ; 5 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF-XF ; 12 ; sneg96 ; 714 
 251 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF-XF ; 28 ; Rober ; 397 
 252 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; XF+ ; 39 ; Reichard ; 918 
 253 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; AU ; 38 ; ZET ; 1224 
 254 ; 5 копеек ; 1912 ; СПБ ЭБ ; Ag ; AU ; 35 ; bvtspb ; 1019 
 255 ; 5 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 51 ; sneg96 ; 2500 
 256 ; 5 копеек ; 1915 ; ВС ; Ag ; AU ; 27 ; sneg96 ; 1326 
 157 ; 15 копеек ; 1898 ; СПБ АГ ; Ag ; F-VF ; 19 ; murzic.7 ; 88 
 158 ; 15 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF- ; 43 ; kvs ; 527 
 159 ; 15 копеек ; 1901 ; СПБ АР ; Ag ; VF- ; 22 ; gidalka ; 426 
 160 ; 15 копеек ; 1902 ; СПБ АР ; Ag ; XF- ; 44 ; эдик ; 815 
 161 ; 15 копеек ; 1905 ; СПБ АР ; Ag ; VF+ ; 21 ; visitor ; 270 
 162 ; 15 копеек ; 1905 ; СПБ АР ; Ag ; F+ ; 7 ; FoxSF ; 69 
 163 ; 15 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF ; 10 ; Парамоша ; 83 
 164 ; 15 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF-XF ; 42 ; solder13 ; 197 
 165 ; 15 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 11 ; paranoy ; 132 
 166 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 15 ; paranoy ; 107 
 167 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; XF- ; 9 ; tanker1975 ; 126 
 168 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; F-VF ; 13 ; paranoy ; 71 
 169 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 27 ; karal ; 114 
 170 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF ; 8 ; StanislavAK ; 115 
 171 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF-XF ; 11 ; tanker1975 ; 145 
 172 ; 15 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 15 ; 9975 ; 145 
 173 ; 15 копеек ; 1911 ; СПБ ЭБ ; Ag ; XF- ; 17 ; seadragon64 ; 208 
 174 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; AU/XF ; 15 ; olgont ; 227 
 175 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF ; 13 ; лом45 ; 217 
 176 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF- ; 7 ; tanker1975 ; 176 
 177 ; 15 копеек ; 1913 ; СПБ ВС ; Ag ; XF+ ; 12 ; xxxl ; 238 
 178 ; 15 копеек ; 1913 ; СПБ ВС ; Ag ; XF- ; 9 ; tanker1975 ; 186 
 179 ; 15 копеек ; 1914 ; СПБ ВС ; Ag ; VF-XF ; 13 ; paranoy ; 97 
 180 ; 15 копеек ; 1914 ; СПБ ВС ; Ag ; XF+ ; 8 ; 9975 ; 189 
 181 ; 15 копеек ; 1914 ; СПБ ВС ; Ag ; XF- ; 11 ; 9975 ; 180 
 182 ; 15 копеек ; 1915 ; ВС ; Ag ; XF+ ; 12 ; xxxl ; 195 
 183 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 14 ; olgont ; 291 
 184 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 32 ; G.Trozky ; 395 
 185 ; 15 копеек ; 1916 ; ВС ; Ag ; XF/AU ; 17 ; андрык ; 342 
 186 ; 15 копеек ; 1916 ;  ; Ag ; AU/XF ; 58 ; sergius ; 3333 
 187 ; Гривенник ; 1767 ; ММД ; Ag ; VF-/VF+ ; 39 ; 432 ; 4308 
 188 ; Гривенник ; 1785 ; СПБ ; Ag ; F-/F+ ; 33 ; ------ ; 281 
 189 ; Гривенник ; 1787 ; СПБ ; Ag ; VG ; 27 ; ------ ; 246 
 190 ; 10 копеек ; 1814 ; СПБ ПС ; Ag ; VG ; 45 ; сортам70 ; 201 
 191 ; 10 копеек ; 1814 ; СПБ МФ ; Ag ; F-VF ; 77 ; Арсенал ; 2425 
 192 ; 10 копеек ; 1827 ; СПБ НГ ; Ag ; F- ; 15 ; Andrei2007 ; 236 
 193 ; 10 копеек ; 1828 ; СПБ НГ ; Ag ; F-VF ; 21 ; val211 ; 539 
 194 ; 10 копеек ; 1839 ; СПБ НГ ; Ag ; F-VF ; 24 ; seadragon64 ; 383 
 195 ; 10 копеек ; 1860 ; СПБ ФБ ; Ag ; VF+ ; 70 ; smirnov1957 ; 2558 
 196 ; 10 копеек ; 1861 ; СПБ ; Ag ; AU ; 37 ; azsilver ; 1593 
 197 ; 10 копеек ; 1861 ; СПБ ; Ag ; VF+/VF- ; 16 ; Новик ; 161 
 198 ; 10 копеек ; 1861 ; СПБ ; Ag ; VF+ ; 37 ; seadragon64 ; 250 
 199 ; 10 копеек ; 1862 ; СПБ МИ ; Ag ; XF+ ; 33 ; Reichard ; 903 
 200 ; 10 копеек ; 1876 ; СПБ HI ; Ag ; VF- ; 21 ; апосум ; 218 
 201 ; 10 копеек ; 1880 ; СПБ НФ ; Ag ; VF- ; 13 ; tanker1975 ; 216 
 202 ; 10 копеек ; 1888 ; СПБ АГ ; Ag ; VF- ; 23 ; Victory-2001 ; 505 
 203 ; 10 копеек ; 1889 ; СПБ АГ ; Ag ; XF+ ; 55 ; Reichard ; 1830 
 204 ; 10 копеек ; 1889 ; СПБ АГ ; Ag ; VF ; 17 ; DaMon15 ; 393 
 205 ; 10 копеек ; 1890 ; СПБ АГ ; Ag ; VF- ; 28 ; Reichard ; 668 
 206 ; 10 копеек ; 1893 ; СПБ АГ ; Ag ; VF+ ; 25 ; seadragon64 ; 258 
 107 ; 20 копеек ; 1903 ; СПБ АР ; Ag ; XF+ ; 82 ; bvtspb ; 4568 
 108 ; 20 копеек ; 1904 ; СПБ АР ; Ag ; VF- ; 21 ; кузьмич ; 192 
 109 ; 20 копеек ; 1905 ; СПБ АР ; Ag ; F-VF ; 15 ; seadragon64 ; 95 
 110 ; 20 копеек ; 1906 ; СПБ ЭБ ; Ag ; XF ; 43 ; Markus ; 1836 
 111 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF- ; 12 ; Парамоша ; 115 
 112 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF+ ; 15 ; Remedium ; 196 
 113 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 18 ; sks11801 ; 155 
 114 ; 20 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 15 ; moneta34 ; 498 
 115 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF+ ; 19 ; Salett ; 283 
 116 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF ; 16 ; Новик ; 220 
 117 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF- ; 23 ; tanker1975 ; 206 
 118 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 28 ; Парамоша ; 145 
 119 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 14 ; karal ; 153 
 120 ; 20 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 21 ; seadragon64 ; 326 
 121 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; AU ; 42 ; Salett ; 765 
 122 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF- ; 18 ; bvtspb ; 284 
 123 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF-XF ; 13 ; 9975 ; 222 
 124 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 28 ; TaraskaPeter ; 531 
 125 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF+ ; 13 ; лом45 ; 278 
 126 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF ; 12 ; paranoy ; 220 
 127 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; XF ; 18 ; Kolya2788 ; 156 
 128 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 9 ; G.Trozky ; 306 
 129 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 13 ; seadragon64 ; 204 
 130 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; XF- ; 29 ; андрык ; 182 
 131 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; VF-XF ; 8 ; gnom2013 ; 145 
 132 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 17 ; Salett ; 228 
 133 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 86 ; olgont ; 340 
 134 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 19 ; G.Trozky ; 225 
 135 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 11 ; Salett ; 225 
 136 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 19 ; seadragon64 ; 226 
 137 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 10 ; NSerN ; 194 
 138 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 18 ; olgont ; 206 
 139 ; 20 копеек ; 1916 ; ВС ; Ag ; VF-XF ; 25 ; prostor.71 ; 126 
 140 ; 20 копеек ; 1916 ; ВС ; Ag ; AU ; 27 ; Salett ; 417 
 141 ; 15 копеек ; 1770 ; ММД ; Ag ; VF- ; 33 ; арбат ; 8160 
 142 ; 15 копеек-1 злотый ; 1840 ; НГ Рус.-Пол. ; Ag ; F+ ; 23 ; ВЕПРЬ ; 226 
 143 ; 15 копеек ; 1861 ; СПБ ; Ag ; VF- ; 26 ; СССР1990 ; 163 
 144 ; 15 копеек ; 1862 ; СПБ МИ ; Ag ; VF+ ; 21 ; ОСА ; 465 
 145 ; 15 копеек ; 1864 ; СПБ НФ ; Ag ; VF+ ; 15 ; ОСА ; 465 
 146 ; 15 копеек ; 1865 ; СПБ НФ ; Ag ; XF+ ; 29 ; azsilver ; 1409 
 147 ; 15 копеек ; 1867 ; СПБ HI ; Ag ; XF+ ; 34 ; AlexMar ; 2045 
 148 ; 15 копеек ; 1870 ; СПБ HI ; Ag ; VF ; 9 ; апосум ; 123 
 149 ; 15 копеек ; 1871 ; СПБ HI ; Ag ; VF ; 13 ; DaMon15 ; 240 
 150 ; 15 копеек ; 1872 ; СПБ HI ; Ag ; VF ; 13 ; DaMon15 ; 458 
 151 ; 15 копеек ; 1874 ; СПБ HI ; Ag ; VF ; 37 ; СССР1990 ; 131 
 152 ; 15 копеек ; 1877 ; СПБ HI ; Ag ; VF-XF ; 26 ; taa ; 673 
 153 ; 15 копеек ; 1879 ; СПБ НФ ; Ag ; VF ; 22 ; dimon46 ; 190 
 154 ; 15 копеек ; 1883 ; СПБ АГ ; Ag ; VF/F ; 43 ; Reichard ; 918 
 155 ; 15 копеек ; 1890 ; СПБ АГ ; Ag ; F-VF ; 15 ; murzic.7 ; 69 
 156 ; 15 копеек ; 1893 ; СПБ АГ ; Ag ; VF ; 19 ; m1940 ; 255 
 57 ; Полтина ; 1894 ; (АГ) ; Ag ; VF- ; 40 ; ervin ; 4206 
