 5894 ; Бона иностранная ;  ;  ;  ;  ; 3 ; OlegFox ; 21 
 346 ; Лот монет России: 1 марка, 50,25,10,5,1 пенни (15шт) ; 1864-1917 ;  ; Br,Ag ; VF-AU ; 14 ; себер ; 1479 
 347 ; Лот монет России: 50,25,10,5,1 пенни (15шт) ; 1864-1917 ;  ; Br,Ag ; VF-AU ; 20 ; себер ; 1010 
 348 ; Лот монет России:1 марка, 50,25,5,1 пенни (15шт) ; 1864-1917 ;  ; Br,Ag ; VF-AU ; 14 ; себер ; 1479 
 349 ; Лот монет России для Финляндии (7шт): 1 марка, 50,25 пенни ; 1865-1916 ;  ; Ag ; VF-XF/VF- ; 39 ; lina-I ; 1500 
 350 ; Лот монет России: 25 пенни (4шт) ; 1916,1917 ;  ; Ag ; VF-XF/VF- ; 19 ; себер ; 216 
 351 ; Лот монет России для Финляндии (5шт): 50,25 пенни ; 1894-1917 ;  ; Ag ; VF-XF/VF- ; 14 ; Володя ; 408 
 352 ; Лот монет России: 50,25 пенни (2шт) ; 1917 ;  ; Ag ; VF-XF ; 23 ; профактив ; 204 
 353 ; Лот монет Финляндии: 25 пенни (5шт) ; 1890-1899 ;  ; Ag ; VF+/F-VF ; 15 ; себер ; 306 
 354 ; Лот монет России: 15 коп, 15 коп-1 злотый, 50,25 пенни (6шт) ; 1840-1916 ;  ; Ag ; XF-/F ; 27 ; RVS ; 1236 
 355 ; Лот монет России (7шт): 20к,15к,10к ; 1905-1914 ;  ; Ag ; VF+/VF- ; 18 ; север ; 705 
 356 ; Лот монет России: 10 коп (6шт) ; 1791-1916 ;  ; Ag ; VF-/F ; 40 ; lina-I ; 1377 
 257 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF ; 7 ; yunonik ; 82 
 258 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 11 ; Володя ; 128 
 259 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF+ ; 5 ; yunonik ; 72 
 260 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF+ ; 11 ; Володя ; 84 
 261 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF- ; 8 ; Володя ; 129 
 262 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF+ ; 9 ; yunonik ; 107 
 263 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF-XF ; 13 ; Володя ; 105 
 264 ; 10 копеек ; 1913 ; СПБ ВС ; Ag ; VF-XF ; 15 ; jjjoker ; 175 
 265 ; 10 копеек ; 1913 ; СПБ ВС ; Ag ; XF- ; 9 ; Шаман ; 155 
 266 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 14 ; Шаман ; 510 
 267 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; VF+ ; 7 ; yunonik ; 83 
 268 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; XF ; 15 ; Володя ; 105 
 269 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; VF+ ; 18 ; Володя ; 95 
 270 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 6 ; мурашка ; 125 
 271 ; 10 копеек ; 1915 ; ВС ; Ag ; VF-XF ; 7 ; jjjoker ; 100 
 272 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 101 ; ForNum77 ; 503 
 273 ; 10 копеек ; 1915 ; ВС ; Ag ; XF+ ; 9 ; Володя ; 114 
 274 ; 10 копеек ; 1915 ; ВС ; Ag ; XF+ ; 3 ; Шаман ; 102 
 275 ; 10 копеек ; 1916 ; ВС ; Ag ; AU ; 16 ; Шаман ; 225 
 276 ; 10 копеек ; 1916 ; ВС ; Ag ; AU ; 14 ; Шаман ; 155 
 277 ; 10 копеек ; 1916 ;  ; Ag ; AU ; 42 ; idp2012 ; 1006 
 278 ; 5 копеек ; 1756 ; СПБ ; Ag ; F ; 24 ; lina-I ; 1134 
 279 ; 5 копеек. Деформация ; 1831 ; СПБ НГ ; Ag ; VF- ; 53 ; dron0506 ; 677 
 280 ; 5 копеек ; 1837 ; СПБ НГ ; Ag ; VF ; 13 ; wagner ; 174 
 281 ; 5 копеек ; 1838 ; СПБ НГ ; Ag ; VF ; 22 ; Rober ; 232 
 282 ; 5 копеек ; 1845 ; СПБ КБ ; Ag ; VF- ; 23 ; serg67 ; 1224 
 283 ; 5 копеек ; 1851 ; СПБ ПА ; Ag ; VF ; 21 ; AVGUST ; 956 
 284 ; 5 копеек. Гурт убраны напайки ; 1855 ; СПБ HI ; Ag ; VF- ; 17 ; AVGUST ; 466 
 285 ; 5 копеек ; 1867 ; СПБ HI ; Ag ; AU ; 56 ; RAF ; 5523 
 286 ; 5 копеек ; 1868 ; СПБ HI ; Ag ; AU ; 43 ; RAF ; 6234 
 287 ; 5 копеек ; 1884 ; СПБ АГ ; Ag ; VF-XF ; 19 ; джон77 ; 612 
 288 ; 5 копеек ; 1886 ; СПБ АГ ; Ag ; VF+ ; 11 ; ОМВ ; 459 
 289 ; 5 копеек ; 1887 ; СПБ АГ ; Ag ; XF+ ; 40 ; serg2010 ; 2499 
 290 ; 5 копеек ; 1888 ; СПБ АГ ; Ag ; XF+ ; 19 ; Шаман ; 1414 
 291 ; 5 копеек ; 1888 ; СПБ АГ ; Ag ; XF ; 24 ; 1023oxana ; 1020 
 292 ; 5 копеек ; 1889 ; СПБ АГ ; Ag ; XF+ ; 18 ; 1023oxana ; 714 
 293 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; VF+ ; 11 ; dnjhybr33 ; 306 
 294 ; 5 копеек ; 1891 ; СПБ АГ ; Ag ; VF-XF ; 13 ; 1023oxana ; 612 
 295 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; VF+ ; 9 ; Володя ; 225 
 296 ; 5 копеек ; 1893 ; СПБ АГ ; Ag ; VF+ ; 15 ; dnjhybr33 ; 276 
 297 ; 5 копеек ; 1897 ; СПБ АГ ; Ag ; VF ; 19 ; slait ; 281 
 298 ; 5 копеек ; 1898 ; СПБ АГ ; Ag ; VF-XF ; 16 ; Шаман ; 520 
 299 ; 5 копеек ; 1899 ; СПБ АГ ; Ag ; VF-XF ; 9 ; Шаман ; 378 
 300 ; 5 копеек ; 1899 ; СПБ ЭБ ; Ag ; VF ; 13 ; max96 ; 568 
 301 ; 5 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF- ; 29 ; slait ; 300 
 302 ; 5 копеек ; 1901 ; СПБ АР ; Ag ; XF ; 30 ; max96 ; 2708 
 303 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF- ; 11 ; alek99 ; 163 
 304 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF- ; 14 ; Володя ; 178 
 305 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; VF-XF ; 21 ; Шаман ; 500 
 306 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; XF+ ; 28 ; Шаман ; 432 
 207 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF-XF ; 13 ; Шаман ; 223 
 208 ; 15 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 20 ; Володя ; 119 
 209 ; 15 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF ; 23 ; Шаман ; 363 
 210 ; 15 копеек. Гурт спилен ; 1909 ; СПБ ЭБ ; Ag ; F ; 9 ; yunonik ; 57 
 211 ; 15 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF ; 11 ; ASA19V ; 121 
 212 ; 15 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 11 ; Шаман ; 174 
 213 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF ; 18 ; ОМВ ; 160 
 214 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF ; 28 ; bidder ; 106 
 215 ; 15 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF+ ; 24 ; Володя ; 104 
 216 ; 15 копеек ; 1913 ; СПБ ВС ; Ag ; VF+ ; 18 ; ОМВ ; 133 
 217 ; 15 копеек ; 1914 ; СПБ ВС ; Ag ; VF-XF ; 11 ; Шаман ; 114 
 218 ; 15 копеек ; 1914 ; СПБ ВС ; Ag ; VF+ ; 11 ; Володя ; 112 
 219 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 58 ; arublev ; 510 
 220 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 29 ; ForNum77 ; 204 
 221 ; 15 копеек ; 1915 ; ВС ; Ag ; XF- ; 20 ; nigal ; 138 
 222 ; 15 копеек ; 1916 ; ВС ; Ag ; AU ; 34 ; skrudz ; 212 
 223 ; 15 копеек ; 1916 ; ВС ; Ag ; XF+ ; 28 ; nigal ; 141 
 224 ; 15 копеек ; 1916 ; ВС ; Ag ; AU ; 47 ; nigal ; 231 
 225 ; 15 копеек ; 1916 ;  ; Ag ; AU ; 29 ; alehandr ; 904 
 226 ; Гривенник ; 1748 ;  ; Ag ; F+ ; 20 ; туляк1974 ; 698 
 227 ; Гривенник ; 1789 ; СПБ ; Ag ; VF ; 45 ; leo 2 ; 1658 
 228 ; 10 копеек ; 1837 ; СПБ НГ ; Ag ; F-VF ; 13 ; vdvpost ; 225 
 229 ; 10 копеек ; 1861 ; СПБ ФБ ; Ag ; VF ; 33 ; serg07_67 ; 252 
 230 ; 10 копеек ; 1866 ; СПБ НФ ; Ag ; F-VF ; 19 ; Владимир Петрович ; 561 
 231 ; 10 копеек ; 1867 ; СПБ HI ; Ag ; VF- ; 14 ; pvg111 ; 171 
 232 ; 10 копеек ; 1868 ; СПБ HI ; Ag ; VF- ; 11 ; pvg111 ; 250 
 233 ; 10 копеек ; 1870 ; СПБ HI ; Ag ; F+ ; 9 ; мурзик74 ; 110 
 234 ; 10 копеек ; 1871 ; СПБ HI ; Ag ; F-VF ; 14 ; bidder ; 110 
 235 ; 10 копеек ; 1874 ; СПБ HI ; Ag ; F-VF ; 15 ; AVGUST ; 306 
 236 ; 10 копеек ; 1880 ; СПБ НФ ; Ag ; XF- ; 37 ; Шаман ; 1286 
 237 ; 10 копеек ; 1894 ; СПБ АГ ; Ag ; VF- ; 15 ; slait ; 306 
 238 ; 10 копеек ; 1899 ; СПБ ЭБ ; Ag ; VF ; 11 ; AVGUST ; 210 
 239 ; 10 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF+ ; 11 ; g.s.g ; 227 
 240 ; 10 копеек ; 1901 ; СПБ ФЗ ; Ag ; F+ ; 9 ; vor0niko ; 95 
 241 ; 10 копеек ; 1902 ; СПБ АР ; Ag ; VF- ; 21 ; лом45 ; 120 
 242 ; 10 копеек ; 1904 ; СПБ АР ; Ag ; VF ; 22 ; ASA19V ; 101 
 243 ; 10 копеек ; 1905 ; СПБ АР ; Ag ; F-VF ; 41 ; bidder ; 89 
 244 ; 10 копеек ; 1905 ; СПБ АР ; Ag ; F-VF ; 7 ; jjjoker ; 81 
 245 ; 10 копеек ; 1905 ; СПБ АР ; Ag ; VF+ ; 21 ; bidder ; 101 
 246 ; 10 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF ; 20 ; bidder ; 102 
 247 ; 10 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF-XF ; 16 ; ASA19V ; 164 
 248 ; 10 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 13 ; ASA19V ; 174 
 249 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF+ ; 19 ; Шаман ; 354 
 250 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF+ ; 15 ; север ; 104 
 251 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF ; 15 ; Володя ; 131 
 252 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF+ ; 8 ; bidder ; 102 
 253 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 23 ; Володя ; 110 
 254 ; 10 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF ; 27 ; jjjoker ; 100 
 255 ; 10 копеек ; 1910 ; СПБ ЭБ ; Ag ; XF- ; 13 ; Володя ; 129 
 256 ; 10 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF ; 11 ; yunonik ; 89 
 157 ; 20 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF+ ; 10 ; Baikal ; 126 
 158 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF-XF ; 25 ; jimmysu ; 118 
 159 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF ; 10 ; akula ; 116 
 160 ; 20 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF ; 10 ; nigal ; 105 
 161 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 14 ; 1023oxana ; 510 
 162 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF- ; 18 ; jimmysu ; 116 
 163 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF ; 14 ; Володя ; 128 
 164 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF- ; 21 ; Володя ; 120 
 165 ; 20 копеек ; 1913 ; СПБ ВС ; Ag ; XF ; 9 ; Шаман ; 204 
 166 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; XF- ; 5 ; Elephant ; 101 
 167 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 18 ; bidder ; 114 
 168 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; XF ; 5 ; bidder ; 117 
 169 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 16 ; Nik74 ; 120 
 170 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; XF- ; 16 ; bidder ; 104 
 171 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 6 ; саров ; 117 
 172 ; 20 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 11 ; arublev ; 510 
 173 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 18 ; ForNum77 ; 139 
 174 ; 20 копеек ; 1915 ; ВС ; Ag ; XF+ ; 17 ; Володя ; 118 
 175 ; 20 копеек ; 1915 ; ВС ; Ag ; XF- ; 12 ; mixey ; 110 
 176 ; 20 копеек ; 1915 ; ВС ; Ag ; AU/XF ; 15 ; лаботряс ; 120 
 177 ; 20 копеек ; 1915 ; ВС ; Ag ; AU ; 19 ; Шаман ; 215 
 178 ; 20 копеек ; 1916 ; ВС ; Ag ; AU ; 8 ; froloff ; 204 
 179 ; 20 копеек ; 1916 ; ВС ; Ag ; AU ; 15 ; Шаман ; 306 
 180 ; 20 копеек ; 1916 ; ВС ; Ag ; XF ; 18 ; jimmysu ; 126 
 181 ; 15 копеек ; 18 век ;  ; Ag ; VG ; 28 ; скорпион_48 ; 1631 
 182 ; 15 копеек-1 злотый ; 1836 ; MW Рус.-Пол. ; Ag ; VF ; 14 ; Aywa ; 516 
 183 ; 15 копеек-1 злотый ; 1838 ; MW Рус.-Пол. ; Ag ; F-VF ; 27 ; Vova1950 ; 439 
 184 ; 15 копеек ; 1861 ; СПБ ФБ ; Ag ; VF+ ; 19 ; serg07_67 ; 227 
 185 ; 15 копеек ; 1861 ; СПБ ; Ag ; VF-XF ; 21 ; чиж ; 520 
 186 ; 15 копеек ; 1870 ; СПБ HI ; Ag ; VF- ; 17 ; pvg111 ; 150 
 187 ; 15 копеек ; 1874 ; СПБ HI ; Ag ; VF-XF ; 16 ; basmach ; 510 
 188 ; 15 копеек ; 1886 ; СПБ АГ ; Ag ; F+ ; 18 ; Хаа ; 306 
 189 ; 15 копеек ; 1887 ; СПБ АГ ; Ag ; VF- ; 20 ; Jauho ; 385 
 190 ; 15 копеек ; 1896 ; СПБ АГ ; Ag ; F-VF ; 23 ; никсер ; 680 
 191 ; 15 копеек ; 1898 ; СПБ АГ ; Ag ; VF- ; 17 ; AVGUST ; 150 
 192 ; 15 копеек ; 1899 ; СПБ АГ ; Ag ; VF ; 14 ; КВАКОЗЯБРА ; 125 
 193 ; 15 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF ; 15 ; КВАКОЗЯБРА ; 127 
 194 ; 15 копеек ; 1902 ; СПБ АР ; Ag ; F-VF ; 9 ; левша72 ; 104 
 195 ; 15 копеек ; 1902 ; СПБ АР ; Ag ; F+ ; 25 ; yunonik ; 95 
 196 ; 15 копеек ; 1902 ; СПБ АР ; Ag ; F+ ; 23 ; yunonik ; 88 
 197 ; 15 копеек ; 1904 ; СПБ АР ; Ag ; F-VF ; 7 ; bidder ; 73 
 198 ; 15 копеек ; 1905 ; СПБ АР ; Ag ; VF+ ; 11 ; ASA19V ; 106 
 199 ; 15 копеек ; 1905 ; СПБ АР ; Ag ; VF ; 9 ; bidder ; 83 
 200 ; 15 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF- ; 6 ; bidder ; 73 
 201 ; 15 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF+ ; 33 ; ОМВ ; 114 
 202 ; 15 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF ; 6 ; mart_si ; 83 
 203 ; 15 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF+ ; 32 ; ASA19V ; 182 
 204 ; 15 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 14 ; ASA19V ; 113 
 205 ; 15 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF+ ; 18 ; Володя ; 130 
 206 ; 15 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 21 ; bidder ; 101 
 107 ; 25 копеек ; 1895 ; АГ ; Ag ; VF- ; 23 ; zzzzzz ; 2001 
 108 ; 25 копеек ; 1896 ; АГ ; Ag ; VF-XF ; 22 ; olancepok ; 1926 
 109 ; 20 копеек ; 1820 ; СПБ ПС ; Ag ; VF ; 22 ; max96 ; 927 
 110 ; 20 копеек ; 1820 ; СПБ ПД ; Ag ; F-VF ; 13 ; Володя ; 267 
 111 ; 20 копеек ; 1847 ; СПБ ПА ; Ag ; VF+ ; 33 ; чиж ; 3448 
 112 ; 20 копеек ; 1848 ; СПБ HI ; Ag ; F+ ; 13 ; zid200 ; 228 
 113 ; 20 копеек ; 1851 ; СПБ ПА ; Ag ; VF- ; 15 ; андрей&ка ; 3500 
 114 ; 20 копеек ; 1852 ; СПБ ПА ; Ag ; VF+ ; 19 ; messerer ; 2754 
 115 ; 20 копеек ; 1856 ; СПБ ФБ ; Ag ; VF-XF ; 35 ; RAF ; 3122 
 116 ; 20 копеек ; 1857 ; СПБ ФБ ; Ag ; VF ; 18 ; zzzzzz ; 1938 
 117 ; 20 копеек ; 1858 ; СПБ ФБ ; Ag ; VF-XF ; 15 ; palas ; 1938 
 118 ; 20 копеек ; 1862 ; СПБ МИ ; Ag ; VF+ ; 24 ; нумизмат ; 651 
 119 ; 20 копеек ; 1863 ; СПБ АБ ; Ag ; VF-XF ; 13 ; basmach ; 705 
 120 ; 20 копеек ; 1865 ; СПБ НФ ; Ag ; VF+ ; 25 ; ОМВ ; 888 
 121 ; 20 копеек ; 1866 ; СПБ НФ ; Ag ; VF ; 23 ; vjacha ; 508 
 122 ; 20 копеек ; 1866 ; СПБ HI ; Ag ; VF ; 38 ; RVS ; 527 
 123 ; 20 копеек ; 1867 ; СПБ HI ; Ag ; AU ; 72 ; ARhimed ; 2703 
 124 ; 20 копеек ; 1868 ; СПБ HI ; Ag ; VF-XF ; 40 ; ОМВ ; 866 
 125 ; 20 копеек ; 1869 ; СПБ HI ; Ag ; VF ; 35 ; север ; 692 
 126 ; 20 копеек ; 1872 ; СПБ HI ; Ag ; XF+ ; 27 ; messerer ; 1593 
 127 ; 20 копеек ; 1873 ; СПБ HI ; Ag ; XF- ; 23 ; чиж ; 903 
 128 ; 20 копеек ; 1874 ; СПБ HI ; Ag ; AU ; 66 ; palas ; 3438 
 129 ; 20 копеек ; 1875 ; СПБ HI ; Ag ; VF+ ; 7 ; 1023oxana ; 357 
 130 ; 20 копеек ; 1876 ; СПБ HI ; Ag ; XF- ; 3 ; Шаман ; 781 
 131 ; 20 копеек ; 1877 ; СПБ HI ; Ag ; VF+ ; 74 ; ARhimed ; 2036 
 132 ; 20 копеек ; 1878 ; СПБ НФ ; Ag ; VF-XF ; 18 ; ARhimed ; 906 
 133 ; 20 копеек ; 1880 ; СПБ НФ ; Ag ; F-VF ; 17 ; Baikal ; 173 
 134 ; 20 копеек ; 1893 ; СПБ АГ ; Ag ; VF ; 11 ; wadimaks ; 534 
 135 ; 20 копеек ; 1901 ; СПБ ФЗ ; Ag ; VF- ; 17 ; vjacha ; 428 
 136 ; 20 копеек ; 1902 ; СПБ АР ; Ag ; VF ; 29 ; левша72 ; 853 
 137 ; 20 копеек ; 1903 ; СПБ АР ; Ag ; VF ; 30 ; zzzzzz ; 352 
 138 ; 20 копеек ; 1905 ; СПБ АР ; Ag ; VF+ ; 11 ; 1023oxana ; 255 
 139 ; 20 копеек ; 1905 ; СПБ АР ; Ag ; VF- ; 29 ; bidder ; 104 
 140 ; 20 копеек ; 1905 ; СПБ АР ; Ag ; VF- ; 18 ; bidder ; 116 
 141 ; 20 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF-XF ; 17 ; Шаман ; 419 
 142 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 14 ; akula ; 115 
 143 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF-XF ; 12 ; Шаман ; 286 
 144 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF- ; 12 ; yunonik ; 104 
 145 ; 20 копеек ; 1907 ; СПБ ЭБ ; Ag ; VF ; 19 ; Baikal ; 131 
 146 ; 20 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF+ ; 21 ; Baikal ; 200 
 147 ; 20 копеек ; 1908 ; СПБ ЭБ ; Ag ; VF- ; 12 ; Baikal ; 153 
 148 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 21 ; Baikal ; 174 
 149 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; F-VF ; 12 ; Baikal ; 107 
 150 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF+ ; 8 ; ВЯЗЪ ; 118 
 151 ; 20 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF- ; 7 ; Шаман ; 306 
 152 ; 20 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF+ ; 15 ; wadimaks ; 137 
 153 ; 20 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF+ ; 10 ; Baikal ; 174 
 154 ; 20 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF ; 21 ; Володя ; 122 
 155 ; 20 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 13 ; Baikal ; 175 
 156 ; 20 копеек ; 1911 ; СПБ ЭБ ; Ag ; XF+ ; 15 ; basmach ; 510 
 57 ; Рубль ; 1899 ; (ФЗ) ; Ag ; VF ; 20 ; sotnik ; 1245 
 58 ; Рубль ; 1901 ; (ФЗ) ; Ag ; VF ; 21 ; левша72 ; 2244 
 59 ; Рубль ; 1901 ; (ФЗ) ; Ag ; VF ; 35 ; vitapool ; 2502 
 60 ; Рубль ; 1907 ; (ЭБ) ; Ag ; VF+ ; 65 ; 1023oxana ; 9537 
 61 ; Рубль ; 1912 ; (ЭБ) ; Ag ; VF+ ; 83 ; 1023oxana ; 5566 
 62 ; Рубль. Реставрация ; 1912 ; На столетие отечественной войны 1812 г. ; Ag ; VF- ; 53 ; чиж ; 42117 
 63 ; Рубль ; 1913 ; На 300-летие Дома Романовых ; Ag ; VF+ ; 56 ; ignis ; 5400 
 64 ; Рубль ; 1913 ; На 300-летие Дома Романовых ; Ag ; XF ; 26 ; Алек ; 5981 
 65 ; Рубль ; 1913 ; На 300-летие Дома Романовых ; Ag ; AU ; 47 ; arublev ; 8162 
 66 ; 3/4 рубля-5 злотых ; 1839 ; MW Рус.-Пол. ; Ag ; F-VF ; 29 ; Владимир Петрович ; 1638 
 67 ; 3/4 рубля-5 злотых ; 1840 ; MW Рус.-Пол. ; Ag ; VF+ ; 51 ; WOLK ; 3627 
 68 ; Полтина ; 1817 ; СПБ ПС ; Ag ; F ; 16 ; Aquila ; 1599 
 69 ; Полтина ; 1845 ; СПБ КБ ; Ag ; VF-XF ; 22 ; volod ; 3150 
 70 ; Полтина ; 1894 ; (АГ) ; Ag ; F+ ; 26 ; wagner ; 1855 
 71 ; Полтина ; 1896 ; (АГ) АГ ; Ag ; VF+ ; 27 ; Harder ; 991 
 72 ; Полтина ; 1896 ; (АГ) АГ ; Ag ; F+ ; 9 ; buba1986 ; 573 
 73 ; Полтина ; 1896 ; ( * ) ; Ag ; F- ; 14 ; Elephant ; 612 
 74 ; Полтина ; 1897 ; ( * ) ; Ag ; VF- ; 5 ; messerer ; 680 
 75 ; Полтина ; 1897 ; ( * ) ; Ag ; F-VF ; 20 ; Владимир Петрович ; 698 
 76 ; Полтина ; 1897 ; ( * ) ; Ag ; VF ; 31 ; RemTro ; 1813 
 77 ; Полтина ; 1899 ; (АГ) АГ ; Ag ; VF+/VF-VF ; 9 ; igors1969 ; 1548 
 78 ; Полтина ; 1900 ; (ФЗ) АГ ; Ag ; VF ; 28 ; peck ; 2042 
 79 ; Полтина ; 1900 ; (ФЗ) АГ ; Ag ; VF- ; 19 ; туляк1974 ; 1089 
 80 ; Полтина ; 1907 ; (ЭБ) АГ ; Ag ; F-VF ; 64 ; Хаа ; 5608 
 81 ; Полтина ; 1908 ; (ЭБ) АГ ; Ag ; F-VF ; 65 ; leo 2 ; 13262 
 82 ; Полтина ; 1910 ; (ЭБ) АГ ; Ag ; VF ; 25 ; Алек ; 4580 
 83 ; Полтина ; 1911 ; (ЭБ) АГ ; Ag ; F+ ; 20 ; 1023oxana ; 1840 
 84 ; Полтина ; 1912 ; (ЭБ) АГ ; Ag ; XF ; 35 ; serg2010 ; 1593 
 85 ; Полтина ; 1912 ; (ЭБ) АГ ; Ag ; VF+ ; 24 ; vitapool ; 1062 
 86 ; Полтина ; 1912 ; (ЭБ) АГ ; Ag ; VF- ; 13 ; jimmysu ; 1222 
 87 ; Полтина ; 1912 ; (ЭБ) АГ ; Ag ; F-VF ; 16 ; kotok ; 567 
 88 ; Полтина ; 1913 ; (ВС) АГ ; Ag ; AU ; 39 ; arublev ; 3042 
 89 ; Полтина ; 1913 ; (ВС) АГ ; Ag ; XF+ ; 30 ; patron86 ; 2255 
 90 ; Полтина ; 1913 ; (ВС) АГ ; Ag ; XF+ ; 29 ; serg2010 ; 2145 
 91 ; Полтина ; 1913 ; (ВС) АГ ; Ag ; XF ; 21 ; serg2010 ; 2040 
 92 ; Полтина ; 1913 ; (ВС) АГ ; Ag ; XF- ; 29 ; serg2010 ; 1587 
 93 ; 30 копеек-2 злотых ; 1837 ; MW Рус.-Пол. ; Ag ; F-VF ; 23 ; Владимир Петрович ; 635 
 94 ; Полуполтинник (Петров-1р) ; 1786 ; СПБ ЯА ; Ag ; VF ; 50 ; 283 ; 4246 
 95 ; Полуполтинник ; 1792 ; СПБ ЯА ; Ag ; VF- ; 20 ; Олег33 ; 2357 
 96 ; 25 копеек. Гурт снята подвеска 12 часов ; 1827 ; СПБ НГ ; Ag ; VF ; 27 ; никсер ; 1223 
 97 ; 25 копеек ; 1829 ; СПБ НГ ; Ag ; VF ; 38 ; zzzzzz ; 1712 
 98 ; 25 копеек. Отверстие ; 1838 ; СПБ НГ ; Ag ; F- ; 16 ; 439 ; 242 
 99 ; 25 копеек ; 1847 ; СПБ ПА ; Ag ; VF-XF ; 51 ; RAF ; 2747 
 100 ; 25 копеек ; 1855 ; СПБ HI ; Ag ; XF- ; 33 ; MUPS ; 3060 
