 3632 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DRACONGLASS ; 40 
 411 ; 2 копейки ; 1775 ; ЕМ ; Cu ; F+ ; 72 ; Accent ; 340 
 412 ; 2 копейки ; 1797 ; АМ ; Cu ; F-VF ; 75 ; Империя ; 240 
 413 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F+ ; 12 ; lsp25 ; 80 
 414 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F ; 29 ; capable ; 56 
 415 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F+ ; 41 ; NK ; 123 
 416 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 22 ; NK ; 67 
 417 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 19 ; kolhis ; 136 
 418 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 10 ; kolhis ; 137 
 419 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 13 ; kolhis ; 125 
 420 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 38 ; NK ; 164 
 421 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F ; 67 ; Artemon ; 135 
 422 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F ; 44 ; wilk ; 55 
 423 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 24 ; bragfe ; 68 
 424 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 53 ; Империя ; 255 
 425 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F ; 11 ; бурят1978 ; 33 
 426 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 6 ; гриша ; 122 
 427 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 29 ; pmaster ; 257 
 428 ; 2 копейки ; 1802 ; ЕМ ; Cu ; VF- ; 22 ; кабан2 ; 4509 
 429 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 28 ; Пея ; 1148 
 430 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F+ ; 29 ; Andrei2007 ; 222 
 431 ; 2 копейки (Ильин-1р) ; 1810 ; ЕМ НМ ; Cu ; F-VF ; 84 ; SSK ; 469 
 432 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F+ ; 81 ; NK ; 180 
 433 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F+ ; 16 ; zid200 ; 157 
 434 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF- ; 32 ; NK ; 90 
 435 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 22 ; alex2209 ; 23 
 436 ; 2 копейки ; 1811 ; СПБ МК ; Cu ; F-VF ; 12 ; Al0851 ; 34 
 437 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF- ; 17 ; uuu ; 136 
 438 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF ; 10 ; кабан2 ; 159 
 439 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F-VF ; 16 ; Gold_42 ; 21 
 440 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; VF ; 55 ; SSK ; 695 
 441 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; F-VF ; 54 ; Lasto4kaSPB ; 114 
 442 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; F-VF ; 37 ; черная экономика ; 76 
 443 ; 2 копейки ; 1813 ; КМ АМ ; Cu ; F ; 3 ; Donald ; 20 
 444 ; 2 копейки ; 1813 ; ИМ ПС ; Cu ; F ; 19 ; ZET ; 90 
 445 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F+ ; 6 ; NK ; 34 
 446 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; F-VF ; 16 ; ZET ; 33 
 447 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; VF- ; 52 ; черная экономика ; 209 
 448 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; F-VF ; 7 ; черная экономика ; 78 
 449 ; 2 копейки ; 1817 ; КМ АМ ; Cu ; F+ ; 37 ; ZET ; 55 
 450 ; 2 копейки (Петров-2р, Ильин-1р) ; 1817 ; КМ ДБ ; Cu ; F+ ; 149 ; val211 ; 922 
 451 ; 2 копейки ; 1821 ; ЕМ НМ ; Cu ; F-VF ; 23 ; черная экономика ; 39 
 452 ; 2 копейки ; 1825 ; ЕМ ИК ; Cu ; F+ ; 13 ; Alaska ; 57 
 453 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; F-VF ; 41 ; taa ; 204 
 454 ; 2 копейки ; 1843 ; ЕМ ; Cu ; F-VF ; 47 ; evg ; 135 
 455 ; 2 копейки ; 1843 ; СМ ; Cu ; F ; 71 ; кабан ; 178 
 456 ; 2 копейки ; 1845 ; СМ ; Cu ; F-VF ; 76 ; sikachai ; 578 
 357 ; 5 копеек ; 1789 ; АМ ; Cu ; F-VF ; 76 ; solder13 ; 416 
 358 ; 5 копеек ; 1789 ; АМ ; Cu ; F-VF ; 51 ; foma71 ; 596 
 359 ; 5 копеек ; 1791 ; ЕМ ; Cu ; F-VF ; 27 ; Rjn ; 227 
 360 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; F+ ; 172 ; pmaster ; 975 
 361 ; 5 копеек (Петров-2р, Ильин-1р) ; 1803 ; КМ ; Cu ; F-VF ; 37 ; мяу ; 2316 
 362 ; 5 копеек ; 1804 ; ЕМ ; Cu ; VF ; 102 ; bragfe ; 1467 
 363 ; 5 копеек (Петров-5р, Ильин-3р) ; 1809 ; КМ ; Cu ; VF- ; 31 ; Molot ; 3927 
 364 ; 5 копеек ; 1836 ; ЕМ ФХ ; Cu ; F-VF ; 93 ; грос79 ; 251 
 365 ; 5 копеек ; 1837 ; ЕМ КТ ; Cu ; F+ ; 28 ; dagoff ; 259 
 366 ; 5 копеек ; 1860 ; ЕМ ; Cu ; F-VF ; 65 ; ФВС ; 318 
 367 ; 5 копеек ; 1870 ; ЕМ ; Cu ; F ; 15 ; NK ; 48 
 368 ; 5 копеек ; 1873 ; ЕМ ; Cu ; F ; 75 ; alex2209 ; 98 
 369 ; 5 копеек ; 1874 ; ЕМ ; Cu ; F+ ; 18 ; ФВС ; 145 
 370 ; 5 копеек ; 1879 ; СПБ ; Cu ; F+ ; 13 ; zid200 ; 92 
 371 ; 5 копеек ; 1911 ; СПБ ; Cu ; F-VF ; 37 ; Garisson ; 251 
 372 ; 3 копейки ; 1844 ; СМ ; Cu ; F-VF ; 71 ; foma71 ; 1479 
 373 ; 3 копейки ; 1854 ; ЕМ ; Cu ; VF ; 50 ; ФВС ; 968 
 374 ; 3 копейки ; 1871 ; ЕМ ; Cu ; F ; 32 ; pmaster ; 219 
 375 ; 3 копейки. Деформация ; 1897 ; СПБ ; Cu ; F+ ; 10 ; nikolay ; 113 
 376 ; 3 копейки ; 1899 ; СПБ ; Cu ; F-VF ; 38 ; марс7 ; 159 
 377 ; 3 копейки ; 1901 ; СПБ ; Cu ; F+ ; 38 ; Оттар ; 136 
 378 ; 3 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 23 ; elac ; 290 
 379 ; 3 копейки ; 1905 ; СПБ ; Cu ; F+ ; 25 ; черная экономика ; 97 
 380 ; 3 копейки ; 1909 ; СПБ ; Cu ; F+ ; 26 ; NK ; 63 
 381 ; 3 копейки ; 1910 ; СПБ ; Cu ; F+ ; 35 ; kb-antil77 ; 59 
 382 ; 3 копейки ; 1911 ; СПБ ; Cu ; F-VF ; 12 ; черная экономика ; 122 
 383 ; 3 копейки ; 1912 ; СПБ ; Cu ; VF-XF ; 16 ; 384020 ; 133 
 384 ; 3 копейки ; 1913 ; СПБ ; Cu ; XF- ; 39 ; White Rider ; 189 
 385 ; 3 копейки ; 1914 ; СПБ ; Cu ; VF+ ; 32 ; Vico ; 159 
 386 ; 3 копейки ; 1915 ;  ; Cu ; AU ; 71 ; Злой 2 ; 627 
 387 ; 3 копейки ; 1915 ;  ; Cu ; VF ; 71 ; alex2209 ; 123 
 388 ; 3 копейки ; 1915 ;  ; Cu ; F-VF ; 27 ; 161rus ; 36 
 389 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF ; 32 ; shneyder ; 1594 
 390 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 34 ; NK ; 53 
 391 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 19 ; zid200 ; 111 
 392 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 32 ; бурят1978 ; 114 
 393 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 13 ; bragfe ; 90 
 394 ; 2 копейки. Трещина ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 4 ; bragfe ; 21 
 395 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 38 ; alex2209 ; 113 
 396 ; 2 копейки ; 1758 ;  ; Cu ; F+ ; 13 ; bragfe ; 90 
 397 ; 2 копейки ; 1758 ;  ; Cu ; F ; 5 ; NK ; 31 
 398 ; 2 копейки ; 1758 ;  ; Cu ; F+ ; 6 ; bragfe ; 28 
 399 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 38 ; bragfe ; 55 
 400 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; F ; 23 ; lsp25 ; 149 
 401 ; 2 копейки ; 1760 ;  ; Cu ; VF ; 69 ; черная экономика ; 299 
 402 ; 2 копейки ; 1762 ; Номинал под гербом ; Cu ; F+ ; 78 ; ФВС ; 224 
 403 ; 2 копейки ; 1763 ; ММ ; Cu ; F+ ; 34 ; Ходор ; 340 
 404 ; 2 копейки ; 1764 ; ММ ; Cu ; F-VF ; 72 ; ФВС ; 172 
 405 ; 2 копейки ; 1765 ; ММ ; Cu ; F-VF ; 14 ; Lasto4kaSPB ; 731 
 406 ; 2 копейки ; 1766 ; ММ ; Cu ; F-VF ; 20 ; мяу ; 302 
 307 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 7 ; zoom30 ; 147 
 308 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 21 ; черная экономика ; 193 
 309 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 13 ; bragfe ; 125 
 310 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 17 ; bragfe ; 91 
 311 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 16 ; evg ; 155 
 312 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 9 ; bragfe ; 125 
 313 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF/F+ ; 11 ; bragfe ; 125 
 314 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 12 ; bragfe ; 165 
 315 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 52 ; bragfe ; 99 
 316 ; 5 копеек ; 1781 ; ЕМ ; Cu ; F+ ; 13 ; Gold_42 ; 136 
 317 ; 5 копеек ; 1782 ; ЕМ ; Cu ; F-VF ; 17 ; NK ; 146 
 318 ; 5 копеек ; 1782 ; ЕМ ; Cu ; F-VF ; 16 ; sher60 ; 147 
 319 ; 5 копеек ; 1783 ; ЕМ ; Cu ; F-VF ; 23 ; capable ; 140 
 320 ; 5 копеек ; 1783 ; ЕМ ; Cu ; F-VF ; 11 ; MAGGMA1957 ; 184 
 321 ; 5 копеек ; 1783 ; КМ ; Cu ; F-VF ; 16 ; wilk ; 771 
 322 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF- ; 64 ; dnk8 ; 138 
 323 ; 5 копеек ; 1783 ; ЕМ ; Cu ; F-VF ; 31 ; bragfe ; 131 
 324 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F-VF ; 31 ; bragfe ; 99 
 325 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F+ ; 23 ; Sterh ; 83 
 326 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F+ ; 11 ; Gerich ; 83 
 327 ; 5 копеек ; 1784 ; КМ ; Cu ; F+ ; 46 ; FEDOTOV1920 ; 714 
 328 ; 5 копеек ; 1784 ; КМ ; Cu ; F ; 7 ; Alaska ; 321 
 329 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF- ; 71 ; dnk8 ; 273 
 330 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 25 ; alex2209 ; 85 
 331 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 35 ; MAGGMA1957 ; 100 
 332 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 17 ; bragfe ; 125 
 333 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 9 ; kolhis ; 138 
 334 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 9 ; bragfe ; 101 
 335 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 13 ; Gerich ; 137 
 336 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 12 ; capable ; 134 
 337 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 11 ; bragfe ; 136 
 338 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 42 ; NK ; 141 
 339 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 13 ; bragfe ; 101 
 340 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 10 ; bragfe ; 101 
 341 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 31 ; alex2209 ; 101 
 342 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 20 ; гриша ; 91 
 343 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F+ ; 62 ; capable ; 137 
 344 ; 5 копеек ; 1786 ; КМ ; Cu ; VG ; 22 ; Lasto4kaSPB ; 96 
 345 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F+ ; 14 ; гриша ; 111 
 346 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F+ ; 16 ; lsp25 ; 250 
 347 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F+ ; 9 ; RUSIWAN-088 ; 148 
 348 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 18 ; lsp25 ; 137 
 349 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 24 ; kolhis ; 149 
 350 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 37 ; evg ; 160 
 351 ; 5 копеек ; 1787 ; ЕМ ; Cu ; F+ ; 37 ; sonegr ; 115 
 352 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 25 ; capable ; 129 
 353 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 17 ; evg ; 204 
 354 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 10 ; lsp25 ; 170 
 355 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF- ; 22 ; dnk8 ; 227 
 356 ; 5 копеек (Петров-3р) ; 1788 ; КМ ; Cu ; VF ; 140 ; ФВС ; 4976 
 257 ; 5 копеек ; 1761 ;  ; Cu ; F-VF ; 108 ; lsp25 ; 226 
 258 ; 5 копеек ; 1763 ; СМ ; Cu ; VF- ; 27 ; кабан2 ; 1581 
 259 ; 5 копеек ; 1763 ; ММ ; Cu ; F-VF ; 77 ; sikachai ; 680 
 260 ; 5 копеек ; 1763 ; СМ ; Cu ; F-VF ; 59 ; ФВС ; 805 
 261 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F-VF ; 9 ; capable ; 136 
 262 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF- ; 18 ; murzik20 ; 177 
 263 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F+ ; 35 ; bragfe ; 117 
 264 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 9 ; bragfe ; 101 
 265 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 5 ; bragfe ; 90 
 266 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 45 ; bragfe ; 101 
 267 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F+ ; 11 ; bragfe ; 90 
 268 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 19 ; bragfe ; 126 
 269 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 13 ; bragfe ; 108 
 270 ; 5 копеек ; 1766 ; ЕМ ; Cu ; F-VF ; 9 ; bragfe ; 111 
 271 ; 5 копеек ; 1766 ; ЕМ ; Cu ; F-VF ; 11 ; bragfe ; 102 
 272 ; 5 копеек ; 1766 ; ЕМ ; Cu ; F-VF ; 5 ; RUSIWAN-088 ; 100 
 273 ; 5 копеек ; 1766 ; ММ ; Cu ; F-VF ; 62 ; кабан2 ; 612 
 274 ; 5 копеек ; 1767 ; ЕМ ; Cu ; F-VF ; 7 ; sonegr ; 135 
 275 ; 5 копеек ; 1767 ; ЕМ ; Cu ; F-VF ; 4 ; bragfe ; 100 
 276 ; 5 копеек ; 1767 ; ЕМ ; Cu ; F-VF ; 5 ; bragfe ; 101 
 277 ; 5 копеек ; 1767 ; ЕМ ; Cu ; F-VF ; 57 ; bragfe ; 101 
 278 ; 5 копеек ; 1768 ; ЕМ ; Cu ; F+/F-VF ; 21 ; evg ; 102 
 279 ; 5 копеек ; 1769 ; ЕМ ; Cu ; F-VF ; 78 ; bragfe ; 107 
 280 ; 5 копеек ; 1769 ; ЕМ ; Cu ; F+/F-VF ; 77 ; bragfe ; 104 
 281 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF-/F+ ; 34 ; bragfe ; 132 
 282 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F+ ; 7 ; bragfe ; 101 
 283 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F+ ; 36 ; Dmitriy-r52 ; 182 
 284 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F+ ; 5 ; bragfe ; 101 
 285 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F+ ; 15 ; NK ; 83 
 286 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 5 ; bragfe ; 101 
 287 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 53 ; bragfe ; 101 
 288 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F+ ; 51 ; bragfe ; 101 
 289 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 9 ; bragfe ; 113 
 290 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 9 ; MAGGMA1957 ; 159 
 291 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 7 ; bragfe ; 127 
 292 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 57 ; dnk8 ; 117 
 293 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 13 ; росвет ; 176 
 294 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 13 ; bragfe ; 125 
 295 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F+ ; 27 ; бурят1978 ; 147 
 296 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 16 ; sher60 ; 114 
 297 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF- ; 42 ; lsp25 ; 200 
 298 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF- ; 5 ; bragfe ; 101 
 299 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F ; 14 ; skavr ; 77 
 300 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 5 ; bragfe ; 101 
 301 ; 5 копеек ; 1772 ; КМ "Сибирь" ; Cu ; F-VF ; 26 ; гриша ; 2555 
 302 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F-VF ; 12 ; zoom30 ; 171 
 303 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F-VF ; 43 ; evg ; 175 
 304 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF- ; 17 ; dnk8 ; 321 
 305 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F-VF ; 11 ; MAGGMA1957 ; 159 
 306 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F-VF ; 66 ; MAGGMA1957 ; 149 
 207 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; VF-XF ; 8 ; imi ; 102 
 208 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 53 ; NK ; 117 
 209 ; 10 копеек ; 1915 ; ВС ; Ag ; VF ; 49 ; 161rus ; 93 
 210 ; 10 копеек ; 1915 ; ВС ; Ag ; XF/AU ; 35 ; Germanfox ; 102 
 211 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 40 ; Gerich ; 102 
 212 ; 10 копеек ; 1915 ; ВС ; Ag ; XF/AU ; 28 ; wilk ; 86 
 213 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 50 ; Germanfox ; 124 
 214 ; 10 копеек ; 1915 ; ВС ; Ag ; VF-XF ; 48 ; capable ; 83 
 215 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 40 ; uuu ; 121 
 216 ; 10 копеек ; 1915 ; ВС ; Ag ; AU ; 12 ; NK ; 214 
 217 ; 10 копеек. Разновидность ; 1915 ; ВС ; Ag ; AU/XF ; 62 ; SSK ; 224 
 218 ; 10 копеек ; 1916 ; ВС ; Ag ; XF+ ; 29 ; vel2010 ; 153 
 219 ; 5 копеек ; 1757 ; СПБ ; Ag ; VF- ; 100 ; kondor300 ; 1326 
 220 ; 5 копеек ; 1760 ; СПБ ; Ag ; F ; 73 ; гривенник ; 201 
 221 ; 5 копеек. Деформация ; 1822 ; СПБ ПД ; Ag ; F-VF ; 52 ; ran976 ; 134 
 222 ; 5 копеек ; 1823 ; СПБ ПД ; Ag ; XF+ ; 79 ; kondor300 ; 2600 
 223 ; 5 копеек ; 1837? ; СПБ НГ ; Ag ; F ; 51 ; botcool ; 126 
 224 ; 5 копеек ; 1845 ; СПБ КБ ; Ag ; VF ; 25 ; AIK60 ; 803 
 225 ; 5 копеек ; 1863 ; СПБ АБ ; Ag ; VF-XF ; 119 ; Zyec ; 7983 
 226 ; 5 копеек ; 1882 ; СПБ НФ ; Ag ; F-VF ; 58 ; bdd48 ; 204 
 227 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; F-VF ; 61 ; Artemon ; 219 
 228 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF+ ; 51 ; q1ai ; 298 
 229 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; XF/AU ; 18 ; кве ; 396 
 230 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; VF-XF ; 29 ; q1ai ; 254 
 231 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; VF ; 72 ; Al0851 ; 192 
 232 ; 5 копеек ; 1908 ; СПБ ЭБ ; Ag ; AU ; 46 ; Артём это ты? ; 1833 
 233 ; 5 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF-XF ; 40 ; q1ai ; 318 
 234 ; 5 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF-XF ; 72 ; nadya2006 ; 288 
 235 ; 5 злотых ; 1831 ; KG польское восстание 1830-1831 гг. ; Ag ; VF ; 26 ; гриша ; 9066 
 236 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 29 ; triha ; 317 
 237 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 131 ; triha ; 354 
 238 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 85 ; triha ; 288 
 239 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 16 ; niger ; 201 
 240 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 67 ; triha ; 282 
 241 ; Лот монет России: 20,15,10 коп (4шт) ; 1783-1915 ;  ; Ag ; F/VF ; 60 ; гривенник ; 234 
 242 ; Лот монет России (2шт): 20 копеек ; 1867,1888 ;  ; Ag ; F+/F ; 11 ; avc ; 205 
 243 ; Лот монет России: 20,15,10 коп (8шт) ; 1902-1911 ;  ; Ag ; F-VF ; 84 ; кошак ; 410 
 244 ; Лот монет России: 20,15 коп (2шт) ; 1904,1915 ;  ; Ag ; F+/XF- ; 33 ; kok0531 ; 124 
 245 ; Лот монет России (2шт): 15 копеек ; 1908,1916 ;  ; Ag ; F+ ; 38 ; monge ; 150 
 246 ; 10 копеек ; 1768 ; КМ "Сибирь" ; Cu ; F-VF ; 79 ; ФВС ; 3084 
 247 ; 10 копеек ; 1773 ; КМ "Сибирь" ; Cu ; F-VF ; 93 ; vitapool ; 2408 
 248 ; 10 копеек ; 1778 ; КМ "Сибирь" ; Cu ; F-VF ; 57 ; vitapool ; 2040 
 249 ; 10 копеек ; 1780 ; КМ "Сибирь" ; Cu ; VF- ; 73 ; vitapool ; 2934 
 250 ; 10 копеек (Петров-1,5р, Ильин-1р) ; 1833 ; СМ ; Cu ; F+/F-VF ; 141 ; Molot ; 2717 
 251 ; 10 копеек (Петров-1,5р, Ильин-2р) ; 1834 ; СМ ; Cu ; F-VF ; 83 ; SSK ; 3719 
 252 ; 10 копеек (Петров-1,5р, Ильин-3р) ; 1835 ; СМ ; Cu ; F-VF ; 173 ; SSK ; 4590 
 253 ; 5 копеек ; 1726 ; МД Хвост узкий ; Cu ; F/F-VF ; 38 ; 995953 ; 1399 
 254 ; 5 копеек ; 1727 ; НД Дата снизу вверх ; Cu ; F ; 46 ; Dmitriy-r52 ; 999 
 255 ; 5 копеек ; 1727 ; НД Дата снизу вверх ; Cu ; F+ ; 60 ; ФВС ; 1009 
 256 ; 5 копеек ; 1730 ; МД Хвост широкий ; Cu ; F/F+ ; 31 ; vitapool ; 1084 
 157 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 54 ; NK ; 105 
 158 ; 15 копеек ; 1915 ; ВС ; Ag ; VF+/XF+ ; 71 ; NK ; 104 
 159 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 45 ; Johnel ; 110 
 160 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 24 ; мишок ; 108 
 161 ; 15 копеек ; 1915 ; ВС ; Ag ; AU ; 40 ; Roman_B ; 113 
 162 ; 15 копеек ; 1916 ; ВС ; Ag ; AU ; 21 ; sforza ; 128 
 163 ; 15 копеек ; 1916 ; ВС ; Ag ; XF/AU ; 39 ; q1ai ; 104 
 164 ; 15 копеек ; 1916 ; ВС ; Ag ; XF+ ; 67 ; NK ; 104 
 165 ; 15 копеек ; 1916 ; ВС ; Ag ; AU ; 18 ; Анатолич ; 300 
 166 ; 15 копеек ; 1916 ; ВС ; Ag ; AU ; 66 ; Vico ; 117 
 167 ; Гривенник ; 1744 ;  ; Ag ; VF- ; 81 ; Бронзобород ; 1644 
 168 ; Гривенник ; 1771 ; ММД ; Ag ; F-VF ; 43 ; jj ; 709 
 169 ; Гривенник ; 1784 ; СПБ ; Ag ; F-VF ; 115 ; kim64 ; 435 
 170 ; 10 копеек. Деформация ; 1813 ; СПБ ПС ; Ag ; F+ ; 17 ; nikolay ; 153 
 171 ; 10 копеек ; 1815 ; СПБ МФ ; Ag ; F ; 31 ; alex995 ; 57 
 172 ; 10 копеек ; 1819 ; СПБ ПС ; Ag ; VF+ ; 48 ; ostman ; 1418 
 173 ; 10 копеек ; 1820 ; СПБ ПД ; Ag ; F+ ; 62 ; ПУПСИК ; 223 
 174 ; 10 копеек ; 1821 ; СПБ ПД ; Ag ; VF ; 89 ; habenti ; 447 
 175 ; 10 копеек ; 1822 ; СПБ ПД ; Ag ; VF ; 71 ; habenti ; 373 
