 3561 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Poiuyt ; 34 
 473 ; Копейка ; 1853 ; ЕМ ; Cu ; F+ ; 13 ; aleksius ; 82 
 474 ; Копейка ; 1855 ; ЕМ ; Cu ; F+ ; 12 ; tva1213 ; 110 
 475 ; Копейка ; 1863 ; ВМ ; Cu ; F+ ; 37 ; dimon46 ; 363 
 476 ; Копейка ; 1880 ; СПБ ; Cu ; VF+ ; 23 ; SSK ; 719 
 477 ; Копейка ; 1899 ; СПБ ; Cu ; VF- ; 19 ; gri 1971 ; 57 
 478 ; Копейка ; 1900 ; СПБ ; Cu ; F-VF ; 23 ; veterok1 ; 50 
 479 ; Копейка ; 1901 ; СПБ ; Cu ; VF-XF ; 12 ; al69 ; 111 
 480 ; Копейка ; 1903 ; СПБ ; Cu ; VF-XF ; 9 ; gri 1971 ; 53 
 481 ; Копейка ; 1905 ; СПБ ; Cu ; VF+ ; 31 ; Юрий2010 ; 80 
 482 ; Копейка ; 1908 ; СПБ ; Cu ; VF-XF ; 39 ; crackjack ; 123 
 483 ; Копейка ; 1909 ; СПБ ; Cu ; VF+ ; 9 ; dikiy17 ; 57 
 484 ; Копейка ; 1910 ; СПБ ; Cu ; VF ; 32 ; al69 ; 51 
 485 ; Копейка ; 1911 ; СПБ ; Cu ; VF- ; 6 ; systemizer ; 51 
 486 ; Копейка ; 1912 ; СПБ ; Cu ; VF- ; 5 ; veterok1 ; 50 
 487 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 27 ; novikoff12006 ; 94 
 488 ; Копейка ; 1913 ; СПБ ; Cu ; F+ ; 15 ; veterok1 ; 50 
 489 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 43 ; DmitryA ; 417 
 490 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 5 ; imi ; 51 
 491 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 5 ; veterok1 ; 50 
 492 ; Копейка ; 1915 ;  ; Cu ; XF+ ; 37 ; мишок ; 104 
 493 ; Копейка ; 1915 ;  ; Cu ; XF- ; 24 ; grfyuhb ; 104 
 494 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 5 ; veterok1 ; 50 
 495 ; Копейка ; 1916 ;  ; Cu ; VF+ ; 12 ; nik23455 ; 57 
 496 ; Денга ; 1712 ;  ; Cu ; F ; 61 ; Николай Ив ; 473 
 497 ; Денга ; 1730 ;  ; Cu ; VF- ; 34 ; gandy ; 344 
 498 ; Денга ; 1731 ;  ; Cu ; F-VF ; 40 ; gandy ; 638 
 499 ; Денга ; 1731 ;  ; Cu ; F-VF ; 26 ; mishanya ; 513 
 500 ; Денга ; 1731 ;  ; Cu ; F ; 10 ; murka1973 ; 440 
 401 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; F-VF ; 30 ; crackjack ; 95 
 402 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; VF ; 7 ; tva1213 ; 97 
 403 ; 2 копейки ; 1827 ; КМ АМ ; Cu ; F+ ; 10 ; gandy ; 78 
 404 ; 2 копейки ; 1828 ; ЕМ ИК ; Cu ; VF- ; 7 ; tva1213 ; 157 
 405 ; 2 копейки ; 1838 ; ЕМ НА ; Cu ; F ; 11 ; gulyy_mik ; 184 
 406 ; 2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 38 ; кабан ; 357 
 407 ; 2 копейки ; 1843 ; ЕМ ; Cu ; VF-XF ; 96 ; Rosomaxa ; 1500 
 408 ; 2 копейки ; 1844 ; СМ ; Cu ; F-VF ; 52 ; кабан ; 408 
 409 ; 2 копейки ; 1851 ; ЕМ ; Cu ; F ; 39 ; taa ; 160 
 410 ; 2 копейки ; 1856 ; ЕМ ; Cu ; F-VF ; 70 ; Alex74 ; 340 
 411 ; 2 копейки ; 1859 ; ЕМ ; Cu ; F+ ; 20 ; пепел ; 105 
 412 ; 2 копейки ; 1863 ; ЕМ ; Cu ; VF- ; 100 ; пепел ; 377 
 413 ; 2 копейки ; 1868 ; ЕМ ; Cu ; F ; 23 ; veterok1 ; 39 
 414 ; 2 копейки ; 1869 ; ЕМ ; Cu ; F+ ; 38 ; veterok1 ; 39 
 415 ; 2 копейки ; 1873 ; ЕМ ; Cu ; F+ ; 31 ; tva1213 ; 363 
 416 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F+ ; 11 ; tva1213 ; 101 
 417 ; 2 копейки ; 1878 ; СПБ ; Cu ; VF-XF ; 57 ; overshtag ; 1101 
 418 ; 2 копейки ; 1883 ; СПБ ; Cu ; F ; 11 ; veterok1 ; 50 
 419 ; 2 копейки ; 1886 ; СПБ ; Cu ; F ; 19 ; veterok1 ; 38 
 420 ; 2 копейки ; 1887 ; СПБ ; Cu ; F ; 9 ; veterok1 ; 31 
 421 ; 2 копейки ; 1898 ; СПБ ; Cu ; F ; 5 ; veterok1 ; 50 
 422 ; 2 копейки ; 1898 ; СПБ ; Cu ; F+ ; 8 ; dikiy17 ; 51 
 423 ; 2 копейки ; 1901 ; СПБ ; Cu ; F+ ; 4 ; veterok1 ; 50 
 424 ; 2 копейки ; 1901 ; СПБ ; Cu ; F+ ; 5 ; veterok1 ; 41 
 425 ; 2 копейки ; 1902 ; СПБ ; Cu ; F ; 18 ; Mike! ; 77 
 426 ; 2 копейки ; 1903 ; СПБ ; Cu ; F+ ; 20 ; veterok1 ; 30 
 427 ; 2 копейки ; 1904 ; СПБ ; Cu ; F ; 5 ; veterok1 ; 50 
 428 ; 2 копейки ; 1905 ; СПБ ; Cu ; F-VF ; 19 ; veterok1 ; 30 
 429 ; 2 копейки ; 1906 ; СПБ ; Cu ; F+ ; 35 ; tva1213 ; 102 
 430 ; 2 копейки ; 1908 ; СПБ ; Cu ; F-VF ; 5 ; veterok1 ; 50 
 431 ; 2 копейки ; 1909 ; СПБ ; Cu ; F-VF ; 5 ; veterok1 ; 50 
 432 ; 2 копейки ; 1910 ; СПБ ; Cu ; F-VF ; 3 ; veterok1 ; 50 
 433 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF- ; 5 ; veterok1 ; 50 
 434 ; 2 копейки ; 1911 ; СПБ ; Cu ; F+ ; 15 ; veterok1 ; 50 
 435 ; 2 копейки ; 1912 ; СПБ ; Cu ; AU ; 106 ; michih ; 2277 
 436 ; 2 копейки ; 1912 ; СПБ ; Cu ; F+ ; 5 ; veterok1 ; 50 
 437 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF ; 5 ; veterok1 ; 50 
 438 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 33 ; мишок ; 91 
 439 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF ; 5 ; veterok1 ; 50 
 440 ; 2 копейки ; 1915 ;  ; Cu ; VF+ ; 27 ; dimon46 ; 91 
 441 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 20 ; nik23455 ; 84 
 442 ; 2 копейки ; 1916 ;  ; Cu ; XF ; 23 ; dikiy17 ; 130 
 443 ; 2 копейки ; 1916 ;  ; Cu ; VF- ; 24 ; PaulMS ; 70 
 444 ; Копейка ; 1705 ; МД ; Cu ; F ; 60 ; Николай Ив ; 510 
 445 ; Копейка ; 1706 ; БК ; Cu ; F+ ; 119 ; SSK ; 1300 
 446 ; Копейка ; 1712 ; МД ; Cu ; F+ ; 30 ; Николай Ив ; 419 
 447 ; Копейка ; 1713 ; НД ; Cu ; F ; 17 ; Олег33 ; 242 
 448 ; Копейка ; 1728 ;  ; Cu ; F ; 37 ; Николай Ив ; 1922 
 449 ; Копейка ; 1757 ;  ; Cu ; F-VF ; 12 ; sever2010 ; 114 
 450 ; Копейка ; 1758 ;  ; Cu ; VF- ; 46 ; mishanya ; 1071 
 351 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 16 ; Sky2 ; 123 
 352 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF+ ; 41 ; icebreaker ; 344 
 353 ; 2 копейки ; 1798 ; КМ ; Cu ; VF+ ; 38 ; icebreaker ; 1019 
 354 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 24 ; drn137 ; 141 
 355 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF- ; 5 ; drn137 ; 123 
 356 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF-XF ; 27 ; icebreaker ; 570 
 357 ; 2 копейки ; 1799 ; КМ ; Cu ; VF ; 62 ; icebreaker ; 1019 
 358 ; 2 копейки ; 1799 ; КМ ; Cu ; VF- ; 42 ; Николай Ив ; 499 
 359 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 11 ; Sky2 ; 121 
 360 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 22 ; overshtag ; 545 
 361 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 23 ; molodoy ; 107 
 362 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 24 ; kuzia ; 141 
 363 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 5 ; molodoy ; 106 
 364 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 36 ; Sky2 ; 123 
 365 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 9 ; Sky2 ; 121 
 366 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 36 ; Sky2 ; 123 
 367 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 5 ; SadKo ; 123 
 368 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 15 ; Sky2 ; 122 
 369 ; 2 копейки ; 1801 ; КМ ; Cu ; F+ ; 13 ; sever2010 ; 245 
 370 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF-/F+ ; 7 ; molodoy ; 120 
 371 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 8 ; icebreaker ; 335 
 372 ; 2 копейки ; 1801 ; КМ ; Cu ; VF- ; 43 ; FEDOTOV1920 ; 417 
 373 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 12 ; ballero ; 183 
 374 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 7 ; В1951 ; 123 
 375 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F ; 48 ; кабан ; 75 
 376 ; 2 копейки ; 1810 ; КМ ; Cu ; F-VF ; 26 ; кабан ; 123 
 377 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; VF- ; 47 ; gandy ; 489 
 378 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F-VF ; 5 ; veterok1 ; 51 
 379 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F+ ; 10 ; кабан ; 133 
 380 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 9 ; veterok1 ; 35 
 381 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF ; 40 ; jef688 ; 101 
 382 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F+ ; 38 ; veterok1 ; 39 
 383 ; 2 копейки ; 1811 ; ИМ ПС ; Cu ; VF ; 15 ; crackjack ; 74 
 384 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; XF- ; 3 ; кабан ; 463 
 385 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF ; 13 ; кабан ; 53 
 386 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F+ ; 18 ; gelind ; 51 
 387 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; F-VF ; 41 ; кабан ; 254 
 388 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; F+ ; 31 ; tva1213 ; 51 
 389 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; F+ ; 17 ; veterok1 ; 45 
 390 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF+ ; 45 ; Банзай ; 312 
 391 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF- ; 13 ; sever2010 ; 67 
 392 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; F-VF ; 48 ; кабан ; 143 
 393 ; 2 копейки ; 1816 ; КМ АМ ; Cu ; VF- ; 55 ; gandy ; 372 
 394 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; VF+ ; 20 ; kosty ; 77 
 395 ; 2 копейки ; 1817 ; КМ АМ ; Cu ; VF-XF ; 19 ; gandy ; 273 
 396 ; 2 копейки ; 1818 ; ЕМ НМ ; Cu ; F+ ; 17 ; kosty ; 59 
 397 ; 2 копейки ; 1822 ; ЕМ ФГ ; Cu ; VF+ ; 27 ; volod ; 97 
 398 ; 2 копейки ; 1823 ; ЕМ ФГ ; Cu ; VF- ; 43 ; FEDOTOV1920 ; 143 
 399 ; 2 копейки ; 1824 ; ЕМ ПГ ; Cu ; VF-XF ; 32 ; gulyy_mik ; 206 
 400 ; 2 копейки ; 1825 ; ЕМ ИК ; Cu ; F-VF ; 8 ; kosty ; 55 
 301 ; 5 копеек ; 1881 ; СПБ ; Cu ; F+ ; 15 ; 7755 ; 51 
 302 ; 5 копеек ; 1911 ; СПБ ; Cu ; XF+/XF- ; 42 ; М О С К В А ; 929 
 303 ; 5 копеек ; 1911 ; СПБ ; Cu ; F-VF ; 55 ; Николай Ив ; 157 
 304 ; 3 копейки ; 1841 ; СМ ; Cu ; F-VF ; 63 ; 439 ; 1000 
 305 ; 3 копейки ; 1842 ; ЕМ ; Cu ; F+ ; 55 ; Николай Ив ; 209 
 306 ; 3 копейки ; 1893 ; СПБ ; Cu ; VF+ ; 114 ; wladimir1972 ; 1020 
 307 ; 3 копейки ; 1898 ; СПБ ; Cu ; F+ ; 12 ; 7755 ; 51 
 308 ; 3 копейки ; 1899 ; СПБ ; Cu ; F+ ; 38 ; 7755 ; 51 
 309 ; 3 копейки ; 1900 ; СПБ ; Cu ; F+ ; 6 ; 7755 ; 51 
 310 ; 3 копейки ; 1903 ; СПБ ; Cu ; F+ ; 6 ; 7755 ; 51 
 311 ; 3 копейки ; 1904 ; СПБ ; Cu ; F ; 42 ; veterok1 ; 50 
 312 ; 3 копейки ; 1905 ; СПБ ; Cu ; F+ ; 9 ; kosty ; 53 
 313 ; 3 копейки ; 1906 ; СПБ ; Cu ; F-VF ; 6 ; 7755 ; 51 
 314 ; 3 копейки ; 1908 ; СПБ ; Cu ; VF ; 11 ; vc57 ; 82 
 315 ; 3 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 31 ; Lynx-a ; 95 
 316 ; 3 копейки ; 1910 ; СПБ ; Cu ; F-VF ; 5 ; veterok1 ; 50 
 317 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF+ ; 17 ; systemizer ; 77 
 318 ; 3 копейки ; 1912 ; СПБ ; Cu ; VF- ; 5 ; veterok1 ; 50 
 319 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 1 ; dikiy17 ; 70 
 320 ; 3 копейки ; 1913 ; СПБ ; Cu ; F+ ; 9 ; veterok1 ; 50 
 321 ; 3 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 8 ; PaulMS ; 63 
 322 ; 3 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 33 ; crackjack ; 94 
 323 ; 3 копейки ; 1915 ;  ; Cu ; Unc/AU ; 60 ; Юрий2010 ; 1019 
 324 ; 3 копейки ; 1915 ;  ; Cu ; VF+ ; 8 ; novikoff12006 ; 63 
 325 ; 3 копейки ; 1915 ;  ; Cu ; VF+ ; 25 ; salim ; 66 
 326 ; 3 копейки ; 1915 ;  ; Cu ; F+ ; 17 ; veterok1 ; 50 
 327 ; 3 копейки ; 1916 ;  ; Cu ; VF ; 58 ; potters.3 ; 87 
 328 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF- ; 20 ; jef688 ; 83 
 329 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 48 ; gandy ; 193 
 330 ; 2 копейки ; 1769 ; КМ "Сибирь" ; Cu ; F+ ; 18 ; rim ; 514 
 331 ; 2 копейки (Петров-1р) ; 1797 ;  ; Cu ; F-VF ; 70 ; drn137 ; 6028 
 332 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF+ ; 53 ; icebreaker ; 322 
 333 ; 2 копейки ; 1797 ; АМ ; Cu ; VF ; 33 ; Николай Ив ; 232 
 334 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF ; 17 ; ААФ ; 135 
 335 ; 2 копейки ; 1797 ; КМ ; Cu ; VF+ ; 19 ; кабан ; 319 
 336 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 16 ; zid200 ; 102 
 337 ; 2 копейки ; 1797 ; КМ ; Cu ; VF+ ; 25 ; SSK ; 439 
 338 ; 2 копейки ; 1797 ; АМ ; Cu ; F-VF ; 19 ; molodoy ; 173 
 339 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F+ ; 22 ; Sky2 ; 123 
 340 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 21 ; molodoy ; 120 
 341 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 7 ; badiba-coin ; 123 
 342 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F+ ; 13 ; molodoy ; 120 
 343 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 14 ; Sky2 ; 123 
 344 ; 2 копейки ; 1798 ; АМ ; Cu ; F+ ; 17 ; himik121 ; 357 
 345 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 7 ; sever2010 ; 121 
 346 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 8 ; Sky2 ; 123 
 347 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 23 ; Sky2 ; 122 
 348 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 7 ; sever2010 ; 123 
 349 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 17 ; Sky2 ; 122 
 350 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 13 ; Sky2 ; 122 
 251 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 23 ; crackjack ; 146 
 252 ; 5 копеек ; 1786 ; КМ ; Cu ; VF ; 41 ; кабан ; 3072 
 253 ; 5 копеек ; 1787 ; КМ ; Cu ; VF ; 17 ; 01 ; 1022 
 254 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF ; 41 ; Олег2401 ; 246 
 255 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF- ; 39 ; Олег2401 ; 245 
 256 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 21 ; пепел ; 136 
 257 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF ; 38 ; eugraphus ; 275 
 258 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF ; 28 ; vjacha ; 276 
 259 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF-XF ; 51 ; al69 ; 394 
 260 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF+ ; 47 ; sorochan1 ; 327 
 261 ; 5 копеек ; 1791 ; КМ ; Cu ; VF-XF ; 76 ; alex15 ; 1636 
 262 ; 5 копеек ; 1792 ; АМ ; Cu ; VF- ; 10 ; paxa ; 612 
 263 ; 5 копеек ; 1792 ; ЕМ ; Cu ; F-VF ; 37 ; Олег2401 ; 195 
 264 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF- ; 11 ; Олег2401 ; 169 
 265 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF-XF ; 62 ; grfyuhb ; 434 
 266 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF- ; 17 ; viewer_conr ; 146 
 267 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF-XF ; 45 ; кабан ; 589 
 268 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF- ; 40 ; paxa ; 198 
 269 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF+ ; 31 ; eugraphus ; 334 
 270 ; 5 копеек ; 1793 ; КМ ; Cu ; F ; 52 ; numizavr ; 561 
 271 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF+ ; 23 ; sorochan1 ; 322 
 272 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF ; 40 ; 439 ; 272 
 273 ; 5 копеек ; 1793 ; КМ ; Cu ; VF ; 42 ; Rjn ; 1277 
 274 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF+ ; 65 ; кабан ; 1438 
 275 ; 5 копеек ; 1794 ; ЕМ ; Cu ; F+ ; 21 ; paxa ; 133 
 276 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF ; 12 ; staro ; 169 
 277 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF- ; 31 ; Димочка ; 159 
 278 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF ; 36 ; staro ; 177 
 279 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF- ; 27 ; sever2010 ; 160 
 280 ; 5 копеек ; 1795 ; АМ ; Cu ; F+ ; 10 ; himik121 ; 532 
 281 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF- ; 15 ; paxa ; 160 
 282 ; 5 копеек ; 1795 ; ЕМ ; Cu ; F ; 61 ; paxa ; 133 
 283 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF- ; 26 ; paxa ; 151 
 284 ; 5 копеек ; 1795 ; ЕМ ; Cu ; F-VF ; 21 ; paxa ; 147 
 285 ; 5 копеек ; 1796 ; АМ ; Cu ; VF- ; 145 ; Юрий2010 ; 790 
 286 ; 5 копеек ; 1802 ; ЕМ ; Cu ; F-VF ; 24 ; Ходор ; 1047 
 287 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF-XF ; 44 ; ik1962 ; 2501 
 288 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F-VF ; 27 ; paxa ; 830 
 289 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F-VF ; 52 ; пепел ; 2192 
 290 ; 5 копеек ; 1831 ; ЕМ ; Cu ; VF+ ; 75 ; crackjack ; 805 
 291 ; 5 копеек ; 1831 ; ЕМ ФХ ; Cu ; VF+ ; 94 ; basmach ; 1530 
 292 ; 5 копеек ; 1832 ; ЕМ ФХ ; Cu ; VF+ ; 125 ; serg2010 ; 765 
 293 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF- ; 53 ; serg2010 ; 360 
 294 ; 5 копеек ; 1837 ; ЕМ КТ ; Cu ; F+ ; 32 ; Rjn ; 216 
 295 ; 5 копеек ; 1837 ; ЕМ НА ; Cu ; VF ; 25 ; drn137 ; 601 
 296 ; 5 копеек ; 1852 ; ЕМ ; Cu ; VF+ ; 77 ; Sky2 ; 1841 
 297 ; 5 копеек ; 1868 ; ЕМ ; Cu ; F ; 14 ; 7755 ; 51 
 298 ; 5 копеек ; 1874 ; ЕМ ; Cu ; F+ ; 9 ; zid200 ; 69 
 299 ; 5 копеек ; 1879 ; СПБ ; Cu ; F ; 10 ; 7755 ; 57 
 300 ; 5 копеек ; 1880 ; СПБ ; Cu ; F ; 8 ; 7755 ; 51 
 201 ; 5 копеек ; 1911 ; СПБ ЭБ ; Ag ; AU ; 44 ; qaz21qaz ; 569 
 202 ; 5 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 75 ; Danila-56 ; 816 
 203 ; 5 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 39 ; taa ; 520 
 204 ; 5 копеек ; 1915 ; ВС ; Ag ; XF+ ; 73 ; Lynx-a ; 779 
 205 ; 1 золотн. ;  ; АД ; Ag ; VF ; 34 ; омт ; 9179 
 206 ; 10 грошей ; 1831 ; KG польское восстание 1830-1831 гг. ; Ag ; F-VF ; 116 ; gelo ; 1981 
 207 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 20 ; jimmysu ; 113 
 208 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 50 ; babichyv ; 212 
 209 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 25 ; zydor ; 119 
 210 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 8 ; zydor ; 204 
 211 ; 10 копеек ; 1833 ; ЕМ ФХ ; Cu ; F ; 112 ; zid200 ; 420 
 212 ; 10 копеек ; 1834 ; ЕМ ФХ ; Cu ; VF ; 79 ; 01 ; 1898 
 213 ; 5 копеек (Петров-1р, Ильин-1р) ; 1759 ; ММ ; Cu ; F-VF ; 16 ; кабан ; 357 
 214 ; 5 копеек (Петров-1р, Ильин-1р) ; 1759 ; ММ ; Cu ; F-VF ; 18 ; Николай Ив ; 449 
 215 ; 5 копеек ; 1759 ;  ; Cu ; VF ; 29 ; staro ; 564 
 216 ; 5 копеек ; 1761 ;  ; Cu ; VF ; 14 ; Marcus ; 640 
 217 ; 5 копеек ; 1761 ;  ; Cu ; VF+ ; 99 ; staro ; 681 
 218 ; 5 копеек ; 1763 ; ММ ; Cu ; F-VF ; 21 ; Cvetkov ; 459 
 219 ; 5 копеек ; 1763 ; ММ ; Cu ; F-VF ; 7 ; Cvetkov ; 388 
 220 ; 5 копеек ; 1764 ; ММ ; Cu ; VF- ; 37 ; Николай Ив ; 466 
 221 ; 5 копеек ; 1764 ; ММ ; Cu ; F-VF ; 21 ; Николай Ив ; 466 
 222 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 5 ; pabaul ; 118 
 223 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 29 ; кабан ; 121 
 224 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF- ; 25 ; pabaul ; 156 
 225 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 43 ; Олег2401 ; 235 
 226 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF- ; 9 ; pabaul ; 155 
 227 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F ; 26 ; vic2 ; 118 
 228 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 8 ; aqua45 ; 110 
 229 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF- ; 18 ; fillin ; 121 
 230 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF ; 19 ; Олег2401 ; 155 
 231 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F+ ; 27 ; aqua45 ; 108 
 232 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F+ ; 16 ; Cvetkov ; 120 
 233 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF- ; 35 ; Юрий2010 ; 197 
 234 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F+ ; 22 ; aqua45 ; 111 
 235 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF ; 43 ; SergeyAnatoljevich ; 300 
 236 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 15 ; paxa ; 130 
 237 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F+ ; 18 ; vic2 ; 118 
 238 ; 5 копеек ; 1780 ; ЕМ ; Cu ; F ; 33 ; vic2 ; 118 
 239 ; 5 копеек ; 1780 ; ЕМ ; Cu ; F-VF ; 27 ; paxa ; 140 
 240 ; 5 копеек ; 1782 ; ЕМ ; Cu ; F+ ; 20 ; sever2010 ; 118 
 241 ; 5 копеек ; 1782 ; КМ ; Cu ; VF+ ; 55 ; кабан ; 2718 
 242 ; 5 копеек ; 1782 ; КМ ; Cu ; VF ; 38 ; кабан ; 2766 
 243 ; 5 копеек ; 1783 ; ЕМ ; Cu ; F-VF ; 11 ; paxa ; 140 
 244 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF ; 108 ; tva1213 ; 275 
