 6607 ; Блюдце фирмы Александр Качъ ;  ;  ; Ж/м ;  ; 44 ; volkova21 ; 263 
 1016 ; Медаль Чемпионат мира по мотокроссу. Ленинград июнь 1962. D-50мм ;  ;  ; Al ; XF ; 22 ; Russman ; 152 
 1017 ; Медаль. 1 международный кинофестиваль неигровых фильмов "Русские самоцветы"  1989г. / Ботик Петра Первого. D-70мм ;  ;  ; Cu ; XF ; 44 ; Krakovjak ; 359 
 1018 ; Памятный жетон "292 года Санкт-Петербургскому монетному двору - филиалу АО "Гознак" D-42мм. Сертификат ;  ;  ; Cu-Ni ; Proof ; 54 ; ___AleX___ ; 1683 
 1019 ; Памятный жетон  295 лет СПМД Коробка ;  ;  ; Ж/м ; AU ; 62 ; LEXAI ; 8693 
 1020 ; Медаль На страже Отечества Коробка D-60мм ;  ;  ; Ag ; Proof ; 52 ; jbl ; 6222 
 1021 ; Медаль-календарь Год обезьяны. D-60мм. Коробка ; СПМД ;  ; Ж/м ; AU ; 25 ; LEXAI ; 1358 
 1022 ; Медаль 30 лет со дня освобождения г. Днепропетровска от немецко-фашистских захватчиков. D-74мм. В коробке ; 1973 ;  ; Al ; XF+ ; 15 ; SS007 ; 130 
 1023 ; Медаль Чемпион ДСО "Зенит". Ленинградский областной совет. D-51мм ;  ;  ; Al ; XF ; 11 ; Asandr ; 27 
 1024 ; Медаль Международная конфедерация боевых искусств. Россия, Санкт-Петербург. 15-17 апреля 2011 года. Martial arts olympics "East-West open" D-66мм ;  ;  ; Б/м ; AU ; 13 ; Asandr ; 306 
 1025 ; Медаль III место. ДСО "Зенит". Ленинградский областной совет. D-51мм ;  ;  ; Al ; XF ; 7 ; Asandr ; 19 
 1026 ; Жетон "Сяастливый рубль" Тлец Буклет ;  ;  ; Ж/м ; AU ; 19 ; roza77 ; 114 
 1027 ; Медаль Владимирская Божья матерь Буклет ;  ;  ; Ж/м ; AU ; 6 ; lavist ; 101 
 1028 ; Медаль Санкт Петербург Буклет ;  ;  ; Б/м ; AU ; 28 ; Снежный Барс ; 101 
 1029 ; Медаль Санкт Петербург Буклет ;  ;  ; Б/м ; AU ; 27 ; Снежный Барс ; 101 
 1030 ; Плакета Харьков З-д им В.А.Малышева Р-ры: 60*65мм ;  ;  ; Al ; XF ; 38 ; barbos ; 42 
 1031 ; Медаль 25 съезд ленинской партии D-60мм ;  ;  ; Al ; XF ; 19 ; barbos ; 53 
 1032 ; Медаль Мостотряд 2 1976 D-60мм ;  ;  ; Al ; XF ; 13 ; каррр ; 57 
 1033 ; Медаль Киев Памятник князю Владимиру D-60мм ;  ;  ; Al ; XF ; 17 ; Eichhörnchen ; 29 
 1034 ; Медаль Станкостроительный завод им В.И.Ленина ;  ;  ; Al ; XF ; 32 ; каррр ; 111 
 1035 ; Медаль Киево-Печерский державный историко-культурный заповедник D-57мм ;  ;  ; Al ; XF ; 16 ; Rodent ; 41 
 1036 ; Медаль 60 лет шефства Ленинского комсомола над Военно-Морским флотом. D-70мм ;  ;  ; Ж/м ; XF ; 24 ; veektor ; 616 
 1037 ; Медаль Мелитополь 1943-1998. Вечная слава воинам освободителям. Октябрь, 1943г. D-55мм ;  ;  ; Al ; VF ; 15 ; жених ; 136 
 1038 ; Медаль Ленинград. D-75мм ;  ;  ; Б/м ; VF-XF ; 57 ; Logistik ; 91 
 1039 ; Медаль В память победы в Великой Отечетсвенной войне 1945-1970. Завод "Северный пресс" D-64мм ;  ;  ; Ж/м ; VF+ ; 16 ; жених ; 216 
 1040 ; Медаль Год Дракона Сертификат D-60мм ; 2012СПМД ;  ; Ж/м ; AU ; 36 ; LEXAI ; 1428 
 1041 ; Медаль 100 лет со дня рождения Ленина. Симбирск. D-77мм ;  ;  ; Al ; VF-XF ; 42 ; жених ; 104 
 1042 ; Медаль С.Э.Фриш D-58мм ; СПМД ;  ; Ж/м ; AU ; 44 ; LEXAI ; 1611 
 1043 ; Медаль Е.Ф.Гросс Медальер Архипов А.А. Иванченко Ю.М. D-58мм ;  ;  ; Ж/м ; AU ; 16 ; LEXAI ; 506 
 1044 ; Медаль Нимфа Летнего сада. Ленинград. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 19 ; Леонс ; 283 
 1045 ; Медаль Год Лошади Сертификат D-60мм ; 2014СПМД ;  ; Ж/м ; AU ; 22 ; Sky2 ; 1020 
 1046 ; Медаль В.С.Летохов Медальер Архипов А.А. Иванченко Ю.М. D-58мм ;  ;  ; Ж/м ; AU ; 20 ; Krakovjak ; 651 
 1047 ; Медаль Всесоюзное оптическое общ Медальер Архипов D-64мм ; 1991ЛМД ;  ; Ж/м ; AU ; 32 ; 39205 ; 1373 
 1048 ; Медаль Год Змеи D-60мм ; 2013СПМД ;  ; Ж/м ; AU ; 18 ; 927 ; 972 
 1049 ; Медаль 30 лет подвигу защитников Ленинграда D-64мм ;  ;  ; Al ; AU ; 93 ; 39205 ; 5564 
 1050 ; Медаль Год Петуха D-60мм ; 2005СПМД ;  ; Ж/м ; AU ; 27 ; LEXAI ; 1414 
 1051 ; Медаль Волжский автомобильный завод им. 50 летия СССР. D-51мм ;  ;  ; Ж/м ; XF ; 17 ; lavist ; 274 
 1052 ; Медаль Юрий Гагарин. В память о посещении звездного городка. D-45мм ;  ;  ; Al ; XF ; 34 ; Asandr ; 92 
 1053 ; Медаль Зимняя спартакиада народов СССР 1978 D-50мм ;  ;  ; Ж/м ; XF- ; 103 ; SS007 ; 300 
 1054 ; Медаль Кривой рог цех улавливания 10 лет ;  ;  ; Ж/м ; XF ; 17 ; veektor ; 114 
 1055 ; Жетон 1 копейка. Монетный двор - 280 лет. D-39мм ; СПМД ;  ; Ж/м,Б/м ; AU ; 91 ; валенок ; 3564 
 1056 ; Медаль Ю Гагарин Первый в мире космонавт D-44мм ;  ;  ; Al ; XF ; 36 ; barbos ; 102 
 1057 ; Медаль Первый человек в космосе Гагарин. D-40мм ;  ;  ; Al ; AU ; 29 ; Pensya ; 337 
 1058 ; Медаль В память занесения имени Императора Павла I  в Золотую книгу Спб D-49мм ;  ;  ; Ж/м ; AU ; 25 ; SwaggaRakka ; 111 
 1059 ; Медаль Игры доброй воли D-60мм ;  ;  ; Ж/м ; AU ; 21 ; heavy_fly ; 510 
 1060 ; Медаль Военно-медицинская Академия им С.М.Кирова Медальер Шамаев А. D-65мм ; ЛМД ;  ; Ж/м ; AU ; 22 ; coba ; 1087 
 1061 ; Медаль. Альфред Нобель. Международный научно-деловой центр "Дом Нобеля". Медальер: Королюк. D-мм ; ЛМД ;  ; Ж/м ; AU ; 20 ; LEXAI ; 867 
 1062 ; Медаль за борьбу со стихийными бедствиями. Венгрия. Коробка ;  ;  ; Ж/м ; AU ; 73 ; veektor ; 398 
 953 ; Булгар пул с именем Насил ал Дин (время Бату) ;  ;  ; Cu ; VG ; 31 ; vladmarkin ; 101 
 954 ; Солид. Польша, Ян Казимир. М-1,13гр ; 166? ;  ;  ; F- ; 6 ; О)(ОТНИК ; 35 
 955 ; Монета средневековая. М-0,26гр ;  ;  ; Cu ; VG ; 5 ; mkm1968 ; 69 
 956 ; Монета средневековая. М-0,55гр ;  ;  ; Cu ; F ; 29 ; mkm1968 ; 419 
 957 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 28 ; Mikola_1 ; 153 
 958 ; Монета. Золотая Орда ;  ;  ; Ag ; F ; 32 ; Нефёдка ; 204 
 959 ; Монета. Золотая Орда. С надчеканом ;  ;  ; Ag ; F ; 14 ; Бигль ; 159 
 960 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 28 ; Бигль ; 157 
 961 ; Монета. Золотая Орда ;  ;  ; Ag ; F-VF ; 46 ; Mikola_1 ; 381 
 962 ; Монета. Золотая Орда ;  ;  ; Ag ; F ; 35 ; Бигль ; 159 
 963 ; Монета. Золотая Орда ;  ;  ; Ag ; F ; 53 ; Нефёдка ; 311 
 964 ; Монета. Золотая Орда. деформация ;  ;  ; Ag ; F ; 38 ; Mikola_1 ; 235 
 965 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 51 ; Mikola_1 ; 319 
 966 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 23 ; Mikola_1 ; 245 
 967 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 22 ; Mikola_1 ; 319 
 968 ; Монета. Золотая Орда ;  ;  ; Ag ; F+ ; 29 ; Mikola_1 ; 245 
 969 ; Монета. Кордовский Халифат. Аль-Хакам II. Деформация, утеряна часть монеты. М-1,65гр ;  ;  ; Ag ; VG ; 5 ; vladmarkin ; 90 
 970 ; Монета. Кордовский Халифат. Хишам II. Деформация, утеряна часть монеты. М-1,88гр ;  ;  ; Ag ; VG ; 22 ; aziya11 ; 171 
 971 ; Монета. Кордовский Халифат. Хишам II. Деформация, утеряна часть монеты. М-1,76гр ;  ;  ; Ag ; VG ; 7 ; aziya11 ; 114 
 972 ; 1/2 дирхама. Кордовский Халифат. Хишам II. Деформация, утеряна часть монеты. М-1,20гр ;  ;  ; Ag ; VG ; 18 ; alex241 ; 139 
 973 ; Монета. Кордовский Халифат. Хишам II.  Деформация, утеряна часть монеты. М-1,93гр ;  ;  ; Ag ; VG ; 18 ; pavspb ; 135 
 974 ; Монета. Кордовский Халифат. Хишам II.  Деформация, утеряна часть монеты. М-1,77гр ;  ;  ; Ag ; VG ; 7 ; Superpelmen ; 105 
 975 ; 1/2 дирхама. Кордовский Халифат. Хишам II.  Деформация, утеряна часть монеты. М-1,84гр ;  ;  ; Ag ; VG ; 20 ; vladmarkin ; 157 
 976 ; Монета. Кордовский Халифат. Хишам II.  Деформация, утеряна часть монеты. М-1,53гр ;  ;  ; Ag ; VG ; 12 ; roza77 ; 153 
 977 ; Монета. Кордовский Халифат. Abd al Rahman III. Деформация, утеряна часть монеты. М-2,33гр ;  ;  ; Ag ; VG ; 7 ; ПУТИНОИД ; 105 
 978 ; Монета. Кордовский Халифат. Abd al Rahman III. Деформация, утеряна часть монеты. М-1,90гр ;  ;  ; Ag ; VG ; 12 ; Бигль ; 117 
 979 ; Монета. Кордовский Халифат. Abd al Rahman III. Деформация, утеряна часть монеты. М-1,76гр ;  ;  ; Ag ; VG ; 13 ; aziya11 ; 334 
 980 ; Монета. Кордовский Халифат. Abd al Rahman III. Деформация, утеряна часть монеты. М-1,89гр ;  ;  ; Ag ; VG ; 25 ; aziya11 ; 236 
 991 ; Медаль За усердие D-30мм ;  ;  ; Ag ;  ; 26 ; Ricky Spanish ; 1658 
 992 ; Жетон В память коронации Николая II. D-25мм ; 1896 ;  ; Ag ; XF ; 50 ; BohUm ; 4293 
 993 ; Медаль В память 200-летия  Полтавской битвы D-28мм ;  ;  ; Br ;  ; 27 ; Сибирь-38 ; 1247 
 994 ; Медаль. В память открытияСанкт-Петербургского морского канала (1878-1885). D-85мм ;  ;  ; Cu ; VF+ ; 48 ; x-file ; 8274 
 995 ; Медаль От главного управления землеустройства и земледелия. D-65,5мм ;  ;  ; Br ; VF-XF ; 43 ; jbl ; 6630 
 996 ; Медаль В честь доставки в Санкт-Петербург гранитного монолита для памятника Петру I. 20 января 1770". D-65мм ;  ;  ; Br ; XF- ; 60 ; Орк ; 22411 
 997 ; Жетон Кружечного сбора в помощь жертвам войны 1МВ ;  ;  ; Fe ; VG ; 37 ; msmaci ; 252 
 998 ; Жетон Сельский староста. Александр II ;  ;  ; Ж/м ; VF- ; 37 ; Asandr ; 1500 
 999 ; Медаль школьная. За отличные успехи и примерное поведение. РСФСР. D-32мм ;  ;  ; Ag ; AU ; 36 ; 222222222 ; 1228 
 1000 ; Медаль школьная. За отличные успехи и примерное поведение. РСФСР. D-32мм ;  ;  ; Ag ; VF-XF ; 28 ; Black rider ; 1228 
 1001 ; Барельеф А.С.Пушкин. Касли. D-215мм ; 1955 ;  ; Чуг ; XF ; 42 ; -- --- . ; 1731 
 1002 ; В Ознаменование 150 Летия Ленинградского Ордена Ленина Государственного Университета имени А. А. Жданова. D-65мм. Медальер Н.Соколов. В коробке ; 1969 ;  ; Al ; AU ; 13 ; jbl ; 577 
 1003 ; Медаль. Пластическая и эстетическая хирургия лица. Первый Советско-Еропейский конгресс 1991. Военно-Медицинская академия. Медальер: А. Шамаев. D-66мм ; ЛМД ;  ; Ж/м ; XF ; 25 ; 39205 ; 945 
 1004 ; Медаль. Военно-Медицинская академия. Ленинград, СССР. Медальер: А. Шамаев. D-65мм ; ЛМД ;  ; Ж/м ; AU ; 29 ; 39205 ; 945 
 1005 ; Медаль. Нобелевская премия мира 1985. Врачи мира за предотвращение ядерной войны. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 11 ; lavist ; 357 
 1006 ; Медаль ЛИИ им М.М.Громова Медальер А.Илларионов D-58мм Коробка ; ММД ;  ; Ж/м ; AU ; 27 ; LEXAI ; 558 
 1007 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-46,5мм ; ЛМД ;  ; Ж/м ; AU ; 17 ; LEXAI ; 436 
 1008 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-46,5мм ; ЛМД ;  ; Ж/м ; AU ; 13 ; LEXAI ; 414 
 1009 ; Медаль Союз Советский Социалистических Республик. D-58мм. Пластиковая упаковка ;  ;  ; Пластик ; XF ; 31 ; barbos ; 192 
 1010 ; Медаль Санкт-Петербургский монетный двор филиал АО "Гознак" - 293 года. D-39мм. Коробка ; СПМД ;  ; Б/м ; Proof ; 38 ; валенок ; 2091 
 1011 ; Медаль объединение Ижорский завод. D-60мм. Коробка ;  ;  ; Ж/м ; XF ; 21 ; lavist ; 229 
 1012 ; Медаль Пушкин D-59мм ; ЛМД ;  ; Al ; AU ; 9 ; 234 ; 727 
 903 ; АЕ-3. Рим, иМп. Константин II. М-2,56гр ; 337-340 ;  ; Cu ; VG ; 20 ; aziya11 ; 257 
 904 ; АЕ-3. Рим, иМп. Константин II. М-2,04гр ; 337-340 ;  ; Cu ; VG ; 37 ; zoom30 ; 267 
 905 ; АЕ-3. Рим, имп. Констанций Галл. М-2,29гр ; 351-354 ;  ; Cu ; F ; 26 ; aziya11 ; 262 
 906 ; Тетрадрахма. Рим, провинция Египет ; 3в ;  ; Cu ; VG ; 17 ; roza77 ; 410 
 907 ; Монета. Иония, Милет. Аполлон/ Лев. М-3,63гр ; 350-300гг до н.э. ;  ; Cu ; F- ; 25 ; Dahan ; 410 
 908 ; Монета. Понт. Амис. Арес/меч. М-7,15гр ; 2-1 вв до н.э. ;  ; Cu ; F ; 14 ; lestes ; 512 
 909 ; Монета. Иония. Милет. Аполлон/ лев. М-5,46гр ; 350-300 гг до н.э. ;  ; Cu ; F- ; 18 ; Dahan ; 786 
 910 ; Фоллис. Рим, имп. Грациан. М-1,72гр ; 378-383 ;  ; Cu ; F ; 28 ; AVLid ; 733 
 911 ; Монета-дельфин (1/25 обола). Ольвия. М-1,32гр ; 5-4 вв до н.э. ;  ; Cu ; F ; 26 ; vladmarkin ; 148 
 912 ; Монета-дельфин (1/25 обола). Ольвия. М-1,31гр ; 5-4 вв до н.э. ;  ; Cu ; F ; 29 ; KdL ; 271 
 913 ; Фоллис. Византия, Никомедия. Юстин II и София (10-й год правления). D-29мм. М-12,40гр ; 574-575 ;  ; Cu ; F ; 24 ; Mikola_1 ; 351 
 914 ; Монета. Византия. М-10,8гр ;  ;  ; Cu ; VG ; 25 ; vladimirV ; 269 
 915 ; Аспрон/ трахея. Византия, Константинополь. Алексей III Ангел. Христос спас Вседержитель/ Алексей и Святой Константин. D-26мм. М-2,60гр ; 1185-1203 ;  ; Cu ; VF ; 19 ; pavspb ; 431 
 916 ; Драхма. Сасаниды, Хосров II Парвиз. Сломана ; 590-628 ;  ; Ag ; G ; 8 ; vladmarkin ; 452 
 917 ; Драхма. Сасаниды, Хосров II Парвиз. Обломана ; 590-628 ;  ; Ag ; F+ ; 22 ; marSal8Q ; 671 
 918 ; Драхма. Сасаниды, Хосров II Парвиз ; 590-628 ;  ; Ag ; F+ ; 33 ; marSal8Q ; 779 
 919 ; Драхма. Сасаниды, Хосров I ; 531-579 ;  ; Ag ; G ; 17 ; vladmarkin ; 578 
 920 ; Дирхем. Сельджуки. М-2,88гр ; 13в ;  ; Ag ; VF ; 6 ; Смысл ; 2040 
 921 ; Талер. Саксония ; 1555 ;  ; Ag ; VF ; 46 ; tostato555 ; 7429 
 922 ; 1/3 талера. Саксония. М-9,53гр ; 1669CR ;  ; Ag ; XF+ ; 65 ; 234 ; 7295 
 923 ; 1/6 талера. Бранденбург-Пруссия ; 1674 ;  ; Ag ; VF- ; 59 ; Женеманж Пасижуров ; 1761 
 924 ; 1/16 талера. Росток ; 1649? ;  ; Ag ; VF- ; 73 ; Dahan ; 927 
 925 ; Бланш. Франция. М-2,26гр ; 15в ;  ; Ag ; F+ ; 13 ; гравицапа ; 2040 
 926 ; 3 гроша. Польша. Рига. В капсуле NGC ; 1588 ;  ; Ag ;  ; 26 ; Себек ; 9407 
 927 ; Денье. Крестоносцы. Королевство Иерусалим. М-0,98гр ; 12в ;  ; Ag ; VF- ; 61 ; lestes ; 3053 
