 6645 ; Панно / чеканка Валаам. ;  ;  ; Ж/м ;  ; 20 ; шахтер-61 ; 1364 
 359 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF ; 13 ; nikkk1 ; 240 
 360 ; Полушка ; 1719 ; НД ; Cu ; F ; 12 ; Бигль ; 112 
 361 ; Полушка В капсуле ННР ; 1735 ; Орёл 1735 г. ; Cu ;  ; 32 ; Женя50 ; 1742 
 362 ; Полушка ; 1770 ; ЕМ ; Cu ; VG ; 30 ; Бигль ; 93 
 363 ; Полушка ; 1771 ; ЕМ ; Cu ; F ; 32 ; Бигль ; 177 
 364 ; Полушка ; 1789 ; ЕМ ; Cu ; VF-XF ; 84 ; Irina_N ; 3570 
 365 ; Полушка. КМ-? ; 1790 ;  ; Cu ; VG ; 20 ; vlad1967 ; 918 
 366 ; Полушка ; 1798 ; АМ ; Cu ; G ; 20 ; итак дорого ты ещё ; 159 
 367 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; F- ; 10 ; Бигль ; 105 
 368 ; 1/4 копейки ; 1874 ; ЕМ ; Cu ; VF+ ; 45 ; нионила ; 2874 
 369 ; 1/4 копейки ; 1886 ; СПБ ; Cu ; XF ; 45 ; Наганыч ; 3869 
 370 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; VF-XF ; 25 ; Andrei2007 ; 1428 
 371 ; 3 гроша ; 1830 ; FH Польша ; Cu ; VG ; 78 ; DIMA 57 ; 1016 
 372 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F ; 12 ; ТАТ72 ; 122 
 373 ; 10 пенни ; 1876 ; Финляндия ; Cu ; VF ; 26 ; NL.minkki ; 1403 
 374 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF+ ; 45 ; Igor2020 ; 243 
 375 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 13 ; Igor2020 ; 203 
 376 ; 10 пенни ; 1898 ; Финляндия ; Cu ; VF ; 34 ; lasita2 ; 5655 
 377 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF ; 19 ; nikkk1 ; 203 
 378 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF- ; 29 ; kalita ; 173 
 379 ; 10 пенни ; 1909 ; Финляндия ; Cu ; VF ; 19 ; Dima72 ; 203 
 380 ; 10 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 5 ; kalita ; 164 
 381 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF ; 11 ; cr5400 ; 153 
 382 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF- ; 22 ; petriuspo ; 120 
 383 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 12 ; kalita ; 144 
 384 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 17 ; Rodan Lewarx ; 220 
 385 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF ; 17 ; kalita ; 179 
 386 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF ; 20 ; Сhatsky ; 139 
 387 ; 10 пенни ; 1916 ; Финляндия ; Cu ; AU ; 26 ; Apis Melifera ; 488 
 388 ; 5 пенни ; 1866 ; Финляндия ; Cu ; F+ ; 22 ; ТАТ72 ; 99 
 389 ; 5 пенни ; 1873 ; Финляндия ; Cu ; F+ ; 14 ; fish77 ; 99 
 390 ; 5 пенни ; 1875 ; Финляндия ; Cu ; VF+ ; 49 ; Наганыч ; 692 
 391 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 15 ; Igor2020 ; 104 
 392 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 15 ; cr5400 ; 68 
 393 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF+ ; 16 ; Rodan Lewarx ; 126 
 394 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF ; 3 ; cr5400 ; 54 
 395 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF ; 9 ; 1gold ; 93 
 396 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF ; 5 ; kalita ; 74 
 397 ; 5 пенни ; 1913 ; Финляндия ; Cu ; XF- ; 10 ; kalita ; 91 
 398 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 13 ; kalita ; 69 
 399 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 13 ; nikkk1 ; 163 
 400 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 6 ; kalita ; 105 
 401 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 7 ; cr5400 ; 57 
 302 ; 2 копейки ; 1856 ; ЕМ ; Cu ; VG ; 22 ; UrRus ; 123 
 303 ; 2 копейки ; 1884 ; СПБ ; Cu ; VF+ ; 41 ; Наганыч ; 928 
 304 ; 2 копейки ; 1885 ; СПБ ; Cu ; XF ; 22 ; РО ; 2489 
 305 ; 2 копейки ; 1901 ; СПБ ; Cu ; F+ ; 5 ; cucaracha ; 51 
 306 ; 2 копейки ; 1902 ; СПБ ; Cu ; F ; 64 ; kalita ; 384 
 307 ; 2 копейки ; 1903 ; СПБ ; Cu ; F ; 10 ; cucaracha ; 68 
 308 ; 2 копейки ; 1905 ; СПБ ; Cu ; F ; 12 ; kalita ; 94 
 309 ; 2 копейки ; 1909 ; СПБ ; Cu ; F+ ; 9 ; cucaracha ; 102 
 310 ; 2 копейки ; 1912 ; СПБ ; Cu ; XF ; 47 ; ksuxa1985 ; 1372 
 311 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF-XF ; 29 ; cucaracha ; 171 
 312 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF+ ; 35 ; cucaracha ; 148 
 313 ; 2 копейки ; 1915 ;  ; Cu ; XF ; 17 ; cucaracha ; 249 
 314 ; 2 копейки ; 1915 ;  ; Cu ; XF ; 19 ; ksuxa1985 ; 140 
 315 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 16 ; ksuxa1985 ; 347 
 316 ; Копейка ; 1706 ; БК ; Cu ; F- ; 38 ; Valera72 ; 963 
 317 ; Копейка ; 1710 ;  ; Cu ; G ; 16 ; num ; 340 
 318 ; Копейка ; 1711 ; МД ; Cu ; F- ; 53 ; taa ; 1618 
 319 ; Копейка ; 1712 ; МД ; Cu ; F ; 22 ; mike40 ; 363 
 320 ; Копейка ; 1713 ; НД ; Cu ; VF ; 27 ; 333985 ; 590 
 321 ; Копейка ; 1728 ;  ; Cu ; VG ; 49 ; Аои ; 408 
 322 ; Копейка ; 1760 ;  ; Cu ; F+ ; 31 ; Foks ; 236 
 323 ; Копейка ; 1789 ; ЕМ ; Cu ; F ; 15 ; 333985 ; 252 
 324 ; Копейка ; 1797 ; ЕМ ; Cu ; F- ; 11 ; кравчий ; 143 
 325 ; Копейка ; 1800 ; ЕМ ; Cu ; VF+ ; 45 ; Mateys ; 1114 
 326 ; Копейка ; 1801 ; ЕМ ; Cu ; F ; 11 ; кравчий ; 123 
 327 ; Копейка ; 1821 ; ЕМ НМ ; Cu ; VF- ; 19 ; Нефёдка ; 328 
 328 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F ; 16 ; Бигль ; 187 
 329 ; Копейка ; 1830 ; КМ АМ ; Cu ; F ; 59 ; Jackal ; 316 
 330 ; Копейка ; 1838 ; СМ ; Cu ; F-VF ; 59 ; SeregaHot ; 845 
 331 ; Копейка ; 1898 ; СПБ ; Cu ; F ; 21 ; cucaracha ; 53 
 332 ; Копейка ; 1900 ; СПБ ; Cu ; F-VF ; 24 ; Valera G ; 238 
 333 ; Копейка ; 1901 ; СПБ ; Cu ; XF+ ; 29 ; serg07_67 ; 1385 
 334 ; Копейка ; 1901 ; СПБ ; Cu ; VF-XF ; 9 ; ksnab ; 91 
 335 ; Копейка ; 1903 ; СПБ ; Cu ; F-VF ; 4 ; cucaracha ; 63 
 336 ; Копейка ; 1911 ; СПБ ; Cu ; XF ; 31 ; 19_СЕРГЕЙ_78 ; 568 
 337 ; Копейка ; 1912 ; СПБ ; Cu ; VF-XF ; 9 ; cucaracha ; 133 
 338 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 18 ; Оно того стоит ; 126 
 339 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 10 ; cucaracha ; 206 
 340 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 41 ; чарли 888 ; 192 
 341 ; Копейка ; 1915 ;  ; Cu ; XF- ; 9 ; cucaracha ; 184 
 342 ; Денга ; 1714 ;  ; Cu ; VG ; 24 ; почтальон ; 407 
 343 ; Денга ; 1749 ;  ; Cu ; VF+ ; 51 ; креативчик ; 1412 
 344 ; Денга ; 1768 ; КМ "Сибирь" ; Cu ; F-VF ; 30 ; Ленивый ; 221 
 345 ; Денга ; 1773 ; ЕМ ; Cu ; F ; 22 ; SeregaHot ; 1122 
 346 ; Денга ; 1794 ; ЕМ ; Cu ; VF ; 48 ; Irina_N ; 2267 
 347 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; F- ; 15 ; Чуча ; 131 
 348 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F- ; 23 ; es72. ; 142 
 349 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; VF ; 25 ; Rodan Lewarx ; 663 
 350 ; Денежка ; 1855 ; ЕМ ; Cu ; F ; 32 ; num ; 303 
 351 ; Денежка ; 1855 ; ЕМ ; Cu ; F ; 16 ; num ; 255 
 252 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F ; 13 ; orex ; 184 
 253 ; 5 копеек ; 1787 ; ЕМ ; Cu ; VF+ ; 60 ; spbsky ; 631 
 254 ; 5 копеек ; 1788 ; ММ ; Cu ; VF ; 51 ; spbsky ; 2148 
 255 ; 5 копеек ; 1789 ; ЕМ ; Cu ; VF- ; 45 ; rem. ; 411 
 256 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF+ ; 25 ; trak_tor ; 990 
 257 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; F ; 55 ; Майкл ; 2988 
 258 ; 5 копеек ; 1794 ; КМ ; Cu ; VF-XF ; 51 ; Наганыч ; 3334 
 259 ; 5 копеек ; 1795 ; ЕМ ; Cu ; F+ ; 33 ; Наганыч ; 889 
 260 ; 5 копеек ; 1803 ; ЕМ ; Cu ; F+ ; 11 ; zemlyk2014 ; 1403 
 261 ; 5 копеек ; 1806 ; ЕМ ; Cu ; VF- ; 58 ; Токen1973 ; 3128 
 262 ; 5 копеек ; 1835 ; ЕМ ФХ ; Cu ; F ; 37 ; orex ; 255 
 263 ; 5 копеек ; 1875 ; ЕМ ; Cu ; F- ; 12 ; Barin13 ; 75 
 264 ; 3 копейки ; 1882 ; СПБ ; Cu ; F ; 19 ; Dima72 ; 142 
 265 ; 3 копейки ; 1905 ; СПБ ; Cu ; F- ; 2 ; cucaracha ; 51 
 266 ; 3 копейки ; 1906 ; СПБ ; Cu ; F ; 11 ; ksuxa1985 ; 235 
 267 ; 3 копейки ; 1908 ; СПБ ; Cu ; F ; 2 ; cucaracha ; 51 
 268 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF+ ; 17 ; ksuxa1985 ; 260 
 269 ; 3 копейки ; 1915 ;  ; Cu ; XF ; 25 ; Наганыч ; 778 
 270 ; 3 копейки ; 1915 ;  ; Cu ; XF+ ; 37 ; ksuxa1985 ; 694 
 271 ; 2 копейки ; 1757 ; Гурт надп. ЕКАТЕРИНБУРГ ; Cu ; VG ; 10 ; Silvers ; 221 
 272 ; 2 копейки ; 18 век ;  ; Cu ; VF- ; 15 ; Майкл ; 330 
 273 ; 2 копейки ; 1776 ; ЕМ ; Cu ; F-VF ; 50 ; свит ; 781 
 274 ; 2 копейки ; 1788 ; ММ ; Cu ; F-VF ; 72 ; Токen1973 ; 5720 
 275 ; 2 копейки (Петров-8р, Ильин-3р) ; 1788 ; ММ ; Cu ; F ; 86 ; СВТ69 ; 3570 
 276 ; 2 копейки ; 1788 ; ММ ; Cu ; VF ; 78 ; Токen1973 ; 3134 
 277 ; 2 копейки ; 1791 ; ЕМ ; Cu ; VF- ; 74 ; АРХИМЕД ; 3183 
 278 ; 2 копейки ; 1791 ; ЕМ ; Cu ; F-VF ; 82 ; Ленивый ; 1075 
 279 ; 2 копейки ; 1797 ; АМ ; Cu ; VF- ; 23 ; штурман ; 499 
 280 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF-XF ; 72 ; schwab ; 2382 
 281 ; 2 копейки ; 1797 ; АМ ; Cu ; VF+ ; 23 ; креативчик ; 561 
 282 ; 2 копейки ; 1798 ; АМ ; Cu ; VF ; 39 ; schwab ; 3639 
 283 ; 2 копейки ; 1799 ; КМ ; Cu ; VF+ ; 40 ; АРХИМЕД ; 2097 
 284 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 23 ; cucaracha ; 186 
 285 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 15 ; ГИДРАНТ ; 720 
 286 ; 2 копейки (Ильин-1р) ; 1810 ; КМ ПБ ; Cu ; VG ; 27 ; Silvers ; 337 
 287 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F-VF ; 19 ; почтальон ; 258 
 288 ; 2 копейки (Ильин-1р) ; 1810 ; ЕМ НМ ; Cu ; VF+ ; 58 ; почтальон ; 3627 
 289 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F-VF ; 12 ; л842 ; 87 
 290 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF+ ; 31 ; coins_hunter ; 363 
 291 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; F+ ; 19 ; БРАТ. ; 57 
 292 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; F-VF ; 13 ; Kupferberg ; 254 
 293 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF ; 38 ; cucaracha ; 105 
 294 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; VF+ ; 11 ; cucaracha ; 87 
 295 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F-VF ; 19 ; 3457896 ; 91 
 296 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; F ; 25 ; Бигль ; 95 
 297 ; 2 копейки ; 1842 ; ЕМ ; Cu ; VF ; 47 ; Майкл ; 1102 
 298 ; 2 копейки ; 1842 ; СПМ ; Cu ; VF-XF ; 74 ; АВС ; 3264 
 299 ; 2 копейки ; 1842 ; СМ ; Cu ; F ; 33 ; cucaracha ; 438 
 300 ; 2 копейки ; 1843 ; СМ ; Cu ; VF+ ; 44 ; coins_hunter ; 1333 
 301 ; 2 копейки ; 1845 ; СМ ; Cu ; VF- ; 28 ; 333985 ; 395 
 202 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 14 ; kalita ; 197 
 203 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 17 ; Kurus ; 184 
 204 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 9 ; kalita ; 126 
 205 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 6 ; Сына поможет ; 138 
 206 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 7 ; kalita ; 90 
 207 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 15 ; АнклБ ; 102 
 208 ; 25 пенни ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 25 ; Сына поможет ; 181 
 209 ; 25 пенни ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 7 ; nikkk1 ; 204 
 210 ; 25 пенни ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 11 ; Сына поможет ; 139 
 211 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF+ ; 9 ; ТАТ72 ; 143 
 212 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 13 ; Pensya ; 146 
 213 ; Лот монет России: Гривенник (3 шт.) Отверстия ; 1745-1790 ;  ; Ag ; G/VG ; 21 ; Соколов ; 854 
 214 ; Лот монет России: Полтина (2 шт.) Отверстия ; 1815-1816? ;  ; Ag ; G/VG ; 99 ; Чуча ; 713 
 215 ; Лот монет России: Гривенник (3 шт.) Отверстия ; 1742-1784 ;  ; Ag ; G/VG ; 23 ; Соколов ; 929 
 216 ; Лот монет России: Полтина (2 шт.) Отверстия ; 1840,1852 ;  ; Ag ; G/VG ; 31 ; Соколов ; 971 
 217 ; Лот монет России: 10,15,20 коп (3шт) ; 1910-1916 ;  ; Ag ; VF-/XF ; 38 ; eu57ro ; 510 
 218 ; Лот монет России: 20 коп (2шт) ; 1914 ;  ; Ag ; XF ; 16 ; кравчий ; 334 
 219 ; Лот монет России: 20 коп (2шт) ; 1914,1915 ;  ; Ag ; VF/XF ; 24 ; chipil8 ; 238 
 220 ; Лот монет России: 10,15 коп (3шт) ; 1907-1915 ;  ; Ag ; VF/XF ; 13 ; Томов ; 328 
 221 ; Лот монет Финляндия: 25,50 пенни (3шт) ; 1916 ;  ; Ag ; AU ; 14 ; kalita ; 459 
 222 ; Лот монет Финляндии: 25 пенни (7шт) ; 1916-1917 ;  ; Ag ; XF+/AU ; 16 ; kalita ; 870 
 223 ; 10 копеек ; 1834 ; ЕМ ФХ ; Cu ; F- ; 38 ; аndrius ; 1275 
 224 ; 5 копеек ; 1723 ; Дата снизу вверх ; Cu ; F-VF ; 63 ; lsp25 ; 4740 
 225 ; 5 копеек ; 1759 ;  ; Cu ; VF ; 17 ; aze221 ; 803 
 226 ; 5 копеек ; 1761 ;  ; Cu ; F ; 13 ; 3457896 ; 318 
 227 ; 5 копеек ; 1763 ; СПМ ; Cu ; VF ; 40 ; Майкл ; 2834 
 228 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 44 ; Наганыч ; 668 
 229 ; 5 копеек ; 1763 ; СМ ; Cu ; VF ; 63 ; Тайбай ; 2373 
 230 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 36 ; tomchik ; 447 
 231 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF ; 27 ; Valera72 ; 449 
 232 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 27 ; vic2 ; 315 
 233 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 13 ; Habs777 ; 323 
 234 ; 5 копеек ; 1766 ; ЕМ ; Cu ; VF ; 41 ; tomchik ; 398 
 235 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF ; 24 ; cucaracha ; 405 
 236 ; 5 копеек ; 1768 ; ЕМ ; Cu ; F-VF ; 15 ; lsp25 ; 375 
 237 ; 5 копеек ; 1769 ; ЕМ ; Cu ; F-VF ; 11 ; cucaracha ; 316 
 238 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF ; 27 ; cucaracha ; 443 
 239 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F-VF ; 18 ; cucaracha ; 340 
 240 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F ; 17 ; vic2 ; 294 
 241 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 9 ; cucaracha ; 364 
 242 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF- ; 13 ; cucaracha ; 434 
 243 ; 5 копеек ; 1773 ; ЕМ ; Cu ; F+ ; 23 ; vic2 ; 317 
 244 ; 5 копеек ; 1774 ; ЕМ ; Cu ; F-VF ; 19 ; trak_tor ; 826 
 245 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF- ; 13 ; ВС ; 308 
 246 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F+ ; 28 ; kos67 ; 319 
 247 ; 5 копеек ; 1777 ; ЕМ ; Cu ; VF ; 53 ; tomchik ; 669 
 248 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 29 ; Бигль ; 370 
 249 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF- ; 17 ; Andrei2007 ; 317 
 250 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF- ; 15 ; orex ; 294 
 251 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF-XF ; 23 ; Наганыч ; 782 
 152 ; 10 копеек ; 1828 ; СПБ НГ ; Ag ; F- ; 42 ; aze221 ; 861 
 153 ; 10 копеек. Отверстие ; 1847 ; СПБ ПА ; Ag ; F+ ; 15 ; Соколов ; 322 
 154 ; 10 копеек ; 1849 ; СПБ ПА ; Ag ; XF ; 33 ; Маша-растеряша ; 2529 
 155 ; 10 копеек ; 1886 ; СПБ АГ ; Ag ; VF+ ; 29 ; Ser_doh ; 585 
 156 ; 10 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF ; 38 ; Dinar02 ; 925 
 157 ; 10 копеек ; 1904 ; СПБ АР ; Ag ; F ; 21 ; кравчий ; 62 
 158 ; 10 копеек ; 1907 ; СПБ ЭБ ; Ag ; XF ; 66 ; urok20 ; 1326 
 159 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; XF ; 22 ; urok20 ; 241 
 160 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF-XF ; 13 ; кравчий ; 210 
 161 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; XF ; 9 ; кравчий ; 220 
 162 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; VF+ ; 16 ; Valera72 ; 230 
 163 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF+ ; 16 ; nikkk1 ; 220 
 164 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; XF- ; 11 ; kalita ; 168 
