 3644 ; Бона иностранная ;  ;  ;  ;  ; 17 ; nik23455 ; 42 
 645 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF- ; 23 ; MAGGMA1957 ; 77 
 646 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 39 ; Rober ; 114 
 647 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 33 ; taa ; 104 
 648 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 25 ; serg2010 ; 155 
 649 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU/XF ; 56 ; uuu ; 91 
 650 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU/XF ; 51 ; taa ; 216 
 651 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU/XF ; 40 ; ZET ; 383 
 652 ; Лот монет России: 1 деньга, 1 полушка (4шт) ; 1797-1798 ;  ; Cu ; F ; 109 ; ostman ; 1000 
 653 ; Лот монет России: денежка, полушка (3шт) ; 1731,1858,1866 ;  ; Cu ; F+/F-VF ; 53 ; Lapsho Pedun ; 505 
 654 ; Лот монет России (5шт): 1/2 копейки, полушка. На 1/2 копейки 1889г-отверстие ; 1853-1889 ;  ; Cu ; VG/F+ ; 82 ; ФВС ; 403 
 655 ; Лот монет России: 2 коп (9шт) ; 1757-1800 ;  ; Cu ; VG/F ; 20 ; olq ; 401 
 556 ; Деньга ; 1798 ; ЕМ ; Cu ; VF- ; 65 ; fai82 ; 518 
 557 ; Деньга (Петров-1р, Ильин-3р) ; 1798 ; КМ ; Cu ; F ; 114 ; fai82 ; 2300 
 558 ; Деньга ; 1819? ; ЕМ НМ ; Cu ; F+ ; 22 ; ПРИГОДА ; 195 
 559 ; Деньга ; 1828 ; ЕМ ИК ; Cu ; F+ ; 103 ; Света ; 305 
 560 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; VF ; 2 ; швед ; 300 
 561 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F-VF ; 43 ; мяу ; 101 
 562 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 54 ; Al0851 ; 56 
 563 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; F+ ; 22 ; Опятор ; 39 
 564 ; 1/2 копейки ; 1840 ; СМ ; Cu ; F-VF ; 43 ; Al0851 ; 53 
 565 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F ; 35 ; Al0851 ; 67 
 566 ; 1/2 копейки ; 1841 ; СМ ; Cu ; VF ; 42 ; мяу ; 116 
 567 ; 1/2 копейки ; 1842 ; ЕМ ; Cu ; VF- ; 68 ; solder13 ; 150 
 568 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; F+ ; 64 ; Al0851 ; 73 
 569 ; 1/2 копейки ; 1843 ; ЕМ ; Cu ; VF- ; 60 ; solder13 ; 140 
 570 ; 1/2 копейки ; 1843 ; ЕМ ; Cu ; F+ ; 13 ; jef688 ; 28 
 571 ; Денежка ; 1854 ; ЕМ ; Cu ; VF ; 51 ; мнб ; 514 
 572 ; Денежка ; 1858 ; ЕМ ; Cu ; F+ ; 37 ; MAGGMA1957 ; 146 
 573 ; 1/2 копейки ; 1878 ; СПБ ; Cu ; VF- ; 69 ; ФВС ; 755 
 574 ; 1/2 копейки ; 1892 ; СПБ ; Cu ; F-VF ; 61 ; SadKo ; 515 
 575 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; F-VF ; 54 ; evg ; 114 
 576 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF+ ; 57 ; Gold_42 ; 158 
 577 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF+ ; 66 ; imi ; 115 
 578 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU/XF ; 105 ; zuza ; 266 
 579 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; AU ; 90 ; zuza ; 271 
 580 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 38 ; zuza ; 177 
 581 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 37 ; evg ; 147 
 582 ; Полушка ; 1707 ;  ; Cu ; F ; 51 ; zid200 ; 925 
 583 ; Полушка ; 1721 ;  ; Cu ; F ; 85 ; волга ; 231 
 584 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F+ ; 34 ; кабан ; 50 
 585 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 72 ; ПРИГОДА ; 128 
 586 ; Полушка. Трещина ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 25 ; ФВС ; 34 
 587 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F-VF ; 21 ; ФВС ; 42 
 588 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 32 ; kalevan ; 450 
 589 ; Полушка. Аверс/Реверс 20 градусов ; 1736 ; Орёл 1735 г. ; Cu ; F-VF ; 27 ; cat1 ; 114 
 590 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F+ ; 41 ; lsp25 ; 75 
 591 ; Полушка ; 1754 ; Орёл 1744 г. ; Cu ; F ; 48 ; santan93 ; 227 
 592 ; Полушка ; 1766 ; ЕМ ; Cu ; F+ ; 37 ; taa ; 193 
 593 ; Полушка ; 1768 ; ЕМ ; Cu ; F ; 21 ; $$$ ; 161 
 594 ; Полушка ; 1770 ; КМ "Сибирь" ; Cu ; F ; 29 ; fai82 ; 520 
 595 ; Полушка ; 1773 ; КМ "Сибирь" ; Cu ; F ; 44 ; fai82 ; 794 
 596 ; Полушка ; 1776 ; КМ "Сибирь" ; Cu ; F ; 79 ; fai82 ; 838 
 597 ; Полушка (Петров-3р, Ильин-1р) ; 1777 ; КМ "Сибирь" ; Cu ; F-VF ; 108 ; fai82 ; 1723 
 598 ; Полушка ; 1792 ; КМ ; Cu ; F ; 34 ; мяу ; 844 
 599 ; 1/4 копейки ; 1840 ; ЕМ ; Cu ; F ; 39 ; Опятор ; 46 
 600 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; VF- ; 66 ; lgvspb ; 408 
 601 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; XF- ; 109 ; Павлов75 ; 769 
 602 ; 3 копейки "Оккупация" ; 1916J ;  ; Fe ; F-VF ; 50 ; r52andrey ; 350 
 603 ; 2 копейки "Оккупация" ; 1916J ;  ; Fe ; F-VF ; 33 ; грос79 ; 441 
 604 ; 1 копейка "Оккупация" ; 1916A ;  ; Fe ; VF- ; 56 ; fai82 ; 582 
 605 ; 1 копейка "Оккупация" ; 1916A ;  ; Fe ; VF+ ; 22 ; rim ; 691 
 506 ; Копейка ; 1838 ; СМ ; Cu ; F+/F-VF ; 55 ; Света ; 126 
 507 ; Копейка ; 1840 ; СПМ ; Cu ; F-VF ; 24 ; ФВС ; 50 
 508 ; Копейка ; 1842 ; ЕМ ; Cu ; F-VF ; 29 ; мяу ; 65 
 509 ; Копейка ; 1842 ; СМ ; Cu ; VF- ; 30 ; jef688 ; 78 
 510 ; Копейка ; 1853 ; ЕМ ; Cu ; VF ; 50 ; shknikolay ; 351 
 511 ; Копейка ; 1855 ; ЕМ ; Cu ; F ; 23 ; jef688 ; 69 
 512 ; Копейка ; 1860 ; ЕМ ; Cu ; F-VF ; 59 ; Света ; 157 
 513 ; Копейка ; 1862 ; ЕМ ; Cu ; F ; 26 ; jef688 ; 35 
 514 ; Копейка ; 1880 ; СПБ ; Cu ; F ; 26 ; Lasto4kaSPB ; 155 
 515 ; Копейка ; 1882 ; СПБ ; Cu ; F ; 6 ; г.а.в ; 69 
 516 ; Копейка ; 1886 ; СПБ ; Cu ; F+ ; 26 ; Света ; 193 
 517 ; Копейка ; 1891 ; СПБ ; Cu ; F ; 15 ; г.а.в ; 86 
 518 ; Копейка ; 1893 ; СПБ ; Cu ; F ; 8 ; Al0851 ; 46 
 519 ; Копейка ; 1894 ; СПБ ; Cu ; F+ ; 19 ; jef688 ; 71 
 520 ; Копейка ; 1899 ; СПБ ; Cu ; VF ; 27 ; SNS1111 ; 157 
 521 ; 2 копейки ; 1901 ; СПБ ; Cu ; VF- ; 13 ; Bagdan ; 92 
 522 ; Копейка ; 1903 ; СПБ ; Cu ; F-VF ; 23 ; Gold_42 ; 24 
 523 ; Копейка ; 1910 ; СПБ ; Cu ; VF ; 55 ; Bratak ; 59 
 524 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 22 ; jimmysu ; 42 
 525 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 69 ; dagoff ; 284 
 526 ; Копейка ; 1915 ;  ; Cu ; AU ; 78 ; dagoff ; 236 
 527 ; 2 копейки ; 1915 ;  ; Cu ; XF- ; 21 ; jimmysu ; 36 
 528 ; Копейка ; 1915 ;  ; Cu ; VF ; 25 ; Bratak ; 42 
 529 ; Копейка ; 1916 ;  ; Cu ; VF-XF ; 35 ; elac ; 89 
 530 ; Денга ; 1700 ;  ; Cu ; F+ ; 84 ; ksg ; 3033 
 531 ; Денга ; 1704 ;  ; Cu ; F ; 41 ; fai82 ; 368 
 532 ; Денга ; 1707 ;  ; Cu ; F-VF ; 51 ; fai82 ; 903 
 533 ; Денга ; 1715 ;  ; Cu ; F ; 59 ; dimon46 ; 544 
 534 ; Денга ; 1730 ;  ; Cu ; F+ ; 25 ; ПРИГОДА ; 252 
 535 ; Денга ; 1731 ;  ; Cu ; VF- ; 119 ; Lapsho Pedun ; 420 
 536 ; Денга ; 1731 ;  ; Cu ; F-VF ; 52 ; Штерн ; 116 
 537 ; Денга. Деформация ; 1731 ;  ; Cu ; F-VF ; 27 ; Alaska ; 141 
 538 ; Денга ; 1731 ;  ; Cu ; F+ ; 14 ; Lapsho Pedun ; 59 
 539 ; Денга ; 1735 ;  ; Cu ; F-VF ; 20 ; jef688 ; 107 
 540 ; Денга ; 1738 ;  ; Cu ; F+ ; 32 ; don-juras ; 32 
 541 ; Денга ; 1740 ;  ; Cu ; F-VF ; 47 ; o.k. ; 84 
 542 ; Денга ; 1741 ;  ; Cu ; F+ ; 47 ; imi ; 67 
 543 ; Денга ; 1743 ;  ; Cu ; F+ ; 58 ; ПРИГОДА ; 164 
 544 ; Денга ; 1748 ;  ; Cu ; F-VF ; 23 ; don-juras ; 46 
 545 ; Денга ; 1749 ;  ; Cu ; F+ ; 7 ; грос79 ; 25 
 546 ; Денга ; 1768 ; КМ "Сибирь" ; Cu ; F+ ; 80 ; черная экономика ; 295 
 547 ; Денга ; 1770 ; КМ "Сибирь" ; Cu ; F+ ; 37 ; MAGGMA1957 ; 397 
 548 ; Денга (Петров-4р, Ильин-5р) ; 1774 ; ЕМ ; Cu ; F ; 64 ; арбат ; 3313 
 549 ; Денга ; 1777 ; КМ "Сибирь" ; Cu ; F ; 75 ; АК-47 ; 543 
 550 ; Денга (Ильин-1р) ; 1784 ; КМ ; Cu ; F-VF ; 42 ; Lasto4kaSPB ; 651 
 551 ; Денга ; 1789 ; ЕМ ; Cu ; F+ ; 113 ; ПРИГОДА ; 306 
 552 ; Денга ; 1796 ; ЕМ ; Cu ; F-VF ; 85 ; мяу ; 749 
 553 ; Деньга ; 1797 ; ЕМ ; Cu ; VF ; 43 ; Домовой ; 591 
 554 ; Деньга ; 1797 ; ЕМ ; Cu ; F+ ; 73 ; ФВС ; 237 
 555 ; Деньга ; 1797 ; ЕМ ; Cu ; F ; 39 ; trofim65 ; 157 
 456 ; 2 копейки (Ильин-5р) ; 1867 ; ЕМ ; Cu ; F ; 103 ; арбат ; 3333 
 457 ; 2 копейки ; 1868 ; ЕМ ; Cu ; F ; 27 ; Al0851 ; 72 
 458 ; 2 копейки ; 1872 ; ЕМ ; Cu ; F ; 18 ; ran976 ; 43 
 459 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F-VF ; 58 ; Света ; 123 
 460 ; 2 копейки ; 1876 ; ЕМ ; Cu ; F-VF ; 65 ; Пионер ; 612 
 461 ; 2 копейки ; 1877 ; СПБ ; Cu ; F+ ; 29 ; nikolay ; 124 
 462 ; 2 копейки ; 1879 ; СПБ ; Cu ; F+ ; 36 ; jef688 ; 57 
 463 ; 2 копейки ; 1899 ; СПБ ; Cu ; F-VF ; 20 ; Maks777 ; 31 
 464 ; 2 копейки ; 1904 ; СПБ ; Cu ; F+ ; 58 ; 13 ; 225 
 465 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF ; 34 ; 13 ; 91 
 466 ; 2 копейки ; 1911 ; СПБ ; Cu ; F-VF ; 42 ; черная экономика ; 41 
 467 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF ; 29 ; Gold_42 ; 55 
 468 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 15 ; Maks777 ; 55 
 469 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF ; 24 ; molchun ; 53 
 470 ; 2 копейки ; 1915 ;  ; Cu ; AU ; 78 ; DmitryA ; 414 
 471 ; 2 копейки ; 1916 ;  ; Cu ; VF ; 38 ; Bratak ; 53 
 472 ; 2 копейки ; 1916 ;  ; Cu ; VF+ ; 26 ; Statuetka ; 57 
 473 ; Копейка ; 1705 ; МД ; Cu ; F+ ; 82 ; fai82 ; 1631 
 474 ; Копейка (Петров-2р, Ильин-1,5р) ; 1705 ; БК ; Cu ; F ; 61 ; fai82 ; 776 
 475 ; Копейка ; 1707 ; БК ; Cu ; F-VF ; 45 ; santan93 ; 2052 
 476 ; Копейка ; 1709 ; МД ; Cu ; F+ ; 41 ; fai82 ; 1082 
 477 ; Копейка ; 1709 ; МД ; Cu ; F ; 44 ; fai82 ; 945 
 478 ; Копейка ; 1714 ; НД ; Cu ; F-VF ; 67 ; fai82 ; 741 
 479 ; Копейка ; 1715 ; НД ; Cu ; F+ ; 62 ; 995953 ; 951 
 480 ; Копейка ; 1716 ; НД ; Cu ; F+ ; 54 ; ФВС ; 793 
 481 ; Копейка ; 1758 ;  ; Cu ; F+ ; 42 ; jef688 ; 67 
 482 ; Копейка ; 1759 ;  ; Cu ; F-VF ; 72 ; $$$ ; 255 
 483 ; Копейка ; 1760 ;  ; Cu ; F+ ; 88 ; avc ; 168 
 484 ; Копейка ; 1768 ; КМ "Сибирь" ; Cu ; F+ ; 9 ; trofim65 ; 500 
 485 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 105 ; Rosomaxa ; 472 
 486 ; Копейка ; 1773 ; КМ "Сибирь" ; Cu ; F+ ; 42 ; MAGGMA1957 ; 424 
 487 ; Копейка ; 1777 ; КМ "Сибирь" ; Cu ; F-VF ; 81 ; Серый_Михей ; 1000 
 488 ; Копейка (Ильин-1р) ; 1788 ; ММ ; Cu ; F ; 91 ; Света ; 686 
 489 ; Копейка ; 1789 ; ЕМ ; Cu ; F+ ; 34 ; ran976 ; 148 
 490 ; Копейка ; 1790 ; ЕМ ; Cu ; F+ ; 36 ; dimon46 ; 194 
 491 ; Копейка ; 1795 ; ЕМ ; Cu ; F+ ; 52 ; Al0851 ; 95 
 492 ; Копейка ; 1798 ; ЕМ ; Cu ; F+ ; 49 ; mgradov ; 81 
 493 ; Копейка ; 1799 ; ЕМ ; Cu ; F+ ; 61 ; Серый_Михей ; 108 
 494 ; Копейка ; 1800 ; ЕМ ; Cu ; VF- ; 47 ; o.k. ; 110 
 495 ; Копейка ; 1800 ; ЕМ ; Cu ; F+ ; 24 ; don-juras ; 33 
 496 ; Копейка ; 1801 ; ЕМ ; Cu ; F-VF ; 47 ; Серый_Михей ; 90 
 497 ; Копейка ; 1801 ; ЕМ ; Cu ; F-VF ; 55 ; $$$ ; 89 
 498 ; Копейка ; 1818 ; КМ ДБ ; Cu ; F ; 20 ; alex2209 ; 46 
 499 ; Копейка. Трещина ; 1819 ; КМ АД ; Cu ; F ; 53 ; Al0851 ; 63 
 500 ; Копейка ; 1820 ; ИМ ЯВ ; Cu ; F+ ; 26 ; Света ; 193 
 501 ; Копейка ; 1823 ; ЕМ ФГ ; Cu ; VF ; 51 ; shknikolay ; 813 
 502 ; Копейка ; 1830 ; ЕМ ИК ; Cu ; F+ ; 28 ; dimon46 ; 115 
 503 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; F-VF ; 53 ; ik1962 ; 125 
 504 ; Копейка ; 1835 ; ЕМ ФХ ; Cu ; F ; 11 ; avc ; 75 
 505 ; Копейка ; 1837 ; СМ ; Cu ; F ; 9 ; avc ; 82 
 406 ; 2 копейки ; 1791 ; ЕМ ; Cu ; VF+ ; 103 ; fai82 ; 4533 
 407 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 64 ; volod ; 189 
 408 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 53 ; kolhis ; 114 
 409 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F+ ; 31 ; гриша ; 103 
 410 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F ; 33 ; kolhis ; 86 
 411 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F+ ; 11 ; гриша ; 93 
 412 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 14 ; kolhis ; 163 
 413 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 34 ; lsp25 ; 182 
 414 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 13 ; kolhis ; 148 
 415 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 32 ; Rjn ; 133 
 416 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 15 ; kolhis ; 115 
 417 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 15 ; jef688 ; 91 
 418 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 3 ; molchun ; 106 
 419 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 35 ; volod ; 106 
 420 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 19 ; volod ; 136 
 421 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 43 ; k2e ; 115 
 422 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 61 ; VGS ; 792 
 423 ; 2 копейки ; 1802 ; ЕМ ; Cu ; F-VF/F ; 56 ; fai82 ; 3198 
 424 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 110 ; ПРИГОДА ; 219 
 425 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F ; 28 ; jef688 ; 107 
 426 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 13 ; olq ; 146 
 427 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F+ ; 12 ; jef688 ; 79 
 428 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F-VF ; 36 ; $$$ ; 73 
 429 ; 2 копейки ; 1811 ; ИМ ПС ; Cu ; F-VF ; 4 ; jef688 ; 55 
 430 ; 2 копейки ; 1812 ; КМ ; Cu ; F ; 45 ; ФВС ; 119 
 431 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF- ; 15 ; gelind ; 72 
 432 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; F-VF ; 11 ; ФВС ; 63 
 433 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; F ; 32 ; Опятор ; 107 
 434 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; F-VF ; 39 ; vjacha ; 46 
 435 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F+ ; 21 ; Серый_Михей ; 51 
 436 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; F+ ; 50 ; Al0851 ; 67 
 437 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; F+ ; 15 ; jef688 ; 37 
 438 ; 2 копейки ; 1820 ; ЕМ НМ ; Cu ; VF- ; 35 ; Brabus ; 59 
 439 ; 2 копейки ; 1822 ; КМ АМ ; Cu ; VF ; 101 ; Rober ; 180 
 440 ; 2 копейки ; 1825 ; ЕМ ИК ; Cu ; VF-XF ; 56 ; Levin1978 ; 2049 
 441 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; F-VF ; 33 ; alex2209 ; 71 
 442 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; F+ ; 41 ; alex2209 ; 49 
 443 ; 2 копейки ; 1829 ; ЕМ ИК ; Cu ; VF ; 42 ; 11111 ; 329 
 444 ; 2 копейки ; 1829 ; КМ АМ ; Cu ; F ; 83 ; Света ; 141 
 445 ; 2 копейки (Петров-3р, Ильин-1р) ; 1830 ; КМ АМ ; Cu ; F+ ; 40 ; Lapsho Pedun ; 487 
 446 ; 2 копейки ; 1832 ; СМ ; Cu ; F+ ; 47 ; арбат ; 225 
 447 ; 2 копейки ; 1838 ; СМ ; Cu ; F-VF ; 56 ; ФВС ; 183 
 448 ; 2 копейки ; 1839 ; ЕМ НА ; Cu ; VF+ ; 92 ; Levin1978 ; 2064 
 449 ; 2 копейки (Ильин-1р) ; 1839 ; СМ ; Cu ; F-VF ; 93 ; мяу ; 420 
 450 ; 2 копейки ; 1840 ; ЕМ ; Cu ; F+/F-VF ; 40 ; jef688 ; 68 
 451 ; 2 копейки ; 1840 ; СПМ ; Cu ; VF- ; 59 ; Levin1978 ; 516 
 452 ; 2 копейки ; 1845 ; СМ ; Cu ; F-VF ; 33 ; nikolay ; 137 
 453 ; 2 копейки ; 1846 ; СМ ; Cu ; F+ ; 40 ; ФВС ; 131 
 454 ; 2 копейки ; 1864 ; ЕМ ; Cu ; VF- ; 46 ; MAGGMA1957 ; 287 
 455 ; 2 копейки ; 1867 ; ЕМ ; Cu ; F-VF ; 51 ; sher60 ; 930 
 356 ; 5 копеек ; 1803 ; ЕМ ; Cu ; F-VF ; 24 ; fai82 ; 1386 
 357 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF ; 24 ; fai82 ; 2373 
 358 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F-VF ; 25 ; Alaska ; 920 
 359 ; 5 копеек (Петров-2р, Ильин-1р) ; 1804 ; КМ ; Cu ; F-VF ; 35 ; zid200 ; 1817 
 360 ; 5 копеек ; 1805 ; ЕМ ; Cu ; VF ; 115 ; elpohit ; 1295 
 361 ; 5 копеек ; 1806 ; ЕМ ; Cu ; F-VF ; 79 ; evvit ; 983 
 362 ; 5 копеек (Петров-1р) ; 1809 ; ЕМ ; Cu ; F-VF ; 27 ; fai82 ; 2320 
 363 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; F-VF ; 33 ; evvit ; 305 
 364 ; 5 копеек ; 1835 ; ЕМ ФХ ; Cu ; F-VF ; 48 ; Rjn ; 293 
 365 ; 5 копеек ; 1858 ; ЕМ ; Cu ; F+ ; 60 ; }|{ивотное ; 379 
 366 ; 5 копеек ; 1869 ; ЕМ ; Cu ; F-VF ; 75 ; MAGGMA1957 ; 297 
 367 ; 5 копеек ; 1870 ; ЕМ ; Cu ; F+ ; 15 ; molchun ; 53 
 368 ; 5 копеек ; 1874 ; ЕМ ; Cu ; F ; 81 ; kazdmi ; 208 
 369 ; 5 копеек ; 1875 ; ЕМ ; Cu ; F+ ; 15 ; zid200 ; 83 
 370 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF-XF ; 92 ; Vico ; 729 
 371 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF ; 83 ; dimon46 ; 1000 
 372 ; 5 копеек ; 1911 ; СПБ ; Cu ; F+ ; 59 ; molchun ; 222 
 373 ; 3 копейки ; 1868 ; ЕМ ; Cu ; F-VF ; 36 ; ФВС ; 327 
 374 ; 3 копейки ; 1872 ; ЕМ ; Cu ; F-VF ; 31 ; sveta6369 ; 159 
 375 ; 3 копейки ; 1878 ; СПБ ; Cu ; F ; 36 ; molchun ; 108 
 376 ; 3 копейки ; 1905 ; СПБ ; Cu ; F+ ; 31 ; elpohit ; 113 
 377 ; 3 копейки ; 1908 ; СПБ ; Cu ; F-VF ; 5 ; molchun ; 57 
 378 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF ; 19 ; Bagdan ; 88 
 379 ; 3 копейки ; 1914 ; СПБ ; Cu ; VF+ ; 29 ; Bagdan ; 79 
 380 ; 3 копейки ; 1915 ;  ; Cu ; XF+ ; 47 ; crackjack ; 276 
 381 ; 3 копейки ; 1915 ;  ; Cu ; F-VF ; 16 ; elpohit ; 34 
 382 ; 3 копейки ; 1915 ;  ; Cu ; VF ; 39 ; jimmysu ; 101 
 383 ; 3 копейки ; 1916 ;  ; Cu ; VF+ ; 41 ; crackjack ; 114 
 384 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 18 ; Серый_Михей ; 120 
 385 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 27 ; jef688 ; 78 
 386 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 48 ; jef688 ; 102 
 387 ; 2 копейки ; 1757 ; Гурт надп. Екатер. ; Cu ; F-VF ; 69 ; alex2209 ; 657 
 388 ; 2 копейки ; 18 век ;  ; Cu ; F-VF ; 25 ; ПРИГОДА ; 197 
 389 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 11 ; jef688 ; 77 
