 3207 ; Бона иностранная ;  ;  ;  ;  ; 50 ; Him ; 348 
 554 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 17 ; alno51 ; 119 
 555 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 15 ; Полянка ; 156 
 556 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 22 ; leo 2 ; 227 
 557 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 14 ; strapeznikov ; 146 
 558 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 41 ; DrAlex1701 ; 218 
 559 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 30 ; jef688 ; 97 
 560 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 5 ; Полянка ; 115 
 561 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 16 ; Полянка ; 159 
 562 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 18 ; alexander9595 ; 271 
 563 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 23 ; клотик 2 ; 238 
 564 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 54 ; jef688 ; 128 
 565 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 7 ; lsp25 ; 113 
 566 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 27 ; lsp25 ; 36 
 567 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F ; 15 ; lsp25 ; 51 
 568 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 29 ; ФВС ; 102 
 569 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; VG ; 5 ; alno51 ; 34 
 570 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF+ ; 42 ; Майкл ; 211 
 571 ; 2 копейки ; 1811? ; СПБ МК ; Cu ; F+ ; 14 ; sa7ha ; 14 
 572 ; 2 копейки ; 1811 ; СПБ МК ; Cu ; VF- ; 10 ; Dмитрий ; 222 
 573 ; 2 копейки ; 1811 ; СПБ МК ; Cu ; F-VF ; 46 ; альбатрос ; 102 
 574 ; 2 копейки ; 1811 ; ИМ ПС ; Cu ; VF+ ; 28 ; leo 2 ; 123 
 575 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 26 ; leks ; 120 
 576 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F+ ; 5 ; gelind ; 67 
 577 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 34 ; Полянка ; 93 
 578 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F-VF ; 8 ; Григорий ; 17 
 479 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF+ ; 21 ; crackjack ; 335 
 480 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF ; 59 ; МПП ; 3944 
 481 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF- ; 69 ; Pronoza ; 1106 
 482 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF- ; 12 ; canis ; 304 
 483 ; 5 копеек ; 1793 ; ЕМ ; Cu ; F+ ; 65 ; Rjn ; 215 
 484 ; 5 копеек ; 1793 ; ЕМ ; Cu ; F-VF ; 10 ; Полянка ; 255 
 485 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF ; 27 ; Pronoza ; 352 
 486 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF- ; 31 ; greengrey007 ; 298 
 487 ; 5 копеек ; 1793 ; АМ ; Cu ; XF ; 33 ; QSCl ; 2946 
 488 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF- ; 89 ; ФВС ; 1152 
 489 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF-XF ; 37 ; greengrey007 ; 623 
 490 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF- ; 13 ; альбатрос ; 305 
 491 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF+ ; 48 ; leks ; 486 
 492 ; 5 копеек ; 1794 ; ЕМ ; Cu ; F+ ; 18 ; Rjn ; 167 
 493 ; 5 копеек ; 1794 ; ЕМ ; Cu ; F ; 37 ; Rjn ; 169 
 494 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF- ; 9 ; Олег2401 ; 227 
 495 ; 5 копеек ; 1795 ; АМ ; Cu ; VF-XF ; 41 ; sg1945 ; 4271 
 496 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF+ ; 11 ; canis ; 407 
 497 ; 5 копеек ; 1795 ; ЕМ ; Cu ; F-VF ; 21 ; Pronoza ; 281 
 498 ; 5 копеек ; 1795 ; ЕМ ; Cu ; F-VF ; 29 ; meny ; 279 
 499 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF- ; 18 ; leo 2 ; 311 
 500 ; 5 копеек ; 1796 ; ЕМ ; Cu ; VF-XF ; 17 ; Майкл ; 820 
 501 ; 5 копеек ; 1796 ; ЕМ ; Cu ; VF- ; 32 ; Andrei2007 ; 596 
 502 ; 5 копеек ; 1796 ; ЕМ ; Cu ; F+ ; 13 ; Rjn ; 350 
 503 ; 5 копеек ; 1796 ; АМ ; Cu ; F-VF ; 30 ; leks ; 493 
 504 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF+ ; 66 ; antik ; 2641 
 505 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF ; 29 ; Cashman ; 1761 
 506 ; 5 копеек ; 1810 ; ЕМ ; Cu ; VF- ; 34 ; кабан ; 5972 
 507 ; 5 копеек ; 1877 ; СПБ ; Cu ; VF- ; 56 ; Him ; 312 
 508 ; 3 копейки ; 1842 ; ЕМ ; Cu ; F ; 39 ; alno51 ; 193 
 509 ; 3 копейки ; 1844 ; ЕМ ; Cu ; VF+ ; 46 ; 230664 ; 1632 
 510 ; 3 копейки. Ремонт ; 1854 ; ВМ ; Cu ; F-VF ; 50 ; lvl555 ; 4346 
 511 ; 3 копейки ; 1893 ; СПБ ; Cu ; VF+ ; 34 ; МПП ; 565 
 512 ; 3 копейки ; 1897 ; СПБ ; Cu ; F+ ; 45 ; alno51 ; 104 
 513 ; 3 копейки ; 1899 ; СПБ ; Cu ; F-VF ; 7 ; strapeznikov ; 74 
 514 ; 3 копейки ; 1901 ; СПБ ; Cu ; F+ ; 11 ; alno51 ; 55 
 515 ; 3 копейки ; 1905 ; СПБ ; Cu ; VF- ; 27 ; wladimir1972 ; 152 
 516 ; 3 копейки ; 1908 ; СПБ ; Cu ; VF ; 34 ; SadKo ; 44 
 517 ; 3 копейки ; 1910 ; СПБ ; Cu ; VF- ; 15 ; Рэп-6 ; 44 
 518 ; 3 копейки ; 1912 ; СПБ ; Cu ; F+ ; 8 ; strapeznikov ; 17 
 519 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF- ; 18 ; альбатрос ; 19 
 520 ; 3 копейки ; 1915 ;  ; Cu ; F-VF ; 8 ; Григорий ; 14 
 521 ; 3 копейки ; 1915 ;  ; Cu ; F ; 7 ; Григорий ; 12 
 522 ; 3 копейки ; 1916 ;  ; Cu ; F-VF ; 8 ; jef688 ; 7 
 523 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 28 ; lsp25 ; 61 
 524 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 49 ; jef688 ; 82 
 525 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 39 ; lsp25 ; 39 
 526 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 17 ; strapeznikov ; 67 
 527 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 5 ; lsp25 ; 14 
 528 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 46 ; sa7ha ; 113 
 429 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 25 ; Pronoza ; 210 
 430 ; 5 копеек ; 1780 ; ЕМ ; Cu ; F ; 17 ; lsp25 ; 134 
 431 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF+ ; 28 ; клотик 2 ; 311 
 432 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF- ; 21 ; Pronoza ; 215 
 433 ; 5 копеек ; 1781 ; ЕМ ; Cu ; F+ ; 15 ; meny ; 134 
 434 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF ; 12 ; exploited ; 241 
 435 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF- ; 24 ; Pronoza ; 212 
 436 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF ; 66 ; Pronoza ; 323 
 437 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF- ; 13 ; кабан ; 135 
 438 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF- ; 20 ; Pronoza ; 211 
 439 ; 5 копеек ; 1784 ; ЕМ ; Cu ; VF+ ; 26 ; exploited ; 324 
 440 ; 5 копеек ; 1784 ; КМ ; Cu ; VF-XF ; 41 ; кабан ; 2038 
 441 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F+ ; 12 ; ВКС ; 144 
 442 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F+ ; 36 ; Rjn ; 153 
 443 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 14 ; Rjn ; 141 
 444 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 18 ; rv6ha ; 184 
 445 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 15 ; Rjn ; 153 
 446 ; 5 копеек ; 1786 ; ЕМ ; Cu ; VF- ; 21 ; ФВС ; 210 
 447 ; 5 копеек ; 1787 ; ЕМ ; Cu ; F-VF ; 26 ; jef688 ; 260 
 448 ; 5 копеек ; 1787 ; КМ ; Cu ; F+ ; 84 ; 1234567 ; 1213 
 449 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 21 ; клотик 2 ; 352 
 450 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 24 ; greengrey007 ; 585 
 451 ; 5 копеек ; 1788 ; ММ ; Cu ; VF ; 59 ; zoom30 ; 1082 
 452 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 24 ; Pronoza ; 281 
 453 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 17 ; ФВС ; 210 
 454 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 18 ; Pronoza ; 204 
 455 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F+ ; 31 ; sa7ha ; 132 
 456 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F ; 15 ; rv6ha ; 148 
 457 ; 5 копеек ; 1788 ; СПМ ; Cu ; F+ ; 35 ; Pronoza ; 568 
 458 ; 5 копеек. Аверс/Реверс 10 градусов ; 1789 ; ЕМ ; Cu ; VF+ ; 68 ; leks ; 525 
 459 ; 5 копеек ; 1789 ; ЕМ ; Cu ; F ; 29 ; ВКС ; 179 
 460 ; 5 копеек ; 1789 ; ЕМ ; Cu ; VF ; 26 ; exploited ; 247 
 461 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF ; 22 ; exploited ; 261 
 462 ; 5 копеек ; 1790 ; ЕМ ; Cu ; F-VF ; 18 ; canis ; 204 
 463 ; 5 копеек ; 1790 ; ЕМ ; Cu ; F-VF ; 14 ; canis ; 184 
 464 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF ; 23 ; canis ; 338 
 465 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF+ ; 23 ; Ozzy ; 437 
 466 ; 5 копеек ; 1790 ; ЕМ ; Cu ; F+ ; 15 ; jef688 ; 133 
 467 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF ; 23 ; canis ; 338 
 468 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF- ; 43 ; canis ; 236 
 469 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF ; 85 ; exploited ; 266 
 470 ; 5 копеек ; 1791 ; ЕМ ; Cu ; F-VF ; 54 ; canis ; 230 
 471 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF-XF ; 3 ; клотик 2 ; 1020 
 472 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF-XF ; 38 ; Майкл ; 612 
 473 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF+ ; 50 ; leks ; 526 
 474 ; 5 копеек ; 1792 ; ЕМ ; Cu ; F+ ; 16 ; jef688 ; 126 
 475 ; 5 копеек ; 1792 ; ЕМ ; Cu ; F-VF ; 11 ; Pronoza ; 230 
 476 ; 5 копеек ; 1792 ; ЕМ ; Cu ; F-VF ; 21 ; Олег2401 ; 180 
 477 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF ; 15 ; Pronoza ; 354 
 478 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF- ; 23 ; kotok ; 215 
 379 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F-VF ; 39 ; zorge10 ; 203 
 380 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF ; 10 ; ФВС ; 202 
 381 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F+ ; 11 ; ФВС ; 134 
 382 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF- ; 29 ; ФВС ; 168 
 383 ; 5 копеек ; 1765 ; ЕМ ; Cu ; VF- ; 16 ; alno51 ; 222 
 384 ; 5 копеек ; 1765 ; СМ ; Cu ; F+ ; 57 ; Pronoza ; 1122 
 385 ; 5 копеек ; 1766? ; ЕМ ; Cu ; F+ ; 29 ; jef688 ; 125 
 386 ; 5 копеек ; 1766 ; ЕМ ; Cu ; F+ ; 28 ; rv6ha ; 109 
 387 ; 5 копеек ; 1766 ; ММ ; Cu ; F+ ; 34 ; alno51 ; 456 
 388 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF+ ; 30 ; o.k. ; 338 
 389 ; 5 копеек ; 1767 ; ЕМ ; Cu ; F+ ; 16 ; stk ; 115 
 390 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 14 ; exploited ; 317 
 391 ; 5 копеек ; 1768 ; ЕМ ; Cu ; F-VF ; 61 ; jef688 ; 133 
 392 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF+ ; 21 ; Pronoza ; 383 
 393 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF- ; 16 ; jef688 ; 126 
 394 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F-VF ; 18 ; ВКС ; 152 
 395 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF- ; 16 ; ФВС ; 164 
 396 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF ; 14 ; Олег2401 ; 184 
 397 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF ; 34 ; Олег2401 ; 240 
 398 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F+ ; 12 ; Григорий ; 144 
 399 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF- ; 19 ; strapeznikov ; 147 
 400 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF+ ; 38 ; leks ; 415 
 401 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F+ ; 18 ; Григорий ; 141 
 402 ; 5 копеек ; 1772 ; ЕМ ; Cu ; F-VF ; 13 ; hill1972 ; 167 
 403 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF+ ; 34 ; Pronoza ; 402 
 404 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF- ; 38 ; kotok ; 165 
 405 ; 5 копеек ; 1774 ; ЕМ ; Cu ; F-VF ; 63 ; leo 2 ; 416 
 406 ; 5 копеек ; 1774 ; ЕМ ; Cu ; F-VF ; 74 ; Pronoza ; 215 
 407 ; 5 копеек ; 1775 ; ЕМ ; Cu ; VF- ; 26 ; hill1972 ; 200 
 408 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF ; 22 ; loshuligan ; 317 
 409 ; 5 копеек ; 1776 ; ЕМ ; Cu ; F-VF ; 28 ; Pronoza ; 246 
 410 ; 5 копеек ; 1776 ; ЕМ ; Cu ; F-VF ; 20 ; jef688 ; 172 
 411 ; 5 копеек ; 1777 ; ЕМ ; Cu ; VF+ ; 13 ; Dмитрий ; 428 
 412 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F+ ; 29 ; strapeznikov ; 120 
 413 ; 5 копеек ; 1777 ; ЕМ ; Cu ; F+ ; 20 ; Rjn ; 191 
 414 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 28 ; клотик 2 ; 348 
 415 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF-XF ; 1 ; Taleon ; 600 
 416 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 25 ; kotmih ; 433 
 417 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF ; 14 ; ФВС ; 255 
 418 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 33 ; canis ; 177 
 419 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF- ; 30 ; Pronoza ; 261 
 420 ; 5 копеек ; 1778 ; ЕМ ; Cu ; F-VF ; 44 ; Rjn ; 188 
 421 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF+ ; 41 ; alno51 ; 551 
 422 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF ; 12 ; exploited ; 303 
 423 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F+ ; 24 ; zoom30 ; 242 
 424 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 15 ; Rjn ; 215 
 425 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F+ ; 29 ; Pronoza ; 196 
 426 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 27 ; exploited ; 317 
 427 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF ; 28 ; exploited ; 317 
 428 ; 5 копеек ; 1780 ; ЕМ ; Cu ; F+ ; 23 ; Rjn ; 139 
 154 ; 5 копеек ; 1848 ; СПБ HI ; Ag ; XF+ ; 84 ; kollega ; 1734 
 155 ; 5 копеек ; 1849 ; СПБ ПА ; Ag ; VF+ ; 39 ; QSCl ; 760 
 156 ; 5 копеек ; 1850 ; СПБ ПА ; Ag ; XF ; 69 ; Alex22D ; 1873 
 157 ; 5 копеек ; 1851 ; СПБ ПА ; Ag ; XF ; 59 ; kollega ; 1320 
 158 ; 5 копеек ; 1852 ; СПБ ПА ; Ag ; VF-XF ; 47 ; A.G. ; 1246 
 159 ; 5 копеек ; 1853 ; СПБ HI ; Ag ; VF-XF ; 21 ; Andrei2007 ; 920 
 160 ; 5 копеек ; 1855 ; СПБ HI ; Ag ; VF+ ; 39 ; eugraphus ; 885 
 161 ; 5 копеек ; 1856 ; СПБ ФБ ; Ag ; XF ; 37 ; нумизмат ; 1900 
 162 ; 5 копеек ; 1882 ; СПБ НФ ; Ag ; AU ; 26 ; falcom.v ; 1224 
 163 ; 5 копеек ; 1884 ; СПБ АГ ; Ag ; AU ; 34 ; карден ; 875 
 164 ; 5 копеек ; 1884 ; СПБ АГ ; Ag ; VF+ ; 63 ; woger08 ; 267 
 165 ; 5 копеек ; 1888 ; СПБ АГ ; Ag ; AU/Unc ; 75 ; A.G. ; 1202 
 166 ; 5 копеек ; 1891 ; СПБ АГ ; Ag ; AU ; 41 ; Максимус 1 ; 801 
 167 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; VF ; 53 ; o.k. ; 153 
 168 ; 5 копеек ; 1897 ; СПБ АГ ; Ag ; AU ; 55 ; vadim38 ; 905 
 169 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; AU ; 48 ; mysh. ; 523 
 170 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; AU ; 51 ; ZOLTAN333 ; 1028 
 171 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; VF-XF ; 36 ; woger08 ; 173 
 172 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; VF+ ; 27 ; woger08 ; 174 
 173 ; 5 копеек ; 1906 ; СПБ ЭБ ; Ag ; VF ; 94 ; peck ; 882 
 174 ; 5 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 35 ; ddddd ; 612 
 175 ; 5 копеек. Деформация ; 1914 ; СПБ ВС ; Ag ; XF- ; 87 ; jj ; 258 
 176 ; Алтын. Деформация ; 1704 ; БК ; Ag ; F-VF ; 119 ; Олег33 ; 4080 
 177 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; AU ; 19 ; Viol ; 342 
 178 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; XF+ ; 35 ; зело ; 227 
 179 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; F-VF ; 28 ; sa7ha ; 175 
 180 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 26 ; antik ; 340 
 181 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; VF+ ; 56 ; alno51 ; 199 
 182 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF+ ; 31 ; alexander9595 ; 307 
 183 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; XF+ ; 24 ; alexander9595 ; 161 
 184 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; VF-XF ; 8 ; igors.sol ; 110 
 185 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; XF+ ; 17 ; vitapool ; 112 
 186 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF+ ; 56 ; alexander9595 ; 230 
 362 ; 10 копеек ; 1832 ; ЕМ ФХ ; Cu ; F+ ; 79 ; Cvetkov ; 469 
 363 ; 10 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF+/VF ; 56 ; кабан ; 1694 
 364 ; 5 копеек ; 1726 ; МД ; Cu ; F+ ; 89 ; МПП ; 1635 
 365 ; 5 копеек ; 1727 ; КД КОПЪAКЬ ; Cu ; F-VF ; 53 ; art67 ; 2714 
 366 ; 5 копеек ; 1758 ;  ; Cu ; VF ; 32 ; o.k. ; 327 
 367 ; 5 копеек ; 1758 ;  ; Cu ; F+ ; 24 ; strapeznikov ; 101 
 368 ; 5 копеек (Петров-1р) ; 1758 ; ММ ; Cu ; VF- ; 38 ; ship ; 710 
 369 ; 5 копеек (Петров-1р, Ильин-1р) ; 1759 ; ММ ; Cu ; F-VF ; 46 ; Pronoza ; 404 
 370 ; 5 копеек (Петров-1р, Ильин-1р) ; 1759 ; ММ ; Cu ; F+ ; 44 ; jef688 ; 185 
 371 ; 5 копеек ; 1759 ;  ; Cu ; VF- ; 32 ; alno51 ; 368 
 372 ; 5 копеек ; 1759 ;  ; Cu ; F-VF ; 11 ; Andrei2007 ; 188 
 373 ; 5 копеек ; 1760 ;  ; Cu ; VF- ; 16 ; alno51 ; 285 
 374 ; 5 копеек ; 1760 ;  ; Cu ; F-VF ; 32 ; hill1972 ; 116 
 375 ; 5 копеек ; 1761 ;  ; Cu ; F-VF ; 49 ; alno51 ; 163 
 376 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 15 ; ФВС ; 254 
 377 ; 5 копеек ; 1763 ; ММ ; Cu ; VF- ; 20 ; Pronoza ; 557 
 378 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F-VF ; 15 ; Олег2401 ; 153 
 104 ; 10 копеек ; 1870 ; СПБ HI ; Ag ; VF-XF ; 28 ; solder13 ; 421 
 105 ; 10 копеек ; 1871 ; СПБ HI ; Ag ; VF+ ; 32 ; rieri94 ; 612 
 106 ; 10 копеек ; 1872 ; СПБ HI ; Ag ; XF+ ; 56 ; карден ; 867 
 107 ; 10 копеек ; 1873 ; СПБ HI ; Ag ; VF- ; 36 ; ФВС ; 359 
 108 ; 10 копеек ; 1875 ; СПБ HI ; Ag ; XF- ; 48 ; ФВС ; 860 
 109 ; 10 копеек ; 1877 ; СПБ HI ; Ag ; XF- ; 24 ; Олег33 ; 867 
 110 ; 10 копеек ; 1878 ; СПБ НФ ; Ag ; XF+ ; 37 ; goland ; 1246 
 111 ; 10 копеек ; 1879 ; СПБ НФ ; Ag ; VF-XF ; 38 ; A.G. ; 493 
 112 ; 10 копеек ; 1880 ; СПБ НФ ; Ag ; VF-XF ; 32 ; rieri94 ; 765 
 113 ; 10 копеек ; 1881 ; СПБ НФ ; Ag ; VF ; 49 ; Олег33 ; 391 
 114 ; 10 копеек ; 1905 ; СПБ АР ; Ag ; F-VF ; 26 ; strestas ; 79 
 115 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; AU ; 56 ; goland ; 192 
 116 ; 10 копеек ; 1909 ; СПБ ЭБ ; Ag ; VF+ ; 28 ; зело ; 93 
 117 ; 10 копеек ; 1910 ; СПБ ЭБ ; Ag ; XF ; 44 ; igors.sol ; 120 
 118 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; XF ; 19 ; Alex67DeViS ; 81 
 119 ; 10 копеек. Деформация ; 1911 ; СПБ ЭБ ; Ag ; VF ; 21 ; strapeznikov ; 59 
 120 ; 10 копеек ; 1911 ; СПБ ЭБ ; Ag ; AU ; 102 ; M1 ; 189 
 121 ; 10 копеек ; 1912 ; СПБ ЭБ ; Ag ; AU ; 78 ; Graphic ; 104 
 122 ; 10 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 18 ; M1 ; 148 
 123 ; 10 копеек ; 1914 ; СПБ ВС ; Ag ; VF ; 51 ; Alex67DeViS ; 81 
 124 ; 10 копеек. Разновидность ; 1915 ; ВС ; Ag ; AU ; 59 ; diesel ; 311 
 125 ; 10 копеек. Разновидность ; 1915 ; ВС ; Ag ; AU ; 31 ; vitapool ; 113 
 126 ; 10 копеек ; 1916 ; ВС ; Ag ; AU/XF ; 31 ; Man 11 ; 105 
 127 ; 10 копеек. Осака ; 1916 ;  ; Ag ; AU ; 47 ; schnaps ; 786 
 128 ; 10 копеек. Осака ; 1916 ;  ; Ag ; AU/XF ; 58 ; musik ; 635 
 129 ; 10 копеек. Осака ; 1916 ;  ; Ag ; AU ; 52 ; est4o ; 867 
 130 ; 5 копеек ; 1813 ; СПБ ПС ; Ag ; VF- ; 40 ; falcom.v ; 644 
 131 ; 5 копеек ; 1815 ; СПБ МФ ; Ag ; F-VF ; 5 ; daff007 ; 510 
 132 ; 5 копеек ; 1818 ; СПБ ПС ; Ag ; VF+ ; 18 ; A.G. ; 1833 
 133 ; 5 копеек ; 1819 ; СПБ ПС ; Ag ; VF+ ; 18 ; gelo ; 565 
 134 ; 5 копеек ; 1823 ; СПБ ПД ; Ag ; VF-XF ; 14 ; leks ; 626 
 135 ; 5 копеек ; 1824 ; СПБ ПД ; Ag ; F-VF ; 12 ; alno51 ; 363 
 136 ; 5 копеек ; 1825 ; СПБ ПД ; Ag ; VF+ ; 17 ; D-monet ; 1020 
 137 ; 5 копеек ; 1826 ; СПБ НГ ; Ag ; VF ; 32 ; дутик ; 1734 
 138 ; 5 копеек ; 1827 ; СПБ НГ ; Ag ; VF-XF ; 31 ; Кентавр Питерский ; 2081 
 139 ; 5 копеек ; 1829 ; СПБ НГ ; Ag ; F-VF ; 7 ; каламбур ; 532 
 140 ; 5 копеек ; 1831 ; СПБ НГ ; Ag ; VF- ; 43 ; lchernata ; 1734 
 141 ; 5 копеек ; 1833 ; СПБ НГ ; Ag ; VF-XF ; 38 ; QSCl ; 1013 
 142 ; 5 копеек ; 1834 ; СПБ НГ ; Ag ; VF ; 27 ; gelo ; 375 
 143 ; 5 копеек ; 1835 ; СПБ НГ ; Ag ; VF- ; 25 ; falcom.v ; 400 
 144 ; 5 копеек ; 1836 ; СПБ НГ ; Ag ; F-VF ; 25 ; falcom.v ; 459 
