 6010 ; Бона иностранная Перу ;  ;  ;  ;  ; 7 ; Димон777 ; 41 
 958 ; Медаль 25 лет освобождения Херсона. D-61мм ;  ;  ; Al ; VF ; 20 ; veektor ; 136 
 959 ; Медаль 60 лет Великой Октябрьской соц революции. D-54мм ;  ;  ; Б/м ; XF ; 71 ; veektor ; 367 
 960 ; Медаль Ленинградское объединение электронного приборостроения "Светлана". Медальер Бакланов. D-60мм ;  ;  ; Al ; AU ; 46 ; sportmini ; 906 
 961 ; Медаль Оренбургская снежинка. 2 место ВДФСО. D-52мм ;  ;  ; Б/м ; VF+ ; 14 ; divergent ; 102 
 962 ; Медаль. Первый космонавт Земли Ю.Гагарин. D-50мм ; ММД ;  ; Ж/м ; XF+ ; 22 ; alex280183 ; 220 
 963 ; Медаль в честь основания Главленинградстрой строительный трест № 20. D-60мм ;  ;  ; Al ; XF ; 17 ; апосум ; 113 
 964 ; Медаль Вечетний факультет МВТУ 1956. D-50мм ;  ;  ; Ж/м ; VF-XF ; 22 ; oleghh7 ; 158 
 965 ; Медаль 50 лет Александровскому радиозаводу. D-51мм ;  ;  ; Al ; VF-XF ; 34 ; Папа с рацией ; 134 
 966 ; Медаль. Олимпиада. Медальер Струков. D-70мм. В коробке ;  ;  ; Б/м ; XF+ ; 47 ; slovjnin ; 2067 
 967 ; Медаль. Эрмитаж. Ленинград. Мальчик, вынимающий занозу. D-70мм ;  ;  ; Ж/м ; AU ; 31 ; kotyamoi ; 388 
 968 ; Медаль. Эрмитаж. Ленинград. D-70мм ;  ;  ; Ж/м ; AU ; 20 ; Папа с рацией ; 670 
 969 ; Медаль. Эрмитаж. Ленинград. D-69мм ;  ;  ; Ж/м ; AU ; 40 ; aziya11 ; 133 
 970 ; Медаль За пропаганду Марксизма-Ленинизма и политики КПСС. Медальер Старис. D-60мм ; 1982ЛМД ;  ; Ж/м ; VF+ ; 9 ; vladimirov ; 374 
 971 ; Медаль. 150 лет со дня смерти П.И.Багратиона. Медальер Филиппова А.Н.D-65мм ; ЛМД ;  ; Ж/м ; XF+ ; 59 ; sportmini ; 2028 
 972 ; Медаль Казацкая застава. Медальер Попов. D-60мм. Заделано отверстие 12 часов ; 1992ЛМД ;  ; Ж/м ; VF- ; 15 ; ты кто такой? ; 408 
 973 ; Медаль Кровавое воскресенье 9 января 1905г. Медальер Манизер. D-70мм ;  ;  ; Ж/м ; XF+ ; 84 ; ZOLTAN333 ; 947 
 974 ; Медаль 50 лет Украинской ССР. D-63мм ;  ;  ; Ж/м ; XF- ; 47 ; елец ; 503 
 975 ; Медаль 90 лет Лениградскому Политехническому институту им. М.И.Калинина. D-70мм ;  ;  ; Ж/м ; XF ; 49 ; melkore ; 257 
 976 ; Медаль Фортепианная фабрика "Красный Октябрь". Медальер Шамаев А.Ф. D-65мм ; ЛМД ;  ; Ж/м ; VF-XF ; 28 ; magnus ; 400 
 977 ; Медаль. 350 лет народному ополчению К.Минина и Д.Пожарского. Медальер Дараган И.А. D-65мм ;  ;  ; Ж/м ; XF+ ; 70 ; ZOLTAN333 ; 2487 
 978 ; Медаль Эрмитаж. Ленинград. D-70мм ;  ;  ; Б/м ; XF+ ; 50 ; divergent ; 129 
 979 ; Медаль Ю.А.Гагарин. D-74мм ;  ;  ; Б/м ; XF ; 25 ; елец ; 357 
 980 ; Медаль Актюбинск 1869-1969. Медальер В.Колесов ;  ;  ; Ж/м ; XF ; 27 ; magnus ; 209 
 981 ; Медаль Вечная признательность героям освободителям. Болгария. D-60мм ;  ;  ; Ж/м ; XF ; 18 ; veektor ; 141 
 982 ; Плакета Государственный эрмитаж. "Мадонна с цветком". Медальер А.А.Королюк. Р-р 61х61 ; 1989ЛМД ;  ; Ж/м ; XF ; 25 ; donbass ; 560 
 983 ; Медаль Всемирный конгресс за всеобщее разоружение и мир. Медальер В.М.Акимушкина. D-65мм ; 1962ЛМД ;  ; Ж/м ; VF-XF ; 31 ; alex280183 ; 737 
 984 ; Медаль 350 лет Рижской почте 1632-1982. D-60мм ; 1982 ;  ; Ж/м ; VF-XF ; 38 ; Папа с рацией ; 215 
 985 ; Медаль Белфила-70 г.Минск. D-50мм ; 1970 ;  ; Ж/м ; VF+ ; 17 ; апосум ; 100 
 986 ; Медаль Родившейся в городе-герое Ленинграде. Медальер А.В.Козлов. D-45мм ; 1987ЛМД ;  ; Мельх. ; XF+ ; 27 ; sbsb777 ; 512 
 987 ; Медаль Петр I. Петропавловская крепость. D-30мм ;  ;  ; Ж/м ; XF- ; 14 ; divergent ; 104 
 988 ; Медаль. Российская империя. Гербы Московской губернии. D-41мм ;  ;  ; Б/м ; Proof ; 37 ; пека17 ; 643 
 989 ; Медаль СПБГУ Филологический факультет. D-45мм ;  ;  ; Ж/м ; XF- ; 38 ; azsilver ; 222 
 990 ; Медаль Умань "Софиевка" 1800. D-40мм ;  ;  ; Б/м ; VF+ ; 37 ; Папа с рацией ; 214 
 991 ; Медаль 70 лет Государственному страхованию СССР. Медальер А.С.Карташев. D-60мм ; 1990ЛМД ;  ; Ж/м ; XF ; 10 ; ZOLTAN333 ; 340 
 992 ; Медаль Всесоюзный староста. Калинин М.И. 1875-1946. D-70мм ;  ;  ; Al ; XF ; 13 ; крым18 ; 159 
 993 ; Медаль А.С.Пушкин 1799-1837. Медальер Н.А.Носов. D-60мм ; 1990ЛМД ;  ; Al ; XF ; 28 ; 550055 ; 368 
 994 ; Медаль 50 лет Мотостроительному заводу им. П.И.Баранова. Медальер Ф.Д.Бугаенко. D-60мм ; 1966ЛМД ;  ; Ж/м ; XF- ; 12 ; donbass ; 680 
 995 ; Медаль XII Всемирный фестиваль молодежи и студентов. Москва. D-70мм ; 1985 ;  ; Ж/м ; XF ; 19 ; Папа с рацией ; 230 
 996 ; Медаль Город Владимир. Гостю нашего города. D-60мм ;  ;  ; Al ; XF ; 15 ; molodes ; 156 
 997 ; Медаль Армения. D-60мм ;  ;  ; Ж/м ; VF-XF ; 24 ; цеховик ; 152 
 998 ; Жетон присоединения Крыма и Севастополя к России. Вежливые люди. В коробке ; ММД ;  ; Ag925 ; Proof ; 33 ; vlk_ ; 3313 
 999 ; Жетон присоединения Крыма и Севастополя к России. Референдум о статусе Крыма и Севастополя. В коробке ; ММД ;  ; Ag925 ; Proof ; 31 ; Sava05 ; 3660 
 1000 ; Медаль300-лети Российского флота. Памяти павших. Морякам русской эскады. D-41мм ; ЛМД ;  ; Б/м ; Proof ; 36 ; РЫЖИЙ КОТ ; 727 
 1001 ; Медаль школьная "золото". D-40мм ;  ;  ; Ж/м ; AU ; 36 ; пмт79 ; 1224 
 1002 ; Медаль школьная "золото" УРСР. D-40мм ;  ;  ; Ж/м ; AU ; 23 ; omsk77 ; 1224 
 1003 ; Медаль школьная "серебро" УРСР. D-40мм ;  ;  ; Б/м ; AU ; 23 ; НЭРИ ; 470 
 1004 ; Медаль школьная "серебро" Грузия. D-40мм ;  ;  ; Б/м ; VF-XF ; 57 ; Mike! ; 2267 
 1005 ; Медаль школьная "серебро" Беларусь. D-40мм ;  ;  ; Б/м ; XF- ; 24 ; master5979 ; 1111 
 1006 ; Медаль школьная "золото" Беларусь. D-40мм ;  ;  ; Ж/м ; XF ; 16 ; omsk77 ; 1599 
 907 ; Полторак. Польша ; 1624 ;  ; Ag ; F ; 12 ; aziya11 ; 105 
 908 ; Полугрош. ВКЛ ; 1510 ;  ; Ag ; F ; 24 ; direktor18 ; 404 
 909 ; Солид. Рига ;  ;  ; Ag ; F+ ; 34 ; Jauho ; 160 
 910 ; Полторак Польша ; 1624 ;  ; Ag ; F+ ; 6 ; Donald ; 150 
 911 ; 3 гроша Польша ; 1623 ;  ; Ag ; F ; 20 ; Гордиан ; 363 
 912 ; Полторак Польша ; 1622 ;  ; Ag ; F ; 11 ; aziya11 ; 113 
 913 ; 1 крейцер. Аугсбург ; 1645 ;  ; Ag ; VF+ ; 52 ; kont ; 888 
 914 ; 1/2 крейцера. Страссбург ; конец 16 века ;  ; Ag ; XF ; 63 ; стрелка ; 1926 
 915 ; 1 крейцер. Австрия ; 1699 ;  ; Ag ; F+ ; 20 ; Папа с рацией ; 308 
 916 ; Шиллинг. Рига. Отверстие ; 1540 ;  ; Ag ; VG ; 43 ; Dahan ; 411 
 917 ; Шиллинг. Венден ; 1494-1535 ;  ; Ag ; F- ; 36 ; Dahan ; 464 
 918 ; Шиллинг. Ревель ; 1559-1562 ;  ; Ag ; VG ; 35 ; Dahan ; 383 
 919 ; Шиллинг. Тарту. Отверстие ; 1528-1543 ;  ; Ag ; VG ; 38 ; Dahan ; 282 
 920 ; Драхма. Сасаниды. Хосров II ;  ;  ; Ag ; F ; 34 ; aziya11 ; 1253 
 921 ; Монета  Золотая Орда ;  ;  ; Ag ; F ; 23 ; lestes ; 242 
 922 ; Монета  Золотая Орда ;  ;  ; Ag ; F-VF ; 33 ; Levon.Koins ; 308 
 923 ; Монета  Золотая Орда ;  ;  ; Ag ; F+ ; 28 ; aziya11 ; 201 
 924 ; Монета  Золотая Орда ;  ;  ; Ag ; F+ ; 25 ; aziya11 ; 231 
 925 ; Монета  Золотая Орда ;  ;  ; Ag ; F ; 21 ; alankar51 ; 165 
 926 ; Монета  Золотая Орда ;  ;  ; Cu ; F ; 11 ; lestes ; 171 
 927 ; Монета  Золотая Орда ;  ;  ; Cu ; F ; 19 ; aziya11 ; 90 
 928 ; Монета  Золотая Орда ;  ;  ; Cu ; F ; 20 ; aziya11 ; 89 
 929 ; Монета  Золотая Орда ;  ;  ; Cu ; F ; 18 ; aziya11 ; 73 
 930 ; Лот монет Швеции (2шт) ; 17в ;  ; Cu ; F ; 20 ; alankar51 ; 193 
 931 ; Медаль "За усердие". D-28мм ;  ;  ; Ag ; VF-XF ; 38 ; Vaneev ; 5988 
 932 ; Медаль "За усердие". D-28мм ;  ;  ; Б/м ; VF-XF ; 12 ; амиго ; 3185 
 933 ; Медаль в память 300-летия царствования дома Романовых 1613-1913 ; 1913 ;  ; Б/М ; VF-XF ; 15 ; Zorro-09 ; 1813 
 934 ; Медаль "За Русско-Японскую войну". D-28мм ;  ;  ; Br ; VF- ; 69 ; ask ; 2297 
 935 ; Медаль "За поход в Китай". D-28мм ;  ;  ; Br ; F+ ; 61 ; maxsimus9 ; 3977 
 936 ; Медаль В память 100-летия первой, второй и гвардейской, конно-артиллерийской бригад. D-81 мм ; 1896 ;  ; Br ; F-VF ; 31 ; fillin ; 2744 
 937 ; Медаль Государственные иузеи Московского Кремля. D-60мм ; ММД ;  ; Ж/м ; XF+ ; 23 ; azsilver ; 327 
 938 ; Медаль 500 лет Успенскому собору. D-65мм ; 1981ММД ;  ; Ж/м ; XF ; 41 ; azsilver ; 555 
 939 ; Медаль 740 лет Могилеву. D-56мм. В коробке ;  ;  ; Б/м ; AU ; 16 ; aziya11 ; 134 
 940 ; Медаль 60 лет Белорусской ССР. D-55мм ; 1978ММД ;  ; Ж/м ; AU ; 22 ; stilspb ; 663 
 941 ; Медаль 1000 лет Брянск. D-50мм ;  ;  ; Ж/м ; F-VF ; 29 ; Варвар ; 284 
 942 ; Медаль 60 лет Белорусской ССР. D-55мм ; 1978ММД ;  ; Ж/м ; AU ; 29 ; ты кто такой? ; 765 
 943 ; Медаль Ленинградское объединение электронного приборостроения "Светлана". Медальер Бакланов. D-60мм ; ЛМД ;  ; Ж/м ; XF- ; 10 ; ты кто такой? ; 271 
 944 ; Медаль Железные дороги России. D-59мм ;  ;  ; Б/м ; XF+ ; 13 ; ирренн ; 1224 
 945 ; Медаль 60 лет СОВТОРГФЛОТ -МОРФЛОТ. D-60мм ; 1984ЛМД ;  ; Ж/м ; XF- ; 19 ; Bronco ; 567 
 946 ; Медаль 100 лет со дня рождения Якуб Колас. Медальер Летун. D-60мм ; 1982ЛМД ;  ; Ж/м ; VF-XF ; 28 ; ты кто такой? ; 200 
 947 ; Медаль Дом-музей К.Э.Циолковского в Калуге. 50 лет. D-55мм ;  ;  ; Ж/м ; XF+ ; 24 ; aziya11 ; 146 
 948 ; Медаль. Министерство связи СССР. Почтамт при Казанском вокзале. Медальер А.А.Новичков. D-50мм ; 1968ММД ;  ; Ж/м ; AU ; 24 ; 550055 ; 2598 
 949 ; Медаль VII международный конгресс по поверхностно-активным веществам. Медальер В.И.Решетцов. D-56мм ; 1976ММД ;  ; Ж/м ; AU ; 18 ; Karajan ; 997 
 950 ; Медаль 375 лет со дня рождения Джона Мильтона. Медальер Романовская. D-60мм ; 1984ЛМД ;  ; Ж/м ; AU ; 24 ; kotyamoi ; 561 
 951 ; Медаль 50 лет Беломорско-Балтийскому каналу. Медальер И.С.Комшилов. D-60мм ; 1985ЛМД ;  ; Ж/м ; AU ; 32 ; ZOLTAN333 ; 306 
 952 ; Медаль. 250 лет со дня рождения Ф.С.Рокотова. Медальер А.А.Леонова. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 13 ; аура ; 357 
 953 ; Медаль Якоб Рейхель. D-60мм ; СПМД ;  ; Ж/м ; AU ; 68 ; ___AleX___ ; 1593 
 954 ; Медаль В память 1000-летия крещения Руси. D-70мм ;  ;  ; Ж/м ; XF ; 27 ; alex280183 ; 1020 
 955 ; Медаль Н.В.Крыленко. Медальер И.Козловский. D-60мм ; 1989ЛМД ;  ; Ж/м ; XF ; 15 ; azsilver ; 255 
 956 ; Медаль. Первый человек на Луне Н.Армстронг. D-50мм ; ММД ;  ; Ж/м ; XF+ ; 15 ; alex280183 ; 236 
 857 ; Монета Рим ;  ;  ; Cu ; F+ ; 17 ; cunde42 ; 269 
 858 ; Монета Рим ;  ;  ; Cu ; F-VF ; 10 ; Mihai6 ; 233 
 859 ; Антониниан. Рим ;  ;  ; Cu ; F-VF ; 44 ; d-master ; 310 
 860 ; Монета Рим ;  ;  ; Cu ; F ; 60 ; AndyF ; 379 
 861 ; Монета Рим ;  ;  ; Cu ; F ; 42 ; Папа с рацией ; 397 
 862 ; Монета античная. М-18,6г ;  ;  ; Cu ; F+ ; 67 ; drmpavlov ; 2000 
 863 ; Монета античная. М-23,52г ;  ;  ; Cu ; F+ ; 48 ; J.S. ; 1785 
 864 ; Талер. Зальцбург ; 1567 ;  ; Ag ; VF ; 70 ; кварта ; 15609 
 865 ; Талер. Саксония ; 1612 ;  ; Ag ; VF ; 50 ; Хаа ; 10200 
 866 ; Талер.  Брауншвейг-Люнебург-Калле ; 1623 ;  ; Ag ; VF+ ; 68 ; d ; 13823 
 867 ; Талер. Швейцария. Сент-Галлен ; 1624 ;  ; Ag ; VF- ; 40 ; J.S. ; 8083 
 868 ; 2/3 талера. Священная Римская Империя ; 1687 ;  ; Ag ; VF ; 72 ; Арсенал ; 7079 
 869 ; 15 крейцеров. Австрия ; 1664 ;  ; Ag ; XF ; 56 ; prince1959 ; 3060 
 870 ; 30 грошей. Польша ; 1665 ;  ; Ag ; F ; 57 ; Папа с рацией ; 567 
 871 ; 12 крейцеров. Страссбург ; конец 16 века ;  ; Ag ; VF-XF ; 72 ; Зорро ; 4900 
 872 ; 6 грошей. Польша ; 1627 ;  ; Ag ; F+ ; 19 ; Папа с рацией ; 797 
 873 ; 18 грошей. Пруссия ; 1684 ;  ; Ag ; F-VF ; 45 ; rash61 ; 1801 
 874 ; 1/8 талера. Саксония. ; 1557 ;  ; Ag ; F+ ; 46 ; Хаа ; 2561 
 875 ; 3 гроша. Польша ; 1592 ;  ; Ag ; VF-XF ; 17 ; J.S. ; 1115 
 876 ; 4 мариенгроша. Брауншвейг-Люнебург-Каленберг ; 1681 ;  ; Ag ; VF+ ; 36 ; zoom30 ; 1836 
 877 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-0,85гр ;  ;  ; Ag ; F-VF ; 48 ; D-503 ; 862 
 878 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-0,6гр ;  ;  ; Ag ; F+ ; 23 ; skrepka ; 476 
 879 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-0,85гр ;  ;  ; Ag ; F ; 53 ; D-503 ; 828 
 880 ; Полугрош. ВКЛ. Сигизмунд II Август ; 1556 ;  ; Ag ; XF- ; 57 ; ves17 ; 1001 
 881 ; Полугрош. ВКЛ. Сигизмунд II Август ; 1559 ;  ; Ag ; XF- ; 28 ; direktor18 ; 579 
 882 ; 3 гроша. Польша ; 1592 ;  ; Ag ; VF+ ; 33 ; Ray Luka ; 1704 
 883 ; Полторак. Польша ; 1623 ;  ; Ag ; F-VF ; 12 ; shaxter2015 ; 155 
 884 ; 1 мариенгрош. Брауншвейг-Люнебург-Каленберг ; 1683 ;  ; Ag ; XF ; 47 ; Dahan ; 3306 
 885 ; 2 мариенгроша. Брауншвейг-Вольфенбюттель ; 1625 ;  ; Ag ; VF+ ; 47 ; Dahan ; 1818 
 886 ; 3 гроша. Польша ; 1594 ;  ; Ag ; VF+ ; 31 ; Гордиан ; 2608 
 887 ; 2 мариенгроша.  Брауншвейг-Вольфенбюттель ; 1639 ;  ; Ag ; VF ; 25 ; Dahan ; 1497 
 888 ; 3 крейцера. Австрия ; 1676 ;  ; Ag ; XF- ; 70 ; Папа с рацией ; 997 
 889 ; 3 крейцера. Тироль ; 1659 ;  ; Ag ; XF+ ; 36 ; andreyg ; 3538 
 890 ; Полторак. Польша, Сигизмунд III ; 1623 ;  ; Ag ; F+ ; 22 ; shaxter2015 ; 141 
 891 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F+ ; 15 ; FoxSF ; 146 
 892 ; Полторак. Польша, Сигизмунд III ; 1625 ;  ; Ag ; F+ ; 11 ; aziya11 ; 126 
 893 ; Полторак. Польша, Сигизмунд III ; 1626 ;  ; Ag ; F+ ; 5 ; aziya11 ; 136 
 894 ; Пражский грош. Вацлав II ;  ;  ; Ag ; F ; 37 ; vb96 ; 689 
