 3214 ; Бона иностранная ;  ;  ;  ;  ; 52 ; derk02 ; 104 
 432 ; 2 копейки ; 1824 ; ЕМ ПГ ; Cu ; VF-XF ; 15 ; кабан ; 969 
 433 ; 2 копейки ; 1832 ; СМ ; Cu ; VF- ; 58 ; Григорий ; 164 
 434 ; 2 копейки ; 1837 ; ЕМ НА ; Cu ; F+ ; 22 ; Григорий ; 189 
 435 ; 2 копейки ; 1838 ; ЕМ НА ; Cu ; F-VF ; 40 ; AIK60 ; 240 
 436 ; 2 копейки ; 1838 ; СМ ; Cu ; F-VF ; 24 ; Григорий ; 160 
 437 ; 2 копейки (Ильин-1р) ; 1839 ; СМ ; Cu ; VF- ; 61 ; Захар ; 357 
 438 ; 2 копейки ; 1840 ; ЕМ ; Cu ; VF- ; 21 ; AIK60 ; 170 
 439 ; 2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 15 ; росвет ; 35 
 440 ; 2 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 59 ; shknikolay ; 725 
 441 ; 2 копейки ; 1842 ; ЕМ ; Cu ; F-VF ; 34 ; alno51 ; 184 
 442 ; 2 копейки ; 1843 ; СМ ; Cu ; F-VF ; 32 ; кабан ; 1020 
 443 ; 2 копейки ; 1844 ; СМ ; Cu ; F-VF ; 56 ; кабан ; 1026 
 444 ; 2 копейки ; 1858 ; ЕМ ; Cu ; F-VF ; 76 ; pp.pol ; 1496 
 445 ; 2 копейки ; 1870 ; ЕМ ; Cu ; VF- ; 8 ; alno51 ; 203 
 446 ; 2 копейки ; 1871 ; ЕМ ; Cu ; VF ; 9 ; pp.pol ; 367 
 447 ; 2 копейки ; 1879 ; СПБ ; Cu ; F-VF ; 2 ; alex995 ; 21 
 448 ; 2 копейки ; 1883 ; СПБ ; Cu ; VF- ; 63 ; pmaster ; 126 
 449 ; 2 копейки ; 1890-е гг ;  ; Cu ; VG ; 3 ; Григорий ; 3 
 450 ; 2 копейки ; 1895 ; СПБ ; Cu ; F+ ; 13 ; Dom Perignon ; 13 
 451 ; 2 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 59 ; дока ; 170 
 452 ; 2 копейки ; 1899 ; СПБ ; Cu ; VF- ; 25 ; дока ; 55 
 453 ; 2 копейки ; 1901 ; СПБ ; Cu ; F-VF ; 20 ; kotok ; 18 
 454 ; 2 копейки ; 1903 ; СПБ ; Cu ; VF- ; 10 ; habenti ; 31 
 355 ; 2 копейки ; 1765 ; СПМ ; Cu ; VF ; 30 ; кабан ; 446 
 356 ; 2 копейки ; 1765 ; ЕМ ; Cu ; F+ ; 20 ; кабан ; 184 
 357 ; 2 копейки ; 1766 ; ММ ; Cu ; VF+ ; 48 ; кабан ; 486 
 358 ; 2 копейки ; 1768 ; ЕМ ; Cu ; F-VF ; 27 ; кабан ; 296 
 359 ; 2 копейки ; 1772 ; ЕМ ; Cu ; VF ; 33 ; кабан ; 306 
 360 ; 2 копейки ; 1773 ; ЕМ ; Cu ; VF+ ; 65 ; кабан ; 1403 
 361 ; 2 копейки ; 1773 ; ЕМ ; Cu ; F-VF ; 17 ; кабан ; 235 
 362 ; 2 копейки ; 1773 ; ЕМ ; Cu ; F+ ; 22 ; кабан ; 283 
 363 ; 2 копейки ; 1776 ; ЕМ ; Cu ; VF- ; 24 ; кабан ; 367 
 364 ; 2 копейки ; 1788 ; ММ ; Cu ; VF+ ; 30 ; кабан ; 439 
 365 ; 2 копейки ; 1788 ; ММ ; Cu ; VF- ; 61 ; кабан ; 306 
 366 ; 2 копейки ; 1788 ; ММ ; Cu ; VF ; 23 ; кабан ; 239 
 367 ; 2 копейки ; 1788 ; СПМ ; Cu ; VF ; 19 ; кабан ; 327 
 368 ; 2 копейки ; 1788 ; СПМ ; Cu ; VF- ; 36 ; кабан ; 340 
 369 ; 2 копейки ; 1788 ; СПМ ; Cu ; F+ ; 14 ; кабан ; 171 
 370 ; 2 копейки ; 1788 ; СПМ ; Cu ; F-VF ; 30 ; vitas123 ; 940 
 371 ; 2 копейки ; 1788 ; ММ ; Cu ; VF- ; 22 ; кабан ; 328 
 372 ; 2 копейки ; 1788 ; СПМ ; Cu ; VF ; 35 ; xabib ; 579 
 373 ; 2 копейки ; 1789 ; ЕМ ; Cu ; F-VF ; 37 ; кабан ; 355 
 374 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF+ ; 56 ; Drill ; 533 
 375 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 20 ; ewa42 ; 221 
 376 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 57 ; ewa42 ; 147 
 377 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 13 ; ewa42 ; 119 
 378 ; 2 копейки ; 1797 ; АМ ; Cu ; VF- ; 46 ; Захар ; 317 
 379 ; 2 копейки ; 1797 ; АМ ; Cu ; F-VF ; 26 ; smirnovao ; 126 
 380 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 29 ; ewa42 ; 181 
 381 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF ; 20 ; volod ; 181 
 382 ; 2 копейки ; 1797 ; КМ ; Cu ; F+ ; 29 ; ewa42 ; 317 
 383 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 11 ; кабан ; 147 
 384 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 13 ; ewa42 ; 73 
 385 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F+ ; 12 ; ewa42 ; 43 
 386 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 16 ; ewa42 ; 200 
 387 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 11 ; ewa42 ; 204 
 388 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 11 ; ewa42 ; 43 
 389 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF-XF ; 61 ; habenti ; 317 
 390 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF- ; 14 ; ewa42 ; 153 
 391 ; 2 копейки ; 1799 ; КМ ; Cu ; VF+ ; 49 ; piter_k ; 1041 
 392 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF ; 9 ; ewa42 ; 204 
 393 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 11 ; ewa42 ; 169 
 394 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 20 ; Григорий ; 126 
 395 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F+ ; 8 ; ewa42 ; 114 
 396 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF+ ; 43 ; art67 ; 261 
 397 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 10 ; Rober ; 159 
 398 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 17 ; Григорий ; 159 
 399 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF+ ; 22 ; ewa42 ; 161 
 400 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F ; 11 ; Григорий ; 61 
 401 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF+ ; 37 ; habenti ; 159 
 402 ; 2 копейки ; 1801 ; КМ ; Cu ; VF+ ; 30 ; boroda ; 1157 
 403 ; 2 копейки ; 1801 ; КМ ; Cu ; F-VF ; 35 ; 4А ; 312 
 404 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 17 ; leo 2 ; 189 
 305 ; 5 копеек ; 1876 ; ЕМ ; Cu ; F-VF ; 29 ; foma71 ; 654 
 306 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF- ; 28 ; AleksandrV. ; 231 
 307 ; 3 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 16 ; дачник ; 284 
 308 ; 3 копейки ; 1856 ; ЕМ ; Cu ; F+ ; 24 ; альбатрос ; 101 
 309 ; 3 копейки ; 1859 ; ЕМ ; Cu ; VF+ ; 78 ; fikus ; 1655 
 310 ; 3 копейки ; 1874 ; ЕМ ; Cu ; VF-XF ; 50 ; трулебас ; 2040 
 311 ; 3 копейки ; 1901 ; СПБ ; Cu ; F-VF ; 28 ; росвет ; 31 
 312 ; 3 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 24 ; росвет ; 31 
 313 ; 3 копейки ; 1906 ; СПБ ; Cu ; VF ; 11 ; дока ; 305 
 314 ; 3 копейки ; 1908 ; СПБ ; Cu ; VF- ; 9 ; habenti ; 41 
 315 ; 3 копейки ; 1910 ; СПБ ; Cu ; XF+ ; 59 ; трулебас ; 1812 
 316 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF- ; 17 ; pp.pol ; 37 
 317 ; 3 копейки ; 1912 ; СПБ ; Cu ; F-VF ; 3 ; дачник ; 9 
 318 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 29 ; art67 ; 60 
 319 ; 3 копейки ; 1915 ;  ; Cu ; VF+ ; 49 ; Saneck ; 62 
 320 ; 3 копейки ; 1915 ;  ; Cu ; F-VF ; 17 ; pp.pol ; 35 
 321 ; 2 копейки ; 1763-1796 ;  ; Cu ; F-VF ; 25 ; boroda ; 2051 
 322 ; 2 копейки ; 1757-1761 ;  ; Cu ; F ; 35 ; 161rus ; 101 
 323 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 19 ; alno51 ; 68 
 324 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 16 ; Григорий ; 18 
 325 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 11 ; Григорий ; 13 
 326 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 5 ; Григорий ; 21 
 327 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 11 ; Григорий ; 13 
 328 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 13 ; Григорий ; 22 
 329 ; 2 копейки ; 1758 ;  ; Cu ; VF ; 45 ; hill1972 ; 225 
 330 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 27 ; sa7ha ; 99 
 331 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 11 ; Григорий ; 13 
 332 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; VF- ; 63 ; tigris ; 357 
 333 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 12 ; Григорий ; 64 
 334 ; 2 копейки ; 1758 ;  ; Cu ; F+ ; 5 ; Григорий ; 13 
 335 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; F-VF ; 18 ; 161rus ; 155 
 336 ; 2 копейки ; 1759 ;  ; Cu ; VF- ; 60 ; vitas123 ; 912 
 337 ; 2 копейки ; 1759 ;  ; Cu ; VF- ; 84 ; legprom ; 337 
 338 ; 2 копейки ; 1761 ;  ; Cu ; VF+ ; 58 ; 0030 ; 395 
 339 ; 2 копейки ; 1761 ;  ; Cu ; VF- ; 16 ; Poiuyt ; 46 
 340 ; 2 копейки ; 1762 ; Номинал под гербом ; Cu ; F ; 30 ; garsn ; 204 
 341 ; 2 копейки ; 1763 ; ММ ; Cu ; VF ; 23 ; кабан ; 301 
 342 ; 2 копейки ; 1763 ; ММ ; Cu ; VF+ ; 32 ; кабан ; 442 
 343 ; 2 копейки ; 1763 ; ММ ; Cu ; VF ; 33 ; кабан ; 233 
 344 ; 2 копейки ; 1763 ; СПМ ; Cu ; VF ; 51 ; vitas123 ; 466 
 345 ; 2 копейки ; 1763 ; СПМ ; Cu ; VF ; 25 ; кабан ; 337 
 346 ; 2 копейки ; 1763 ; СПМ ; Cu ; VF ; 65 ; кабан ; 438 
 347 ; 2 копейки ; 1763 ; СПМ ; Cu ; F-VF ; 19 ; кабан ; 111 
 348 ; 2 копейки ; 1763 ; СПМ ; Cu ; VF ; 50 ; кабан ; 364 
 349 ; 2 копейки ; 1763 ; СПМ ; Cu ; F-VF ; 37 ; кабан ; 239 
 350 ; 2 копейки ; 1763-1796 ;  ; Cu ; VF- ; 18 ; кабан ; 175 
 351 ; 2 копейки ; 1763-1796 ;  ; Cu ; VF ; 8 ; кабан ; 97 
 352 ; 2 копейки ; 1763-1796 ;  ; Cu ; VF ; 50 ; кабан ; 224 
 353 ; 2 копейки ; 1764 ; ММ ; Cu ; VF ; 76 ; кабан ; 806 
 354 ; 2 копейки ; 1764 ; ЕМ ; Cu ; F+ ; 26 ; кабан ; 266 
 255 ; 5 копеек ; 1784 ; ЕМ ; Cu ; VF- ; 23 ; Mike! ; 135 
 256 ; 5 копеек ; 1784 ; КМ ; Cu ; VF- ; 28 ; xabib ; 1275 
 257 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F+ ; 12 ; Mike! ; 135 
 258 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 14 ; Mike! ; 170 
 259 ; 5 копеек ; 1786 ; ЕМ ; Cu ; VF+ ; 23 ; Mike! ; 179 
 260 ; 5 копеек ; 1786 ; КМ ; Cu ; F-VF ; 30 ; xabib ; 1071 
 261 ; 5 копеек ; 1786 ; ЕМ ; Cu ; VF ; 21 ; Григорий ; 177 
 262 ; 5 копеек ; 1787 ; ЕМ ; Cu ; VF- ; 26 ; pmaster ; 204 
 263 ; 5 копеек (Петров-3р, Ильин-5р) ; 1788 ; ЕМ ; Cu ; F+ ; 116 ; fanil ; 10361 
 264 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 17 ; volod ; 184 
 265 ; 5 копеек ; 1788 ; СПМ ; Cu ; VF+ ; 76 ; кабан ; 1337 
 266 ; 5 копеек ; 1788 ; ММ ; Cu ; VF ; 33 ; Alexdav ; 1061 
 267 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF-XF ; 43 ; vrs ; 320 
 268 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF ; 35 ; Rjn ; 171 
 269 ; 5 копеек ; 1788 ; ММ ; Cu ; F ; 42 ; Rjn ; 209 
 270 ; 5 копеек ; 1789 ; АМ ; Cu ; F+ ; 27 ; Григорий ; 129 
 271 ; 5 копеек ; 1789 ; ЕМ ; Cu ; F+ ; 27 ; Григорий ; 98 
 272 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF-XF ; 34 ; vrs ; 365 
 273 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF+ ; 17 ; exploited ; 254 
 274 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF+ ; 37 ; pp.pol ; 234 
 275 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF-XF ; 15 ; vrs ; 319 
 276 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF+ ; 11 ; exploited ; 255 
 277 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF-XF ; 59 ; vrs ; 441 
 278 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF ; 19 ; Григорий ; 202 
 279 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF- ; 37 ; leo 2 ; 210 
 280 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF+ ; 35 ; Антон-15 ; 378 
 281 ; 5 копеек ; 1793 ; ЕМ ; Cu ; F-VF ; 43 ; ewa42 ; 206 
 282 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF+ ; 91 ; ANK ; 2422 
 283 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF- ; 24 ; boroda ; 1561 
 284 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF ; 45 ; olo3olo3 ; 1712 
 285 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF-XF ; 29 ; o.k. ; 369 
 286 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF-XF ; 62 ; exploited ; 567 
 287 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF ; 33 ; o.k. ; 257 
 288 ; 5 копеек ; 1796 ; ЕМ ; Cu ; VF- ; 20 ; Rjn ; 265 
 289 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF ; 60 ; АНД ; 1542 
 290 ; 5 копеек ; 1803 ; ЕМ ; Cu ; XF ; 79 ; Антон-15 ; 4835 
 291 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F-VF ; 42 ; hill1972 ; 826 
 292 ; 5 копеек ; 1810 ; ЕМ ; Cu ; VF ; 19 ; кабан ; 4641 
 293 ; 5 копеек (Петров-2р) ; 1831 ; ЕМ ; Cu ; F-VF ; 14 ; ФВС ; 2558 
 294 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; F-VF ; 23 ; alex888 ; 267 
 295 ; 5 копеек ; 1833 ; СМ ; Cu ; VF- ; 43 ; overshtag ; 603 
 296 ; 5 копеек (Ильин-1р) ; 1835 ; СМ ; Cu ; VF ; 66 ; foma71 ; 1587 
 297 ; 5 копеек ; 1836 ; СМ ; Cu ; VF- ; 78 ; Майкл ; 1486 
 298 ; 5 копеек ; 1837 ; ЕМ КТ ; Cu ; VF+ ; 54 ; ghjk ; 900 
 299 ; 5 копеек ; 1858 ; ЕМ ; Cu ; VF+ ; 37 ; shknikolay ; 705 
 300 ; 5 копеек ; 1861 ; ЕМ ; Cu ; F+ ; 35 ; 1234567 ; 306 
 301 ; 5 копеек ; 1866 ; ЕМ ; Cu ; VF+ ; 57 ; QSCV ; 858 
 302 ; 5 копеек ; 1870 ; ЕМ ; Cu ; VF+ ; 38 ; D-monet ; 999 
 303 ; 5 копеек ; 1872 ; ЕМ ; Cu ; VF ; 36 ; vitapool ; 203 
 304 ; 5 копеек ; 1874 ; ЕМ ; Cu ; F-VF ; 47 ; volod ; 179 
 205 ; 5 копеек ; 1758 ;  ; Cu ; F-VF ; 21 ; Григорий ; 102 
 206 ; 5 копеек ; 1759 ;  ; Cu ; VF ; 16 ; o.k. ; 216 
 207 ; 5 копеек ; 1759 ;  ; Cu ; F-VF ; 13 ; Григорий ; 143 
 208 ; 5 копеек ; 1760 ;  ; Cu ; VF ; 34 ; 0030 ; 793 
 209 ; 5 копеек ; 1760 ;  ; Cu ; VF- ; 16 ; legprom ; 181 
 210 ; 5 копеек ; 1761 ;  ; Cu ; VF ; 47 ; legprom ; 714 
 211 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 18 ; Mike! ; 183 
 212 ; 5 копеек ; 1763 ; ММ ; Cu ; VF ; 34 ; legprom ; 918 
 213 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 18 ; volod ; 261 
 214 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F+ ; 30 ; 161rus ; 352 
 215 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF- ; 30 ; Mike! ; 147 
 216 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF ; 15 ; o.k. ; 202 
 217 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 7 ; Mike! ; 102 
 218 ; 5 копеек ; 1765 ; ЕМ ; Cu ; VF ; 28 ; o.k. ; 199 
 219 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 22 ; Mike! ; 146 
 220 ; 5 копеек ; 1766 ; СПМ ; Cu ; VF+ ; 49 ; Sky2 ; 1002 
 221 ; 5 копеек ; 1766 ; ЕМ ; Cu ; VF- ; 22 ; Poiuyt ; 142 
 222 ; 5 копеек ; 1766 ; СПМ ; Cu ; F-VF ; 12 ; самбор ; 327 
 223 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF- ; 22 ; dnk8 ; 139 
 224 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF+ ; 29 ; АНД ; 340 
 225 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 13 ; dnk8 ; 105 
 226 ; 5 копеек ; 1769 ; ЕМ ; Cu ; F ; 16 ; dnk8 ; 118 
 227 ; 5 копеек ; 1769 ; КМ "Сибирь" ; Cu ; VF- ; 9 ; кабан ; 4080 
 228 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF+ ; 27 ; Sky2 ; 279 
 229 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F ; 40 ; Mike! ; 90 
 230 ; 5 копеек. М-39,95г ; 1771 ; ЕМ ; Cu ; VF+ ; 33 ; overshtag ; 313 
 231 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF- ; 19 ; dnk8 ; 117 
 232 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF+ ; 26 ; Sky2 ; 201 
 233 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF ; 48 ; Mike! ; 147 
 234 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF+ ; 22 ; Sky2 ; 279 
 235 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF ; 20 ; Poiuyt ; 147 
 236 ; 5 копеек ; 1775 ; ЕМ ; Cu ; VF- ; 14 ; Rjn ; 147 
 237 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF+ ; 24 ; exploited ; 306 
 238 ; 5 копеек ; 1776 ; ЕМ ; Cu ; F+ ; 23 ; Mike! ; 136 
 239 ; 5 копеек ; 1777 ; ЕМ ; Cu ; VF ; 25 ; Rjn ; 150 
 240 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 24 ; Sky2 ; 258 
 241 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF-XF ; 18 ; o.k. ; 252 
 242 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF ; 8 ; ribak ; 150 
 243 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF-XF ; 22 ; cash ; 255 
 244 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF- ; 30 ; Rjn ; 159 
 245 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF+ ; 23 ; volod ; 255 
 246 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF- ; 22 ; Rjn ; 138 
 247 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF ; 25 ; Mike! ; 181 
 248 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 15 ; Mike! ; 167 
 249 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 16 ; Rjn ; 184 
 250 ; 5 копеек. Брак гурчения ; 1781 ; ЕМ ; Cu ; VF+ ; 43 ; overshtag ; 536 
 251 ; 5 копеек ; 1781 ; ЕМ ; Cu ; F-VF ; 25 ; Григорий ; 130 
 252 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF+ ; 31 ; exploited ; 292 
 253 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF- ; 13 ; кабан ; 90 
 254 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF ; 17 ; Rjn ; 171 
 155 ; 5 копеек ; 1830 ; СПБ НГ ; Ag ; VF+ ; 46 ; vitas123 ; 1602 
 156 ; 5 копеек ; 1835 ; СПБ НГ ; Ag ; VF+ ; 49 ; gelo ; 931 
 157 ; 5 копеек ; 1845 ; СПБ КБ ; Ag ; VF+ ; 78 ; самбор ; 779 
 158 ; 5 копеек ; 1856 ; СПБ ФБ ; Ag ; XF ; 41 ; pp.pol ; 1398 
 159 ; 5 копеек ; 1861 ; СПБ ФБ ; Ag ; XF ; 49 ; gelo ; 1952 
 160 ; 5 копеек ; 1871 ; СПБ HI ; Ag ; F-VF ; 52 ; 161rus ; 462 
 161 ; 5 копеек ; 1877 ; СПБ HI ; Ag ; VF+ ; 123 ; Олег33 ; 1652 
 162 ; 5 копеек ; 1882 ; СПБ НФ ; Ag ; VF+ ; 41 ; самбор ; 357 
 163 ; 5 копеек ; 1884 ; СПБ АГ ; Ag ; AU ; 33 ; karuzo ; 1517 
 164 ; 5 копеек ; 1890 ; СПБ АГ ; Ag ; AU ; 15 ; й12 ; 628 
 165 ; 5 копеек ; 1891 ; СПБ АГ ; Ag ; VF- ; 43 ; dimon46 ; 201 
 166 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; VF- ; 17 ; smirnovao ; 96 
 167 ; 5 копеек ; 1893 ; СПБ АГ ; Ag ; AU ; 27 ; dsidorov ; 1269 
 168 ; 5 копеек ; 1897 ; СПБ АГ ; Ag ; VF-XF ; 47 ; pp.pol ; 242 
 169 ; 5 копеек ; 1900 ; СПБ ФЗ ; Ag ; VF+ ; 16 ; pp.pol ; 230 
 170 ; 5 копеек ; 1901 ; СПБ ФЗ ; Ag ; XF+ ; 8 ; alno51 ; 235 
 171 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF+ ; 38 ; o.k. ; 184 
 172 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; XF- ; 49 ; Gorin ; 498 
 173 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; XF ; 41 ; pp.pol ; 251 
 174 ; 5 копеек ; 1910 ; СПБ ЭБ ; Ag ; VF+ ; 19 ; dimon46 ; 185 
 175 ; 5 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 19 ; karuzo ; 512 
 176 ; 5 копеек ; 1914 ; СПБ ВС ; Ag ; XF+ ; 41 ; goland ; 405 
 177 ; 5 копеек ; 1915 ; ВС ; Ag ; AU ; 26 ; dsidorov ; 710 
 178 ; 2 злотых ; 1818 ; IB Польша ; Ag ; VF- ; 44 ; KVit68 ; 1653 
 179 ; 10 грошей ; 1835 ; MW Рус.-Пол. ; Ag ; F+ ; 25 ; leo 2 ; 617 
 180 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; VF- ; 45 ; alno51 ; 167 
 181 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; F ; 29 ; alex995 ; 47 
 182 ; 5 грошей ; 1816 ; IB Польша ; Ag ; F+ ; 55 ; alno51 ; 202 
 183 ; 5 грошей ; 1819 ; IB Польша ; Ag ; F ; 27 ; lvl555 ; 43 
 184 ; 5 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; VF- ; 47 ; sher60 ; 304 
 185 ; 1 марка ; 1890 ; L Финляндия ; Ag ; VF+ ; 22 ; МАВ21 ; 408 
 186 ; 50 пенни ; 1890 ; L Финляндия ; Ag ; VF+ ; 24 ; alno51 ; 223 
 187 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; XF ; 37 ; M1 ; 376 
 188 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; XF+ ; 23 ; lori ; 351 
 189 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 24 ; ruslan68 ; 327 
 190 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 17 ; ruslan68 ; 273 
 191 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; VF+ ; 12 ; alno51 ; 77 
 192 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; VF-XF ; 46 ; alno51 ; 206 
 193 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 48 ; ruslan68 ; 185 
 194 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 11 ; zim ; 151 
 195 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 15 ; alno51 ; 122 
 196 ; 10 копеек ; 1762 ;  ; Cu ; VF- ; 83 ; ФВС ; 17125 
 197 ; 10 копеек ; 1773 ; КМ "Сибирь" ; Cu ; F-VF ; 66 ; Lotus 99 ; 3162 
 198 ; 10 копеек ; 1831 ; ЕМ ФХ ; Cu ; F ; 21 ; 1234567 ; 174 
 199 ; 10 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF ; 25 ; кабан ; 1125 
 200 ; 10 копеек ; 1834 ; ЕМ ФХ ; Cu ; VF+ ; 32 ; AleksandrV. ; 2999 
 201 ; 10 копеек ; 1837 ; ЕМ ФХ ; Cu ; VF- ; 47 ; fanil ; 4590 
