 5868 ; Бона иностранная ;  ;  ;  ;  ; 33 ; VOLKODAVS5 ; 147 
 499 ; 1 копейка. "Оккупация" ; 1916A ;  ; Fe ; F-VF ; 15 ; Ermak ; 308 
 500 ; 1 копейка "Оккупация" ; 1916А ;  ; Fe ; VF+ ; 75 ; Esaul M ; 701 
 501 ; 2 пара-3 копейки ; 1772 ; Валахия ; Cu ; G ; 67 ; WOLSCHARA ; 637 
 502 ; Пара-3 деньги ; 1772 ; Валахия ; Cu ; F+ ; 46 ; dmivanych ; 6122 
 503 ; 10 пенни ; 1865 ; Финляндия ; Cu ; VF+ ; 27 ; хуч ; 1200 
 504 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF+ ; 42 ; Sky2 ; 1632 
 505 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF ; 14 ; avc ; 357 
 506 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 10 ; zemlyk2014 ; 137 
 407 ; 2 копейки ; 1839 ; ЕМ НА ; Cu ; F-VF ; 28 ; max96 ; 2040 
 408 ; 2 копейки ; 1839 ; СМ ; Cu ; VG ; 50 ; Postevoy78 ; 432 
 409 ; 2 копейки ; 1840 ; СПМ ; Cu ; F-VF ; 14 ; Basilio ; 225 
 410 ; 2 копейки ; 1842 ; СПМ ; Cu ; F-VF ; 26 ; ssss ; 225 
 411 ; 2 копейки ; 1860 ; ЕМ ; Cu ; VF ; 22 ; shknikolay ; 561 
 412 ; 2 копейки ; 1894 ; СПБ ; Cu ; F-VF ; 13 ; ssss ; 245 
 413 ; 2 копейки ; 1904 ; СПБ ; Cu ; F-VF ; 18 ; Dont ; 53 
 414 ; 2 копейки ; 1905 ; СПБ ; Cu ; F-VF ; 22 ; mart_si ; 79 
 415 ; 2 копейки ; 1907 ; СПБ ; Cu ; F-VF ; 35 ; Malosar ; 116 
 416 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF- ; 10 ; kalash79 ; 123 
 417 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF- ; 13 ; Mac. ; 79 
 418 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF ; 13 ; 5470 ; 153 
 419 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF ; 5 ; Baisel ; 90 
 420 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 47 ; черный ; 234 
 421 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 20 ; astronotus ; 224 
 422 ; 2 копейки ; 1916 ;  ; Cu ; XF ; 20 ; Новик ; 207 
 423 ; Копейка ; 1708 ; МД ; Cu ; F-VF ; 16 ; indexio ; 1326 
 424 ; Копейка ; 1710 ; БК ; Cu ; VG ; 24 ; dimas ; 3627 
 425 ; Копейка ; 1769 ; КМ "Сибирь" ; Cu ; VG ; 13 ; bva150979 ; 306 
 426 ; Копейка  ; 1790 ; ЕМ ; Cu ; F-VF ; 24 ; acad ; 804 
 427 ; Копейка ; 1801 ; ЕМ ; Cu ; F ; 9 ; rjrit ; 113 
 428 ; Копейка ; 1811 ; СПБ МК ; Cu ; F-VF ; 45 ; Xxzx ; 2550 
 429 ; Копейка ; 1819 ; ЕМ НМ ; Cu ; F-VF ; 34 ; Baisel ; 254 
 430 ; Копейка ; 1831 ; СМ ; Cu ; VF ; 25 ; кабан ; 1938 
 431 ; Копейка ; 1879 ; СПБ ; Cu ; F-VF ; 17 ; vark ; 376 
 432 ; Копейка ; 1895 ; СПБ ; Cu ; F+ ; 12 ; Malosar ; 110 
 433 ; Копейка ; 1896 ; СПБ ; Cu ; F+ ; 16 ; Baikal ; 90 
 434 ; Копейка ; 1899 ; СПБ ; Cu ; F-VF ; 25 ; 21011984andrei ; 77 
 435 ; Копейка ; 1903 ; СПБ ; Cu ; VF- ; 8 ; zemlyk2014 ; 51 
 436 ; Копейка ; 1908 ; СПБ ; Cu ; VF- ; 22 ; 5470 ; 80 
 437 ; Копейка ; 1910 ; СПБ ; Cu ; VF- ; 20 ; zemlyk2014 ; 57 
 438 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 27 ; 5470 ; 79 
 439 ; Копейка ; 1911 ; СПБ ; Cu ; VF- ; 16 ; 21011984andrei ; 53 
 440 ; Копейка ; 1912 ; СПБ ; Cu ; VF ; 7 ; 5470 ; 102 
 441 ; Копейка ; 1913 ; СПБ ; Cu ; XF+ ; 24 ; черный ; 400 
 442 ; Копейка ; 1913 ; СПБ ; Cu ; VF ; 11 ; Dont ; 77 
 443 ; Копейка ; 1913 ; СПБ ; Cu ; VF+ ; 8 ; Dont ; 60 
 444 ; Копейка ; 1913 ; СПБ ; Cu ; VF ; 16 ; 5470 ; 79 
 445 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 13 ; черный ; 129 
 446 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 12 ; Uri ; 102 
 447 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 11 ; Dont ; 77 
 448 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 7 ; zemlyk2014 ; 41 
 449 ; Копейка ; 1914 ; СПБ ; Cu ; VF ; 6 ; Mac. ; 68 
 450 ; Копейка ; 1915 ;  ; Cu ; AU ; 24 ; черный ; 308 
 451 ; Копейка ; 1915 ;  ; Cu ; XF- ; 12 ; astronotus ; 102 
 452 ; Копейка ; 1915 ;  ; Cu ; XF ; 34 ; Дмитрий475 ; 102 
 453 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 9 ; 5470 ; 102 
 454 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 8 ; 5470 ; 114 
 455 ; Копейка ; 1916 ;  ; Cu ; XF- ; 26 ; черный ; 204 
 456 ; Денга ; 1731 ;  ; Cu ; VF- ; 55 ; кабан ; 1326 
 357 ; 2 копейки ; 1763 ; ММ ; Cu ; F-VF ; 33 ; 19 ; 400 
 358 ; 2 копейки ; 1764 ; ММ ; Cu ; F-VF ; 25 ; indexio ; 782 
 359 ; 2 копейки ; 1766 ; СПМ ; Cu ; F+ ; 25 ; indexio ; 668 
 360 ; 2 копейки ; 1771 ; ЕМ ; Cu ; F-VF ; 40 ; кабан ; 774 
 361 ; 2 копейки ; 1772 ; ЕМ ; Cu ; VF- ; 36 ; кабан ; 1020 
 362 ; 2 копейки ; 1773 ; ЕМ ; Cu ; VG ; 19 ; кабан ; 668 
 363 ; 2 копейки ; 1774 ; ЕМ ; Cu ; F ; 26 ; кабан ; 1134 
 364 ; 2 копейки ; 1775 ; ЕМ ; Cu ; F+ ; 18 ; кабан ; 867 
 365 ; 2 копейки ; 1776 ; ЕМ ; Cu ; F+ ; 33 ; кабан ; 986 
 366 ; 2 копейки ; 1777 ; ЕМ ; Cu ; F+ ; 26 ; кабан ; 370 
 367 ; 2 копейки ; 1778 ; ЕМ ; Cu ; F- ; 20 ; кабан ; 309 
 368 ; 2 копейки ; 1788 ; ММ ; Cu ; F+ ; 6 ; 19 ; 189 
 369 ; 2 копейки ; 1790 ; ЕМ ; Cu ; F-VF ; 22 ; кабан ; 1019 
 370 ; 2 копейки ; 1796 ; ЕМ ; Cu ; F ; 52 ; нумизмат ; 1683 
 371 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF+ ; 9 ; dima001 ; 887 
 372 ; 2 копейки ; 1797 ; АМ ; Cu ; VG ; 21 ; Dave ; 147 
 373 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF ; 12 ; ВЯЗЪ ; 179 
 374 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 10 ; warey ; 216 
 375 ; 2 копейки ; 1798 ;  ; Cu ; F+ ; 16 ; byrozka ; 102 
 376 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F+ ; 13 ; PsixXx ; 164 
 377 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 22 ; dima001 ; 272 
 378 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF ; 19 ; Гриша ; 306 
 379 ; 2 копейки ; 1800 ; КМ ; Cu ; VF+ ; 13 ; warey ; 567 
 380 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 19 ; Дмитрий475 ; 300 
 381 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 13 ; byrozka ; 215 
 382 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 16 ; Andrei2007 ; 204 
 383 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 12 ; Andrei2007 ; 174 
 384 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 9 ; Andrei2007 ; 130 
 385 ; 2 копейки ; 1802 ; ЕМ ; Cu ; F-VF ; 22 ; tss ; 2652 
 386 ; 2 копейки ; 181? ;  ; Cu ; F+ ; 20 ; blagoslav ; 51 
 387 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 20 ; кыбыла ; 216 
 388 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F-VF ; 9 ; ottO ; 502 
 389 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF+ ; 16 ; АИ-63 ; 765 
 390 ; 2 копейки ; 1810 ; КМ ; Cu ; F-VF ; 17 ; MMM371 ; 306 
 391 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF ; 16 ; MMM371 ; 101 
 392 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF ; 17 ; asvale ; 189 
 393 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F+ ; 5 ; gelind ; 92 
 394 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VF ; 7 ; gelind ; 114 
 395 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF ; 13 ; indexio ; 153 
 396 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF- ; 9 ; MMM371 ; 114 
 397 ; 2 копейки ; 1813 ; ИМ ПС ; Cu ; VF-XF ; 37 ; Sky2 ; 1122 
 398 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; VF+ ; 32 ; SSK ; 408 
 399 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF+ ; 25 ; $$$ ; 622 
 400 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF ; 11 ; Tank80 ; 163 
 401 ; 2 копейки ; 1816 ; ЕМ НМ ; Cu ; VF- ; 11 ; rirosrob ; 102 
 402 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; F- ; 10 ; byrozka ; 42 
 403 ; 2 копейки ; 1823 ; ЕМ ФГ ; Cu ; VF- ; 10 ; нумизмат ; 100 
 404 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; VF- ; 19 ; Dave ; 90 
 405 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; VF ; 16 ; Johnny Walker ; 228 
 406 ; 2 копейки ; 1837 ; ЕМ НА ; Cu ; VF- ; 14 ; rendom9 ; 541 
 307 ; 5 копеек ; 1791 ; АМ ; Cu ; F-VF ; 17 ; Доктор Никитин ; 793 
 308 ; 5 копеек ; 1793 ; АМ ; Cu ; VF ; 14 ; sahakala ; 816 
 309 ; 5 копеек ; 1795 ; АМ ; Cu ; VF+ ; 26 ; zemlyk2014 ; 1134 
 310 ; 5 копеек ; 1796 ; АМ ; Cu ; VF ; 18 ; zemlyk2014 ; 1020 
 311 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF+ ; 35 ; Роман062 ; 4552 
 312 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F+ ; 21 ; vatodor ; 1385 
 313 ; 5 копеек (Петров-2р, Ильин-1р) ; 1804 ; КМ ; Cu ; F-VF ; 35 ; а1945 ; 5873 
 314 ; 5 копеек (Петров-3р, Ильин-2р) ; 1807 ; КМ ; Cu ; VF ; 51 ; 1000 ; 5818 
 315 ; 5 копеек (Ильин-1р) ; 1831 ; СМ ; Cu ; F-VF ; 7 ; Xxzx ; 510 
 316 ; 5 копеек ; 1832 ; СМ ; Cu ; VF- ; 27 ; нумизмат ; 1022 
 317 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; F-VF ; 14 ; 550055 ; 388 
 318 ; 5 копеек (Ильин-1р) ; 1834 ; СМ ; Cu ; F-VF ; 21 ; warey ; 340 
 319 ; 5 копеек ; 1860 ; ЕМ ; Cu ; F-VF ; 15 ; psy ; 1134 
 320 ; 5 копеек ; 1866 ; ЕМ ; Cu ; F-VF ; 11 ; dav_79_2010 ; 675 
 321 ; 5 копеек ; 1868 ; СПБ ; Cu ; F-VF ; 54 ; 16840 ; 1530 
 322 ; 5 копеек ; 1868 ; ЕМ ; Cu ; F-VF ; 26 ; kalash79 ; 320 
 323 ; 5 копеек ; 1869 ; ЕМ ; Cu ; VF ; 13 ; черный ; 279 
 324 ; 5 копеек ; 1872 ; ЕМ ; Cu ; VF ; 16 ; черный ; 592 
 325 ; 5 копеек ; 1875 ; ЕМ ; Cu ; VF+ ; 28 ; ЕгорСГор ; 1326 
 326 ; 5 копеек ; 1875 ; ЕМ ; Cu ; F+ ; 29 ; Dont ; 100 
 327 ; 5 копеек ; 1876 ; СПБ ; Cu ; F-VF ; 19 ; warey ; 329 
 328 ; 5 копеек ; 1878 ; СПБ ; Cu ; F-VF ; 21 ; kalash79 ; 312 
 329 ; 5 копеек ; 1879 ; СПБ ; Cu ; F-VF ; 20 ; 1000 ; 918 
 330 ; 5 копеек ; 1880 ; СПБ ; Cu ; VF ; 18 ; Новик ; 429 
 331 ; 3 копейки ; 1868 ; СПБ ; Cu ; F-VF ; 37 ; pvg111 ; 1383 
 332 ; 3 копейки ; 1877 ; СПБ ; Cu ; F+ ; 22 ; Jauho ; 180 
 333 ; 3 копейки ; 1881 ; СПБ ; Cu ; F-VF ; 26 ; RusR ; 362 
 334 ; 3 копейки ; 1899 ; СПБ ; Cu ; F+ ; 38 ; Malosar ; 93 
 335 ; 3 копейки ; 1901 ; СПБ ; Cu ; F+ ; 11 ; mart_si ; 92 
 336 ; 3 копейки ; 1906 ; СПБ ; Cu ; VF-XF ; 68 ; Данила ; 1737 
 337 ; 3 копейки ; 1908 ; СПБ ; Cu ; XF- ; 61 ; мак-сим ; 909 
 338 ; 3 копейки ; 1909 ; СПБ ; Cu ; VF- ; 39 ; mart_si ; 146 
 339 ; 3 копейки ; 1910 ; СПБ ; Cu ; VF ; 56 ; Anatoliy1959 ; 510 
 340 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF-XF ; 50 ; НЗ ; 567 
 341 ; 3 копейки ; 1912 ; СПБ ; Cu ; VF ; 26 ; Baisel ; 105 
 342 ; 3 копейки ; 1912 ; СПБ ; Cu ; F-VF ; 38 ; 21011984andrei ; 113 
 343 ; 3 копейки ; 1915 ;  ; Cu ; XF- ; 39 ; Дмитрий475 ; 161 
 344 ; 3 копейки ; 1915 ;  ; Cu ; VF ; 23 ; MMM371 ; 80 
 345 ; 3 копейки ; 1916 ;  ; Cu ; VF+ ; 7 ; mart_si ; 162 
 346 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF ; 37 ; гоша334 ; 408 
 347 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 34 ; Dave ; 127 
 348 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 14 ; aziya11 ; 123 
 349 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 12 ; aziya11 ; 123 
 350 ; 2 копейки ; 1758 ;  ; Cu ; VF ; 20 ; ИГОРЬ 22 ; 210 
 351 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 37 ; sahakala ; 266 
 352 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 17 ; гоша334 ; 245 
 353 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; F+ ; 27 ; indexio ; 459 
 354 ; 2 копейки ; 1760 ;  ; Cu ; F-VF ; 32 ; 16840 ; 1688 
 355 ; 2 копейки ; 1761 ;  ; Cu ; VF ; 29 ; rendom9 ; 924 
 356 ; 2 копейки ; 1763 ;  ; Cu ; VF ; 59 ; кабан ; 5667 
 257 ; 50 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 24 ; черный ; 371 
 258 ; 50 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 22 ; черный ; 277 
 259 ; 25 пенни ; 1866 ; S Финляндия ; Ag ; VF+ ; 24 ; f435 ; 1300 
 260 ; 25 пенни ; 1873 ; S Финляндия ; Ag ; VF+ ; 9 ; antonman ; 153 
 261 ; 25 пенни ; 1875 ; S Финляндия ; Ag ; F-VF ; 13 ; mishael07 ; 94 
 262 ; 25 пенни ; 1889 ; L Финляндия ; Ag ; VF ; 13 ; СВТ69 ; 230 
 263 ; 25 пенни ; 1890 ; L Финляндия ; Ag ; VF+ ; 3 ; zemlyk2014 ; 102 
 264 ; 25 пенни ; 1890 ; L Финляндия ; Ag ; F-VF ; 5 ; zemlyk2014 ; 89 
 265 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; VF+ ; 7 ; 537 ; 120 
 266 ; 25 пенни ; 1897 ; L Финляндия ; Ag ; VF- ; 5 ; zemlyk2014 ; 102 
 267 ; 25 пенни ; 1899 ; L Финляндия ; Ag ; VF-XF ; 17 ; 537 ; 120 
 268 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; VF-XF ; 15 ; zemlyk2014 ; 114 
 269 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; XF ; 11 ; zemlyk2014 ; 85 
 270 ; 25 пенни ; 1913 ; S Финляндия ; Ag ; AU ; 44 ; Солнышко ; 501 
 271 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 26 ; черный ; 225 
 272 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 19 ; konstk2 ; 306 
 273 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 13 ; черный ; 257 
 274 ; 25 пенни. С коронами ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 23 ; черный ; 310 
 275 ; 25 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 19 ; черный ; 310 
 276 ; 25 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 33 ; черный ; 371 
 277 ; Лот монет России: 1 руб, 50,25 коп (6шт). Отверстия ; 1770-е гг-1896 ;  ; Ag ; G-VG ; 54 ; Силуан ; 2141 
 278 ; Лот монет России: 50,25 коп (6шт). Отверстия ; 1816-1840 ;  ; Ag ; VG-F ; 68 ; Силуан ; 1564 
 279 ; Лот монет России: 15,10 коп, 50,25 пенни (10шт) ; 1897-1917 ;  ; Ag ; VG-AU ; 22 ; Svarog_99 ; 680 
 280 ; Лот монет Росси и России для Финляндии (6шт): 20к,50,25 пенни ; 1909-1917 ;  ; Ag ; AU/VF- ; 19 ; черный ; 539 
 281 ; Лот монет России: 15,10 коп, 25 пенни (9шт) ; 1903-1916 ;  ; Ag ; VF-AU ; 22 ; Григориус ; 1098 
 282 ; Лот монет России: 20,15,10 коп (7шт) ; 1891-1915 ;  ; Ag ; VF/F ; 31 ; Григориус ; 818 
 283 ; Лот монет России: 20,15 коп (2шт). Отверстие ; 1861,1862 ;  ; Ag ; F ; 16 ; aleksandr733 ; 206 
 284 ; Лот монет России: 20,5 коп (3шт) ; 1868-1901 ;  ; Ag ; F-VF ; 26 ; СВТ69 ; 408 
 285 ; Лот монет России (9шт): 15к,10к ; 1898-1916 ;  ; Ag ; VF-XF/VG ; 24 ; Григориус ; 1019 
 286 ; Лот монет России (5шт): 15к,10к,5к ; 1876-1904 ;  ; Ag ; G ; 32 ; aleksandr733 ; 314 
 287 ; Лот монет России (3шт): 15к,10к ; 1909,1912,1915 ;  ; Ag ; VF+ ; 28 ; vladamur ; 325 
 288 ; Лот монет России (4шт): 10 копеек ; 1903-1910 ;  ; Ag ; VF-/VG ; 30 ; tanker1975 ; 418 
 289 ; 10 копеек ; 1838 ; ЕМ НА ; Cu ; F ; 58 ; hohol11 ; 568 
 290 ; 5 копеек ; 1727 ; КД КОПЪAКЬ ; Cu ; F ; 28 ; dav_79_2010 ; 3005 
 291 ; 5 копеек ; 1730 ; МД Хвост широкий ; Cu ; F+ ; 29 ; vitapool ; 1548 
 292 ; 5 копеек ; 1760 ;  ; Cu ; VF- ; 18 ; indexio ; 341 
 293 ; 5 копеек ; 1763 ; ЕМ ; Cu ; VF ; 19 ; MDV ; 461 
 294 ; 5 копеек ; 1764 ; ЕМ ; Cu ; F-VF ; 34 ; dima001 ; 408 
 295 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF+ ; 33 ; aniki-niki ; 595 
 296 ; 5 копеек ; 1770 ; ЕМ ; Cu ; F-VF ; 33 ; asvale ; 254 
 297 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF ; 15 ; dima001 ; 567 
 298 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF-XF ; 21 ; AIK60 ; 510 
 299 ; 5 копеек ; 1782 ; КМ ; Cu ; XF- ; 43 ; Trien ; 1632 
 300 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF ; 19 ; AIK60 ; 394 
 301 ; 5 копеек ; 1786 ; ЕМ ; Cu ; VF ; 12 ; Vitaly26 ; 357 
 302 ; 5 копеек ; 1787 ; ЕМ ; Cu ; VF- ; 29 ; zoom30 ; 403 
 303 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 10 ; черный ; 500 
 304 ; 5 копеек ; 1789 ; АМ ; Cu ; F ; 46 ; Майкл ; 1013 
 305 ; 5 копеек ; 1789 ; КМ ; Cu ; VF+ ; 22 ; Dcthutq ; 2945 
 306 ; 5 копеек ; 1790 ; АМ ; Cu ; VF+ ; 33 ; GtF ; 1281 
 207 ; 10 копеек ; 1915 ; ВС ; Ag ; VF-XF ; 17 ; димон 71 ; 123 
 208 ; 10 копеек ; 1915 ; ВС ; Ag ; VF-XF ; 11 ; Exctas ; 113 
 209 ; 10 копеек ; 1916 ; ВС ; Ag ; AU ; 19 ; черный ; 2040 
 210 ; 10 копеек ; 1917 ; ВС ; Ag ; VF ; 46 ; bva150979 ; 3570 
 211 ; 5 копеек ; 1758 ; СПБ ; Ag ; F+ ; 27 ; Baikal ; 1581 
 212 ; 5 копеек ; 1760 ; СПБ ; Ag ; F+ ; 23 ; 16840 ; 906 
 213 ; 5 копеек ; 1815 ; СПБ МФ ; Ag ; F-VF ; 15 ; Dont ; 476 
 214 ; 5 копеек ; 1819 ; СПБ ПС ; Ag ; F-VF ; 18 ; Andrei2007 ; 1121 
 215 ; 5 копеек ; 1822 ; СПБ ПД ; Ag ; F ; 23 ; 1упр.46 ; 305 
 216 ; 5 копеек ; 1838 ; СПБ НГ ; Ag ; VF-XF ; 28 ; Sky2 ; 1588 
 217 ; 5 копеек ; 1843 ; СПБ АЧ ; Ag ; VF- ; 18 ; СВТ69 ; 459 
 218 ; 5 копеек ; 1845 ; СПБ КБ ; Ag ; XF+ ; 42 ; Sky2 ; 2938 
 219 ; 5 копеек ; 1851 ; СПБ ПА ; Ag ; F-VF ; 8 ; ppp ; 341 
 220 ; 5 копеек ; 1882 ; СПБ НФ ; Ag ; AU ; 37 ; Vova1950 ; 2540 
 221 ; 5 копеек ; 1884 ; СПБ АГ ; Ag ; VF+ ; 33 ; dav_79_2010 ; 1020 
 222 ; 5 копеек ; 1886 ; СПБ АГ ; Ag ; VF-XF ; 55 ; Uri ; 824 
 223 ; 5 копеек ; 1887 ; СПБ АГ ; Ag ; AU ; 58 ; черный ; 3200 
 224 ; 5 копеек ; 1888 ; СПБ АГ ; Ag ; F+ ; 21 ; Baikal ; 340 
 225 ; 5 копеек ; 1891 ; СПБ АГ ; Ag ; XF- ; 24 ; Aquila ; 675 
 226 ; 5 копеек ; 1892 ; СПБ АГ ; Ag ; AU/XF ; 6 ; черный ; 1020 
 227 ; 5 копеек ; 1902 ; СПБ АР ; Ag ; VF ; 21 ; Dont ; 309 
 228 ; 5 копеек ; 1903 ; СПБ АР ; Ag ; XF/AU ; 21 ; $$$ ; 607 
 229 ; 5 копеек ; 1905 ; СПБ АР ; Ag ; AU ; 20 ; черный ; 2040 
 230 ; 5 копеек ; 1911 ; СПБ ЭБ ; Ag ; AU ; 39 ; черный ; 1530 
 231 ; 5 копеек ; 1912 ; СПБ ЭБ ; Ag ; AU ; 33 ; romik ; 1122 
 232 ; 5 копеек ; 1914 ; СПБ ВС ; Ag ; AU ; 33 ; черный ; 1020 
 233 ; Алтын ; 1704 ; БК ; Ag ; VF-XF ; 59 ; dmivanych ; 13744 
 234 ; 1 злотый. Отверстия ; 1819 ; IB Польша ; Ag ; F ; 37 ; ДИСЫЧ ; 1134 
 235 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; F-VF ; 13 ; VOLKODAVS5 ; 234 
 236 ; 5 грошей ; 1819 ; IB Польша ; Ag ; F- ; 13 ; MDV ; 429 
 237 ; 2 марки ; 1866 ; S Финляндия ; Ag ; VF ; 19 ; papa168 ; 1530 
 238 ; 2 марки ; 1872 ; S Финляндия ; Ag ; VF+ ; 21 ; хуч ; 1700 
 239 ; 1 марка ; 1865 ; S Финляндия ; Ag ; VF-XF ; 23 ; indexio ; 816 
 240 ; 1 марка ; 1866 ; S Финляндия ; Ag ; VF+ ; 21 ; хуч ; 561 
 241 ; 1 марка ; 1874 ; S Финляндия ; Ag ; VF+ ; 17 ; Aquila ; 1001 
 242 ; 1 марка ; 1893 ; L Финляндия ; Ag ; XF ; 22 ; хуч ; 1247 
 243 ; 50 пенни ; 1865 ; S Финляндия ; Ag ; F-VF ; 16 ; ДУНКАН МАКЛАУД ; 138 
 244 ; 50 пенни ; 1874 ; S Финляндия ; Ag ; VF+ ; 10 ; 537 ; 170 
