 4420 ; Бона иностранная ;  ;  ;  ;  ; 34 ; kozerog ; 36 
 404 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 77 ; танк ; 201 
 405 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 47 ; kolhis ; 67 
 406 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF- ; 77 ; vak ; 104 
 407 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 64 ; ur_adamov ; 121 
 408 ; Копейка. Деформация ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 44 ; cboker ; 58 
 409 ; Денга. Отверстие в центре ; 1462-1505 ; Иван III Васильевич ; Ag ; F+ ; 15 ; Sterh ; 51 
 410 ; Денга. Деформация ; 1462-1505 ; Иван III Васильевич ; Ag ; F+ ; 36 ; Sterh ; 46 
 411 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F+ ; 27 ; vitalik19 ; 68 
 412 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 21 ; vitalik19 ; 41 
 413 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 33 ; vitalik19 ; 43 
 414 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 21 ; vitalik19 ; 43 
 415 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 28 ; фёкла ; 42 
 416 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 19 ; vitalik19 ; 41 
 417 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F ; 15 ; vitalik19 ; 26 
 418 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 34 ; ААФ ; 357 
 419 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 49 ; peck ; 640 
 420 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 40 ; Nejdan ; 725 
 421 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 24 ; Nejdan ; 666 
 422 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; VG ; 39 ; Nejdan ; 300 
 423 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; VG ; 16 ; raise ; 306 
 424 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 24 ; ur_adamov ; 204 
 425 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F ; 28 ; peck ; 432 
 426 ; Пуло. Великое кн-во Тверское ; XV в ;  ; Cu ; VG ; 20 ; raise ; 123 
 427 ; Пуло. Великое кн-во Тверское ; XV в ;  ; Cu ; F ; 26 ; viridis ; 303 
 428 ; Пул. Золотая Орда, хан Джанибек ; 1340-е гг ;  ; Cu ; F ; 22 ; vitalik19 ; 22 
 429 ; Пул. Золотая Орда, хан Джанибек ; 1350-е гг ;  ; Cu ; F ; 28 ; vitalik19 ; 36 
 307 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF-XF ; 15 ; кошак ; 108 
 308 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 23 ; M1 ; 157 
 309 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 7 ; M1 ; 105 
 310 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; AU ; 29 ; M1 ; 169 
 311 ; 1/2 копейки ; 1915 ;  ; Cu ; XF ; 36 ; кошак ; 201 
 312 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F-VF ; 28 ; vitalik19 ; 55 
 313 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF ; 37 ; кабан2 ; 724 
 314 ; Полушка ; 1768 ; ЕМ ; Cu ; F+ ; 57 ; dimon46 ; 177 
 315 ; Полушка ; 1771 ; КМ "Сибирь" ; Cu ; F-VF ; 31 ; sever2010 ; 229 
 316 ; Полушка ; 1776 ; КМ "Сибирь" ; Cu ; F+ ; 67 ; sever2010 ; 363 
 317 ; Полушка (Ильин-4р) ; 1790 ; КМ ; Cu ; F+ ; 32 ; mishanya ; 1838 
 318 ; Полушка (Петров-2р, Ильин-3р) ; 1798 ; КМ ; Cu ; F ; 31 ; mishanya ; 1266 
 319 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VF+ ; 75 ; gor ; 1044 
 320 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; VF+ ; 93 ; кошак ; 1020 
 321 ; Копейка. Крым. Шахин-Гирей. 4 год правления ; 1191лх (1777) ;  ; Cu ; F+ ; 2 ; sonegr ; 816 
 322 ; Мангир. Крым. Шахин-Гирей ; 1191лх (1777) ;  ; Cu ; F-VF ; 9 ; волга ; 716 
 323 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; VF-XF ; 67 ; dimol ; 653 
 324 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; VF+ ; 54 ; alz08 ; 714 
 325 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; VF ; 70 ; alz08 ; 542 
 326 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 12 ; breizh ; 134 
 327 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 9 ; _kit ; 153 
 328 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF- ; 2 ; _kit ; 204 
 329 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 33 ; RAF ; 204 
 330 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 30 ; breizh ; 150 
 331 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 40 ; _kit ; 357 
 332 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF+ ; 27 ; _kit ; 261 
 333 ; Лот монет России (3шт): 2 копейки ; 1903,1909,1916 ;  ; Cu ; F+ ; 24 ; vitalik19 ; 39 
 334 ; Лот монет России: 2,1 коп (3шт) ; 1837,1841 ;  ; Cu ; F+ ; 15 ; jagger ; 357 
 335 ; Лот монет России: 3,1 коп (2шт) ; 1911 ;  ; Cu ; VF+ ; 47 ; akula ; 65 
 336 ; Лот монет России (4шт): копейка, денежка, 1/4 копейки ; 1707-1862 ;  ; Cu ; VG/F+ ; 35 ; кошак ; 1632 
 337 ; Лот монет России (6шт): 5к,2к,1к ; 1775-1866 ;  ; Cu ; F-VF/F+ ; 47 ; AntoxaBV ; 564 
 338 ; Лот монет России: 5 пенни, 2 коп (12шт) ; 1870-1915 ;  ; Cu ; F-VF/F ; 28 ; VicVas ; 185 
 339 ; Лот монет России: 5,3 коп (8шт) ; 1868-1904 ;  ; Cu ; F+ ; 25 ; vitalik19 ; 85 
 340 ; Лот монет России: 2 коп (3шт) ; 1800-1830 ;  ; Cu ; F+/F-VF ; 38 ; Poiuyt ; 459 
 341 ; Лот монет России: 2,1 коп (5шт) ; 1760-1859 ;  ; Cu ; F-VF/F ; 36 ; vitalik19 ; 51 
 342 ; Лот монет России: 3,2 коп, денга, деньга (4шт) ; 1768-1859 ;  ; Cu ; F/F+ ; 25 ; greco ; 276 
 343 ; Лот монет России: 1 коп (11шт) ; 1881-1909 ;  ; Cu ; F-VF/F ; 9 ; ifvfy_2008 ; 113 
 367 ; Денга. Утеряна часть монеты ; 1425-1510 ; Псков ; Ag ; F+ ; 76 ; Al777 ; 1529 
 368 ; Денга. Князь Василий Иванович ; после 1456 ; Великое Княжество Рязанское ; Ag ; VF- ; 9 ; sher60 ; 1020 
 369 ; Денга. Князь Василий Иванович. Деформация ; после 1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 9 ; Al777 ; 1428 
 370 ; Денга. Князь Иван Андреевич. Деформация, утеряна часть монеты ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; F+ ; 105 ; гриша ; 1530 
 371 ; Денга "птичка". Василий Дмитриевич. Коломенский чекан. Утеряна часть монеты ; 1389-1425 ;  ; Ag ; F ; 35 ; sonegr ; 306 
 372 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 98 ; ARN ; 234 
 373 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 28 ; maremark ; 216 
 374 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 2 ; Ш И Ф ; 250 
 375 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 5 ; zoom30 ; 286 
 376 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 5 ; ZOLTAN333 ; 429 
 377 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 3 ; DozorB ; 255 
 378 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 1 ; Ш И Ф ; 200 
 379 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 32 ; DozorB ; 471 
 257 ; Копейка ; 1862 ; ЕМ ; Cu ; VF+ ; 40 ; habenti ; 235 
 258 ; Копейка ; 1863 ; ВМ ; Cu ; VF+ ; 110 ; кве ; 1989 
 259 ; Копейка ; 1865 ; ЕМ ; Cu ; VF-XF ; 57 ; _kit ; 3062 
 260 ; Копейка ; 1866 ; ЕМ ; Cu ; VF- ; 50 ; puhetd ; 221 
 261 ; Копейка ; 1869 ; СПБ ; Cu ; F-VF ; 43 ; lelikus ; 1813 
 262 ; Копейка ; 1869 ; ЕМ ; Cu ; VF+ ; 70 ; Sky2 ; 793 
 263 ; Копейка ; 1870 ; СПБ ; Cu ; F-VF ; 34 ; якши37 ; 600 
 264 ; Копейка ; 1874 ; ЕМ ; Cu ; F-VF ; 15 ; якши37 ; 212 
 265 ; Копейка ; 1876 ; СПБ ; Cu ; VF ; 77 ; Wilsand ; 312 
 266 ; Копейка ; 1878 ; СПБ ; Cu ; VF+ ; 81 ; Sky2 ; 669 
 267 ; Копейка ; 1881 ; СПБ ; Cu ; VF+ ; 58 ; gri 1971 ; 2346 
 268 ; Копейка ; 1893 ; СПБ ; Cu ; VF- ; 61 ; lelikus ; 279 
 269 ; Копейка ; 1895 ; СПБ ; Cu ; VF- ; 37 ; lelikus ; 150 
 270 ; Копейка ; 1897 ; СПБ ; Cu ; VF- ; 39 ; al69 ; 102 
 271 ; Копейка ; 1903 ; СПБ ; Cu ; VF+ ; 38 ; MAGGMA ; 49 
 272 ; Копейка ; 1903 ; СПБ ; Cu ; VF- ; 4 ; MAGGMA ; 22 
 273 ; Копейка ; 1904 ; СПБ ; Cu ; VF ; 5 ; vitalik19 ; 23 
 274 ; Копейка ; 1906 ; СПБ ; Cu ; F-VF ; 19 ; lelikus ; 41 
 275 ; Копейка ; 1907 ; СПБ ; Cu ; VF- ; 40 ; lelic ; 238 
 276 ; Копейка ; 1908 ; СПБ ; Cu ; AU ; 95 ; _kit ; 2998 
 277 ; Копейка ; 1909 ; СПБ ; Cu ; VF- ; 4 ; assolia1 ; 125 
 278 ; Копейка ; 1910 ; СПБ ; Cu ; XF ; 71 ; ААФ ; 155 
 279 ; Копейка ; 1911 ; СПБ ; Cu ; AU ; 12 ; ААФ ; 197 
 280 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 8 ; vitalik19 ; 46 
 281 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 50 ; olga42 ; 102 
 282 ; Копейка ; 1913 ; СПБ ; Cu ; AU ; 42 ; ZET ; 453 
 283 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 5 ; vitalik19 ; 28 
 284 ; Копейка ; 1915 ;  ; Cu ; XF- ; 28 ; vitalik19 ; 39 
 285 ; Копейка ; 1916 ;  ; Cu ; VF-XF ; 8 ; якши37 ; 100 
 286 ; Денга ; 1730 ;  ; Cu ; F+ ; 8 ; vvr ; 679 
 287 ; Денга ; 1735 ;  ; Cu ; F-VF ; 60 ; кабан2 ; 257 
 288 ; Денга ; 1737 ;  ; Cu ; VF- ; 21 ; vvr ; 179 
 289 ; Денга ; 1739 ;  ; Cu ; VF ; 66 ; vvr ; 627 
 290 ; Денга. Аверс/Реверс 30 градусов ; 1740 ;  ; Cu ; VF- ; 36 ; УФА ; 78 
 291 ; Денга ; 1741 ;  ; Cu ; F-VF ; 9 ; УФА ; 78 
 292 ; Денга ; 1748 ;  ; Cu ; VF- ; 34 ; vvr ; 101 
 293 ; Деньга. КМ АМ ; 1812-1817 ;  ; Cu ; F+ ; 103 ; SSK ; 826 
 294 ; Деньга (Петров-3,75р, Ильин-3р) ; 1816 ; КМ АМ ; Cu ; F ; 19 ; 27477 ; 1134 
 295 ; Денежка ; 1851 ; ЕМ ; Cu ; XF ; 78 ; karuzo ; 3185 
 296 ; Денежка ; 1855 ; ЕМ ; Cu ; F-VF ; 18 ; shneyder ; 128 
 297 ; Денежка ; 1859 ; ЕМ ; Cu ; F-VF ; 64 ; Сакович ; 241 
 298 ; Денежка ; 1862 ; ЕМ ; Cu ; VF-XF ; 50 ; misha154137 ; 2142 
 299 ; 1/2 копейки ; 1895 ; СПБ ; Cu ; XF- ; 43 ; Sky2 ; 1627 
 300 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; VF ; 23 ; ignum ; 128 
 301 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; XF/AU ; 45 ; al69 ; 160 
 302 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF ; 18 ; kergudu ; 75 
 303 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; AU ; 86 ; zuza ; 410 
 304 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 34 ; кошак ; 260 
 305 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 18 ; Sergant ; 51 
 306 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; VF-XF ; 78 ; zuza ; 472 
 207 ; 3 копейки ; 1878 ; СПБ ; Cu ; VF ; 70 ; al69 ; 341 
 208 ; 3 копейки ; 1899 ; СПБ ; Cu ; F-VF ; 46 ; Сакович ; 67 
 209 ; 3 копейки ; 1900 ; СПБ ; Cu ; F+ ; 50 ; alz08 ; 226 
 210 ; 3 копейки ; 1901 ; СПБ ; Cu ; VF ; 78 ; alz08 ; 257 
 211 ; 3 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 42 ; alz08 ; 108 
 212 ; 3 копейки ; 1909 ; СПБ ; Cu ; VF- ; 44 ; sikachai ; 108 
 213 ; 3 копейки ; 1910 ; СПБ ; Cu ; VF ; 56 ; alz08 ; 143 
 214 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF- ; 48 ; alz08 ; 53 
 215 ; 3 копейки ; 1912 ; СПБ ; Cu ; VF- ; 52 ; vitalik19 ; 65 
 216 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF ; 33 ; elpohit ; 55 
 217 ; 3 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 77 ; SSK ; 301 
 218 ; 3 копейки ; 1915 ;  ; Cu ; XF- ; 12 ; ssstri ; 53 
 219 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF- ; 12 ; коваль ; 120 
 220 ; 2 копейки ; 1769 ; ЕМ ; Cu ; F-VF ; 38 ; sonegr ; 184 
 221 ; 2 копейки ; 1788 ; ММ ; Cu ; VF- ; 38 ; СВл ; 502 
 222 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF ; 62 ; кабан2 ; 638 
 223 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 26 ; vvr ; 276 
 224 ; 2 копейки (Ильин-1р) ; 1810 ; ЕМ НМ ; Cu ; F ; 49 ; Кеша ; 601 
 225 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; F-VF ; 69 ; jagger ; 250 
 226 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF- ; 32 ; vitalik19 ; 33 
 227 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; F-VF ; 44 ; Poiuyt ; 141 
 228 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF- ; 63 ; RICH ; 75 
 229 ; 2 копейки ; 1813 ; ИМ ПС ; Cu ; VF- ; 6 ; al69 ; 50 
 230 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F-VF ; 32 ; VicVas ; 86 
 231 ; 2 копейки ; 1820 ; КМ АД ; Cu ; F-VF ; 56 ; al69 ; 168 
 232 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; F-VF ; 73 ; al69 ; 181 
 233 ; 2 копейки ; 1881 ; СПБ ; Cu ; F-VF ; 52 ; max2008 ; 394 
 234 ; 2 копейки ; 1903 ; СПБ ; Cu ; VF ; 10 ; molchun ; 51 
 235 ; 2 копейки ; 1905 ; СПБ ; Cu ; VF- ; 14 ; Сакович ; 31 
 236 ; 2 копейки ; 1906 ; СПБ ; Cu ; VF- ; 50 ; vitalik19 ; 63 
 237 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF ; 6 ; vitalik19 ; 23 
 238 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF- ; 23 ; vitalik19 ; 33 
 239 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF ; 4 ; Сакович ; 33 
 240 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF ; 14 ; vitalik19 ; 41 
 241 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF- ; 17 ; vitalik19 ; 28 
 242 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF ; 20 ; Searge ; 33 
 243 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF- ; 5 ; vitalik19 ; 28 
 244 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF- ; 10 ; vitalik19 ; 26 
 245 ; Копейка ; 1759 ;  ; Cu ; F-VF ; 10 ; арбат ; 97 
 246 ; Копейка ; 1776 ; КМ "Сибирь" ; Cu ; F-VF ; 35 ; ARN ; 663 
 247 ; Копейка ; 1789 ; ЕМ ; Cu ; F+ ; 16 ; RICH ; 95 
 248 ; Копейка ; 1790 ; ЕМ ; Cu ; F-VF ; 57 ; merida ; 850 
 249 ; Копейка (Ильин-1р) ; 1797 ; АМ ; Cu ; F+ ; 27 ; lelikus ; 472 
 250 ; Копейка ; 1830 ; ЕМ ИК ; Cu ; VF- ; 45 ; al69 ; 118 
 251 ; Копейка (Ильин-1р) ; 1832 ; СМ ; Cu ; F-VF ; 44 ; Wilsand ; 426 
 252 ; Копейка ; 1839 ; СМ ; Cu ; F+ ; 41 ; lelikus ; 341 
 253 ; Копейка ; 1845 ; СМ ; Cu ; F+ ; 14 ; Сакович ; 69 
 254 ; Копейка ; 1859 ; ЕМ Корона шире ; Cu ; VF- ; 45 ; ААФ ; 324 
 255 ; Копейка. Деформация ; 1859 ; ЕМ Корона у основ.уже ; Cu ; F-VF ; 9 ; lelikus ; 124 
 256 ; Копейка ; 1861 ; ЕМ ; Cu ; F-VF ; 51 ; al69 ; 213 
 157 ; 10 копеек ; 1838 ; ЕМ НА ; Cu ; VF ; 53 ; al69 ; 969 
 158 ; 5 копеек ; 1759 ;  ; Cu ; VF- ; 63 ; al69 ; 456 
 159 ; 5 копеек ; 1764 ; СМ ; Cu ; F ; 27 ; yury64 ; 453 
 160 ; 5 копеек ; 1766 ; ЕМ ; Cu ; VF- ; 9 ; sever2010 ; 131 
 161 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 19 ; Олег2401 ; 231 
 162 ; 5 копеек ; 1768 ; ЕМ ; Cu ; F-VF ; 5 ; 555650 ; 117 
 163 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF- ; 39 ; Олег2401 ; 208 
 164 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF- ; 30 ; temir ; 180 
 165 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF- ; 32 ; elpohit ; 227 
 166 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF- ; 40 ; Lasto4kaSPB ; 253 
 167 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 42 ; Lasto4kaSPB ; 224 
 168 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF ; 31 ; Олег2401 ; 246 
 169 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF- ; 13 ; кs ; 229 
 170 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF+ ; 15 ; Олег2401 ; 249 
 171 ; 5 копеек. М-33,04гр. Ремонт гурта 12-2 часа ; 1782 ; КМ ; Cu ; F+ ; 49 ; Lasto4kaSPB ; 528 
 172 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF- ; 32 ; Ш И Ф ; 363 
 173 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 17 ; Ш И Ф ; 689 
 174 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF ; 4 ; sever2010 ; 127 
