 5972 ; Бона иностранная Югославия ;  ;  ;  ; AU ; 15 ; sneg ; 39 
 883 ; Медаль. Германия. Конрад Аденауэр. D-30мм ;  ;  ; Б/м, краска ; Proof ; 27 ; aziya11 ; 112 
 884 ; Жетон. Германия. 800 лет Гамбургу. D-26мм ;  ;  ; Ж/м ; AU ; 25 ; zoodoo7 ; 84 
 885 ; Медаль Мауно Койвисто. Финляндия. D-33мм ;  ;  ; Ж/м ; AU ; 12 ; aziya11 ; 112 
 886 ; Медаль Гинденбург генерал-фельдмаршал. Германия. D-31мм ;  ;  ; Ж/м ; VF-XF ; 25 ; sneg ; 242 
 887 ; Медаль За заслуги в достижении успехов. Германия. D-34 ; 1913 ;  ; Br ; VF+ ; 11 ; ты кто такой? ; 464 
 888 ; Медаль VII международный конгресс акушеров-гинекологов. Москва. D-35мм ; 1973 ;  ; Ж/м ; VF+ ; 23 ; zoodoo7 ; 117 
 889 ; Плакетка Мадонна. Франция? Р-р 41х59 ;  ;  ; Ж/м ; XF ; 42 ; a_kog ; 1314 
 890 ; Жетон Национальный музей Болгарии. D-30мм ;  ;  ; Б/м ; XF ; 21 ; A-dam ; 123 
 891 ; Жетон Карл Маркс. Германия. D-31мм ; 1953 ;  ; Б/м ; XF ; 13 ; donbass ; 283 
 892 ; Жетон Международая колониальная выставка. Палестина. Франция. D-32мм ; 1931 ;  ; Ж/м ; VF ; 13 ; von_Schwarz ; 261 
 893 ; Жетон Выставка Британской Империи. Англия. D-35 ; 1924 ;  ; Ж/м ; VF ; 5 ; ты кто такой? ; 124 
 894 ; Жетон Всемирная выставка в Льеже. Бельгия. D-30мм ; 1905 ;  ; Ж/м ; VF- ; 11 ; ты кто такой? ; 513 
 895 ; Медаль 50 лет образования коммунистической партии Италии. D-30мм ; 1971 ;  ; Ж/м ; VF+ ; 14 ; 312 ; 79 
 896 ; Жетон Кюёсти Каллио. Финляндия. D-32мм ; 1963 ;  ; Ж/м ; XF ; 11 ; Groshuk ; 42 
 897 ; Медаль Альфонс Мария де Лигуори. Италия. D-32мм ;  ;  ; Ж/м ; VF ; 57 ; serg-bm ; 244 
 898 ; Медаль. Южная Африка. D-32мм ;  ;  ; Ж/м ; VF+ ; 40 ; k212 ; 308 
 899 ; Медаль. Великобритания, Кейптаун. D-32мм ;  ;  ; Ж/м ; VF+ ; 33 ; oleghh7 ; 301 
 900 ; Медаль. Южная Африка.  D-32мм ;  ;  ; Ж/м ; VF+ ; 41 ; mkm1968 ; 201 
 901 ; Медаль. Южная Африка. D-32мм ;  ;  ; Ж/м ; VF ; 43 ; aziya11 ; 123 
 902 ; Медаль. Южная Африка. D-32мм ;  ;  ; Ж/м ; VF+ ; 24 ; mkm1968 ; 201 
 903 ; Жетон Битва при Ватерлоо. D-30мм ;  ;  ; Br ; XF ; 19 ; ремпутьмаш ; 274 
 904 ; Жетон Виктория ;  ;  ; Ж/м ; VF+ ; 34 ; ------ ; 92 
 905 ; Жетон Берлин. Германия. D-40мм ;  ;  ; Б/м ; AU ; 25 ; СТРЕКОЗА ; 230 
 906 ; Жетон Берлин. Германия. D-35мм ;  ;  ; Б/м ; AU ; 11 ; valent77 ; 82 
 907 ; Жетон. 750 лет берлину. Германия ;  ;  ; Б/м ; XF ; 16 ; valent77 ; 153 
 908 ; Жетон. За спортивные достижения. Египет ;  ;  ; Б/м ; VF ; 15 ; donbass ; 73 
 909 ; Медаль 2-й слет туристов. Германия ;  ;  ; Б/м ; XF- ; 13 ; donbass ; 79 
 910 ; Медаль Марш Рыцарей. ФРГ ;  ;  ; Б/м ; XF ; 14 ; sneg ; 169 
 911 ; Монетовидный жетон. Гамбург. Германия. D-33мм ;  ;  ; Б/м ; XF ; 18 ; aziya11 ; 102 
 912 ; Медаль. Чехия. Замок Глубока-над-Влтавой. D-30мм ;  ;  ; Ж/м ; AU ; 31 ; 1010110 ; 138 
 913 ; Призовой жетон. 1 место. Лыжи ;  ;  ; Б/м ; VF-XF ; 16 ; vadi ; 448 
 914 ; Кокарда на берет. ГДР ;  ;  ; Б/м ; XF ; 29 ; Майкл ; 322 
 915 ; Кокарда артиллерии. ГДР ;  ;  ; Б/м ; XF+ ; 9 ; mongol64 ; 101 
 916 ; Кокарда артиллерии. ГДР ;  ;  ; Б/м ; XF+ ; 9 ; mongol64 ; 101 
 917 ; Кокарда на берет. ГДР ;  ;  ; Б/м ; XF ; 3 ; mongol64 ; 77 
 918 ; Знак ДОСААФ Водитель тяжелого грузовика. ГДР ;  ;  ; Б/м ; XF ; 17 ; buynyi76 ; 171 
 919 ; Знак. 25 лет боевым группам рабочего класса. ГДР ;  ;  ; Б/м ; VF+ ; 13 ; donbass ; 58 
 920 ; Знак Пролетарий всех стран соединяйтесь. К.Маркс 1883-1953. D-32мм ; 1953 ;  ; Ag ; XF ; 50 ; Client 337 ; 1587 
 921 ; Знак. Отличник социалистического соревнования наркомнефти ;  ;  ; Ж/м, эмаль ; XF- ; 33 ; пмт79 ; 6913 
 922 ; Знак. Ударнику сталинского призыва ;  ;  ; Б/м, эмаль ; VF ; 57 ; spec12 ; 3062 
 923 ; Знак. Отличник соцсоревнования министерство строительства РСФСР ; ММД ;  ; Ж/м, эмаль ; XF- ; 31 ; Client 337 ; 3060 
 924 ; Знак. Гвардия СССР ;  ;  ; Ж/м, эмаль ; XF- ; 39 ; Pipe ; 2187 
 925 ; Знак. ОСОАВИАХИМ СССР. Готов к ПВХО ;  ;  ; Б/м, эмаль ; VF-XF ; 35 ; spec12 ; 3070 
 926 ; Знак Народный депутат. Латвия. Сельский совет ;  ;  ; Ж/м,эмаль ; XF ; 17 ; инструктор ; 188 
 827 ; Крест за 1МВ. Румыния ;  ;  ; Ж/м ; VF-XF ; 57 ; kornum ; 1532 
 828 ; Крест За Заслуги 1 ст. Польша ;  ;  ; Ж/м, эмаль ; XF- ; 15 ; Avdeev13 ; 403 
 829 ; Медаль Государственного департамента "За службу во Вьетнаме" для гражданского персонала ;  ;  ; Ж/м ; XF ; 22 ; oleghh7 ; 510 
 830 ; Медаль кампании. Вьетнам ;  ;  ; Ж/м, эмаль ; XF ; 32 ; Хаа ; 765 
 831 ; Медаль за гражданские действия. Вьетнам ;  ;  ; Ж/м, эмаль ; XF ; 29 ; Папа с рацией ; 755 
 832 ; Медаль. Французский индо-Китай ;  ;  ; Ж/м ; VF+ ; 19 ; ai ; 1022 
 833 ; Медаль. За мужество. Украина № 15226 ;  ;  ; Б/м ; XF+ ; 30 ; doc2 ; 1030 
 834 ; Медаль. Наполеон III. Сельскохозяйственная выставка. Франция. D-50мм, М-65,5 г ;  ;  ; Ag ; AU ; 51 ; Георг ; 6016 
 835 ; Медаль Зоологическое общество Гамбурга. Германия. D-56мм, М-72,5 г ;  ;  ; Ag ; AU ; 94 ; вован-61 ; 10547 
 836 ; Медаль На посещение Николаем II Парижа. D-48мм ;  ;  ; Br,серебренее ; XF ; 72 ; локатор ; 5304 
 837 ; Медаль Иоганн Фридрих Блюменбах. D-50мм ;  ;  ; Br ; AU/XF ; 61 ; marka1234 ; 4534 
 838 ; Медаль Клуб жокеев. D-50мм ;  ;  ; Br ; XF ; 30 ; Папа с рацией ; 855 
 839 ; Медаль Кайзер Вильгельм II. D-40мм ;  ;  ; Ag ; XF- ; 47 ; Георг ; 3009 
 840 ; Медаль. Германия . D-40мм ; 1933 ;  ; Ag ; AU ; 39 ; aaleu ; 2267 
 841 ; Медаль иностранная . D-27мм ;  ;  ; Ag ; XF ; 34 ; 1023oxana ; 1587 
 842 ; Медаль Бисмарк ;  ;  ; Б/м ; XF- ; 45 ; Георг ; 614 
 843 ; Медаль. Германия . D-28мм ;  ;  ; Б/м ; VF-XF ; 14 ; DIMA 57 ; 213 
 844 ; Медаль. Франция. В честь основания нового квартала Сен-Жорж в Лионе 1827г. D-35мм ;  ;  ; Ag ; XF ; 25 ; ты кто такой? ; 1836 
 845 ; Медаль. Пруссия. На смерть Фридриха III на 99-й день правления 1888г. D-28мм ;  ;  ; Ag ; XF ; 55 ; nikfed ; 2670 
 846 ; Медаль. Германия. Карл Фридрих Гаусс 1920е гг. D-40мм ;  ;  ; Фарфор ; XF+ ; 6 ; landser77 ; 318 
 847 ; Медаль. Германия. Эрнст Хекель 1920-егг. D-38мм ;  ;  ; Фарфор ; XF+ ; 9 ; Танкист ; 325 
 848 ; Медаль. Германия. Объединение профсоюзов 1920-егг. D-35мм ;  ;  ; Фарфор ; XF+ ; 7 ; landser77 ; 315 
 849 ; Медаль. Германия. Нумизматическая выставка во Франкфурте 1971г. D-43мм ;  ;  ; Cu/Ni ; XF ; 24 ; Knut ; 363 
 850 ; Медаль. Франция. Торгова япалата округа Монпелье 1830-1848гг. D-33мм ;  ;  ; Ag ; VF-XF ; 8 ; userAlex ; 1231 
 851 ; Медаль. Франция. Нотариусы округа Лилля 1830-1848гг. D-35мм ;  ;  ; Ag ; XF- ; 55 ; John Doe ; 1587 
 852 ; Медаль. Франция. Нотариусы округа Осер 1838г. D-31мм ;  ;  ; Ag ; XF+ ; 20 ; John Doe ; 1500 
 853 ; Медаль. Франция. Банк Лилля 1836г. D-35мм ;  ;  ; Ag ; XF- ; 19 ; kont ; 1428 
 854 ; Медаль. Франция. Адвокаты Парижского двора 1830-1848гг. D-34мм ;  ;  ; Ag ; XF+ ; 22 ; John Doe ; 1540 
 855 ; Медаль. Франция. Экспертные комиссары правительства 1831г. D-32мм ;  ;  ; Ag ; XF+ ; 9 ; prince1959 ; 1206 
 856 ; Медаль. Франция. Нотариусы Кламси 1852-1871гг. D-31мм ;  ;  ; Ag ; XF ; 19 ; John Doe ; 1622 
 857 ; Медаль. Франция. Коммерческий округ Валансьена 1852-1871гг. D-31мм ;  ;  ; Ag ; XF ; 10 ; userAlex ; 1330 
 858 ; Медаль. Франция. Торговая палата округа Монпелье. D-34мм ; к. 19в ;  ; Ag ; XF- ; 11 ; ежик ; 1329 
 859 ; Медаль. Франция. Торговая палата округа Рубэ. D-31мм ; к. 19в ;  ; Ag ; XF ; 11 ; prince1959 ; 1219 
 860 ; Медаль. Франция. Благопожелания. D-34мм ; к. 19в ;  ; Ag ; XF ; 5 ; S1952 ; 618 
 861 ; Медаль. Стрелковая. Бавария. D-38мм ; 1893 ;  ; Ag ; XF+ ; 76 ; ПОЧЕМУ ; 5086 
 862 ; Медаль. Юбилей 700 лет. D-33мм ; 1925 ;  ; Ag ; AU ; 45 ; дитрих11 ; 2841 
 863 ; Жетон Берлин. Германия. D-40мм ;  ;  ; Ж/м ; AU ; 18 ; aziya11 ; 179 
 864 ; Жетон Берлин. Германия. D-40мм ;  ;  ; Ж/м ; AU ; 11 ; aziya11 ; 174 
 865 ; Жетон Берлин. Германия. D-28мм ;  ;  ; Ж/м ; AU ; 17 ; valent77 ; 90 
 866 ; Жетон Германия. D-29мм ;  ;  ; Ж/м ; AU ; 9 ; Bronco ; 79 
 867 ; Жетон. Всемирная выставка монет. D-33мм ;  ;  ; Cu-Ni ; AU ; 7 ; LEXAI ; 153 
 868 ; Жетон Spiel marke ;  ;  ; Br ; VF- ; 3 ; репка ; 93 
 869 ; Жетон Spiel marke ;  ;  ; Б/м ; XF ; 7 ; zoodoo7 ; 81 
 870 ; Жетон иностранный ;  ;  ; Ж/м ; XF ; 7 ; 312 ; 34 
 871 ; Медаль. Австралия. 27 олимпийские игры. D-40мм ;  ;  ; Cu/Ni ; Proof ; 23 ; heavy_fly ; 408 
 872 ; Медаль. 10 евро. Германия. Карл Магнус. D-40мм ; 1996 ;  ; Cu/Ni ; AU ; 25 ; Василiч ; 168 
 873 ; Медаль. ГДР. 10 лет объединения Германии. D-40мм ;  ;  ; Cu/Ni ; Proof ; 18 ; sneg ; 216 
 874 ; Медаль. Германия. Теодор Хейсс. D-40мм ;  ;  ; Cu/Ni ; AU ; 23 ; aziya11 ; 148 
 875 ; Медаль. Ватикан. Всемирный день молодежи в Кельне. D-40мм ;  ;  ; Cu/Ni ; Proof ; 29 ; СТРЕКОЗА ; 157 
 876 ; Медаль. Германия. Людвиг Эрхард. D-40мм ;  ;  ; Cu/Ni ; Proof ; 19 ; aziya11 ; 124 
 777 ; Медаль. Евпатория. D-65мм ;  ;  ; Al ; XF ; 15 ; lalula ; 155 
 778 ; Медаль Музей-усадьба Л.Н.Толстого. D-61мм ;  ;  ; Al ; VF+ ; 18 ; alex09 ; 123 
 779 ; Плакета. Академия ген штаба ВС СССР им К.Е.Ворошилова. Р-ры: 66 на 61мм ;  ;  ; Al ; XF ; 17 ; sorus ; 508 
 780 ; Медаль Мурманск. D-99мм ;  ;  ; Al ; XF ; 12 ; krugerrand ; 135 
 781 ; Медаль. Чемпионат вооруженных сил СССР. D-53мм ;  ;  ; Al ; XF ; 5 ; doc2 ; 123 
 782 ; Медаль. В память о полете. D-57мм ;  ;  ; Al ; XF ; 21 ; lalula ; 277 
 783 ; Медаль. 25 лет ЭРА. D-55мм ;  ;  ; Al ; XF ; 15 ; sorus ; 283 
 784 ; Медаль. Хоккеисты СССР-чемпионы Мира. D-70мм ;  ;  ; Al ; XF ; 33 ; krugerrand ; 448 
 785 ; Медаль. Латвия. D-63мм ;  ;  ; Ж/м ; XF ; 53 ; ты кто такой? ; 752 
 786 ; Медаль в память посещения Северодвинска. D-57мм ;  ;  ; Al ; XF ; 5 ; ветеран ; 42 
 787 ; Медаль. 50 лет Ненецкому АО (1929-179). D-56мм ;  ;  ; Al ; XF ; 3 ; мед-ь ; 186 
 788 ; Медаль. Михаил Ломоносов. D-54мм ;  ;  ; Al ; XF ; 27 ; trigl ; 251 
 789 ; Медаль За отличные успехи в учении. Золотая. D-40мм ;  ;  ; Ж/м ; XF+ ; 53 ; Я поехал ; 2081 
 790 ; Шпанга из миниатюрных медалей Англия ;  ;  ; Б/м,ж/м ; VF-XF ; 36 ; gfvb ; 3592 
 791 ; Медаль За службу во Вьетнаме. США ;  ;  ; Ж/м ; XF ; 48 ; drew ; 532 
 792 ; Медаль ГДР (с планкой) ;  ;  ; Ж/м ; XF ; 18 ; k212 ; 357 
 793 ; Медаль ГДР (с планкой) ;  ;  ; Ж/м ; XF ; 26 ; aa_ras ; 670 
 794 ; Медаль За службу во Вьетнаме. США . С планкой, в коробке ;  ;  ; Ж/м ; XF+ ; 25 ; oleghh7 ; 446 
 795 ; Медаль Швеция ;  ;  ; Ag,позолота ; VF-XF ; 64 ; sneg ; 1274 
 796 ; Орден Знамя Труда. Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 19 ; инструктор ; 716 
 797 ; Почетная медаль регионов Департаментов и комунн. Франция. Коробка ;  ;  ; Б/м ; XF ; 23 ; 777рп ; 534 
 798 ; Медаль за верную службу в народной армии. ГДР ;  ;  ; Ж/м ; VF+ ; 13 ; 777рп ; 357 
 799 ; Медаль 1300 лет Болгарии. Болгария. Коробка ;  ;  ; Ж/м ; XF ; 16 ; Хаа ; 513 
 800 ; Массонская медаль. Англия ;  ;  ; Ж/м ; VF-XF ; 26 ; a_kog ; 407 
 801 ; Крест Заслуг 3ст. Польша ;  ;  ; Ж/м ; XF ; 51 ; Avdeev13 ; 700 
 802 ; Медаль за долголетнюю супружескую жизнь. Польша ;  ;  ; Б/м, эмаль ; VF-XF ; 53 ; Sava05 ; 1181 
 803 ; Крест Заслуг Польша ;  ;  ; Ж/м,эмаль ; XF ; 36 ; орикс ; 1000 
 804 ; Медаль "Защитнику Народной Власти". Польша ;  ;  ; Б/м ; VF+ ; 30 ; k212 ; 816 
 805 ; Медаль Польша ;  ;  ; Ж/м ; XF ; 36 ; AB ; 808 
 806 ; Медаль Польша ;  ;  ; Б/м ; VF ; 28 ; drew ; 907 
 807 ; Медаль ZSMP. Польша ;  ;  ; Ж/м,эмаль ; VF+ ; 17 ; Avdeev13 ; 700 
 808 ; Медаль 30 лет победы над фашизмом. Югославия ;  ;  ; Ж/м ; VF-XF ; 13 ; vesta78 ; 306 
 809 ; Медаль За храбрость. Югославия ;  ;  ; Ж/м ; VF+ ; 22 ; vesta78 ; 426 
 810 ; Медаль За Варшаву. Польша ;  ;  ; Ж/м ; VF ; 31 ; Avdeev13 ; 700 
 811 ; Крест пожарных "За заслуги". Баден ;  ;  ; Ж/м,эмаль ; VF ; 30 ; hodgaevvv ; 822 
 812 ; Медаль почета для пожарных 1900г. Франция ;  ;  ; Ag ; VF+ ; 51 ; 1023oxana ; 1181 
 813 ; Медаль почета для пожарных  30 лет службы. Франция ;  ;  ; Ag, позолота ; XF+ ; 26 ; sneg ; 1247 
 814 ; Медаль почета для пожарных  20 лет службы. Франция ;  ;  ; Ag ; XF ; 32 ; ты кто такой? ; 918 
 815 ; Почетная медаль. Франция ; 1918 ;  ; Ag ; VF-XF ; 27 ; ирренн ; 2267 
 816 ; Почетная медаль. Франция ; 1942 ;  ; Br,позолота ; XF+ ; 32 ; drew ; 1111 
 817 ; Медаль мин образования 9 лет выслуги. Франция. 3-я Республика ;  ;  ; Ag ; XF ; 15 ; 1023oxana ; 1134 
 818 ; Почетная медаль мин коммерци и индустрии. Франция ; 1930 ;  ; Ag ; XF ; 25 ; 1023oxana ; 1326 
 819 ; Почетная медаль мин соц дел. Франция ; 1974 ;  ; Ag ; VF+ ; 19 ; 1023oxana ; 1428 
 820 ; Большая медаль за 40 лет выслуги восточного индустриального союза. Франция ;  ;  ; Ag, позолота ; VF+ ; 13 ; ты кто такой? ; 765 
 821 ; Медаль индустриального общества Руана. Франция ;  ;  ; Br,серебрение ; VF+ ; 27 ; mkm1968 ; 545 
 822 ; Медаль за заслуги артистам и музыкантам. Франция ;  ;  ; Ж/м,эмаль ; VF+ ; 52 ; Хаа ; 2652 
 823 ; Почетная медаль ж/д Франция ;  ;  ; Б/м ; XF ; 10 ; mongol64 ; 459 
 824 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 28 ; ремпутьмаш ; 502 
 825 ; Партизанский крест. Польша ;  ;  ; Ж/м ; VF+ ; 24 ; sneg ; 669 
 826 ; Крест Польша ;  ;  ; Б/м ; VF+ ; 32 ; sneg ; 1020 
 727 ; Медаль На коронацию Николая II. D-28мм ;  ;  ; Б/м ; VF ; 40 ; Baikal ; 4641 
 728 ; Жетон. На коронацию Александра III. D-26мм ;  ;  ; Ag ; VF+ ; 59 ; qaz21qaz ; 6936 
 729 ; Медаль. В память 300-летия дома Романовых (1613-1913). D-28мм ;  ;  ; Br ; AU/XF ; 74 ; ddv kv ; 3621 
 730 ; Медаль В память 300-летия Дома Романовых 1613-1913гг. D-28мм ;  ;  ; Br ; VF ; 25 ; aleksandr733 ; 793 
 731 ; Медаль 300 лет Дому Романовых 1613-1913гг. D-28мм ; 1613-1913 ;  ; Br ; VF+ ; 22 ; aleksandr733 ; 1022 
 732 ; Медаль В память Русско-японской войны 1904-1905гг. D-27мм ;  ;  ; Br ; VF- ; 28 ; Baikal ; 1926 
 733 ; Медаль В память войны с Турцией 187-1878. D-25мм ;  ;  ; Br ; VF ; 50 ; Baikal ; 2267 
 734 ; Медаль В память 100-летия Отечественной войны 1812г. D-28мм ;  ;  ; Br ; VF ; 53 ; Baikal ; 2278 
 735 ; медаль В память о походе на Дальний Восток. D-28мм ;  ;  ; Br ; VF ; 83 ; Boriss ; 14184 
 736 ; Медаль В память Отечественной войны 1812г. D-23мм ;  ;  ; Br ; VF ; 38 ; von_Schwarz ; 4127 
 737 ; Медаль В память 1000-летия России. D-35мм ;  ;  ; Br ; VF-XF ; 44 ; ddv kv ; 1200 
 738 ; Медаль "Борцам за ролину и свободу". D-28мм ;  ;  ; Б/м ; XF ; 51 ; qaz21qaz ; 6676 
 739 ; Медаль. За труды по первой всеобщей переписи населения 1897г. D-29мм ;  ;  ; Ж/м ; XF- ; 35 ; 1023oxana ; 3384 
